,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,522.8835430669376,67.36530557975335,0.0,0.0,0.0,0.0,0.0,2.5410684496031277,0.0,0.0,0.0,0.0,0.0,36.210578904192204,10.988184404462638,0.0,0.0,0.0,0.0,0.0,22.319638250747737,2.949783720908447,0.0,0.0,0.0,0.0,0.0,62.12853444336637,1.6607130734295883,0.0,0.0,0.0,0.0,0.0,15.893940371820692,69.99197071511668,0.0,0.0,0.0,0.0,0.0,335.6244491846925,89.83225502870386,0.0,0.0,0.0,0.0,0.0,205.5549517335407,19.44044009833538,0.0,0.0,0.0,0.0,0.0,3.144369327790898,100.03378971558749,0.0,0.0,0.0,0.0,0.0,214.6942434339016,13.007009254153543,0.0,0.0,0.0,0.0,0.0,193.66802781913856,116.52222141191764,0.0,0.0,0.0,0.0,0.0,470.87610942365103,37.15331851996056,0.0,0.0,0.0,0.0,0.0,24.23708204861397,46.5449681806533,0.0,0.0,0.0,0.0,0.0,493.754379863117,567.8272870754575,0.0,0.0,0.0,0.0,0.0,3097.8013471114223,607.0047477941655,0.0,0.0,0.0,0.0,0.0,3281.6625539111783,333.69650965352963,0.0,0.0,0.0,0.0,0.0,1785.7412951017898,58.54677704299922,0.0,0.0,0.0,0.0,0.0,499.6414348508625
1,876.6462501905792,57.19627676391701,0.0,0.0,0.0,0.0,0.0,2.0206477851558775,0.0,0.0,0.0,0.0,0.0,15.83665941886913,2.033202881361348,0.0,0.0,0.0,0.0,0.0,16.811325937186986,2.777587048818374,0.0,0.0,0.0,0.0,0.0,9.358870848787848,2.5365086920231046,0.0,0.0,0.0,0.0,0.0,31.40390791800335,60.166594971240144,0.0,0.0,0.0,0.0,0.0,567.4946382342961,130.3103144359487,0.0,0.0,0.0,0.0,0.0,33.73184946208486,17.89907310715205,0.0,0.0,0.0,0.0,0.0,22.083800549431896,58.273173721350645,0.0,0.0,0.0,0.0,0.0,103.92717006273728,14.762647342073558,0.0,0.0,0.0,0.0,0.0,132.0483840949749,83.88482449303561,0.0,0.0,0.0,0.0,0.0,344.4416696252638,39.66007443287639,0.0,0.0,0.0,0.0,0.0,47.32513408122637,13.3784117530981,0.0,0.0,0.0,0.0,0.0,68.76912816541723,456.77819945693426,0.0,0.0,0.0,0.0,0.0,2978.4587864115615,201.4474260354094,0.0,0.0,0.0,0.0,0.0,1907.1342334106835,151.92541748445927,0.0,0.0,0.0,0.0,0.0,227.82072699606974,8.438470054351308,0.0,0.0,0.0,0.0,0.0,215.30339661219182
2,121.13745567155279,36.368631290136825,0.0,0.0,0.0,0.0,0.0,2.6683450099204746,0.0,0.0,0.0,0.0,0.0,22.743859873636126,0.8929443353558721,0.0,0.0,0.0,0.0,0.0,6.632760996397984,1.9856699781408396,0.0,0.0,0.0,0.0,0.0,53.3687945263231,1.23610977445268,0.0,0.0,0.0,0.0,0.0,2.707026191638655,58.976561956775036,0.0,0.0,0.0,0.0,0.0,134.2974246998393,29.972611643532748,0.0,0.0,0.0,0.0,0.0,34.65191558020028,23.75388969187736,0.0,0.0,0.0,0.0,0.0,56.18902989730793,37.643306887377925,0.0,0.0,0.0,0.0,0.0,309.5526499415174,12.592837016743669,0.0,0.0,0.0,0.0,0.0,54.92875135851108,44.19633699939891,0.0,0.0,0.0,0.0,0.0,234.44947489229943,20.019419120779464,0.0,0.0,0.0,0.0,0.0,40.99456441250933,13.846303383474753,0.0,0.0,0.0,0.0,0.0,170.17445983675148,275.9707364578027,0.0,0.0,0.0,0.0,0.0,1583.3122588140886,91.21982056197268,0.0,0.0,0.0,0.0,0.0,669.9731424539543,92.79309462179654,0.0,0.0,0.0,0.0,0.0,334.4227348711918,5.717824621515032,0.0,0.0,0.0,0.0,0.0,90.72439032268618
3,136.62463163748845,28.440490590002877,0.0,0.0,0.0,0.0,0.0,0.5523486108761512,0.0,0.0,0.0,0.0,0.0,13.545450377761577,0.4137565824971846,0.0,0.0,0.0,0.0,0.0,8.329427815026552,2.1168758817376983,0.0,0.0,0.0,0.0,0.0,8.028703781442733,2.1407402869296526,0.0,0.0,0.0,0.0,0.0,2.066534440837826,50.62339243684077,0.0,0.0,0.0,0.0,0.0,357.48179055295225,17.61654045987407,0.0,0.0,0.0,0.0,0.0,310.9325557807614,32.75478244245463,0.0,0.0,0.0,0.0,0.0,44.72997672174886,23.575537728224415,0.0,0.0,0.0,0.0,0.0,70.77941751791657,12.14643293204071,0.0,0.0,0.0,0.0,0.0,91.95075721820282,68.30944185239588,0.0,0.0,0.0,0.0,0.0,240.84900738624205,2.0579231233424573,0.0,0.0,0.0,0.0,0.0,8.60646606607965,9.95522249840944,0.0,0.0,0.0,0.0,0.0,272.54246550841384,247.67488925966555,0.0,0.0,0.0,0.0,0.0,1249.2942080910022,24.880736362121617,0.0,0.0,0.0,0.0,0.0,162.0612052030763,46.021297525490844,0.0,0.0,0.0,0.0,0.0,182.23706553288935,5.341314091229704,0.0,0.0,0.0,0.0,0.0,208.4869473981923
4,109.47734299618378,13.805942358700985,0.0,0.0,0.0,0.0,0.0,2.9346940061470317,0.0,0.0,0.0,0.0,0.0,33.83380614045643,2.013390318013096,0.0,0.0,0.0,0.0,0.0,6.397640947249294,0.8385098846697836,0.0,0.0,0.0,0.0,0.0,4.944253484617574,1.5509986571099024,0.0,0.0,0.0,0.0,0.0,12.907718231830426,46.866978613738056,0.0,0.0,0.0,0.0,0.0,227.06240976417115,11.089887676345718,0.0,0.0,0.0,0.0,0.0,656.5805295937593,17.00544551856859,0.0,0.0,0.0,0.0,0.0,131.0925379652482,25.5549039890758,0.0,0.0,0.0,0.0,0.0,28.055895031977933,13.02501616770608,0.0,0.0,0.0,0.0,0.0,50.9238023155253,50.56917203618234,0.0,0.0,0.0,0.0,0.0,296.93757723466405,2.9339376715357783,0.0,0.0,0.0,0.0,0.0,32.47018140875499,12.857900977294781,0.0,0.0,0.0,0.0,0.0,0.44625862032966207,56.349733816826074,0.0,0.0,0.0,0.0,0.0,380.1619145580025,12.856894420573727,0.0,0.0,0.0,0.0,0.0,260.26789490441286,30.06467792560722,0.0,0.0,0.0,0.0,0.0,192.04075905006817,3.4768605359767637,0.0,0.0,0.0,0.0,0.0,100.8731997748483
5,208.7603131564817,15.145306289406548,0.0,0.0,0.0,0.0,0.0,1.2586797986976002,0.0,0.0,0.0,0.0,0.0,15.675850156637571,1.959643212236012,0.0,0.0,0.0,0.0,0.0,22.584777401535582,0.9793041309163314,0.0,0.0,0.0,0.0,0.0,10.796125813350708,0.5117098779430154,0.0,0.0,0.0,0.0,0.0,1.8641889774852427,39.0218580666066,0.0,0.0,0.0,0.0,0.0,61.26167659661518,43.05003314529551,0.0,0.0,0.0,0.0,0.0,145.3223493193879,11.444516303367337,0.0,0.0,0.0,0.0,0.0,149.78013307769018,16.919913262558385,0.0,0.0,0.0,0.0,0.0,36.79545799268175,12.283406819557268,0.0,0.0,0.0,0.0,0.0,14.297357755016037,52.36057297274103,0.0,0.0,0.0,0.0,0.0,285.9224616026664,6.189419310162087,0.0,0.0,0.0,0.0,0.0,15.704026473973727,11.69038741658592,0.0,0.0,0.0,0.0,0.0,52.93902412942169,34.008509790005874,0.0,0.0,0.0,0.0,0.0,279.56627564140933,7.719445052215386,0.0,0.0,0.0,0.0,0.0,69.71563685322157,26.97080945054646,0.0,0.0,0.0,0.0,0.0,108.3625475424553,4.5055386623723885,0.0,0.0,0.0,0.0,0.0,53.91759743577833
6,50.449899212704,15.391000435148657,0.0,0.0,0.0,0.0,0.0,0.7601132971352332,0.0,0.0,0.0,0.0,0.0,0.2513274547424438,0.533250639237702,0.0,0.0,0.0,0.0,0.0,2.052950050874578,0.6476132378053108,0.0,0.0,0.0,0.0,0.0,5.628144599408673,0.3468516935313249,0.0,0.0,0.0,0.0,0.0,2.5568159646290662,39.329611413699546,0.0,0.0,0.0,0.0,0.0,22.052017828784848,43.728381953275175,0.0,0.0,0.0,0.0,0.0,44.93523053780057,10.036411710703685,0.0,0.0,0.0,0.0,0.0,14.007334971002244,24.87704902167657,0.0,0.0,0.0,0.0,0.0,0.08021420931422824,13.201235950200259,0.0,0.0,0.0,0.0,0.0,36.55779257424469,37.56733617423968,0.0,0.0,0.0,0.0,0.0,291.4185063825036,9.273285187575993,0.0,0.0,0.0,0.0,0.0,11.589919165444535,11.103400816419855,0.0,0.0,0.0,0.0,0.0,172.60583767133622,11.425037191679483,0.0,0.0,0.0,0.0,0.0,262.4351310948501,11.036677130833016,0.0,0.0,0.0,0.0,0.0,209.6666804333552,33.343285860451694,0.0,0.0,0.0,0.0,0.0,123.08191295009486,3.4863813681584173,0.0,0.0,0.0,0.0,0.0,68.27895486853845
7,156.94571241246325,23.012268458812684,0.0,0.0,0.0,0.0,0.0,1.7918350295408474,0.0,0.0,0.0,0.0,0.0,2.7036290699999945,1.3319045874537367,0.0,0.0,0.0,0.0,0.0,0.7226000851367479,0.6176426046984527,0.0,0.0,0.0,0.0,0.0,1.8244976879088042,0.4105985590681387,0.0,0.0,0.0,0.0,0.0,4.706813382711721,44.76507131678461,0.0,0.0,0.0,0.0,0.0,94.05708078661391,6.897198052874534,0.0,0.0,0.0,0.0,0.0,25.033705724724978,9.385064421604243,0.0,0.0,0.0,0.0,0.0,1.7095892351668702,30.514658329212295,0.0,0.0,0.0,0.0,0.0,72.36076490609675,13.989657806832621,0.0,0.0,0.0,0.0,0.0,75.48202391313032,34.19558679523184,0.0,0.0,0.0,0.0,0.0,245.13169067363503,10.450228787696716,0.0,0.0,0.0,0.0,0.0,6.258959933772089,14.365896887868168,0.0,0.0,0.0,0.0,0.0,65.68387130458665,17.150938557636813,0.0,0.0,0.0,0.0,0.0,70.94197990408918,7.158635095617255,0.0,0.0,0.0,0.0,0.0,55.52747148330166,14.227067878349619,0.0,0.0,0.0,0.0,0.0,192.08271522614274,2.8477746405070654,0.0,0.0,0.0,0.0,0.0,87.79290194247471
8,83.53190916070305,22.30945729868927,0.0,0.0,0.0,0.0,0.0,1.4134154981125258,0.0,0.0,0.0,0.0,0.0,1.0417635373672611,0.2199017634710433,0.0,0.0,0.0,0.0,0.0,3.1035101419033593,0.5685694457706469,0.0,0.0,0.0,0.0,0.0,3.9064602801505273,0.3809462815319262,0.0,0.0,0.0,0.0,0.0,4.880466459982833,42.96959243441085,0.0,0.0,0.0,0.0,0.0,220.1514101240348,12.436549757613149,0.0,0.0,0.0,0.0,0.0,117.14352747468728,9.322481836725414,0.0,0.0,0.0,0.0,0.0,3.495496337656882,14.35194709186603,0.0,0.0,0.0,0.0,0.0,55.85404912749168,15.649225332195062,0.0,0.0,0.0,0.0,0.0,26.99202460416225,27.69666572900126,0.0,0.0,0.0,0.0,0.0,159.18655665618968,7.091788672755518,0.0,0.0,0.0,0.0,0.0,4.697682760689595,25.882754025255462,0.0,0.0,0.0,0.0,0.0,126.96591252903589,12.728345889012937,0.0,0.0,0.0,0.0,0.0,38.29664015117943,6.094125487490725,0.0,0.0,0.0,0.0,0.0,33.80683803035129,13.745473203135427,0.0,0.0,0.0,0.0,0.0,134.49618988607943,2.067280694395364,0.0,0.0,0.0,0.0,0.0,17.51018791466835
