,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.6966073238994988,0.1393427081881539,50.0,0.0989834149300143,50.0,0.6956133735711374
1,0.2978444729040563,0.10314143923950861,50.0,0.09899521032310675,50.0,0.6912670894882671
2,2.3001008439415607,0.1853278748386611,50.0,0.09895011977217087,50.0,0.694993153687085
3,0.184389965798546,0.12662319108436593,50.0,0.0989826597538199,50.0,0.6929330021671998
4,0.16248774287126677,0.12180681421111507,50.0,0.09897153300913399,64.28571428571429,0.6936546039123672
5,0.19846285896086732,0.15208340835413428,50.0,0.09894433017829386,75.0,0.693054896488525
6,0.686880775722816,0.11352828775190595,68.18181818181817,0.09031618793047724,75.0,1.086477185630742
7,0.005136231831230622,0.15029815860479898,54.54545454545454,0.09491195816488927,75.0,0.5470082420782686
8,0.03212592778924891,0.2609590360264322,52.27272727272727,0.09860391186352756,57.14285714285714,0.6908008380165358
9,0.36725129214245694,0.13782642433958409,70.45454545454545,0.09092066562268089,75.0,0.5562399972214084
10,0.013495096931781069,0.22821956287293385,50.0,0.09829801600320465,50.0,0.5048225856860917
11,0.016504546032270823,0.18515589689630071,68.18181818181817,0.2574746130992604,57.14285714285714,4.329010396682127
12,0.00017256541265600552,0.18776098679648692,72.72727272727273,0.08026740754292547,75.0,0.6906670420120962
13,1.2675160130501952,0.12061323556772012,65.9090909090909,0.1373805413701414,78.57142857142857,0.4023022352785278
14,0.007130288259797152,0.20486414340855819,54.54545454545454,0.08745320649377576,64.28571428571429,0.6801494484145527
15,0.41320477387436283,0.21730216432523883,70.45454545454545,0.0672703412201728,75.0,0.004327319568977775
16,2.2296189578119307e-05,0.2710975145936592,63.63636363636363,0.06844998253896525,75.0,0.7874762930879098
17,0.0009118647462827727,0.3435557611851191,59.09090909090909,0.07561879025359393,78.57142857142857,0.3308826533853075
18,0.0022622443828135145,0.24881556108799832,72.72727272727273,0.09042508541733209,75.0,0.3258665584081002
19,2.608204662649905e-08,0.6960013338836669,52.27272727272727,0.09041233659623789,57.14285714285714,0.7063221101160035
20,2.93321475388804e-07,0.2788114803108639,65.9090909090909,0.04655247540268981,78.57142857142857,1.084315954408351
21,2.5631570977171057e-06,0.37322920629702777,61.36363636363637,0.06453216485075938,82.14285714285714,0.038877929608758854
22,0.0010326295749227472,0.15390795622299622,75.0,0.06552588623240178,85.71428571428571,0.1301299525751144
23,0.002159252200390012,0.18459796757564212,75.0,0.12096665300868227,82.14285714285714,0.07209224607760145
24,6.342493084990586e-08,0.3637839636219384,56.81818181818182,0.08538326598498844,85.71428571428571,0.0011511699075808103
25,1.0811357524878826e-05,0.4053274508264781,56.81818181818182,0.10199113145650192,75.0,0.012638754963484176
26,0.000105647905159678,0.26072447661402537,61.36363636363637,0.0748003810448271,85.71428571428571,0.004184362635074699
27,0.0002002045647797831,0.3227298733441558,68.18181818181817,0.12632541225901447,82.14285714285714,0.0020783358455278883
28,5.756009703082122e-08,0.4359389214307166,63.63636363636363,0.19227197746273944,78.57142857142857,0.020864403281579805
29,6.707733787710189e-08,0.7447400007349,54.54545454545454,0.35606098285532983,71.42857142857143,0.0003358128332049357
30,9.24002071385805e-05,0.29819592509664117,72.72727272727273,0.20855624559306105,85.71428571428571,0.00036887341047275364
31,1.748338440603598e-05,0.27488581678725843,70.45454545454545,0.16788390280654952,82.14285714285714,0.0014809279068147098
32,0.003942749425604315,0.2720431509307763,72.72727272727273,0.20558123509810342,82.14285714285714,0.0003823181097963724
33,3.148906993154729e-06,0.41007506021765605,63.63636363636363,0.13060660939396837,82.14285714285714,4.767555472199488e-05
34,2.9761228017789232e-05,0.3802434027250088,63.63636363636363,0.1571365961782804,78.57142857142857,3.735296642065768e-06
35,1.242342778085813e-07,0.4190369232403192,63.63636363636363,0.16479656296083559,78.57142857142857,1.431181787067381e-07
36,7.703805341731938e-09,0.4554349784551786,63.63636363636363,0.1893914344569012,78.57142857142857,1.586292895709309e-05
37,2.156959542210253e-06,0.445316491848159,63.63636363636363,0.1617352879655987,78.57142857142857,0.00011077119730850085
38,1.0906441532448576e-07,0.4563611764325195,63.63636363636363,0.1685952319680524,78.57142857142857,1.0655111934797288e-07
39,1.8171366617113693e-09,0.4786628562222815,63.63636363636363,0.18532435940676315,78.57142857142857,3.807024077807638e-05
40,6.013935146671962e-08,0.5109454209062929,63.63636363636363,0.22056475158333447,78.57142857142857,3.376392655475566e-06
41,9.666477151149125e-08,0.48667105567847135,63.63636363636363,0.2170364710048632,78.57142857142857,2.3043096534863928e-07
42,6.283220812775326e-09,0.5338954951186825,63.63636363636363,0.24008740737073972,78.57142857142857,5.027038537747811e-07
43,2.1292327230052883e-08,0.4890460053051854,63.63636363636363,0.1879913597983444,78.57142857142857,5.012877279293853e-05
44,3.2435645228167032e-09,0.5484364295085616,65.9090909090909,0.2440310694413619,82.14285714285714,7.254208510047163e-05
45,8.216710959878135e-07,0.5560032727815677,63.63636363636363,0.20814190617648567,78.57142857142857,1.5541995380730414e-06
46,4.1671777131412713e-10,0.5204971787114422,63.63636363636363,0.2404356995298602,78.57142857142857,4.7074355177873646e-06
47,6.806357697357202e-10,0.5995789302189033,63.63636363636363,0.25601698378794946,78.57142857142857,1.4229071079336013e-05
48,2.400246372828918e-08,0.5583717356664514,63.63636363636363,0.19585759057355379,78.57142857142857,3.7339805504293624e-06
49,2.9309887850103704e-14,0.6485737358827479,63.63636363636363,0.24892320362842316,78.57142857142857,4.0326101149221406e-07
50,1.5249979056167356e-10,0.5933504656794925,63.63636363636363,0.19828250727518476,78.57142857142857,2.1058951140910028e-05
51,3.4317659824389515e-11,0.6198442287887136,63.63636363636363,0.2160458431892324,78.57142857142857,6.356275421597443e-07
52,4.999800783103023e-09,0.5427495361282724,63.63636363636363,0.24448139130642804,78.57142857142857,5.6811965995241296e-06
53,3.084770216567552e-10,0.5644164452258689,63.63636363636363,0.246089074892541,78.57142857142857,3.21369105444887e-08
