,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,621.9406820981653,903.3726883077629,0.0,0.0,0.0,0.0,0.0
1,158.64815223651743,559.4146069659396,0.0,0.0,0.0,0.0,0.0
2,746.3953898434903,300.09908109513395,0.0,0.0,0.0,0.0,0.0
3,491.48598102617296,190.83008382697204,0.0,0.0,0.0,0.0,0.0
4,423.92841360495504,218.7458942867514,0.0,0.0,0.0,0.0,0.0
5,152.98928271808126,237.54768806552005,0.0,0.0,0.0,0.0,0.0
6,26.284544580991852,213.96149491870983,0.0,0.0,0.0,0.0,0.0
7,18.35312357845416,180.04747437933955,0.0,0.0,0.0,0.0,0.0
8,153.84487545495017,183.79089414288072,0.0,0.0,0.0,0.0,0.0
9,145.45881386811197,197.2506858721447,0.0,0.0,0.0,0.0,0.0
10,325.87653546692195,198.4881029668185,0.0,0.0,0.0,0.0,0.0
11,112.22130009582348,176.56130364221715,0.0,0.0,0.0,0.0,0.0
12,401.10915485681306,157.3106977157074,0.0,0.0,0.0,0.0,0.0
13,13.84105117559984,153.33643380475957,0.0,0.0,0.0,0.0,0.0
14,975.116430805858,152.98723464627815,0.0,0.0,0.0,0.0,0.0
15,4.330459785137847,151.64019825155336,0.0,0.0,0.0,0.0,0.0
16,1036.6132481625332,156.4782216465454,0.0,0.0,0.0,0.0,0.0
17,35.640390154280745,149.5186549949775,0.0,0.0,0.0,0.0,0.0
18,2.0956989733530405,136.92417475976904,0.0,0.0,0.0,0.0,0.0
19,62.007963388182255,131.08747643935806,0.0,0.0,0.0,0.0,0.0
20,21.75159909852941,125.58463267117769,0.0,0.0,0.0,0.0,0.0
21,10.763705689327008,127.03298981566367,0.0,0.0,0.0,0.0,0.0
22,4.322971365233453,129.11049498364608,0.0,0.0,0.0,0.0,0.0
23,34.336621881705035,112.10431479133995,0.0,0.0,0.0,0.0,0.0
24,75.20251464017501,107.20601244267885,0.0,0.0,0.0,0.0,0.0
25,0.180886957581713,110.06514113182364,0.0,0.0,0.0,0.0,0.0
26,94.37650919933247,102.60243926049094,0.0,0.0,0.0,0.0,0.0
27,0.015411957553201823,92.62291587292655,0.0,0.0,0.0,0.0,0.0
28,9.417906762289443,90.02717442612877,0.0,0.0,0.0,0.0,0.0
29,35.38865469620618,89.26114701938634,0.0,0.0,0.0,0.0,0.0
30,17.326548269705924,89.16284361556663,0.0,0.0,0.0,0.0,0.0
31,20.902192585819247,86.88419521711202,0.0,0.0,0.0,0.0,0.0
32,52.05384968827008,84.4650055383791,0.0,0.0,0.0,0.0,0.0
33,2.865633840613162,84.93999354128488,0.0,0.0,0.0,0.0,0.0
34,0.9226178786930525,83.91769299073086,0.0,0.0,0.0,0.0,0.0
35,0.5420397783710147,83.41320216935055,0.0,0.0,0.0,0.0,0.0
36,1.762929484242175,81.99493116880812,0.0,0.0,0.0,0.0,0.0
37,1.6193046204416839,83.44033334662393,0.0,0.0,0.0,0.0,0.0
38,1.259629133070515,75.71309922368664,0.0,0.0,0.0,0.0,0.0
39,2.8300069213841104,76.33177337601775,0.0,0.0,0.0,0.0,0.0
40,16.519577283970925,78.88109297227804,0.0,0.0,0.0,0.0,0.0
41,4.051458041649126,68.17012410203081,0.0,0.0,0.0,0.0,0.0
42,10.981176843862338,68.09887293061298,0.0,0.0,0.0,0.0,0.0
43,3.008570509688283,71.09983318080585,0.0,0.0,0.0,0.0,0.0
44,7.2575414579991895,71.14372074698616,0.0,0.0,0.0,0.0,0.0
45,2.806226457259231,73.24362185180593,0.0,0.0,0.0,0.0,0.0
46,0.017384474654028446,71.87837449228282,0.0,0.0,0.0,0.0,0.0
47,1.0746744350659159,72.41247441255025,0.0,0.0,0.0,0.0,0.0
48,0.1677399080003492,69.69035401090565,0.0,0.0,0.0,0.0,0.0
49,0.9556523775781824,70.52652010623864,0.0,0.0,0.0,0.0,0.0
50,4.045885255692864,72.3435468189666,0.0,0.0,0.0,0.0,0.0
51,0.20515308240585833,69.32721704499045,0.0,0.0,0.0,0.0,0.0
52,0.46735991414366956,68.09670353301986,0.0,0.0,0.0,0.0,0.0
53,0.011727444250081594,68.85135825811727,0.0,0.0,0.0,0.0,0.0
54,4.1562135864800695e-07,68.16000810051158,0.0,0.0,0.0,0.0,0.0
55,0.544802605551229,71.46844877706819,0.0,0.0,0.0,0.0,0.0
56,0.5243418934750377,71.80113858633811,0.0,0.0,0.0,0.0,0.0
57,0.004354545826325046,70.05796301584904,0.0,0.0,0.0,0.0,0.0
58,0.20535037450944915,70.05846852099748,0.0,0.0,0.0,0.0,0.0
59,0.19226498790917318,68.6316862676202,0.0,0.0,0.0,0.0,0.0
60,0.5001072923315029,67.72876114145225,0.0,0.0,0.0,0.0,0.0
61,0.6239770933806851,71.9393183146678,0.0,0.0,0.0,0.0,0.0
62,0.6285842521660645,71.01418655935154,0.0,0.0,0.0,0.0,0.0
63,0.39610661430383765,70.59318304893901,0.0,0.0,0.0,0.0,0.0
64,0.12765566777636722,68.47342813585084,0.0,0.0,0.0,0.0,0.0
65,0.7496467244822823,67.75137646427412,0.0,0.0,0.0,0.0,0.0
66,0.22532781223994103,68.03584650538996,0.0,0.0,0.0,0.0,0.0
67,0.020922615839077317,68.47651985440052,0.0,0.0,0.0,0.0,0.0
68,0.9933899785749513,70.85348935322097,0.0,0.0,0.0,0.0,0.0
69,1.3015728796106802,71.72623053261344,0.0,0.0,0.0,0.0,0.0
70,0.00011802580854512084,70.37151268047548,0.0,0.0,0.0,0.0,0.0
71,0.6809658177662847,69.43821650454534,0.0,0.0,0.0,0.0,0.0
72,1.9106331864703028,68.40993316717312,0.0,0.0,0.0,0.0,0.0
73,0.41148350650524057,67.63699283716038,0.0,0.0,0.0,0.0,0.0
74,1.2574912250081003,69.49880651883248,0.0,0.0,0.0,0.0,0.0
75,0.966960875469007,70.34789818609936,0.0,0.0,0.0,0.0,0.0
76,0.2308990945794491,69.58508240403306,0.0,0.0,0.0,0.0,0.0
77,8.33081937525702,69.66295143696469,0.0,0.0,0.0,0.0,0.0
78,0.039673507043311705,69.50362836139877,0.0,0.0,0.0,0.0,0.0
79,0.6048704591230206,72.29005313483644,0.0,0.0,0.0,0.0,0.0
80,0.9040032583015214,75.50279202919427,0.0,0.0,0.0,0.0,0.0
81,0.15588908408807456,75.36175645598304,0.0,0.0,0.0,0.0,0.0
82,2.8598606292479682,70.02638560105754,0.0,0.0,0.0,0.0,0.0
83,5.319936933972935,74.25783722289634,0.0,0.0,0.0,0.0,0.0
84,8.82398082344333,74.19656051558037,0.0,0.0,0.0,0.0,0.0
85,0.013944434468753635,69.01292065750063,0.0,0.0,0.0,0.0,0.0
86,0.02486926910802493,68.78483212265633,0.0,0.0,0.0,0.0,0.0
87,2.1105941020844976,67.58547421881512,0.0,0.0,0.0,0.0,0.0
88,2.6048346777017426,68.13139664259745,0.0,0.0,0.0,0.0,0.0
89,2.1084537106688575,71.11459575107925,0.0,0.0,0.0,0.0,0.0
90,1.430449341020468,72.60947862744183,0.0,0.0,0.0,0.0,0.0
