,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,15.904697430331883,2.4967419160627657,0.0,0.0,0.0,0.0,0.0,5.335069354435638,0.0,0.0,0.0,0.0,0.0,22.134628281803845,15.126358116907772,0.0,0.0,0.0,0.0,0.0,136.88294680187195,4.74569224216093,0.0,0.0,0.0,0.0,0.0,89.25428999124202,47.26473351493435,0.0,0.0,0.0,0.0,0.0,520.1038289290692,3.2771445091033873,0.0,0.0,0.0,0.0,0.0,73.28873633998793,29.34852799434335,0.0,0.0,0.0,0.0,0.0,568.3550738113389,110.83648152519476,0.0,0.0,0.0,0.0,0.0,376.57070908703537,115.53198733937829,0.0,0.0,0.0,0.0,0.0,1027.2473358592094,63.191807104408575,0.0,0.0,0.0,0.0,0.0,664.8824793281823,76.70252708625321,0.0,0.0,0.0,0.0,0.0,271.44239016987024,4.247104475918533,0.0,0.0,0.0,0.0,0.0,88.01611422238682,27.267099515422377,0.0,0.0,0.0,0.0,0.0,387.95619068026764,545.3713830044509,0.0,0.0,0.0,0.0,0.0,2995.013701139751,402.0278182669211,0.0,0.0,0.0,0.0,0.0,2611.672625468742,504.2806959798237,0.0,0.0,0.0,0.0,0.0,2731.685718792251,9.322897004692487,0.0,0.0,0.0,0.0,0.0,152.1279950628253
1,16.14335385638328,1.8437405472177624,0.0,0.0,0.0,0.0,0.0,9.852789907968805,0.0,0.0,0.0,0.0,0.0,0.10742908382042082,4.618525141197789,0.0,0.0,0.0,0.0,0.0,10.859014808081215,2.719821567058986,0.0,0.0,0.0,0.0,0.0,10.171883375901194,40.37135472015763,0.0,0.0,0.0,0.0,0.0,260.24801062234843,1.8334318854616483,0.0,0.0,0.0,0.0,0.0,40.71796480966996,13.403387146499663,0.0,0.0,0.0,0.0,0.0,37.08069298083782,42.517831540871235,0.0,0.0,0.0,0.0,0.0,198.27764691412764,66.8224298507839,0.0,0.0,0.0,0.0,0.0,766.0690065858298,99.06563760122985,0.0,0.0,0.0,0.0,0.0,299.3581133449629,43.26542131721157,0.0,0.0,0.0,0.0,0.0,51.232341082104185,21.080492297285726,0.0,0.0,0.0,0.0,0.0,40.542489506267415,24.732185017612828,0.0,0.0,0.0,0.0,0.0,69.51593381153738,497.41452397222764,0.0,0.0,0.0,0.0,0.0,2694.080227279048,255.89856267141334,0.0,0.0,0.0,0.0,0.0,1813.895810440435,299.40090793108845,0.0,0.0,0.0,0.0,0.0,1865.3252162759059,11.56579351059311,0.0,0.0,0.0,0.0,0.0,106.1031040214358
2,7.858942380793936,1.31022967451111,0.0,0.0,0.0,0.0,0.0,0.8659567957631444,0.0,0.0,0.0,0.0,0.0,4.1912638773569535,3.8839275820699783,0.0,0.0,0.0,0.0,0.0,15.464818479731454,0.98750322964374,0.0,0.0,0.0,0.0,0.0,4.15531094924514,38.85616832447339,0.0,0.0,0.0,0.0,0.0,551.090098095768,1.5062881346049364,0.0,0.0,0.0,0.0,0.0,6.528595875081575,9.06618833475553,0.0,0.0,0.0,0.0,0.0,20.18577438119633,21.941118416789546,0.0,0.0,0.0,0.0,0.0,45.07364899139875,17.7395366994887,0.0,0.0,0.0,0.0,0.0,192.3932937922471,86.86723581972308,0.0,0.0,0.0,0.0,0.0,286.19968397831707,36.415938491898906,0.0,0.0,0.0,0.0,0.0,40.07452631612561,12.169502394262857,0.0,0.0,0.0,0.0,0.0,23.565878323711637,15.025297807249109,0.0,0.0,0.0,0.0,0.0,33.33877473180768,378.33897836589847,0.0,0.0,0.0,0.0,0.0,2242.4590770968007,218.4505420041864,0.0,0.0,0.0,0.0,0.0,1122.1113396836354,92.67510162578864,0.0,0.0,0.0,0.0,0.0,1065.0424308799809,8.296497580670831,0.0,0.0,0.0,0.0,0.0,83.10463903896816
3,1.3627064578707782,1.1412165443214806,0.0,0.0,0.0,0.0,0.0,0.7170213448262924,0.0,0.0,0.0,0.0,0.0,8.070364123897868,2.9155058426394067,0.0,0.0,0.0,0.0,0.0,16.805468316059216,0.7017571980501263,0.0,0.0,0.0,0.0,0.0,4.539930315611376,58.32009604548795,0.0,0.0,0.0,0.0,0.0,160.8657943226113,1.4760417889442072,0.0,0.0,0.0,0.0,0.0,75.37473481435158,20.37924105387966,0.0,0.0,0.0,0.0,0.0,100.49854440923714,23.08617770964216,0.0,0.0,0.0,0.0,0.0,0.05614895411995788,6.0188946326947015,0.0,0.0,0.0,0.0,0.0,76.93451010602726,71.34399569640405,0.0,0.0,0.0,0.0,0.0,314.1208288299778,31.14428888553845,0.0,0.0,0.0,0.0,0.0,42.97607854287301,11.368746426509334,0.0,0.0,0.0,0.0,0.0,1.336421962076993,27.303884727389704,0.0,0.0,0.0,0.0,0.0,154.3002370543654,158.2658200981709,0.0,0.0,0.0,0.0,0.0,1279.7177243782967,89.76237359950123,0.0,0.0,0.0,0.0,0.0,808.5072139081908,73.11244407344276,0.0,0.0,0.0,0.0,0.0,355.4954102788982,9.222607897967535,0.0,0.0,0.0,0.0,0.0,37.62809734882702
4,12.203006927894064,0.43404556681421025,0.0,0.0,0.0,0.0,0.0,1.6975617677955568,0.0,0.0,0.0,0.0,0.0,6.785619917553248,1.8716453525449595,0.0,0.0,0.0,0.0,0.0,8.101914869897604,0.38272756104536565,0.0,0.0,0.0,0.0,0.0,3.0034395504752127,54.298149000420466,0.0,0.0,0.0,0.0,0.0,196.8382798373893,3.0607074458138985,0.0,0.0,0.0,0.0,0.0,71.00711252919072,28.13279714470957,0.0,0.0,0.0,0.0,0.0,97.00518681013584,21.16097842110454,0.0,0.0,0.0,0.0,0.0,189.69786768406874,10.607584426785522,0.0,0.0,0.0,0.0,0.0,132.5171741885811,43.00953864087575,0.0,0.0,0.0,0.0,0.0,273.0443824650652,23.204581862894663,0.0,0.0,0.0,0.0,0.0,201.2116627335012,8.813655944502695,0.0,0.0,0.0,0.0,0.0,6.751075189468746,21.582232610106054,0.0,0.0,0.0,0.0,0.0,131.5745903411778,111.77249472185865,0.0,0.0,0.0,0.0,0.0,817.2898775010408,32.07135687833355,0.0,0.0,0.0,0.0,0.0,417.361228438848,44.742182921720925,0.0,0.0,0.0,0.0,0.0,174.94480858849752,7.814035937846428,0.0,0.0,0.0,0.0,0.0,54.09325746050492
5,5.459096234428274,0.424056365507089,0.0,0.0,0.0,0.0,0.0,0.5325339125255037,0.0,0.0,0.0,0.0,0.0,9.966530353444718,1.5280529254832729,0.0,0.0,0.0,0.0,0.0,5.614659054169235,0.4163033681360652,0.0,0.0,0.0,0.0,0.0,12.805916703860898,36.22088697694472,0.0,0.0,0.0,0.0,0.0,72.94525194029629,4.456887810683181,0.0,0.0,0.0,0.0,0.0,32.98472901081534,25.05233161079957,0.0,0.0,0.0,0.0,0.0,98.68123963389796,13.901405750752247,0.0,0.0,0.0,0.0,0.0,0.17184798693043596,6.947018765750412,0.0,0.0,0.0,0.0,0.0,71.58899169767135,65.38891208057495,0.0,0.0,0.0,0.0,0.0,234.16351106422573,24.589856260644176,0.0,0.0,0.0,0.0,0.0,174.65188317057584,9.038859266632942,0.0,0.0,0.0,0.0,0.0,14.105518641125833,14.991600570780543,0.0,0.0,0.0,0.0,0.0,20.027980393167514,61.32489499718845,0.0,0.0,0.0,0.0,0.0,651.2898058356302,9.511277444474178,0.0,0.0,0.0,0.0,0.0,118.05287392883795,11.807171088528708,0.0,0.0,0.0,0.0,0.0,144.75933547625556,7.340926465014487,0.0,0.0,0.0,0.0,0.0,69.1951136145237
6,1.017464848817826,0.8577515940681958,0.0,0.0,0.0,0.0,0.0,1.5545913356552965,0.0,0.0,0.0,0.0,0.0,3.1197507320121525,1.895931589012177,0.0,0.0,0.0,0.0,0.0,8.807113381248465,1.364982679108896,0.0,0.0,0.0,0.0,0.0,7.7314457561126915,45.73715294452392,0.0,0.0,0.0,0.0,0.0,214.5725221028277,9.502453981338029,0.0,0.0,0.0,0.0,0.0,94.00945276049794,32.3275527727174,0.0,0.0,0.0,0.0,0.0,122.52841457940406,15.141352794107048,0.0,0.0,0.0,0.0,0.0,39.25830597036969,8.782468061368672,0.0,0.0,0.0,0.0,0.0,36.97234004553511,40.941662782996396,0.0,0.0,0.0,0.0,0.0,185.7544701255083,20.94450265641562,0.0,0.0,0.0,0.0,0.0,90.80217905479677,3.699887041626884,0.0,0.0,0.0,0.0,0.0,41.5651304694452,16.852356193516954,0.0,0.0,0.0,0.0,0.0,128.12839362992906,12.56770023744176,0.0,0.0,0.0,0.0,0.0,175.88184248575467,4.680655524868895,0.0,0.0,0.0,0.0,0.0,175.94183698162652,20.5538910851349,0.0,0.0,0.0,0.0,0.0,81.2039421019277,6.32088043443104,0.0,0.0,0.0,0.0,0.0,79.94585925180796
7,4.28731124023355,0.45119451243512904,0.0,0.0,0.0,0.0,0.0,0.511779964027178,0.0,0.0,0.0,0.0,0.0,3.964720464113563,1.1393834004895196,0.0,0.0,0.0,0.0,0.0,4.064052876242504,0.3476274373802106,0.0,0.0,0.0,0.0,0.0,4.834324268819826,31.04323423111666,0.0,0.0,0.0,0.0,0.0,260.6524274813194,2.6914172012301196,0.0,0.0,0.0,0.0,0.0,33.87137241941305,11.265771851901675,0.0,0.0,0.0,0.0,0.0,31.217718403611947,11.234354398791448,0.0,0.0,0.0,0.0,0.0,22.458735355688173,7.129975774380958,0.0,0.0,0.0,0.0,0.0,114.58466332515135,41.25839221329238,0.0,0.0,0.0,0.0,0.0,204.98099288557282,25.23498728459822,0.0,0.0,0.0,0.0,0.0,88.70029615414737,7.192940565135804,0.0,0.0,0.0,0.0,0.0,26.67593361000689,10.958087837592032,0.0,0.0,0.0,0.0,0.0,88.76008225729008,23.75186025084158,0.0,0.0,0.0,0.0,0.0,74.42359968261673,5.674388999968518,0.0,0.0,0.0,0.0,0.0,38.15618938819307,17.89675874790433,0.0,0.0,0.0,0.0,0.0,141.89764450444756,7.4369479244043255,0.0,0.0,0.0,0.0,0.0,29.46232584271791
8,5.469831327858005,0.8861480501702673,0.0,0.0,0.0,0.0,0.0,0.7434815843476421,0.0,0.0,0.0,0.0,0.0,10.633657539428997,1.2716317849479866,0.0,0.0,0.0,0.0,0.0,8.050033349806435,1.0833128855245735,0.0,0.0,0.0,0.0,0.0,3.6898384310734236,24.001865323914764,0.0,0.0,0.0,0.0,0.0,142.60294651720216,2.6024753247175534,0.0,0.0,0.0,0.0,0.0,24.2130217212071,7.930660939450211,0.0,0.0,0.0,0.0,0.0,207.84864439003144,10.136973921101177,0.0,0.0,0.0,0.0,0.0,88.3081153637792,6.123077785217279,0.0,0.0,0.0,0.0,0.0,29.875188137404102,41.014907332315715,0.0,0.0,0.0,0.0,0.0,241.93280813426506,29.97337495228826,0.0,0.0,0.0,0.0,0.0,47.18140140265747,8.787738838209043,0.0,0.0,0.0,0.0,0.0,44.014729811320535,12.142526671756094,0.0,0.0,0.0,0.0,0.0,109.78869166186507,10.59901708558082,0.0,0.0,0.0,0.0,0.0,181.88452251338774,3.823868998782185,0.0,0.0,0.0,0.0,0.0,67.69418592117171,10.57473096389592,0.0,0.0,0.0,0.0,0.0,153.84596634095445,8.263362173242209,0.0,0.0,0.0,0.0,0.0,21.77776742688636
