,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,109.25053938490353,61.18368222088962,0.0,0.0,0.0,0.0,0.0,3.590177203837199,0.0,0.0,0.0,0.0,0.0,18.560266985851666,3.0547011998324867,0.0,0.0,0.0,0.0,0.0,16.879764646195216,4.443706803002032,0.0,0.0,0.0,0.0,0.0,8.642271008797508,1.6327212021405872,0.0,0.0,0.0,0.0,0.0,15.990740278861185,114.39354370465814,0.0,0.0,0.0,0.0,0.0,1345.3375275403225,20.28939471959439,0.0,0.0,0.0,0.0,0.0,63.78507031618513,92.02455231471994,0.0,0.0,0.0,0.0,0.0,937.4125300202737,101.42852105701252,0.0,0.0,0.0,0.0,0.0,1522.7370713994105,108.28334594178534,0.0,0.0,0.0,0.0,0.0,236.93282591380068,40.597279878980444,0.0,0.0,0.0,0.0,0.0,510.30815727473987,184.63081410876157,0.0,0.0,0.0,0.0,0.0,385.87889146867457,164.77158444199767,0.0,0.0,0.0,0.0,0.0,746.1156331841605,32.090503620592834,0.0,0.0,0.0,0.0,0.0,56.94405932080648,535.2000823329157,0.0,0.0,0.0,0.0,0.0,2830.53695683539,655.5462774611377,0.0,0.0,0.0,0.0,0.0,3036.1377999684637,47.70562705811031,0.0,0.0,0.0,0.0,0.0,332.7101826424793
1,46.53097617813363,41.3135230720279,0.0,0.0,0.0,0.0,0.0,1.370945825823828,0.0,0.0,0.0,0.0,0.0,6.057604699706633,7.230886069931919,0.0,0.0,0.0,0.0,0.0,27.672797791162406,6.995270085098537,0.0,0.0,0.0,0.0,0.0,18.878975444528937,1.1022158292249862,0.0,0.0,0.0,0.0,0.0,18.514496398206497,114.04287656316188,0.0,0.0,0.0,0.0,0.0,1564.265219342467,5.486737279018419,0.0,0.0,0.0,0.0,0.0,36.984345857420365,57.52896146718797,0.0,0.0,0.0,0.0,0.0,761.1402687527711,20.369046863947087,0.0,0.0,0.0,0.0,0.0,52.7471168242821,51.50955918777901,0.0,0.0,0.0,0.0,0.0,176.25344174997926,8.699476139446322,0.0,0.0,0.0,0.0,0.0,170.5078111217827,108.19099555667904,0.0,0.0,0.0,0.0,0.0,415.44400173005755,77.86306602050563,0.0,0.0,0.0,0.0,0.0,177.21254657205725,23.44673779674339,0.0,0.0,0.0,0.0,0.0,129.29540788732857,182.40298700891935,0.0,0.0,0.0,0.0,0.0,1512.424910879204,511.16596870032646,0.0,0.0,0.0,0.0,0.0,2900.480508072625,11.76572845102284,0.0,0.0,0.0,0.0,0.0,125.88095277581607
2,20.5310896189338,13.887219925823757,0.0,0.0,0.0,0.0,0.0,1.7036588440193405,0.0,0.0,0.0,0.0,0.0,3.3616351197824383,2.164122214767111,0.0,0.0,0.0,0.0,0.0,2.4355746334630837,3.5975852311869465,0.0,0.0,0.0,0.0,0.0,16.0200309949521,0.6201074182766411,0.0,0.0,0.0,0.0,0.0,8.390737663950336,106.48473414261842,0.0,0.0,0.0,0.0,0.0,1274.734513242869,1.795694018538764,0.0,0.0,0.0,0.0,0.0,18.708124274578026,13.558064168384591,0.0,0.0,0.0,0.0,0.0,248.004305715886,10.471366109751514,0.0,0.0,0.0,0.0,0.0,452.31607762142875,25.889905942132074,0.0,0.0,0.0,0.0,0.0,493.89266682717806,9.688773957834679,0.0,0.0,0.0,0.0,0.0,79.65297404553708,115.42045056279122,0.0,0.0,0.0,0.0,0.0,168.74907511437536,42.88167860003531,0.0,0.0,0.0,0.0,0.0,7.712845821352845,20.327355747382246,0.0,0.0,0.0,0.0,0.0,34.45424903789031,69.90585154519312,0.0,0.0,0.0,0.0,0.0,658.0193928875831,360.83253850040444,0.0,0.0,0.0,0.0,0.0,2442.938084926969,8.520888939847579,0.0,0.0,0.0,0.0,0.0,96.28971914796679
3,13.424336952107396,11.612276800606164,0.0,0.0,0.0,0.0,0.0,2.7317063983302194,0.0,0.0,0.0,0.0,0.0,19.1029324439826,5.361026043152248,0.0,0.0,0.0,0.0,0.0,20.08854361494238,6.552299064360875,0.0,0.0,0.0,0.0,0.0,41.789521005678886,1.8271726094674827,0.0,0.0,0.0,0.0,0.0,36.85373043664946,81.97742982862094,0.0,0.0,0.0,0.0,0.0,1058.6161545679747,1.9063564871838152,0.0,0.0,0.0,0.0,0.0,65.39193521485024,12.04345266195655,0.0,0.0,0.0,0.0,0.0,80.33683497368679,21.434834198082775,0.0,0.0,0.0,0.0,0.0,140.07300442046966,24.850924448608026,0.0,0.0,0.0,0.0,0.0,45.61734115499162,6.909015966920438,0.0,0.0,0.0,0.0,0.0,60.263230440789116,94.7718308108719,0.0,0.0,0.0,0.0,0.0,211.5522359737876,28.57698263683563,0.0,0.0,0.0,0.0,0.0,135.91599797127833,13.887567969538134,0.0,0.0,0.0,0.0,0.0,177.24678804626168,25.25533175867175,0.0,0.0,0.0,0.0,0.0,608.8570425900587,87.33345156433487,0.0,0.0,0.0,0.0,0.0,878.1295579541916,7.988117178113725,0.0,0.0,0.0,0.0,0.0,79.12842939566801
4,27.358318774653746,11.095503742061087,0.0,0.0,0.0,0.0,0.0,1.9705949778300904,0.0,0.0,0.0,0.0,0.0,59.462681055454205,2.9691741012766455,0.0,0.0,0.0,0.0,0.0,21.159205313119518,3.140713508819955,0.0,0.0,0.0,0.0,0.0,18.698842088345746,0.8855510431608985,0.0,0.0,0.0,0.0,0.0,5.643019787356261,59.95520006016491,0.0,0.0,0.0,0.0,0.0,319.97089978898737,1.6412692151400432,0.0,0.0,0.0,0.0,0.0,76.5162815038844,7.832675374299146,0.0,0.0,0.0,0.0,0.0,120.98622262421462,6.602679914550293,0.0,0.0,0.0,0.0,0.0,39.26340835891544,18.255137521025894,0.0,0.0,0.0,0.0,0.0,253.837825401998,5.97658743425754,0.0,0.0,0.0,0.0,0.0,89.66336198769457,84.25939781576588,0.0,0.0,0.0,0.0,0.0,282.5959990840989,33.78490885360848,0.0,0.0,0.0,0.0,0.0,83.8950713253048,9.43325420877876,0.0,0.0,0.0,0.0,0.0,26.368366594274573,36.791989298255245,0.0,0.0,0.0,0.0,0.0,83.24059646849655,112.31355474758035,0.0,0.0,0.0,0.0,0.0,943.8052481608829,8.014839642999153,0.0,0.0,0.0,0.0,0.0,129.514366877214
5,9.531776473620617,2.597992363470814,0.0,0.0,0.0,0.0,0.0,0.8480443249881272,0.0,0.0,0.0,0.0,0.0,3.257929962752076,0.5110237465191138,0.0,0.0,0.0,0.0,0.0,3.5678130240109582,2.6862388970483093,0.0,0.0,0.0,0.0,0.0,5.632853548740002,0.5062295777368938,0.0,0.0,0.0,0.0,0.0,5.344005963015903,46.121199728127095,0.0,0.0,0.0,0.0,0.0,794.7146889960967,2.6353201611746395,0.0,0.0,0.0,0.0,0.0,68.30817899059949,10.780459776890753,0.0,0.0,0.0,0.0,0.0,203.08777881487515,5.572608637112755,0.0,0.0,0.0,0.0,0.0,18.141899387530827,16.399165825112892,0.0,0.0,0.0,0.0,0.0,74.04955595485787,7.712781994256443,0.0,0.0,0.0,0.0,0.0,41.61134069484306,47.93896166603503,0.0,0.0,0.0,0.0,0.0,289.96784619665044,31.207584749147987,0.0,0.0,0.0,0.0,0.0,204.97321180719126,8.70117217694048,0.0,0.0,0.0,0.0,0.0,25.04823218663213,18.065106283445594,0.0,0.0,0.0,0.0,0.0,70.35435917379974,82.0528801981382,0.0,0.0,0.0,0.0,0.0,511.77338111902543,7.932626900131775,0.0,0.0,0.0,0.0,0.0,52.75582615863111
6,24.611526605759774,2.9882085864505754,0.0,0.0,0.0,0.0,0.0,0.6759417535317246,0.0,0.0,0.0,0.0,0.0,3.4552820413366856,0.6376744443572687,0.0,0.0,0.0,0.0,0.0,2.4196452440166065,1.810599060906778,0.0,0.0,0.0,0.0,0.0,11.586590040247797,0.3319887269013568,0.0,0.0,0.0,0.0,0.0,5.64148599540898,36.68161512167311,0.0,0.0,0.0,0.0,0.0,175.95965268638423,8.09750248806757,0.0,0.0,0.0,0.0,0.0,77.4211910812028,16.889532778569226,0.0,0.0,0.0,0.0,0.0,121.61448427444944,5.038362891954541,0.0,0.0,0.0,0.0,0.0,135.59665587936425,17.666131081491624,0.0,0.0,0.0,0.0,0.0,11.434194980420704,10.743194965013,0.0,0.0,0.0,0.0,0.0,70.82155738340188,44.330952404940604,0.0,0.0,0.0,0.0,0.0,152.5768228841898,26.596590807237003,0.0,0.0,0.0,0.0,0.0,71.09396599886452,25.497425537339183,0.0,0.0,0.0,0.0,0.0,87.5913129325503,20.46808454513365,0.0,0.0,0.0,0.0,0.0,79.27135632362928,20.1749194694591,0.0,0.0,0.0,0.0,0.0,137.46848995644115,10.650911818090753,0.0,0.0,0.0,0.0,0.0,22.76590901645485
7,29.235686329806086,2.8098873404795945,0.0,0.0,0.0,0.0,0.0,0.5589935039979086,0.0,0.0,0.0,0.0,0.0,5.036351148443786,0.6940631613066334,0.0,0.0,0.0,0.0,0.0,2.0025415106854423,4.629635000188691,0.0,0.0,0.0,0.0,0.0,28.979341036043593,2.016501490873835,0.0,0.0,0.0,0.0,0.0,3.878481801910624,33.70092481902351,0.0,0.0,0.0,0.0,0.0,443.72015427949066,8.334881710813207,0.0,0.0,0.0,0.0,0.0,58.63283321236247,36.9443837586401,0.0,0.0,0.0,0.0,0.0,245.37034261133817,7.457038881799349,0.0,0.0,0.0,0.0,0.0,2.076831982754585,26.921558155766125,0.0,0.0,0.0,0.0,0.0,18.324009962363004,8.712765887596339,0.0,0.0,0.0,0.0,0.0,155.48975384505462,44.384414337838585,0.0,0.0,0.0,0.0,0.0,162.4052954891563,25.40249747073951,0.0,0.0,0.0,0.0,0.0,51.45804462674157,21.783590031058704,0.0,0.0,0.0,0.0,0.0,58.63463711931086,18.428919557964004,0.0,0.0,0.0,0.0,0.0,114.5038609960235,22.936039548686686,0.0,0.0,0.0,0.0,0.0,193.1391145405324,6.993994545486017,0.0,0.0,0.0,0.0,0.0,150.725418952767
8,1.0162635661395187,3.1006838192291353,0.0,0.0,0.0,0.0,0.0,0.9368389444285895,0.0,0.0,0.0,0.0,0.0,2.639941265515924,0.5921103255339758,0.0,0.0,0.0,0.0,0.0,10.95905127004806,2.3547695482637523,0.0,0.0,0.0,0.0,0.0,7.544070615752811,0.48603767126704145,0.0,0.0,0.0,0.0,0.0,2.2743558656173946,38.50156946860781,0.0,0.0,0.0,0.0,0.0,299.226804204192,3.341753337753146,0.0,0.0,0.0,0.0,0.0,81.1143420651834,24.165488752894884,0.0,0.0,0.0,0.0,0.0,50.205714577492415,7.053056615722624,0.0,0.0,0.0,0.0,0.0,2.7304264415399833,16.940634021726982,0.0,0.0,0.0,0.0,0.0,0.40871353714035735,6.573130558325376,0.0,0.0,0.0,0.0,0.0,164.00058791395986,68.74659321287977,0.0,0.0,0.0,0.0,0.0,277.65963622958594,26.26576912219834,0.0,0.0,0.0,0.0,0.0,58.03196850522985,11.836044711545053,0.0,0.0,0.0,0.0,0.0,138.85458508752134,23.805430784879302,0.0,0.0,0.0,0.0,0.0,64.92558015887403,28.15274269817387,0.0,0.0,0.0,0.0,0.0,95.9027757110396,6.4837174629851875,0.0,0.0,0.0,0.0,0.0,70.71306341017723
