,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1022.7837018199608,811.1560355709126,0.0,0.0,0.0,0.0,0.0,64.39009454329957,0.0,0.0,0.0,0.0,0.0,59.262882332509925,68.85669689383653,0.0,0.0,0.0,0.0,0.0,74.83159040571338,30.12786767182693,0.0,0.0,0.0,0.0,0.0,23.47108169930225,86.90825039767242,0.0,0.0,0.0,0.0,0.0,80.46626016440716,915.2572942814908,0.0,0.0,0.0,0.0,0.0,930.8329581129603,15.798028644492387,0.0,0.0,0.0,0.0,0.0,53.36881218315568,737.5644505501787,0.0,0.0,0.0,0.0,0.0,1517.152213142359,505.9976011258966,0.0,0.0,0.0,0.0,0.0,1103.3361124185444,787.596071104815,0.0,0.0,0.0,0.0,0.0,596.0385374161261,674.4532407090635,0.0,0.0,0.0,0.0,0.0,1652.7155649948897,519.9224456522472,0.0,0.0,0.0,0.0,0.0,118.30590489829206,93.2712135167464,0.0,0.0,0.0,0.0,0.0,71.52433152408152,180.16720624378164,0.0,0.0,0.0,0.0,0.0,287.0566495984719,3596.6171883772345,0.0,0.0,0.0,0.0,0.0,4301.083380334316,1825.423826816573,0.0,0.0,0.0,0.0,0.0,1986.6697814753322,406.0126224170354,0.0,0.0,0.0,0.0,0.0,472.8902825520884
1,1092.986768028785,811.069481138635,0.0,0.0,0.0,0.0,0.0,53.028310646449604,0.0,0.0,0.0,0.0,0.0,149.63154802148182,16.209293430906772,0.0,0.0,0.0,0.0,0.0,21.31104554929671,42.26478636039064,0.0,0.0,0.0,0.0,0.0,44.85567096314333,26.84142670272307,0.0,0.0,0.0,0.0,0.0,44.29907852415408,914.188184418457,0.0,0.0,0.0,0.0,0.0,1740.2114783681757,13.133051397268357,0.0,0.0,0.0,0.0,0.0,56.61893297965297,507.9039569235423,0.0,0.0,0.0,0.0,0.0,1182.2365727444676,141.076769811048,0.0,0.0,0.0,0.0,0.0,63.47100935002157,493.5267983961639,0.0,0.0,0.0,0.0,0.0,116.17412149314802,560.1168048999119,0.0,0.0,0.0,0.0,0.0,949.4093571128177,306.3263456018995,0.0,0.0,0.0,0.0,0.0,43.05159459525906,67.12165704976246,0.0,0.0,0.0,0.0,0.0,63.52785136506508,131.5190400216702,0.0,0.0,0.0,0.0,0.0,115.03610083769149,2398.4045475944413,0.0,0.0,0.0,0.0,0.0,2748.7278975349727,1113.3517610154713,0.0,0.0,0.0,0.0,0.0,1749.1420803514743,255.99914278313338,0.0,0.0,0.0,0.0,0.0,247.35340562040597
2,1425.6178777895275,812.1146667280365,0.0,0.0,0.0,0.0,0.0,10.146485006987364,0.0,0.0,0.0,0.0,0.0,18.969695853018603,10.508960919782036,0.0,0.0,0.0,0.0,0.0,5.334163878993621,24.7564154688971,0.0,0.0,0.0,0.0,0.0,28.25384321645699,8.385175183617854,0.0,0.0,0.0,0.0,0.0,60.76469029101838,912.8971455805861,0.0,0.0,0.0,0.0,0.0,1447.7749308478087,10.82686963192685,0.0,0.0,0.0,0.0,0.0,83.4151791860764,291.09493391238016,0.0,0.0,0.0,0.0,0.0,353.24471867861735,58.35795410902227,0.0,0.0,0.0,0.0,0.0,10.229290065372837,379.7424427159719,0.0,0.0,0.0,0.0,0.0,983.326855557354,379.17085935254426,0.0,0.0,0.0,0.0,0.0,772.6177563542647,215.12630584060477,0.0,0.0,0.0,0.0,0.0,33.11271790891539,25.73696471162933,0.0,0.0,0.0,0.0,0.0,7.831288494674045,134.19037711697902,0.0,0.0,0.0,0.0,0.0,73.20352209245473,1683.9634624058115,0.0,0.0,0.0,0.0,0.0,2416.8496186543443,514.9654984533546,0.0,0.0,0.0,0.0,0.0,697.6529276392658,202.39629372061452,0.0,0.0,0.0,0.0,0.0,361.72388497684153
3,1019.3236146465947,813.5106402693631,0.0,0.0,0.0,0.0,0.0,3.6426078583129495,0.0,0.0,0.0,0.0,0.0,1.544038814268923,9.535117833057326,0.0,0.0,0.0,0.0,0.0,11.830167284086086,22.95517792832509,0.0,0.0,0.0,0.0,0.0,15.042049831321927,14.69185076121048,0.0,0.0,0.0,0.0,0.0,35.110407141015465,894.6194952503544,0.0,0.0,0.0,0.0,0.0,1602.6031462382107,10.142912260665769,0.0,0.0,0.0,0.0,0.0,117.17900494363293,80.35282546575162,0.0,0.0,0.0,0.0,0.0,479.86840185461165,110.48980877839006,0.0,0.0,0.0,0.0,0.0,166.32464033339073,143.3235525993218,0.0,0.0,0.0,0.0,0.0,37.006780883490684,269.81488982654383,0.0,0.0,0.0,0.0,0.0,212.1171418513137,187.16395694635003,0.0,0.0,0.0,0.0,0.0,95.31958662244065,21.505037038548668,0.0,0.0,0.0,0.0,0.0,43.76781926901412,131.60093392698394,0.0,0.0,0.0,0.0,0.0,135.27528625842788,846.5793076117509,0.0,0.0,0.0,0.0,0.0,1398.211631256249,191.1201680025001,0.0,0.0,0.0,0.0,0.0,351.1917370987862,98.42538859931506,0.0,0.0,0.0,0.0,0.0,237.77543179718162
4,1148.3315533162645,808.9685866650779,0.0,0.0,0.0,0.0,0.0,7.031344146104389,0.0,0.0,0.0,0.0,0.0,10.165384748130311,6.2415254973391345,0.0,0.0,0.0,0.0,0.0,0.8814786113154233,17.61027777836893,0.0,0.0,0.0,0.0,0.0,2.0176083799292344,18.89831479471593,0.0,0.0,0.0,0.0,0.0,2.224436868746987,672.864202802595,0.0,0.0,0.0,0.0,0.0,1383.4383132623323,12.953466545247108,0.0,0.0,0.0,0.0,0.0,21.718946516114137,91.59399819767982,0.0,0.0,0.0,0.0,0.0,44.939410354112965,44.90200230425737,0.0,0.0,0.0,0.0,0.0,27.44796131874169,130.7001102372054,0.0,0.0,0.0,0.0,0.0,267.4200541285962,247.638966735569,0.0,0.0,0.0,0.0,0.0,142.44932364402487,171.99161510108684,0.0,0.0,0.0,0.0,0.0,110.08469589633076,16.08792074740564,0.0,0.0,0.0,0.0,0.0,20.492231991421086,85.98223761744099,0.0,0.0,0.0,0.0,0.0,34.821429481406014,509.66191744015714,0.0,0.0,0.0,0.0,0.0,850.5522613875373,130.99818719168988,0.0,0.0,0.0,0.0,0.0,123.11521729505031,50.38737452461174,0.0,0.0,0.0,0.0,0.0,20.397175166126566
5,1136.492235381523,754.7974167085275,0.0,0.0,0.0,0.0,0.0,2.952797118898921,0.0,0.0,0.0,0.0,0.0,0.66528489877725,5.863389264706925,0.0,0.0,0.0,0.0,0.0,1.9113426496755577,13.900033893518266,0.0,0.0,0.0,0.0,0.0,5.001403118323412,4.57839411041846,0.0,0.0,0.0,0.0,0.0,2.718288431674659,464.57018304377755,0.0,0.0,0.0,0.0,0.0,957.4946880644632,12.019318772729005,0.0,0.0,0.0,0.0,0.0,29.19566409932862,111.83360979850907,0.0,0.0,0.0,0.0,0.0,39.6808276883581,38.91883242208752,0.0,0.0,0.0,0.0,0.0,54.76878959051244,114.43150078434822,0.0,0.0,0.0,0.0,0.0,283.13203453465695,259.91930017732375,0.0,0.0,0.0,0.0,0.0,283.76847233882154,183.03305390548553,0.0,0.0,0.0,0.0,0.0,143.8742081155586,20.008791298881693,0.0,0.0,0.0,0.0,0.0,6.34278538198342,78.82230323546361,0.0,0.0,0.0,0.0,0.0,14.956582294214982,180.24881265644598,0.0,0.0,0.0,0.0,0.0,402.80503666213997,102.90502803968529,0.0,0.0,0.0,0.0,0.0,127.20357548794954,55.236327488564534,0.0,0.0,0.0,0.0,0.0,20.43343422285754
6,463.26343620551205,418.2109214772855,0.0,0.0,0.0,0.0,0.0,4.086543000709174,0.0,0.0,0.0,0.0,0.0,1.5776972572814187,3.7320129430464033,0.0,0.0,0.0,0.0,0.0,3.0705740903897825,15.722161632085172,0.0,0.0,0.0,0.0,0.0,3.6822729952285584,5.618360651204823,0.0,0.0,0.0,0.0,0.0,3.411252226178724,359.72416097326766,0.0,0.0,0.0,0.0,0.0,835.8438464314289,13.383658993229316,0.0,0.0,0.0,0.0,0.0,69.98051717904123,133.6213719556622,0.0,0.0,0.0,0.0,0.0,593.7548666465789,34.164890468497326,0.0,0.0,0.0,0.0,0.0,107.9469358543178,103.97900549394897,0.0,0.0,0.0,0.0,0.0,343.3267345563303,176.2003018771221,0.0,0.0,0.0,0.0,0.0,134.07141453986685,208.83471244821516,0.0,0.0,0.0,0.0,0.0,26.510238834334565,25.19272990778664,0.0,0.0,0.0,0.0,0.0,37.84362290739248,70.40998956474202,0.0,0.0,0.0,0.0,0.0,137.02099516124116,103.72321348480129,0.0,0.0,0.0,0.0,0.0,252.69951743258906,37.33489185734639,0.0,0.0,0.0,0.0,0.0,117.69604774328506,87.80281883370132,0.0,0.0,0.0,0.0,0.0,42.5699102646887
7,406.530271524731,226.16461638077368,0.0,0.0,0.0,0.0,0.0,7.691675587002561,0.0,0.0,0.0,0.0,0.0,1.466432574413812,4.317161016141949,0.0,0.0,0.0,0.0,0.0,1.8025790147032006,11.997951373179644,0.0,0.0,0.0,0.0,0.0,9.299423666308828,3.3752021177699243,0.0,0.0,0.0,0.0,0.0,12.109503926549767,294.1739452201599,0.0,0.0,0.0,0.0,0.0,186.10159502276701,22.7853200397089,0.0,0.0,0.0,0.0,0.0,22.414191104685273,175.1347876371556,0.0,0.0,0.0,0.0,0.0,105.63336500582645,34.967271378388155,0.0,0.0,0.0,0.0,0.0,381.2559498432445,108.62025856667061,0.0,0.0,0.0,0.0,0.0,22.72041535399985,180.83872203669168,0.0,0.0,0.0,0.0,0.0,114.05456570194958,184.5116887672395,0.0,0.0,0.0,0.0,0.0,127.5552804459059,17.015981211820108,0.0,0.0,0.0,0.0,0.0,6.640994585515241,78.7094414286262,0.0,0.0,0.0,0.0,0.0,142.38493538749017,125.67050294198953,0.0,0.0,0.0,0.0,0.0,289.44087341872006,39.841281863108044,0.0,0.0,0.0,0.0,0.0,132.2539445991739,50.84999215694089,0.0,0.0,0.0,0.0,0.0,98.41509946216055
8,175.8009048588292,86.66622418395964,0.0,0.0,0.0,0.0,0.0,24.604232104193102,0.0,0.0,0.0,0.0,0.0,10.666520214945029,4.041187542944292,0.0,0.0,0.0,0.0,0.0,1.6770234520379996,24.86693182893357,0.0,0.0,0.0,0.0,0.0,15.135943232769776,3.1386050248843613,0.0,0.0,0.0,0.0,0.0,3.314718111067621,260.63293817040346,0.0,0.0,0.0,0.0,0.0,340.1061412792915,11.82154597321817,0.0,0.0,0.0,0.0,0.0,3.7258888709005644,345.30211361394754,0.0,0.0,0.0,0.0,0.0,116.41620684622032,30.05986435295285,0.0,0.0,0.0,0.0,0.0,206.27776669167946,198.93720826075256,0.0,0.0,0.0,0.0,0.0,79.03767867518154,226.2911002356985,0.0,0.0,0.0,0.0,0.0,70.53674684065162,135.85198054190275,0.0,0.0,0.0,0.0,0.0,48.14772667330125,25.699051137962808,0.0,0.0,0.0,0.0,0.0,24.383632285953624,182.4232532813718,0.0,0.0,0.0,0.0,0.0,21.798948890887953,163.86247254108474,0.0,0.0,0.0,0.0,0.0,19.58591691125283,133.82411327615642,0.0,0.0,0.0,0.0,0.0,178.36043456310364,64.8881608991274,0.0,0.0,0.0,0.0,0.0,10.859917024101165
