,ASD,ASD,ASD,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6945528036878325,0.08843300866704602,53.72340425531915,0.08890527824137141,67.74193548387096,0.687571687505998
1,0.694210104528243,0.08846094957640785,53.72340425531915,0.12888248611639666,67.74193548387096,1.7501231782695479
2,0.6936619706810189,0.08847926059351703,47.340425531914896,0.08715030011583973,67.74193548387096,0.6879236032774408
3,0.6927626713758804,0.08848371337272382,47.340425531914896,0.08457497577610369,67.74193548387096,0.6749826824715064
4,0.6789487491636761,0.08856093640852665,46.808510638297875,0.08624322742156827,67.74193548387096,0.6747016437875782
5,0.6901123451948322,0.0884700068638097,47.87234042553192,0.1527068623601847,67.74193548387096,0.22549065292790474
6,0.6942062955489193,0.0883445312826855,59.57446808510638,0.0845387263849314,67.74193548387096,0.4209615292046582
7,0.6813469558091828,0.08810914145645363,46.808510638297875,0.08023512066337317,67.74193548387096,0.609666472427451
8,0.7078364737686543,0.08800368249284905,47.87234042553192,0.07826793022613847,67.74193548387096,0.6074346073602472
9,0.6956218359354818,0.08793943619570659,48.93617021276596,0.07590236214138307,67.74193548387096,0.33883897091991294
10,0.6771353605762327,0.0880316707271009,46.808510638297875,0.09203830042873669,67.74193548387096,0.2968131871655373
11,0.7098686032404045,0.08766437146414234,52.659574468085104,0.12270287625414367,67.74193548387096,0.43528009837593157
12,0.7281554952850687,0.08787496277044847,47.340425531914896,0.17022843902019766,67.74193548387096,2.7205373021208588
13,0.6661587319432767,0.08779542284711937,48.93617021276596,0.08501764999509102,67.74193548387096,0.2823368943245539
14,0.6972038599610517,0.0870780580139167,54.78723404255319,0.06762930279816859,67.74193548387096,0.5762777605015431
15,0.6856481972800356,0.08683198067159198,54.25531914893617,0.061292098940328395,67.74193548387096,0.6120449682505268
16,0.6929079147829477,0.08605129485413678,57.97872340425532,0.05842598479998549,67.74193548387096,0.5775153418932335
17,0.7583143128071326,0.08561641350577494,62.23404255319149,0.06586112102032372,67.74193548387096,0.42467345859950995
18,0.3673234959313034,0.10349460460023209,60.63829787234043,0.08986080038833702,70.96774193548387,0.2277319656679068
19,0.38480405239752596,0.11488561787798263,60.63829787234043,0.10508734506572118,70.96774193548387,0.43670747547669597
20,0.4600761655657875,0.08422163654503002,61.702127659574465,0.09233845495835019,67.74193548387096,0.7998662524612173
21,0.4505964418879816,0.10941034433444181,52.12765957446809,0.23978210661723523,67.74193548387096,0.0992522335894067
