,DUP1q21_1,DUP1q21_1,DUP1q21_1,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
9,0.680922361254896,0.09919089120283124,42.857142857142854,0.07960373168092318,62.20472440944882,0.47930879069204685,0.08831846663891042,60.63829787234043,0.6907325433953263,0.06997579750415267,67.74193548387096,0.4345625901914219,0.09388544342719893,54.78260869565217,0.6530351880008186,0.1014521203927604,56.09756097560976,0.690446652160278,0.12174100235131083,41.17647058823529,0.6454747662890025,0.14949503327275923,33.33333333333333,0.6754991921122816,0.1059971147993001,46.15384615384615,0.6744586653458505,0.09919371266789155,42.857142857142854,0.6932878689678089,0.13901574274269096,50.0,0.6909656137218284
10,0.6842717696719995,0.09905060681973724,42.857142857142854,0.06372857622988007,77.16535433070865,0.3715176090055442,0.08107447007013217,64.36170212765957,0.6953785395724262,0.07074041161869396,67.74193548387096,0.34050347441015094,0.10203865493669508,54.78260869565217,0.8486997564545735,0.0997088303881649,43.90243902439025,0.6999675221174317,0.12207007118282191,70.58823529411765,0.6926326278280344,0.18887146996100412,33.33333333333333,0.6652864879546563,0.10545010639457211,46.15384615384615,0.6791715312572144,0.2976969512141414,42.857142857142854,0.6910973653646267,0.13759267223447033,60.0,0.6901835229629878
11,0.6612363620167904,0.10075620450662578,42.857142857142854,0.06607748807682992,76.37795275590551,0.10602129040648453,0.08192681034729044,62.76595744680851,0.6009060299061928,0.07427327921824987,70.96774193548387,1.482677925872012,0.11370761328176127,53.04347826086957,0.4538755586052631,0.10441913012073734,43.90243902439025,0.667680190297119,0.12345698997330483,29.411764705882355,0.7118036567793038,0.16109966691418195,66.66666666666666,0.7037990354891782,0.08012162298047959,61.53846153846154,20.651609229397597,0.09908725676329529,42.857142857142854,0.6925869227603257,0.13962941016100888,50.0,0.6422960069528815
12,0.7019234199874076,0.0969644849622922,57.14285714285714,0.061697645340616794,77.16535433070865,0.3938159052916782,0.08116334237698865,65.42553191489363,0.5029356688561006,0.07764992938470314,67.74193548387096,0.399579567371275,0.1019151528511632,54.78260869565217,0.570651082954144,0.09969670730429765,43.90243902439025,0.6820344876411172,0.23178509626900057,29.411764705882355,0.6872734200115301,0.1540960151634482,22.22222222222222,0.6952429056448427,0.09734606276351326,61.53846153846154,0.9122089769111131,0.10083048368103167,42.857142857142854,0.6054094000667478,0.13702569298616668,50.0,0.776853575713328
13,0.6930147501372972,0.09900223132816298,57.14285714285714,0.06163750602089804,76.37795275590551,0.13271402198057478,0.09451746508595756,63.297872340425535,0.53988911159538,0.09906133370506626,67.74193548387096,2.127248478881982,0.09036169400647713,54.78260869565217,0.7284448230229362,0.1013694306695816,41.46341463414634,0.6930938212461416,0.09903371505204839,82.35294117647058,0.4666750398023229,0.15543657687436713,33.33333333333333,0.6865124210541546,0.12249572946249028,53.84615384615385,0.36463526196598334,0.10642530530266271,42.857142857142854,1.0473942245553953,0.13855245934572327,50.0,0.6910897669748457
14,0.69353703288742,0.09896273841261051,71.42857142857143,0.0942045624730188,76.37795275590551,0.3876332527876278,0.09108652139735529,58.51063829787234,0.46363714630032477,0.0707236524628562,67.74193548387096,0.3489416094955615,0.2977980295005394,51.30434782608696,0.17415408199594426,0.10249470673519585,43.90243902439025,0.6806394825806743,0.06768257289901546,76.47058823529412,0.4760807165668096,0.1529443597650826,33.33333333333333,0.7723301282904246,0.20989078162849004,46.15384615384615,0.6648314165868522,0.09614372069453718,42.857142857142854,0.571311876019035,0.13680081566813967,50.0,0.6877727758132652
15,0.7693584514434847,0.09900866202611373,42.857142857142854,0.05931612401655964,77.95275590551181,0.6788134326950956,0.08436407272758085,62.76595744680851,0.5517724438389647,0.07057647238595963,74.19354838709677,0.42794790626569457,0.28898615047069276,49.56521739130435,0.5793695385506148,0.1024094455548653,43.90243902439025,0.70029947890474,0.23977265805048747,70.58823529411765,0.35635171606170796,0.15597991046733575,33.33333333333333,0.6829003205807619,0.1041672558785768,46.15384615384615,0.6396699198525928,0.13052310081284516,42.857142857142854,0.6444631799813493,0.13675777978018677,50.0,0.687349878992149
16,0.6926009033570685,0.09899593983977835,57.14285714285714,0.059764568482145224,79.52755905511812,0.1321906533551806,0.08481413358769252,64.36170212765957,0.5496971432728707,0.07799673759401694,70.96774193548387,0.2015036411939778,0.10055706390595863,50.43478260869565,0.3979750431000161,0.09683222775898406,56.09756097560976,0.688324973197797,0.045596856295298936,88.23529411764706,0.0554172582871427,0.15952556428590767,33.33333333333333,0.662302575279791,0.10296351743034168,61.53846153846154,0.630537823061875,0.09823818115225454,57.14285714285714,0.5629385080412539,0.1363494878199821,50.0,0.6980873183075416
17,2.672196061330568,0.11421804210290797,42.857142857142854,0.07143840916591142,77.16535433070865,0.30043173733727785,0.13848280534867954,57.97872340425532,0.2069917217191287,0.21837288699699178,74.19354838709677,0.46948741526141097,0.243890625322468,53.91304347826087,1.7100495229448789,0.10328146893977964,43.90243902439025,0.5253081073924032,0.10664102388288857,35.294117647058826,0.5645194898988473,0.18389757480290594,33.33333333333333,0.664610088020523,0.08914880366790517,61.53846153846154,0.25397976708637193,0.11935453110094929,42.857142857142854,0.4030903869014403,0.13861219198134708,50.0,0.691632154421776
18,0.6607867208883327,0.10258755561541787,42.857142857142854,0.056716527150016044,78.74015748031496,0.6335800749095107,0.1144635391373646,65.42553191489363,1.154922130996858,0.19968737011471638,70.96774193548387,0.11625785719342936,0.09799605806598623,50.43478260869565,0.6652999919962123,0.0941590656423968,60.97560975609756,0.6643682266165285,0.04675079069571167,82.35294117647058,0.6491159519215232,0.14993859541475618,33.33333333333333,0.9079709009898362,0.36194277456320545,61.53846153846154,0.005861409541506417,0.09525040386731247,57.14285714285714,0.3842412709531525,0.1367820667439235,60.0,0.697255191759618
19,0.6540658054228262,0.16007990611001335,42.857142857142854,0.0572050503979288,82.67716535433071,0.3449764419759123,0.08825411515982469,60.63829787234043,0.20712486211269276,0.24570850415935705,70.96774193548387,0.14349266847215134,0.11040616971134125,47.82608695652174,0.5492780018381154,0.09952006037753162,51.21951219512195,0.7354542000902846,0.03037915573866762,82.35294117647058,0.17751329053123416,0.15554166007736767,33.33333333333333,0.7101250456713237,0.9136738358427423,61.53846153846154,2.2086468715556095e-05,0.38156096587625116,42.857142857142854,0.9092578243011633,0.1264176316642202,50.0,0.6724529251118707
20,0.66723498969979,0.10342693017304894,42.857142857142854,0.13435332533554648,71.65354330708661,1.9258035153727702,0.11142749441350776,63.829787234042556,0.47206088901238874,0.66528571786767,70.96774193548387,0.15753018900919594,0.13103709991271537,51.30434782608696,0.23864280586652398,0.09980982493260121,63.41463414634146,0.6672954747087018,0.036602590621460485,88.23529411764706,0.00022858257108589712,0.16130349515303688,33.33333333333333,0.6988021531322909,0.17060679749052116,61.53846153846154,2.5315614615319646,0.1323022430601215,42.857142857142854,0.698294567967502,0.1367951590553424,50.0,0.7576418338982278
21,0.5227335612740165,0.11090990238657841,42.857142857142854,0.08022948540125444,77.16535433070865,0.1689831365488845,0.09935188209551232,60.63829787234043,0.6920217561423966,0.5079760841970471,67.74193548387096,0.22427023899780477,0.11500789607324748,54.78260869565217,0.4515188581683919,0.6310762484933103,56.09756097560976,0.6637102270676222,0.04001292029616058,88.23529411764706,0.1332491677707684,0.15767946197181168,33.33333333333333,0.6979056146528002,0.18317300690088195,61.53846153846154,0.2478626468746887,0.7486109406489457,64.28571428571429,0.0365231506540178,2.1483539655254384,50.0,0.5157103932060981
22,3.581891368176368,0.09824928139469383,57.14285714285714,0.07474009174042304,69.29133858267717,0.648537831669577,0.11940798880277295,57.97872340425532,0.24146436285412942,0.19885969011432197,61.29032258064516,0.03514432366841262,0.12137829636536408,46.95652173913044,0.6146946620583182,0.09761765758382279,65.85365853658537,0.7032451639795548,0.06557481858679733,82.35294117647058,0.06304264477034363,0.15277114916166884,33.33333333333333,0.6798245626617375,0.428204022851849,76.92307692307693,0.004776335172662038,0.12475057540174736,71.42857142857143,0.42736000793394247,0.16653958553123335,50.0,5.507024396523704
23,0.6207278118636295,0.09883213518657623,57.14285714285714,0.12369929047063168,68.50393700787401,0.628701338075163,0.12803979667208285,63.297872340425535,0.039383394267175645,0.2403990395513178,70.96774193548387,1.4903381206311817,0.1321756756143094,42.608695652173914,0.38822233368502845,0.09859722812198694,48.78048780487805,0.5760555392907366,0.039794011262172295,94.11764705882352,1.1683656698062905,0.1532535571028678,33.33333333333333,0.6684185823361825,0.3005673534574647,61.53846153846154,0.0007050021096006155,0.08679803222713668,78.57142857142857,1.121849828863621,0.13237536685528914,90.0,0.8697740470935351
24,0.675163206058966,1.0395380205432887,42.857142857142854,0.10124089515187942,81.10236220472441,0.18577317899337445,0.10918349837601947,61.170212765957444,0.33942114960410547,0.6508410471369526,67.74193548387096,0.2857146825841113,0.12168748102279797,41.73913043478261,0.32032840113763233,0.10115510956169681,43.90243902439025,3.1817263437800976,0.03404211187623729,94.11764705882352,0.12553187553320705,1.6519931164862187,66.66666666666666,0.9696706073859201,2.7125980225518616,53.84615384615385,0.003775278651088494,0.1989048030278982,71.42857142857143,0.12413314617684973,0.1282252073787164,70.0,0.652787530105166
25,0.6404739173758071,0.09159564323561839,57.14285714285714,0.19866070281650752,76.37795275590551,0.7127764154349965,0.09442153120027987,60.63829787234043,0.321916411094155,0.22394409606864527,77.41935483870968,0.0019331835767240181,0.13628766605264642,45.21739130434783,0.2643386987123223,0.08529016833750609,63.41463414634146,0.5464517677815858,0.2504470723897021,88.23529411764706,0.0008667878459241255,0.20039445419384655,66.66666666666666,0.6519473637283054,0.2888986648362288,53.84615384615385,4.179446399919855e-05,0.24311880277197004,50.0,0.04799080410001354,0.107698222039425,70.0,0.5196904963995866
26,0.5129235773919075,0.09616040496124063,57.14285714285714,0.06999317339601388,80.31496062992126,0.38963925465438937,0.09873074365160682,63.297872340425535,0.1213425326674926,0.10047104136997866,74.19354838709677,0.21130110040550074,0.16469321030469872,53.91304347826087,0.5229405242596179,0.17394135349627102,46.34146341463415,2.1911821068543444,0.19929265199005194,76.47058823529412,0.0015205665128059647,0.15424690574616723,33.33333333333333,0.6732413425991118,0.4200838267739289,69.23076923076923,2.0289673595843605e-05,1.1230701070833862,57.14285714285714,0.028788687839443137,0.3011521853302573,60.0,0.6879424970150827
27,2.2117576052930246,0.3053457148902407,42.857142857142854,0.07108192744660335,78.74015748031496,0.25210268904323124,0.13231748487193565,62.23404255319149,0.057078667959295504,0.15546220280657422,77.41935483870968,0.036565450519784826,0.14816186251256486,50.43478260869565,0.3652290918151644,0.3031727219196178,63.41463414634146,0.3023817662080798,0.08916859743842054,94.11764705882352,5.276530188603022e-05,0.2653103618080496,33.33333333333333,0.4517393539540146,0.32242628805221574,69.23076923076923,2.3119617094177078e-05,0.24804056796000803,57.14285714285714,0.0023755244842214853,0.1386825415659903,60.0,0.6884763068434002
28,0.3974024643856876,0.4824739846106136,57.14285714285714,0.08218671156597507,80.31496062992126,0.007499837373538779,0.1508649247892332,62.76595744680851,0.06279904768166769,0.20733058463650023,77.41935483870968,0.11297613731981788,0.20006051398499755,52.17391304347826,0.2113662701252726,0.10707439979559925,70.73170731707317,0.07770386608166244,0.08452977914438793,94.11764705882352,0.00015936179783829687,0.17917529612723582,22.22222222222222,1.0527202630492505,0.45908207971193843,69.23076923076923,5.951374402517007e-06,0.16116492329670784,50.0,0.006804363210067204,0.1203519852879055,70.0,1.4194897953527956
29,0.42470182371874243,0.19181923121341618,57.14285714285714,0.08518426136904154,78.74015748031496,0.11259998825027857,0.1458815282292781,61.170212765957444,0.026875628776256006,0.3639476195107597,74.19354838709677,0.47544403613852954,0.5319269250261559,48.69565217391305,0.08619881081065688,0.1064623880136338,70.73170731707317,0.2823034140445766,0.08760256883212988,94.11764705882352,1.2089023312721626e-06,0.4235154750352057,33.33333333333333,1.0550261770710272,0.25133637259068387,69.23076923076923,0.0072869946801117115,0.14416568059908139,64.28571428571429,0.0005244790804844468,0.09178326877984724,80.0,0.40765068020023515
30,3.178983158027418,0.09582340536048602,57.14285714285714,0.15675374706461864,79.52755905511812,0.000524863857806122,0.15457901895779222,65.42553191489363,0.404543188602518,0.08453978111495193,74.19354838709677,0.26806417057994064,0.13695460657489614,40.0,0.6626405083782528,0.17219367349450398,46.34146341463415,1.2002272606341697,0.08373955759518992,94.11764705882352,2.1148677618230043e-05,0.2645669879409165,33.33333333333333,2.852474085042046,0.43043208842800623,53.84615384615385,0.005681326169459263,0.3109313725006495,57.14285714285714,0.0006264093877256856,0.07262667486690873,70.0,2.4184651365470833
31,0.5511466643893107,0.13225513315689075,57.14285714285714,0.15341991000532743,69.29133858267717,0.1087565728164914,0.13893727009220103,61.702127659574465,0.200031885993008,0.27885150173896095,80.64516129032258,0.03657573820388352,0.17441352936148927,43.47826086956522,0.41155635010195873,0.15330947884060972,63.41463414634146,0.040343835876693324,0.10375571673952286,94.11764705882352,9.626295263478058e-06,0.18527376524241804,33.33333333333333,3.589328056320953,0.896640965961851,61.53846153846154,7.835954107712262e-12,0.33825601529946836,57.14285714285714,2.745509719420118e-05,0.20201957084550415,90.0,0.18805104509549364
32,0.06478328043185443,0.9834834591370073,42.857142857142854,0.18748115810003588,70.07874015748031,0.005426472656227593,0.1241226870087405,62.23404255319149,0.34678952308931815,0.33831445755831707,67.74193548387096,0.00461594655505913,0.18898648101540438,46.95652173913044,0.33040281483461287,0.09827507846373171,68.29268292682927,0.43003073347866233,0.0896146437044141,94.11764705882352,5.993143722314708e-07,0.6313205433857894,44.44444444444444,0.8995483245416822,1.3858223880513993,61.53846153846154,1.308582871691261e-13,0.44267164225341354,57.14285714285714,1.72214246687973e-05,0.2994367683192297,50.0,0.6816035837054805
33,0.3432050199472186,0.6143924080401841,42.857142857142854,0.17995998847197894,80.31496062992126,0.0006088678250604659,0.1365182523335949,63.297872340425535,0.055656610680739536,0.17621814970858182,77.41935483870968,0.6343712762164978,0.22715063119475304,50.43478260869565,0.4738035682554573,0.09291505900092248,68.29268292682927,0.8996761850357121,0.12508128904995555,94.11764705882352,2.2843783712074965e-06,0.721277575016622,22.22222222222222,0.3615347518204384,0.40626198754486775,69.23076923076923,0.0029675274570888847,0.4226706766525327,57.14285714285714,1.5989934426252926e-05,0.20312782566341508,50.0,0.48529954023370436
34,0.09250135999343034,0.50691600082127,57.14285714285714,0.08630140554538564,80.31496062992126,0.014221504399504351,0.24726772687820012,60.1063829787234,0.029115197331718756,0.2669732057159628,77.41935483870968,0.00044147706795625213,0.2659570183376536,49.56521739130435,0.014477966979115974,0.09255444710895157,53.65853658536586,0.6538489729045003,0.14072108244936038,94.11764705882352,6.478725441926441e-08,0.327693337969982,44.44444444444444,9.804138405643121,0.4563523495095756,76.92307692307693,3.203657481700376e-06,0.44373544956630884,57.14285714285714,5.460465640298994e-07,0.15389018286795092,70.0,2.5247803508463704
35,0.2649116169850145,0.2458487197481178,28.57142857142857,0.10728766561210844,79.52755905511812,0.0033871495538331663,0.13907245728070702,63.829787234042556,0.0007499621937847259,0.7202281289422131,67.74193548387096,2.0080603846275346e-12,0.19784916462751193,44.34782608695652,0.27294973854626325,0.28174267659607977,70.73170731707317,0.20112967035372495,0.13590811342424072,88.23529411764706,1.744904966239322e-07,0.5808994714146262,33.33333333333333,0.00299815383331018,0.4724517618914875,76.92307692307693,6.648942794651373e-06,0.5728678918205584,57.14285714285714,3.7687547584588196e-07,0.09549529880640258,80.0,0.08986515461942657
36,0.08106396109338146,0.3686130465308329,28.57142857142857,0.14992575899769622,77.16535433070865,0.598287107067298,0.20784833678322517,64.36170212765957,0.0024242774930613355,0.2871366197135874,80.64516129032258,0.004232040048264955,0.13436408036920552,42.608695652173914,0.45584630293341943,0.24753059927006665,68.29268292682927,0.6819395130841317,0.0913316959495919,94.11764705882352,4.1640623857236776e-07,3.0357747887033555,22.22222222222222,9.229187733889088e-05,0.4544057350513891,69.23076923076923,0.0,0.5628999205134821,57.14285714285714,4.522829262443978e-06,0.1756867153365949,60.0,0.5187122691794153
37,0.5635962507059583,0.15426982115223237,57.14285714285714,0.1315128504617965,79.52755905511812,0.48653190496108517,0.2152841303442014,60.63829787234043,2.014194333669321,0.3144850634830951,83.87096774193549,0.024189924241002955,0.48465300538825684,53.04347826086957,1.3242601405926908,0.30913001017107594,63.41463414634146,0.6260016267176148,0.9512144424200232,94.11764705882352,1.2048832663371508e-06,0.12937810217524937,66.66666666666666,1.2983122914760798,0.44833751360475815,76.92307692307693,6.116104067567965e-06,0.5386081101884,57.14285714285714,2.654842539873826e-07,0.3405773286588206,60.0,4.624839636615736
38,2.645959913061813,0.25888375137096825,57.14285714285714,0.12738107270964633,81.10236220472441,0.00047848787468839164,0.25270225796316703,61.170212765957444,0.0351919630587586,0.4327696585145585,77.41935483870968,0.0010455341870756402,0.2975227386137462,46.95652173913044,0.009175934319686548,0.23873041094125413,53.65853658536586,1.5341680951697165,0.13398322250578215,94.11764705882352,5.479809919182443e-07,1.1463197684441044,33.33333333333333,0.4363917244006168,0.38097571747983106,69.23076923076923,2.265465284100459e-06,0.46735373127561697,71.42857142857143,1.6365442960624088e-06,0.09106029819170132,70.0,0.8112476099989681
39,1.7685577936814796,0.20771738070501938,42.857142857142854,0.16747228580109425,77.95275590551181,0.0013607933045373202,0.22687193210299006,63.829787234042556,0.1002299617332668,0.28989106401012144,61.29032258064516,0.017862104959911113,0.31023821319109873,46.08695652173913,0.27544670726655895,0.29443915995384223,68.29268292682927,0.7907524419909489,0.16345343193986128,94.11764705882352,1.8094002018175664e-07,1.6292128188354846,22.22222222222222,0.44749283045430194,0.580054967552085,69.23076923076923,9.881804807043458e-07,0.5974929501704457,57.14285714285714,1.4543068655844542e-06,0.19047114944969273,70.0,0.0121494637799471
40,0.07121367124202647,0.8070345333774517,57.14285714285714,0.19927532658753616,80.31496062992126,0.059993753115410386,0.22412854661621615,62.76595744680851,4.61474230611493e-06,0.9549303104181155,67.74193548387096,0.4496919540715323,0.25819009609476645,46.95652173913044,0.28494072622055605,0.9327207329960784,65.85365853658537,0.11831094697136364,0.1722987943411758,94.11764705882352,3.135229853266814e-11,0.8835455154416797,22.22222222222222,1.9725345159333143,0.43279919430313946,69.23076923076923,4.506259749219719e-06,0.5654603646954273,57.14285714285714,2.0673475494688748e-06,2.0937102818997704,60.0,0.06174876333622609
41,0.7747912724137223,0.21419114226719344,57.14285714285714,0.1053822308428445,77.95275590551181,1.677868258718162,0.2745285545680131,60.63829787234043,0.0032780967613644696,0.23328354918827643,61.29032258064516,0.49083887758221856,0.47134962687607534,50.43478260869565,0.47472222534549413,0.5889724051672697,60.97560975609756,0.00026243590582977446,0.13059841595523589,94.11764705882352,7.324944420446407e-07,0.9382258535105201,44.44444444444444,0.027776459245198393,0.6129607466504378,69.23076923076923,4.4578137475890034e-08,0.6111762315858424,57.14285714285714,1.276665232403227e-07,0.038266479087406303,90.0,0.3055473088290481
42,0.00010471556186944002,0.7329032206447181,57.14285714285714,0.20537229793790185,77.16535433070865,0.005531368688111616,0.18468794443713865,59.04255319148937,0.0002822596195937023,0.1239630031943164,77.41935483870968,0.14265003737224066,0.6308483753420934,46.08695652173913,0.3517388170860103,0.3430770651376669,60.97560975609756,0.06405242583569032,0.1007960146583829,94.11764705882352,3.526785684878312e-08,1.323593135667395,22.22222222222222,3.04305863766414,0.516070376724243,69.23076923076923,1.767971789319883e-06,0.42649531268170016,71.42857142857143,8.649235318581898e-07,0.20376232249298237,90.0,0.4838324636788941
43,0.009561576499231289,2.495581608807368,42.857142857142854,0.27042294631407143,77.16535433070865,0.0006989925917150145,0.2129590240945823,60.1063829787234,0.003285994457726465,0.10301389005015223,80.64516129032258,0.05956434674072667,2.7798632806280428,47.82608695652174,0.0005545056747544802,0.34023254408721076,58.536585365853654,0.0005115217147560799,0.11547762366016374,94.11764705882352,1.1298101691626368e-05,1.665616520926295,22.22222222222222,0.0011255180557521605,0.4764188458943386,69.23076923076923,6.80327190682934e-05,0.5535877558379501,57.14285714285714,3.2609982812654764e-06,0.21340982516242285,90.0,0.005749880606737268
44,0.008845522611060985,1.5600510458014438,42.857142857142854,0.462579363372764,80.31496062992126,0.012160894255450147,0.14463818287972108,61.170212765957444,0.02660669879751297,0.5346845186561473,77.41935483870968,0.0003274890853201694,0.4643387953128936,46.95652173913044,0.0039821991073025614,0.199640389634085,58.536585365853654,0.18984054535226821,0.12191161420036156,94.11764705882352,5.152814612116576e-07,2.7342606731447745,33.33333333333333,0.0,0.41891863181606703,69.23076923076923,4.830540703776659e-07,0.7223084762092908,57.14285714285714,3.086730805446947e-08,0.10778252012517738,90.0,0.501300684583927
45,27.018447486915257,2.036770139531228,42.857142857142854,0.2834547418028409,80.31496062992126,1.0540899672139202e-07,0.16517884045473916,61.702127659574465,0.15141952980562443,0.445065841306316,77.41935483870968,1.00755350887881e-05,1.1600278916288727,41.73913043478261,0.4965024237545797,0.15694351786411265,60.97560975609756,0.41604852554471894,1.1617869977924857,94.11764705882352,2.9309240344615803e-06,0.7634365160065132,33.33333333333333,0.4793585084137244,0.5253933465643188,69.23076923076923,7.38190689491579e-07,0.7635191053067096,57.14285714285714,2.0025246583770354e-08,1.5306275813644938,60.0,0.8433176443511786
