,DUP22q11_2,DUP22q11_2,DUP22q11_2,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7959898235597682,0.1259881689617928,45.45454545454545,0.08647918521150177,55.625,0.6973071147759468
1,0.6918338146640688,0.12632806369482982,45.45454545454545,0.08616544050658427,55.625,0.6815249419738544
2,0.6955100273574958,0.1257885034456139,54.54545454545454,0.08669542780538053,56.25,0.6637250621462409
3,0.7717333040732578,0.12645210633900322,45.45454545454545,0.09110458826789306,60.62499999999999,0.704793427369213
4,0.6918121935914033,0.12611823047121118,45.45454545454545,0.08924642757468579,56.875,0.5843712480522872
5,0.6870902891670073,0.12567680532850575,45.45454545454545,0.08220845306196432,62.5,0.6219616141059033
6,0.6863802833936684,0.12762952742802594,54.54545454545454,0.08664344525938275,55.625,0.29254792392471857
7,0.6902006985025911,0.126045803990532,54.54545454545454,0.07358012720741822,66.25,0.3227812252179017
8,0.7003635405392192,0.12539658676012666,63.63636363636363,0.07188243476137449,73.75,0.8793988091482268
9,0.6852755520626574,0.12550670911884598,54.54545454545454,0.07988197982788264,69.375,0.30171370310515633
10,0.6959161972705125,0.12572603920069392,63.63636363636363,0.07006383219573917,73.75,0.2838140887583917
11,0.6928561164481677,0.1258384985721107,54.54545454545454,0.07505080853273148,75.625,0.3247897511168025
12,0.6985600498395396,0.12580409917773927,54.54545454545454,0.08584247103364777,68.75,0.37786812568020495
13,0.6950628738453957,0.12609388093155036,54.54545454545454,0.08689600134827566,72.5,0.03505982461112576
14,0.6873692780445864,0.12628076295647145,45.45454545454545,0.09135087519036461,73.125,0.16286914102207234
15,0.6932466524926618,0.12601820670926422,45.45454545454545,0.07446387986970468,78.75,0.0690381652695958
16,0.6879354743111823,0.1261550494264695,18.181818181818183,0.0717702696703021,78.75,0.02726447675990895
17,0.9378534909749559,0.1240760895359713,36.36363636363637,0.08548677599309043,71.25,0.049898531513659146
18,0.7010955243801068,0.12096163672239015,45.45454545454545,0.1625693711702842,65.625,0.016549309953947603
19,1.0391642667302037,0.12176398238212437,36.36363636363637,0.08415588774825915,78.75,0.05267295454366461
20,0.2724550205755408,0.11427322606707561,45.45454545454545,0.11077612382943272,77.5,0.008947671417305753
21,0.6702713216742641,0.12220711996784325,45.45454545454545,0.11315256828095292,75.0,0.03390848687427837
22,0.6903606899582005,0.12236821861373436,54.54545454545454,0.1416023321508076,75.625,0.15510596748658925
23,2.053079005509264,0.10918920729035887,45.45454545454545,0.12543030296651692,76.25,0.41572307707898387
24,2.1912939773671964,0.12047509050862737,36.36363636363637,0.14732169356836755,73.125,0.4309661202652974
25,0.6916914646272733,0.12010715690012214,45.45454545454545,0.1248928014611729,74.375,0.023745768111814846
26,0.696247978255721,0.12048406205009195,36.36363636363637,0.1298698566053119,73.75,0.01937819056470593
27,1.2526021713251128,0.12102394082792509,36.36363636363637,0.1767964357352785,72.5,0.07625511707455755
28,0.6961905215687088,0.11922734548491673,45.45454545454545,0.23274970018306945,66.875,0.30161771054846803
29,0.6961837175746787,0.11957899643115731,63.63636363636363,0.16624394063148487,71.875,0.0495295034440569
30,0.007655528859280031,0.17129115270338582,45.45454545454545,0.1622827704568512,71.875,0.0070555643591102375
31,0.035683275795108244,0.11881577236199505,36.36363636363637,0.2674831732420862,66.25,0.0026413283379263693
32,0.758411557355528,0.12678885752859836,45.45454545454545,0.1578165266990616,72.5,0.02418627391681982
33,0.4791561235648119,0.17889722756740298,45.45454545454545,0.18748366923202936,73.75,0.009380760707981444
34,0.6834522417859779,0.10901131355105363,63.63636363636363,0.17928121553790022,72.5,0.39813626431297616
35,1.4759787599938692,0.09586329193995743,63.63636363636363,0.20310916700073278,75.625,0.001486651257780693
36,0.09684228238861853,0.18149699401909816,54.54545454545454,0.22199210894842344,73.125,0.0010484548903423913
37,0.3799116603905489,0.137988058204487,63.63636363636363,0.3261782087255899,64.375,2.2921406154682508e-05
38,0.6842625402174041,0.2367407231589633,54.54545454545454,0.2109291125928125,71.25,7.213437626224708e-05
39,0.0008638490944578772,0.08777622922377425,63.63636363636363,0.20747947963292757,72.5,0.0002733880169608298
40,0.09942777315602862,0.12677057087007684,63.63636363636363,0.23038199430324893,71.875,5.21874923217765e-05
41,2.194004377155679,0.1866587049344018,54.54545454545454,0.22282267264022165,73.75,0.005479590420968675
42,0.7007597074916319,0.1369268477170715,63.63636363636363,0.2296172812615178,71.875,3.778537184035603e-05
43,1.137692979700081,0.17749742834376422,45.45454545454545,0.2413008814175845,72.5,2.2632833855707718e-05
44,0.684222728905396,0.1973420845711426,54.54545454545454,0.23362077334419484,74.375,0.0001273953104879972
45,0.0009435676774343217,0.13547363880582286,63.63636363636363,0.27162709290284653,72.5,0.03473848893712737
46,0.8593429510871028,0.277423721406446,36.36363636363637,0.3376273582952748,70.625,0.022585278391037755
47,0.0019753491482632146,0.22931626076220948,63.63636363636363,0.27613972210261545,74.375,0.0002807164831815981
48,0.00033861090681002956,0.3676505456764986,54.54545454545454,0.35353897180865423,69.375,1.920237612148256e-05
49,0.0007131711426397717,0.38128588622523013,54.54545454545454,0.2939272312563286,71.875,0.45364072842417574
50,1.6032976965955283,0.25230873916880375,54.54545454545454,0.34329263921825304,70.0,5.759374045308978e-05
51,5.7655323282642656e-05,0.2654036940507041,63.63636363636363,0.25023113214237647,75.0,2.7598295411435605e-05
52,0.08963885393115584,0.6331928239478353,54.54545454545454,0.28210216596922855,75.625,5.160842625842415e-06
