,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,669.784296733821,52.35158150735017,0.0,0.0,0.0,0.0,0.0
1,864.2648151308027,45.44100696896644,0.0,0.0,0.0,0.0,0.0
2,510.640873939376,36.635592829817845,0.0,0.0,0.0,0.0,0.0
3,526.3497053281558,26.935003922374356,0.0,0.0,0.0,0.0,0.0
4,597.3971541129768,17.368541469468163,0.0,0.0,0.0,0.0,0.0
5,57.88209378414189,9.35083471687014,0.0,0.0,0.0,0.0,0.0
6,151.81597160131855,5.000246244430918,0.0,0.0,0.0,0.0,0.0
7,157.0595220461908,7.031451275589339,0.0,0.0,0.0,0.0,0.0
8,122.63313213273962,12.671243245500685,0.0,0.0,0.0,0.0,0.0
9,156.9108244353651,16.315053125972007,0.0,0.0,0.0,0.0,0.0
10,218.6250107264854,14.364800479518044,0.0,0.0,0.0,0.0,0.0
11,43.55358707930482,10.669811530482722,0.0,0.0,0.0,0.0,0.0
12,242.3886536077809,7.89225946394196,0.0,0.0,0.0,0.0,0.0
13,92.46856894337182,6.857551624720389,0.0,0.0,0.0,0.0,0.0
14,20.7538114922677,5.469996475080961,0.0,0.0,0.0,0.0,0.0
15,276.52211847443346,5.232971794615863,0.0,0.0,0.0,0.0,0.0
16,9.620737897109226,4.649888029575673,0.0,0.0,0.0,0.0,0.0
17,119.5688114576607,4.250271368896058,0.0,0.0,0.0,0.0,0.0
18,112.214928598726,4.356294407017921,0.0,0.0,0.0,0.0,0.0
19,238.83328416102023,4.697403027555346,0.0,0.0,0.0,0.0,0.0
20,18.058867026026626,5.770451564151288,0.0,0.0,0.0,0.0,0.0
21,34.68347885084493,6.35053666903422,0.0,0.0,0.0,0.0,0.0
22,37.811886645714495,5.941496372807938,0.0,0.0,0.0,0.0,0.0
23,178.54745610219675,3.7342695833113786,0.0,0.0,0.0,0.0,0.0
24,69.10158210276191,2.206747561741966,0.0,0.0,0.0,0.0,0.0
25,72.48259471109992,1.9609254811621837,0.0,0.0,0.0,0.0,0.0
26,61.390550507874444,1.7409076809335366,0.0,0.0,0.0,0.0,0.0
27,23.709915840132453,2.163307684295453,0.0,0.0,0.0,0.0,0.0
28,79.3934650706597,1.7503432454581351,0.0,0.0,0.0,0.0,0.0
29,13.60281968424528,1.4444501207608185,0.0,0.0,0.0,0.0,0.0
30,23.131095531789608,1.3622172535613257,0.0,0.0,0.0,0.0,0.0
31,20.68074598262568,2.173957403043764,0.0,0.0,0.0,0.0,0.0
32,49.46752392047235,3.653534756469839,0.0,0.0,0.0,0.0,0.0
33,1.5491519228664916,2.3087778067357547,0.0,0.0,0.0,0.0,0.0
34,44.546895372185716,1.3834292308339535,0.0,0.0,0.0,0.0,0.0
35,19.66623416832912,1.35326665931813,0.0,0.0,0.0,0.0,0.0
36,9.820354346670262,3.024332837073558,0.0,0.0,0.0,0.0,0.0
37,64.5243758396532,3.825434011591216,0.0,0.0,0.0,0.0,0.0
38,4.6113120941085635,1.7164918227802624,0.0,0.0,0.0,0.0,0.0
39,18.681143826801197,1.7573666123250804,0.0,0.0,0.0,0.0,0.0
40,9.89743238041439,2.7288460572156983,0.0,0.0,0.0,0.0,0.0
41,4.9398028935071325,2.9665918696493923,0.0,0.0,0.0,0.0,0.0
42,24.04390510932111,1.747977840299878,0.0,0.0,0.0,0.0,0.0
43,5.521338182112137,2.0923404705238733,0.0,0.0,0.0,0.0,0.0
44,1.8444695127264576,3.63694455275672,0.0,0.0,0.0,0.0,0.0
45,1.6921457141446372,2.218489984555293,0.0,0.0,0.0,0.0,0.0
46,4.991843194467696,2.7051606249821027,0.0,0.0,0.0,0.0,0.0
