,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
9,1.6034289312004713,6.6972993962921805,0.0,0.0,0.0,0.0,0.0,0.3222620302869392,0.0,0.0,0.0,0.0,0.0,1.5898546061117267,0.8649592395248177,0.0,0.0,0.0,0.0,0.0,2.1960264566158214,1.1124660042831267,0.0,0.0,0.0,0.0,0.0,12.852482108169678,0.5666733324706067,0.0,0.0,0.0,0.0,0.0,4.260554266775079,56.589275066493066,0.0,0.0,0.0,0.0,0.0,87.69624339441637,7.362472858401822,0.0,0.0,0.0,0.0,0.0,25.368107941860615,7.908943518430252,0.0,0.0,0.0,0.0,0.0,71.58058689357175,11.13735081686641,0.0,0.0,0.0,0.0,0.0,34.274657844438764,7.5654433666567735,0.0,0.0,0.0,0.0,0.0,77.01380602350052,14.434152691168393,0.0,0.0,0.0,0.0,0.0,89.67644942867364,2.055226571526532,0.0,0.0,0.0,0.0,0.0,16.220833566838138,10.295306528203248,0.0,0.0,0.0,0.0,0.0,136.1379185311186,17.605288587053096,0.0,0.0,0.0,0.0,0.0,51.99488780165247,9.910188230999733,0.0,0.0,0.0,0.0,0.0,100.1136144300843,20.301081583207882,0.0,0.0,0.0,0.0,0.0,102.33450862550103,5.638515266299923,0.0,0.0,0.0,0.0,0.0,50.218388986616254
10,79.50407436207026,15.910628895746974,0.0,0.0,0.0,0.0,0.0,0.3333804987519289,0.0,0.0,0.0,0.0,0.0,3.5836423714924686,0.6104207387747379,0.0,0.0,0.0,0.0,0.0,5.462142186353319,1.2554754575900944,0.0,0.0,0.0,0.0,0.0,4.380202815349889,0.28683445074876635,0.0,0.0,0.0,0.0,0.0,9.493941551999116,35.551524861008986,0.0,0.0,0.0,0.0,0.0,129.13133661114176,8.30582433675559,0.0,0.0,0.0,0.0,0.0,6.09120150082064,6.031684915521727,0.0,0.0,0.0,0.0,0.0,43.69187212109432,9.801458139237356,0.0,0.0,0.0,0.0,0.0,43.6596544395682,5.178970127808478,0.0,0.0,0.0,0.0,0.0,81.52502823006886,14.165192732330588,0.0,0.0,0.0,0.0,0.0,27.709395052105634,6.579630760159751,0.0,0.0,0.0,0.0,0.0,0.8894554473179248,8.8981263249059,0.0,0.0,0.0,0.0,0.0,61.8950438820522,6.697028052955993,0.0,0.0,0.0,0.0,0.0,74.25010816157788,11.622568096272808,0.0,0.0,0.0,0.0,0.0,103.93246322781353,40.151347103416654,0.0,0.0,0.0,0.0,0.0,68.56894988637396,7.61975990512387,0.0,0.0,0.0,0.0,0.0,31.114323962516345
11,4.021836703495554,26.737775958120785,0.0,0.0,0.0,0.0,0.0,0.3151593082905047,0.0,0.0,0.0,0.0,0.0,6.25913376751188,2.3182326707530243,0.0,0.0,0.0,0.0,0.0,5.18618463116835,1.5460913530429239,0.0,0.0,0.0,0.0,0.0,24.08870575396441,1.3421658832085674,0.0,0.0,0.0,0.0,0.0,8.014566446758758,27.25491620349108,0.0,0.0,0.0,0.0,0.0,65.6152267045061,9.57302117812811,0.0,0.0,0.0,0.0,0.0,33.35512328858972,11.141568570699071,0.0,0.0,0.0,0.0,0.0,85.9220095824546,13.12125844857084,0.0,0.0,0.0,0.0,0.0,22.454358116206308,8.535584551433951,0.0,0.0,0.0,0.0,0.0,38.21924207881,15.723913528897697,0.0,0.0,0.0,0.0,0.0,99.0659967077645,3.786323807609998,0.0,0.0,0.0,0.0,0.0,0.5854899830630758,10.62012955188463,0.0,0.0,0.0,0.0,0.0,16.608181119073294,18.729942516989432,0.0,0.0,0.0,0.0,0.0,503.8600489574104,6.1661984599893085,0.0,0.0,0.0,0.0,0.0,61.6595218077762,26.772240695164623,0.0,0.0,0.0,0.0,0.0,21.327707112898523,6.338282972999721,0.0,0.0,0.0,0.0,0.0,12.046284233767297
12,38.49139650121884,15.651855244821137,0.0,0.0,0.0,0.0,0.0,1.3829783104699223,0.0,0.0,0.0,0.0,0.0,0.7546143819763812,0.3517896664344558,0.0,0.0,0.0,0.0,0.0,1.9559222164311272,2.185337971612082,0.0,0.0,0.0,0.0,0.0,21.293637007763845,0.508117413402432,0.0,0.0,0.0,0.0,0.0,1.6997174638974106,17.228756543142207,0.0,0.0,0.0,0.0,0.0,241.4272226558951,10.94138431783672,0.0,0.0,0.0,0.0,0.0,12.174538008807088,5.938561193328104,0.0,0.0,0.0,0.0,0.0,88.94027510082829,11.159167673255357,0.0,0.0,0.0,0.0,0.0,40.90502707757514,7.467287045221128,0.0,0.0,0.0,0.0,0.0,176.4380196304313,16.123510706730567,0.0,0.0,0.0,0.0,0.0,57.29834998896025,2.5237187863873958,0.0,0.0,0.0,0.0,0.0,5.963714070138239,9.642219971247211,0.0,0.0,0.0,0.0,0.0,7.508311556940217,33.51473812280899,0.0,0.0,0.0,0.0,0.0,98.68592648749619,12.137531213666088,0.0,0.0,0.0,0.0,0.0,21.028675818884814,36.543238215674414,0.0,0.0,0.0,0.0,0.0,39.76228441061187,8.01538600255205,0.0,0.0,0.0,0.0,0.0,40.733371385524215
13,57.61448558772063,36.65165784428122,0.0,0.0,0.0,0.0,0.0,0.29483081121275134,0.0,0.0,0.0,0.0,0.0,0.6569030132616597,1.9221714420541829,0.0,0.0,0.0,0.0,0.0,0.9227853365242767,1.5040216947200753,0.0,0.0,0.0,0.0,0.0,4.244727187678693,0.42206795198814484,0.0,0.0,0.0,0.0,0.0,1.822804494189912,20.428431371881352,0.0,0.0,0.0,0.0,0.0,80.59797736360416,7.4028950671735165,0.0,0.0,0.0,0.0,0.0,5.765787356821772,2.9331819936867074,0.0,0.0,0.0,0.0,0.0,25.39330798897657,9.95697064888646,0.0,0.0,0.0,0.0,0.0,43.373405050741745,6.118074612523562,0.0,0.0,0.0,0.0,0.0,31.32054333714565,10.939719011412972,0.0,0.0,0.0,0.0,0.0,21.75833033982287,5.240008140865453,0.0,0.0,0.0,0.0,0.0,2.7374119969492003,8.33704975376333,0.0,0.0,0.0,0.0,0.0,85.74969213781112,9.628612913817966,0.0,0.0,0.0,0.0,0.0,127.91097784753879,19.787012628827892,0.0,0.0,0.0,0.0,0.0,73.5611016306173,28.79199333599479,0.0,0.0,0.0,0.0,0.0,52.46190703252287,6.807633820037794,0.0,0.0,0.0,0.0,0.0,53.40424666722815
14,302.96600081899766,25.97550783996032,0.0,0.0,0.0,0.0,0.0,15.132350932220954,0.0,0.0,0.0,0.0,0.0,4.764664442781608,0.7204951987579017,0.0,0.0,0.0,0.0,0.0,4.396500542250355,1.092382977576689,0.0,0.0,0.0,0.0,0.0,16.22551628060916,0.469346898514801,0.0,0.0,0.0,0.0,0.0,7.261717972716452,13.906476201119517,0.0,0.0,0.0,0.0,0.0,61.01244665553427,7.915331260296228,0.0,0.0,0.0,0.0,0.0,11.359591811323249,11.171574376689396,0.0,0.0,0.0,0.0,0.0,32.08657009197651,14.009526760251626,0.0,0.0,0.0,0.0,0.0,47.75557165318454,7.256310213205437,0.0,0.0,0.0,0.0,0.0,42.50751214657546,14.929116572986949,0.0,0.0,0.0,0.0,0.0,9.810365265695111,3.4054307490712756,0.0,0.0,0.0,0.0,0.0,3.108656722042567,8.445699424580962,0.0,0.0,0.0,0.0,0.0,89.30707034461268,31.902694167330857,0.0,0.0,0.0,0.0,0.0,51.229598637751394,31.906237819889306,0.0,0.0,0.0,0.0,0.0,68.79960018556717,35.407200449840865,0.0,0.0,0.0,0.0,0.0,153.2033340777307,7.254510597701663,0.0,0.0,0.0,0.0,0.0,12.201292266286885
15,35.466023381627885,10.513807418151623,0.0,0.0,0.0,0.0,0.0,2.8034848862284325,0.0,0.0,0.0,0.0,0.0,24.349406878501167,0.3671688272659344,0.0,0.0,0.0,0.0,0.0,2.2417126422335145,3.7935464229631988,0.0,0.0,0.0,0.0,0.0,6.377585242774054,0.5228096198245621,0.0,0.0,0.0,0.0,0.0,1.147463204112569,47.88925724496747,0.0,0.0,0.0,0.0,0.0,264.11981842828135,8.547734142129269,0.0,0.0,0.0,0.0,0.0,9.196613213381069,13.149944418510408,0.0,0.0,0.0,0.0,0.0,41.16908300332386,16.333265767684388,0.0,0.0,0.0,0.0,0.0,33.128565740770966,7.000763469667285,0.0,0.0,0.0,0.0,0.0,62.11742346040728,11.917848989028617,0.0,0.0,0.0,0.0,0.0,31.204591156126863,6.0945472020266225,0.0,0.0,0.0,0.0,0.0,1.4495938416894392,14.914519326027687,0.0,0.0,0.0,0.0,0.0,46.46062210624826,37.951478317463334,0.0,0.0,0.0,0.0,0.0,169.13611611549925,11.329257881017618,0.0,0.0,0.0,0.0,0.0,44.79903764960323,21.440680433722285,0.0,0.0,0.0,0.0,0.0,151.60030248917798,7.87619827216792,0.0,0.0,0.0,0.0,0.0,33.458197333700724
16,119.88914566578104,12.01313607973946,0.0,0.0,0.0,0.0,0.0,0.28930325737480345,0.0,0.0,0.0,0.0,0.0,1.3418030479742813,0.7048922795434062,0.0,0.0,0.0,0.0,0.0,1.2461607009646047,1.3194471189068042,0.0,0.0,0.0,0.0,0.0,3.723438780304032,0.5954846019306883,0.0,0.0,0.0,0.0,0.0,2.1516106277109186,23.820790501036864,0.0,0.0,0.0,0.0,0.0,52.29275507444383,7.8430684315722345,0.0,0.0,0.0,0.0,0.0,1.4639467613572907,7.031688190584895,0.0,0.0,0.0,0.0,0.0,76.49213131692943,12.401523733571025,0.0,0.0,0.0,0.0,0.0,28.90445038736336,5.775520182808962,0.0,0.0,0.0,0.0,0.0,35.02338940226224,10.334707990018062,0.0,0.0,0.0,0.0,0.0,30.71525327412275,2.234530961593874,0.0,0.0,0.0,0.0,0.0,16.866274192542157,9.885945742747888,0.0,0.0,0.0,0.0,0.0,70.36175414969703,9.075410719409081,0.0,0.0,0.0,0.0,0.0,59.98095119548245,9.646319667887587,0.0,0.0,0.0,0.0,0.0,17.669072230923575,39.95771038459907,0.0,0.0,0.0,0.0,0.0,206.65159651827577,7.494755156874131,0.0,0.0,0.0,0.0,0.0,51.85624095069108
17,3.6968879840508713,6.100291370158353,0.0,0.0,0.0,0.0,0.0,0.9302366934228231,0.0,0.0,0.0,0.0,0.0,10.513416199578026,1.108341027835607,0.0,0.0,0.0,0.0,0.0,5.722054281633476,1.3635251969654458,0.0,0.0,0.0,0.0,0.0,9.281521739944992,0.41390802032768914,0.0,0.0,0.0,0.0,0.0,4.023497071134548,22.624917233436744,0.0,0.0,0.0,0.0,0.0,194.84410645835032,11.244276704247303,0.0,0.0,0.0,0.0,0.0,16.298133171450935,4.654050782355835,0.0,0.0,0.0,0.0,0.0,55.66983511629276,12.106055409361458,0.0,0.0,0.0,0.0,0.0,17.32155851806301,5.302379116042616,0.0,0.0,0.0,0.0,0.0,144.64496207841847,9.052477156845079,0.0,0.0,0.0,0.0,0.0,58.66374109527517,3.441238564429545,0.0,0.0,0.0,0.0,0.0,9.49035916268907,7.002312217482768,0.0,0.0,0.0,0.0,0.0,31.44134236998674,5.386946071906859,0.0,0.0,0.0,0.0,0.0,25.593994709156664,12.456436224384493,0.0,0.0,0.0,0.0,0.0,28.624896009926857,21.34344265124445,0.0,0.0,0.0,0.0,0.0,32.10881029804445,8.592369282833351,0.0,0.0,0.0,0.0,0.0,17.739653296638654
18,26.92318213390253,18.39731233965683,0.0,0.0,0.0,0.0,0.0,2.210461733172228,0.0,0.0,0.0,0.0,0.0,21.98394668561591,1.0080249614584562,0.0,0.0,0.0,0.0,0.0,4.366643945119239,4.8690586751444345,0.0,0.0,0.0,0.0,0.0,8.7461367793978,0.6972212289266198,0.0,0.0,0.0,0.0,0.0,3.0430355291162066,23.139964529373202,0.0,0.0,0.0,0.0,0.0,71.28391190724865,8.149972922213145,0.0,0.0,0.0,0.0,0.0,5.438584823098978,5.626008465250425,0.0,0.0,0.0,0.0,0.0,51.70648464654755,18.000265048141504,0.0,0.0,0.0,0.0,0.0,31.43377994802615,6.967762405630659,0.0,0.0,0.0,0.0,0.0,30.29020743636154,10.148043704294894,0.0,0.0,0.0,0.0,0.0,22.603380609853215,3.77705288341441,0.0,0.0,0.0,0.0,0.0,1.1927941835701332,11.075025130414415,0.0,0.0,0.0,0.0,0.0,13.88743653715134,12.3612814082388,0.0,0.0,0.0,0.0,0.0,55.457596292858824,13.346259925627653,0.0,0.0,0.0,0.0,0.0,53.36381528703901,16.067156979218176,0.0,0.0,0.0,0.0,0.0,52.10659341578568,7.061686986432881,0.0,0.0,0.0,0.0,0.0,17.81161819393452
19,25.612759974062694,5.122288239057328,0.0,0.0,0.0,0.0,0.0,0.8785646457395955,0.0,0.0,0.0,0.0,0.0,5.040943059845911,0.4690444399151354,0.0,0.0,0.0,0.0,0.0,2.7851036151054402,1.5684725963908777,0.0,0.0,0.0,0.0,0.0,2.551444302057384,0.35577193724842127,0.0,0.0,0.0,0.0,0.0,3.657471898496638,21.49899343097801,0.0,0.0,0.0,0.0,0.0,11.435266930013642,6.492703805540053,0.0,0.0,0.0,0.0,0.0,22.411293693160147,13.828040473404144,0.0,0.0,0.0,0.0,0.0,35.62204171720362,13.116123240733184,0.0,0.0,0.0,0.0,0.0,18.51904391311257,5.748279865522818,0.0,0.0,0.0,0.0,0.0,92.84667919859734,9.283116811255134,0.0,0.0,0.0,0.0,0.0,9.179633713165876,2.409903926523197,0.0,0.0,0.0,0.0,0.0,0.10357798034159137,6.328099242627178,0.0,0.0,0.0,0.0,0.0,10.670623093858529,15.718888153178549,0.0,0.0,0.0,0.0,0.0,89.0838033707465,8.283589216641065,0.0,0.0,0.0,0.0,0.0,34.801438173902284,17.121477445159655,0.0,0.0,0.0,0.0,0.0,99.31828163158869,8.087848051465487,0.0,0.0,0.0,0.0,0.0,19.587515819352912
20,0.09675210978853396,19.978759348375725,0.0,0.0,0.0,0.0,0.0,1.073627995695447,0.0,0.0,0.0,0.0,0.0,2.2638999601767766,0.7909693718258167,0.0,0.0,0.0,0.0,0.0,2.6817417944065474,1.0832187014405656,0.0,0.0,0.0,0.0,0.0,2.9202020065430143,0.5518139582940493,0.0,0.0,0.0,0.0,0.0,2.2167463383883486,17.355710379803718,0.0,0.0,0.0,0.0,0.0,19.695517462752445,13.73004048797365,0.0,0.0,0.0,0.0,0.0,49.38431052854429,14.424062175143291,0.0,0.0,0.0,0.0,0.0,40.30908404217054,12.013467485971303,0.0,0.0,0.0,0.0,0.0,19.627054191683477,7.201518085914579,0.0,0.0,0.0,0.0,0.0,22.689872803302414,9.412389898996803,0.0,0.0,0.0,0.0,0.0,55.163207311106646,2.4919116064944378,0.0,0.0,0.0,0.0,0.0,4.7718229913919075,12.158699627393611,0.0,0.0,0.0,0.0,0.0,7.741794867508701,20.194808795711225,0.0,0.0,0.0,0.0,0.0,45.11304488056565,38.61867034351933,0.0,0.0,0.0,0.0,0.0,12.422661708021733,43.124286444008156,0.0,0.0,0.0,0.0,0.0,68.57784092579729,9.88605493724656,0.0,0.0,0.0,0.0,0.0,22.97409492154592
21,91.19657321530694,39.11729450501471,0.0,0.0,0.0,0.0,0.0,1.9990221797826841,0.0,0.0,0.0,0.0,0.0,8.714933241604243,0.27549753777856234,0.0,0.0,0.0,0.0,0.0,1.7639411298610304,1.9804477316951055,0.0,0.0,0.0,0.0,0.0,8.775296757269137,0.44398395697793747,0.0,0.0,0.0,0.0,0.0,2.6399232019600753,20.17144318089567,0.0,0.0,0.0,0.0,0.0,118.41299911851885,7.515527380512516,0.0,0.0,0.0,0.0,0.0,53.07478295521666,5.942897968160547,0.0,0.0,0.0,0.0,0.0,67.96817096506581,13.52315986222099,0.0,0.0,0.0,0.0,0.0,72.0294802393419,17.573232303658095,0.0,0.0,0.0,0.0,0.0,66.74041904060334,9.594093866823995,0.0,0.0,0.0,0.0,0.0,34.337709061458234,2.245294100709339,0.0,0.0,0.0,0.0,0.0,6.030887979778566,7.66602829317393,0.0,0.0,0.0,0.0,0.0,22.54729567114481,22.579678871237107,0.0,0.0,0.0,0.0,0.0,65.51073193671186,43.91090824006716,0.0,0.0,0.0,0.0,0.0,179.3296193665122,98.64489036506382,0.0,0.0,0.0,0.0,0.0,19.60199944568125,8.166486015577766,0.0,0.0,0.0,0.0,0.0,9.016563061004836
22,41.5255683869538,12.292741046762258,0.0,0.0,0.0,0.0,0.0,0.15675779141080948,0.0,0.0,0.0,0.0,0.0,3.779965192794721,0.5510297132145592,0.0,0.0,0.0,0.0,0.0,3.720989176036146,1.2964993354084717,0.0,0.0,0.0,0.0,0.0,9.439503834489392,0.4250132108133553,0.0,0.0,0.0,0.0,0.0,0.8436548409840449,18.992939150375573,0.0,0.0,0.0,0.0,0.0,72.77138658566913,6.8024206748834315,0.0,0.0,0.0,0.0,0.0,35.32401800210869,3.5983699382211163,0.0,0.0,0.0,0.0,0.0,26.963496071838428,12.905082961414397,0.0,0.0,0.0,0.0,0.0,16.43579259168044,9.173910971900167,0.0,0.0,0.0,0.0,0.0,45.40796723715102,7.7333067482710245,0.0,0.0,0.0,0.0,0.0,4.384924024238539,1.5160932216745744,0.0,0.0,0.0,0.0,0.0,1.3409288949196523,9.633678795247931,0.0,0.0,0.0,0.0,0.0,17.614558947390336,8.93898296198698,0.0,0.0,0.0,0.0,0.0,54.104815253050035,15.949652112579788,0.0,0.0,0.0,0.0,0.0,9.79072068193027,24.96773412797426,0.0,0.0,0.0,0.0,0.0,40.69732046232909,8.414329744200078,0.0,0.0,0.0,0.0,0.0,13.283870570923169
23,2.9118627546283613,17.532706150257063,0.0,0.0,0.0,0.0,0.0,0.5589414621783804,0.0,0.0,0.0,0.0,0.0,3.2702597860854716,1.4253207833901786,0.0,0.0,0.0,0.0,0.0,2.0781018314533166,2.859031665347143,0.0,0.0,0.0,0.0,0.0,4.462825373589922,0.35165170224484654,0.0,0.0,0.0,0.0,0.0,0.707610198983095,19.320954107171325,0.0,0.0,0.0,0.0,0.0,39.31563426726182,8.274479329122288,0.0,0.0,0.0,0.0,0.0,1.902609110085959,6.503389059431719,0.0,0.0,0.0,0.0,0.0,23.231803665832278,14.054812116956422,0.0,0.0,0.0,0.0,0.0,34.186200065150395,9.864382292725425,0.0,0.0,0.0,0.0,0.0,41.22079583556888,8.578009341218596,0.0,0.0,0.0,0.0,0.0,5.577073517643911,1.641945357519744,0.0,0.0,0.0,0.0,0.0,7.4729443680990375,13.817739605142268,0.0,0.0,0.0,0.0,0.0,19.545542665781944,8.95953334455586,0.0,0.0,0.0,0.0,0.0,29.648441334987666,21.798180963747704,0.0,0.0,0.0,0.0,0.0,75.25236364130856,28.148839669160953,0.0,0.0,0.0,0.0,0.0,20.238662103430855,7.698722579703385,0.0,0.0,0.0,0.0,0.0,14.863381481648169
24,29.202238007816476,11.51317224536325,0.0,0.0,0.0,0.0,0.0,2.787468821704738,0.0,0.0,0.0,0.0,0.0,1.2394985562200345,0.6712647510814547,0.0,0.0,0.0,0.0,0.0,2.8924049813934714,1.20646610222355,0.0,0.0,0.0,0.0,0.0,5.864128423444923,0.5294614921635543,0.0,0.0,0.0,0.0,0.0,1.5795749663975491,22.818481276052438,0.0,0.0,0.0,0.0,0.0,19.29430963000804,8.463116873574284,0.0,0.0,0.0,0.0,0.0,3.801654464729094,4.889246325428164,0.0,0.0,0.0,0.0,0.0,30.933445172234094,12.54131214843361,0.0,0.0,0.0,0.0,0.0,23.309972753380535,7.7854209956308065,0.0,0.0,0.0,0.0,0.0,7.683933876735114,9.049259713939453,0.0,0.0,0.0,0.0,0.0,1.674974469427951,1.3675063962097167,0.0,0.0,0.0,0.0,0.0,36.07275241211211,8.380058936137413,0.0,0.0,0.0,0.0,0.0,55.980230477658004,16.26913587731761,0.0,0.0,0.0,0.0,0.0,31.252000731003545,34.025460876107246,0.0,0.0,0.0,0.0,0.0,59.92118931883763,49.113920358451594,0.0,0.0,0.0,0.0,0.0,50.875847374034464,8.118093386208608,0.0,0.0,0.0,0.0,0.0,20.59358189589091
25,63.55680489366801,9.511019945768199,0.0,0.0,0.0,0.0,0.0,0.8001615244267266,0.0,0.0,0.0,0.0,0.0,15.388859969289745,0.5743152131729402,0.0,0.0,0.0,0.0,0.0,3.918494078396458,1.67865619700099,0.0,0.0,0.0,0.0,0.0,7.712181620865349,0.274029672844152,0.0,0.0,0.0,0.0,0.0,3.597823017218052,54.35609074850629,0.0,0.0,0.0,0.0,0.0,36.74964525378187,7.610903780422169,0.0,0.0,0.0,0.0,0.0,12.973650567488711,26.46527438016086,0.0,0.0,0.0,0.0,0.0,216.52885805623566,20.553505964417266,0.0,0.0,0.0,0.0,0.0,18.02788465058965,9.387819623705814,0.0,0.0,0.0,0.0,0.0,55.64776164967562,10.52798486232024,0.0,0.0,0.0,0.0,0.0,1.963467607281073,8.740487815364348,0.0,0.0,0.0,0.0,0.0,8.042748098646603,18.36742360995167,0.0,0.0,0.0,0.0,0.0,88.83508224040439,88.90849384483681,0.0,0.0,0.0,0.0,0.0,31.240222713560897,18.083077724700754,0.0,0.0,0.0,0.0,0.0,55.6267883505457,78.36385141884449,0.0,0.0,0.0,0.0,0.0,28.56087729387775,11.697585321999897,0.0,0.0,0.0,0.0,0.0,21.638194098715974
26,7.990061850480706,9.857600645209422,0.0,0.0,0.0,0.0,0.0,0.2679067620882038,0.0,0.0,0.0,0.0,0.0,4.24086041570238,0.3300120783204492,0.0,0.0,0.0,0.0,0.0,1.4662466026043697,1.264785919680463,0.0,0.0,0.0,0.0,0.0,6.5468262016449845,0.44260959744149797,0.0,0.0,0.0,0.0,0.0,2.197441826574743,31.82475102714806,0.0,0.0,0.0,0.0,0.0,39.17364694916244,8.473209154481115,0.0,0.0,0.0,0.0,0.0,11.308775687466973,4.302453052060998,0.0,0.0,0.0,0.0,0.0,36.6709233742865,13.742699092050236,0.0,0.0,0.0,0.0,0.0,59.98554737655882,6.437047719906697,0.0,0.0,0.0,0.0,0.0,10.728451478248445,8.130720248137525,0.0,0.0,0.0,0.0,0.0,8.513681642735754,5.787316569972086,0.0,0.0,0.0,0.0,0.0,14.095081557067827,7.923083076485765,0.0,0.0,0.0,0.0,0.0,57.7997392580939,7.219691405515178,0.0,0.0,0.0,0.0,0.0,4.397613310349824,13.171146766602893,0.0,0.0,0.0,0.0,0.0,57.86378791064126,16.244042768044626,0.0,0.0,0.0,0.0,0.0,12.089616194663886,7.586187955918188,0.0,0.0,0.0,0.0,0.0,12.323813806686665
27,0.9187382811934206,17.308440922291695,0.0,0.0,0.0,0.0,0.0,0.7198097452125161,0.0,0.0,0.0,0.0,0.0,16.99090179515143,0.4444849450866597,0.0,0.0,0.0,0.0,0.0,4.407652046074438,1.649258539181646,0.0,0.0,0.0,0.0,0.0,14.926169272751972,0.34704191785504945,0.0,0.0,0.0,0.0,0.0,1.102522106010189,19.11175230975779,0.0,0.0,0.0,0.0,0.0,14.903196263720792,8.636326173569289,0.0,0.0,0.0,0.0,0.0,0.6460353802967376,6.446017466060989,0.0,0.0,0.0,0.0,0.0,49.107051617172004,13.008117724876394,0.0,0.0,0.0,0.0,0.0,27.000809969790453,6.841682400575478,0.0,0.0,0.0,0.0,0.0,1.3817100806611329,19.961601832382144,0.0,0.0,0.0,0.0,0.0,0.5125798107750582,2.309564587381073,0.0,0.0,0.0,0.0,0.0,1.6009559500668074,7.615873181928156,0.0,0.0,0.0,0.0,0.0,12.84118480283938,5.800430258147229,0.0,0.0,0.0,0.0,0.0,28.154281009659307,5.77413156509048,0.0,0.0,0.0,0.0,0.0,23.328038377525104,19.484681962707832,0.0,0.0,0.0,0.0,0.0,21.221634030296986,12.719517220176689,0.0,0.0,0.0,0.0,0.0,30.72904154606932
28,6.299628087482844,7.071602743190893,0.0,0.0,0.0,0.0,0.0,0.6966497356889717,0.0,0.0,0.0,0.0,0.0,2.1279232021107695,0.3588537947141539,0.0,0.0,0.0,0.0,0.0,0.39396268507064724,1.1730610758890165,0.0,0.0,0.0,0.0,0.0,0.5604203370602734,0.5051583202796344,0.0,0.0,0.0,0.0,0.0,1.0039482761007952,49.67161635804953,0.0,0.0,0.0,0.0,0.0,14.884113866962455,7.613540995518349,0.0,0.0,0.0,0.0,0.0,7.881396291958399,13.06050652940273,0.0,0.0,0.0,0.0,0.0,13.579981059960629,18.028376564029866,0.0,0.0,0.0,0.0,0.0,12.44086501563118,6.579169505803098,0.0,0.0,0.0,0.0,0.0,10.38271728132207,11.4422514203774,0.0,0.0,0.0,0.0,0.0,36.370796148980496,6.518323626443593,0.0,0.0,0.0,0.0,0.0,1.8232077709288694,7.408000483335525,0.0,0.0,0.0,0.0,0.0,19.00745640856049,19.616981829704102,0.0,0.0,0.0,0.0,0.0,21.212340870529378,12.11913343417539,0.0,0.0,0.0,0.0,0.0,6.658208314114357,25.32964973011219,0.0,0.0,0.0,0.0,0.0,9.609043035840926,13.278439103925939,0.0,0.0,0.0,0.0,0.0,23.134826780051583
