,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,4.726021069016367,45.5326840877928,0.0,0.0,0.0,0.0,0.0,331.03405453562357,0.0,0.0,0.0,0.0,0.0,19.708274611807383,217.34323009774755,0.0,0.0,0.0,0.0,0.0,29.24117207225726,270.6905100725179,0.0,0.0,0.0,0.0,0.0,5.274624400601702,324.301937197024,0.0,0.0,0.0,0.0,0.0,524.9303355978873,87.85718672487711,0.0,0.0,0.0,0.0,0.0,45.22364953611627,510.99770446156356,0.0,0.0,0.0,0.0,0.0,2843.7296244861764,146.1760591798227,0.0,0.0,0.0,0.0,0.0,1.2169061634251634,306.29153565682276,0.0,0.0,0.0,0.0,0.0,45.69247327758052,53.23957497751341,0.0,0.0,0.0,0.0,0.0,98.17292736190159,384.3765133676328,0.0,0.0,0.0,0.0,0.0,478.36686660539584,410.29808732153924,0.0,0.0,0.0,0.0,0.0,263.81394745892186,38.62639251047041,0.0,0.0,0.0,0.0,0.0,91.6331471328367,299.9157962104185,0.0,0.0,0.0,0.0,0.0,99.8981064946566,3340.6408839330093,0.0,0.0,0.0,0.0,0.0,4106.046284029931,1106.4122793064837,0.0,0.0,0.0,0.0,0.0,3291.812563372916,1496.7971111350507,0.0,0.0,0.0,0.0,0.0,2734.189651491967,75.96858050948553,0.0,0.0,0.0,0.0,0.0,144.524053511153
1,3.3288955079510365,7.586853695869153,0.0,0.0,0.0,0.0,0.0,38.51906458781425,0.0,0.0,0.0,0.0,0.0,196.0576601745094,33.59979360704998,0.0,0.0,0.0,0.0,0.0,13.80233402756887,66.62748543380215,0.0,0.0,0.0,0.0,0.0,132.37423177407305,387.81863733432147,0.0,0.0,0.0,0.0,0.0,472.4723759309246,12.493684907427166,0.0,0.0,0.0,0.0,0.0,114.38284800969932,100.81145208302185,0.0,0.0,0.0,0.0,0.0,1078.432384236392,81.73011249376559,0.0,0.0,0.0,0.0,0.0,195.1001931066417,146.70724390013888,0.0,0.0,0.0,0.0,0.0,844.5924737021464,38.7294420263273,0.0,0.0,0.0,0.0,0.0,93.42699519047927,499.8255512788859,0.0,0.0,0.0,0.0,0.0,225.71197539907425,412.197929744698,0.0,0.0,0.0,0.0,0.0,115.59715943529598,27.682985752039976,0.0,0.0,0.0,0.0,0.0,26.170007771559924,118.67731010476507,0.0,0.0,0.0,0.0,0.0,236.1317886193806,1814.8911483734842,0.0,0.0,0.0,0.0,0.0,2412.8787642366424,542.5015382309886,0.0,0.0,0.0,0.0,0.0,848.9531790618764,651.1111213293565,0.0,0.0,0.0,0.0,0.0,741.7998124072094,70.61549986619404,0.0,0.0,0.0,0.0,0.0,217.09069742314318
2,3.0042377686170227,5.771096487028174,0.0,0.0,0.0,0.0,0.0,10.689390689535013,0.0,0.0,0.0,0.0,0.0,8.695479252869978,21.303410475267235,0.0,0.0,0.0,0.0,0.0,18.690589156700657,3.136283890613138,0.0,0.0,0.0,0.0,0.0,45.30275756559551,632.9997928984448,0.0,0.0,0.0,0.0,0.0,363.5885275900622,8.68097201134443,0.0,0.0,0.0,0.0,0.0,40.37475506960569,269.3222691232612,0.0,0.0,0.0,0.0,0.0,450.5927007318465,88.67798709727634,0.0,0.0,0.0,0.0,0.0,719.0115845047434,155.86264136015762,0.0,0.0,0.0,0.0,0.0,157.53257921594167,45.13537857032132,0.0,0.0,0.0,0.0,0.0,121.17327639802915,630.535104116702,0.0,0.0,0.0,0.0,0.0,688.3712688323931,220.78717333578268,0.0,0.0,0.0,0.0,0.0,48.805591975073355,22.224862834766146,0.0,0.0,0.0,0.0,0.0,29.91523215532305,96.11068574177588,0.0,0.0,0.0,0.0,0.0,222.7285862276643,423.80097176706875,0.0,0.0,0.0,0.0,0.0,344.91236396040347,61.86889957980206,0.0,0.0,0.0,0.0,0.0,73.6329145147792,149.98409566272477,0.0,0.0,0.0,0.0,0.0,141.67961338414835,88.66522921631257,0.0,0.0,0.0,0.0,0.0,21.778113144698608
3,5.189282493534196,3.067856357153366,0.0,0.0,0.0,0.0,0.0,4.203912039790776,0.0,0.0,0.0,0.0,0.0,4.807383710019638,15.610571291382909,0.0,0.0,0.0,0.0,0.0,4.358959005943272,2.4042059937798332,0.0,0.0,0.0,0.0,0.0,3.931291310211318,388.0229869508048,0.0,0.0,0.0,0.0,0.0,235.4942798224014,11.235428257390039,0.0,0.0,0.0,0.0,0.0,8.431765745393069,272.61845966856384,0.0,0.0,0.0,0.0,0.0,365.3163936965165,47.63931627088815,0.0,0.0,0.0,0.0,0.0,10.114556931413238,99.28837624115151,0.0,0.0,0.0,0.0,0.0,248.63921664050426,54.42681296209629,0.0,0.0,0.0,0.0,0.0,125.80941544911975,278.13190118104677,0.0,0.0,0.0,0.0,0.0,161.23484354260202,241.5778154885954,0.0,0.0,0.0,0.0,0.0,63.80042984991993,17.049369174028147,0.0,0.0,0.0,0.0,0.0,6.124945405007481,76.93743126164603,0.0,0.0,0.0,0.0,0.0,3.60170453294249,115.0507898095497,0.0,0.0,0.0,0.0,0.0,84.59021811086146,208.48270096341307,0.0,0.0,0.0,0.0,0.0,105.17043493347403,162.89070008559705,0.0,0.0,0.0,0.0,0.0,73.86363270752162,55.31703317078594,0.0,0.0,0.0,0.0,0.0,34.617783056536865
4,2.957934807528261,8.118484755976873,0.0,0.0,0.0,0.0,0.0,2.8127232327112464,0.0,0.0,0.0,0.0,0.0,0.934702914482971,18.862316376227493,0.0,0.0,0.0,0.0,0.0,30.01902602580152,5.968118623417328,0.0,0.0,0.0,0.0,0.0,7.631809134576772,296.67762015260337,0.0,0.0,0.0,0.0,0.0,389.14874220954204,10.086948394583214,0.0,0.0,0.0,0.0,0.0,57.929209473053035,321.56831379904247,0.0,0.0,0.0,0.0,0.0,89.0594769730367,62.33922578444383,0.0,0.0,0.0,0.0,0.0,14.475572680849574,95.33662245161285,0.0,0.0,0.0,0.0,0.0,42.91150265283113,51.86424304702694,0.0,0.0,0.0,0.0,0.0,137.79082953012878,192.02762386577697,0.0,0.0,0.0,0.0,0.0,186.13020586502546,165.6682651700715,0.0,0.0,0.0,0.0,0.0,19.083900735320686,18.347994976415414,0.0,0.0,0.0,0.0,0.0,56.60660708384096,93.01326136830149,0.0,0.0,0.0,0.0,0.0,30.75364995569501,322.1853688480648,0.0,0.0,0.0,0.0,0.0,63.91446381795686,194.44463713709632,0.0,0.0,0.0,0.0,0.0,142.33615654803896,356.6233088755419,0.0,0.0,0.0,0.0,0.0,23.68752425810918,47.25688731622349,0.0,0.0,0.0,0.0,0.0,29.942609599750206
5,7.990010248049536,2.79806302832994,0.0,0.0,0.0,0.0,0.0,2.1295898242251527,0.0,0.0,0.0,0.0,0.0,2.1368278573459945,11.09128701920767,0.0,0.0,0.0,0.0,0.0,6.719564011835717,2.923610474477727,0.0,0.0,0.0,0.0,0.0,2.446850069752887,220.63890339711645,0.0,0.0,0.0,0.0,0.0,296.0432234632021,13.201777187373501,0.0,0.0,0.0,0.0,0.0,10.115757265601948,72.03374774093336,0.0,0.0,0.0,0.0,0.0,52.83885482767331,25.92993595167635,0.0,0.0,0.0,0.0,0.0,205.02186775198905,85.26662026853123,0.0,0.0,0.0,0.0,0.0,11.608516203081813,70.326428021603,0.0,0.0,0.0,0.0,0.0,182.4046056533419,153.2105633521052,0.0,0.0,0.0,0.0,0.0,170.58907297828202,134.81705333305237,0.0,0.0,0.0,0.0,0.0,148.40638591635297,27.88953303630565,0.0,0.0,0.0,0.0,0.0,11.614520472492973,69.48302161014566,0.0,0.0,0.0,0.0,0.0,34.40857532721196,183.3353808537807,0.0,0.0,0.0,0.0,0.0,188.69011500121144,34.62115144568715,0.0,0.0,0.0,0.0,0.0,80.97374501294658,54.10948721915643,0.0,0.0,0.0,0.0,0.0,276.9398739978524,45.95658523076605,0.0,0.0,0.0,0.0,0.0,43.3894747162018
6,10.775721955852157,7.307988403569154,0.0,0.0,0.0,0.0,0.0,2.7128736076204287,0.0,0.0,0.0,0.0,0.0,2.5448826502742508,10.921197254857729,0.0,0.0,0.0,0.0,0.0,6.59601781469189,4.891056548640166,0.0,0.0,0.0,0.0,0.0,17.168881890527995,238.7796429179462,0.0,0.0,0.0,0.0,0.0,101.32349725273639,17.283622178212095,0.0,0.0,0.0,0.0,0.0,8.680084624994459,88.41967004720343,0.0,0.0,0.0,0.0,0.0,56.58766641891457,28.671563310251365,0.0,0.0,0.0,0.0,0.0,78.6389308677032,73.83563259585576,0.0,0.0,0.0,0.0,0.0,80.75053372652403,48.27212863711689,0.0,0.0,0.0,0.0,0.0,106.59473443053093,161.03330426981793,0.0,0.0,0.0,0.0,0.0,85.53136768634613,133.26955873183303,0.0,0.0,0.0,0.0,0.0,28.783374613164135,27.771789414650552,0.0,0.0,0.0,0.0,0.0,35.39962433105535,64.9135180415565,0.0,0.0,0.0,0.0,0.0,22.64548174300674,107.74067445182752,0.0,0.0,0.0,0.0,0.0,175.23212081223306,41.479980681242715,0.0,0.0,0.0,0.0,0.0,171.67030885297413,29.008647487594395,0.0,0.0,0.0,0.0,0.0,110.97453278618839,42.383283457759696,0.0,0.0,0.0,0.0,0.0,22.345697780297225
7,5.66377134568457,5.7990429182185474,0.0,0.0,0.0,0.0,0.0,3.8365612763503125,0.0,0.0,0.0,0.0,0.0,16.529867741519645,25.560699046291315,0.0,0.0,0.0,0.0,0.0,46.94175570967349,7.949264297498404,0.0,0.0,0.0,0.0,0.0,16.31321625201168,243.7880965580514,0.0,0.0,0.0,0.0,0.0,138.6214110724539,10.922112034597603,0.0,0.0,0.0,0.0,0.0,60.04188290001175,152.7296219403876,0.0,0.0,0.0,0.0,0.0,5.359892108978657,75.31279663664544,0.0,0.0,0.0,0.0,0.0,0.527521984995539,89.37304384889033,0.0,0.0,0.0,0.0,0.0,128.3113049932894,38.96607811385111,0.0,0.0,0.0,0.0,0.0,45.46531436784305,154.98618496421813,0.0,0.0,0.0,0.0,0.0,138.56988126297574,199.08471429354856,0.0,0.0,0.0,0.0,0.0,63.74428421606448,17.423289034077087,0.0,0.0,0.0,0.0,0.0,10.628761480715744,88.29787970695182,0.0,0.0,0.0,0.0,0.0,146.18084564693416,104.73165200018734,0.0,0.0,0.0,0.0,0.0,110.89744643120423,71.65337321908243,0.0,0.0,0.0,0.0,0.0,112.07572685661079,54.20493854898591,0.0,0.0,0.0,0.0,0.0,34.94829904606521,46.80655149293883,0.0,0.0,0.0,0.0,0.0,50.210979731152534
8,14.365399558939048,25.225235592726822,0.0,0.0,0.0,0.0,0.0,4.641978985274841,0.0,0.0,0.0,0.0,0.0,8.243314842684413,22.214302976470186,0.0,0.0,0.0,0.0,0.0,14.373813314645332,10.259912528535096,0.0,0.0,0.0,0.0,0.0,2.338695176580174,208.19529633469628,0.0,0.0,0.0,0.0,0.0,227.08273822567895,22.00131028456088,0.0,0.0,0.0,0.0,0.0,41.757570709759456,152.1356809729741,0.0,0.0,0.0,0.0,0.0,31.416429356944384,100.9633862813308,0.0,0.0,0.0,0.0,0.0,19.4431247768764,86.35071432900166,0.0,0.0,0.0,0.0,0.0,2.239941733484676,64.15950812049336,0.0,0.0,0.0,0.0,0.0,39.357993649615516,160.21007115691637,0.0,0.0,0.0,0.0,0.0,123.3637105843831,55.999015187704785,0.0,0.0,0.0,0.0,0.0,51.321439698549696,20.360236884514862,0.0,0.0,0.0,0.0,0.0,3.457065738809524,93.15078166154152,0.0,0.0,0.0,0.0,0.0,71.99089445585123,277.92580754946914,0.0,0.0,0.0,0.0,0.0,80.06293079400226,34.6932972267406,0.0,0.0,0.0,0.0,0.0,30.17968606463564,119.1766249397343,0.0,0.0,0.0,0.0,0.0,103.21155516239278,62.33590617183779,0.0,0.0,0.0,0.0,0.0,24.89246300535114
