,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,323.324458003235,5.9962609905911615,0.0,11.380473793166693,0.0,5.721482927131139,5.889142968230644,0.0,34.938821051442744,3.7794354661283798,0.0,18.68201641768249,0.9229386182339225,0.0,8.78526699491804,136.8367265125162,0.0,1720.1314186870288,112.28807567130555,0.0,1887.6967913150088,90.1812081127712,0.0,1192.8255095476115,104.31919059958764,0.0,1090.3567041906044,102.88985636761025,0.0,670.8683761950158,120.62148239916696,0.0,273.82695407697526,40.75944001980393,0.0,192.0063895245426,17.49257588805837,0.0,40.807599804184704,27.392574648379867,0.0,517.7084827504644,65.85009458494277,0.0,535.3698193727721
1,85.7293461703761,3.8836635454781723,0.0,2.161277676255502,0.0,25.26166417081247,2.1878868456477414,0.0,6.251213408265309,3.226387038221292,0.0,22.381678011097094,2.2642867967978257,0.0,15.826674610299388,58.15468050160338,0.0,502.17863077797693,129.13854859909623,0.0,124.87828445299292,6.879064614822755,0.0,457.8487668112,41.72981424502698,0.0,806.7640371584878,20.229527575372106,0.0,67.92962526001955,86.61121253005547,0.0,485.6252972682287,11.501059772836939,0.0,4.950460999099603,3.726186347070762,0.0,134.07796311267447,15.07947099951234,0.0,20.6698979571954,17.68739515471309,0.0,130.37004463168532
2,89.77450680075673,5.000055968738751,0.0,1.5407123928381976,0.0,7.70477296747018,1.163465913819264,0.0,7.549444733034221,2.754499943974416,0.0,27.48426263681667,5.1264056715835995,0.0,17.985670166177563,56.34113467840699,0.0,391.2203437480352,34.90667675726027,0.0,394.2847784780518,15.83286851832585,0.0,53.9655716356621,14.857566273445673,0.0,247.23304457458735,21.718335791401508,0.0,84.9681159389385,87.53093038849676,0.0,238.50781480184136,7.694319447651358,0.0,99.21145077651347,7.315768325110566,0.0,2.794791981511283,10.780643858785927,0.0,15.495914209195902,6.314101668703715,0.0,81.20694489834824
3,23.90273635204474,3.774671273401382,0.0,0.22622409395295284,0.0,6.614094589815326,0.6687837551114452,0.0,10.086727365788231,1.2653448931356657,0.0,11.104163991592344,0.651974119089594,0.0,15.52267497191544,46.38263943956218,0.0,335.9857421171792,20.02284838863061,0.0,8.330490417162874,15.52319260686744,0.0,148.46021197823555,8.176716054359021,0.0,106.94917753103307,26.40019634393735,0.0,53.804230630163076,61.95160300520255,0.0,291.21782540093227,7.159118013143848,0.0,238.15617346751228,9.141773614132928,0.0,15.603218911737576,10.795432387948498,0.0,208.52212451105035,5.267095179767216,0.0,88.0374075267011
4,29.95929178748765,5.0369477531889135,0.0,0.3669395026195012,0.0,3.150377003705642,0.9016087574188877,0.0,3.6667150423048307,1.2337270892138268,0.0,4.2778768891162695,2.3198972663900066,0.0,40.935320993032924,53.35035440404837,0.0,154.67660917794825,181.48126338281696,0.0,1.5875397481938527,5.905085668290209,0.0,44.61884432136616,14.058701621019704,0.0,159.5856471407703,24.47103669293508,0.0,12.217650132941895,102.44804494316209,0.0,141.33313204488374,6.717405694123678,0.0,59.79117023847604,7.3962972653727554,0.0,2.806274794240239,12.491838324096843,0.0,65.49508690921084,5.482317234984655,0.0,27.9323932373608
5,31.53753270214724,6.054043787843391,0.0,0.5523273805369852,0.0,8.281749052789378,0.610819467968974,0.0,2.4967546750947527,2.3862791685379356,0.0,2.498354568827671,0.16771048010660367,0.0,0.7605824742039241,45.407983912757516,0.0,102.99524270742258,19.770113191955502,0.0,19.974560699191525,19.864031936621927,0.0,75.14082017679272,17.91728899018816,0.0,92.24134618325493,16.865353541948014,0.0,92.07417313959397,55.9033761525136,0.0,114.43486140181086,7.061262728164773,0.0,296.722978148225,2.559334649985507,0.0,3.2348426069383263,15.303557492376916,0.0,32.39708096157519,3.9237337944860986,0.0,35.758386700146914
6,9.853511002457147,3.76008654715445,0.0,9.475930895675203,0.0,0.761944589377641,0.7793395139100472,0.0,17.128665490233953,1.1045032719608567,0.0,9.96872798789084,2.2041690979138813,0.0,2.1167992077424627,37.61863657299355,0.0,75.63597851665796,30.66588086916761,0.0,130.06216138120303,11.781649309635574,0.0,118.11480168507742,8.64187744204596,0.0,258.03556619123174,14.741782750956316,0.0,176.8179233957383,41.51503878177361,0.0,100.65436322670722,7.244668697411761,0.0,65.2068675966285,2.317668802741237,0.0,34.08701394775107,20.14075584191979,0.0,273.60856978388784,10.702280248939246,0.0,30.15438291299766
7,4.137878228708007,4.428706169715141,0.0,0.5958952822773714,0.0,4.405018207117004,2.0374849726034987,0.0,4.772444503487848,1.0675329422531021,0.0,51.99028032262464,4.400145461601348,0.0,4.140652137983079,60.73900782735039,0.0,406.3828255723391,22.54543748487375,0.0,27.157499380509325,1.8772141193308178,0.0,56.86071089648195,5.225982372664213,0.0,101.58846164234406,18.992776318377015,0.0,21.194685228393645,45.80859994711678,0.0,104.52244825841076,6.600528162020532,0.0,6.531906799321139,3.426956698298282,0.0,20.757937654610267,12.655551054312767,0.0,188.69893176443745,1.942165371553101,0.0,42.364573828541296
8,7.003915669601916,4.253414018850753,0.0,0.4972254437194335,0.0,2.1609934007837457,1.0095488735680902,0.0,7.935673941176127,1.3606140222954937,0.0,3.162141248585192,0.5262406777016112,0.0,4.5286151586902506,42.599794962292165,0.0,114.49592028201482,21.28913280625652,0.0,62.93841807851697,3.2857072711122,0.0,53.6296175959956,5.589708471623405,0.0,56.35157593911895,15.329334122689263,0.0,40.644170877779636,46.888699682477395,0.0,58.131045997884975,4.910942071284125,0.0,76.63061454666462,6.713571431685793,0.0,8.70361397942539,13.899810679000263,0.0,50.159861520651724,3.085964185316374,0.0,57.04654651263654
