,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
9,93.84290125080695,14.845771586598994,0.0,0.23691414998937857,0.0,3.7146316079903845,0.40458719156302764,0.0,16.054789207196535,1.6414466053378804,0.0,7.284507549136464,1.0638663296817548,0.0,11.776399612747324,46.62019042200501,0.0,119.52954095040717,4.653382062357893,0.0,58.29785601218075,17.400181641096548,0.0,5.110766322129776,3.72080985834032,0.0,46.510033997461505,7.068996400778585,0.0,48.07657534692727,6.9206537289830825,0.0,37.16245038958634,23.69149198495874,0.0,148.61877416621059,2.0704117543894487,0.0,68.77154997156772,5.2755416998121225,0.0,65.72997586924372,8.605442677538033,0.0,194.10087107108393,5.158920375036386,0.0,43.024211006410795,18.265628093449283,0.0,122.24695103633417,6.051459458206367,0.0,26.64047513634317
10,50.14754882426914,13.862147841676482,0.0,2.7011197479639324,0.0,1.4838083233376387,0.6104041790289004,0.0,13.562555819708836,0.8028351054330444,0.0,7.888943928308256,0.2784760839539394,0.0,8.266976970964906,30.237544470305473,0.0,161.6296507464311,4.571127095099933,0.0,11.901894838847065,6.400950937999722,0.0,238.61160772336697,3.0744941949835827,0.0,68.22403043326338,8.754682267908482,0.0,51.76119572531207,8.921207058886678,0.0,122.37390456381031,27.14977374398429,0.0,169.48943657077473,3.2293678714444494,0.0,17.50095643133439,4.890652937142065,0.0,36.92831469983439,8.141371092016263,0.0,96.83015571801812,3.433572340633564,0.0,37.320249995470604,17.632629120997546,0.0,91.67835556621706,6.345507651537054,0.0,50.02114742715431
11,65.15108256684651,13.771993184234526,0.0,2.832736613565275,0.0,4.5620314780156725,0.33460761323703925,0.0,6.500233110209976,0.7098560191319061,0.0,5.579276161906198,0.7689896861428536,0.0,12.43641879280741,20.240383050663596,0.0,114.4285389447828,5.424363501904421,0.0,23.634303980090742,12.646102079779816,0.0,85.23435821287786,6.577940563919106,0.0,104.2017724623316,7.675782013573718,0.0,91.86874871746762,6.8335438087364455,0.0,82.13062590482936,21.11594933517015,0.0,150.33033984992525,2.1149241548427873,0.0,3.811361992090167,9.053650510115268,0.0,72.22772492458508,23.199991369718607,0.0,271.91862107876887,51.838876315860055,0.0,30.31160257826684,31.290223656639377,0.0,61.578560555859355,7.723901048725831,0.0,20.873255950572112
12,34.0747081826608,22.424987821997675,0.0,1.597213787912307,0.0,5.336104424275248,0.3054039385655785,0.0,2.063668431133487,0.4639435934143275,0.0,12.911540875083343,0.2224733713733807,0.0,4.451749099906709,42.64394967714375,0.0,99.33865009467033,4.891880967882187,0.0,13.506288643446059,7.086232985503308,0.0,3.4555720729560546,2.686434143086789,0.0,69.35156897604014,9.659137731130674,0.0,78.79364357508229,7.514326491906318,0.0,46.20834038199979,20.906833855013556,0.0,102.4264466886702,1.7245895592201412,0.0,48.04055024542017,4.811266013651917,0.0,51.58851287576854,4.658549988325613,0.0,72.57502549871577,5.372047777824342,0.0,80.5592915198693,14.23897104381098,0.0,46.231716192161166,7.051825901810898,0.0,38.78107754100936
13,70.47941600712602,11.892383816579816,0.0,0.3416498844134776,0.0,11.08447878505068,0.38011617326428343,0.0,3.4343415742325996,0.48183058402162726,0.0,11.081504613134895,0.23288679433507453,0.0,4.496622324794263,36.491394749548846,0.0,224.0424639932653,3.5696656598878533,0.0,37.51290902368193,6.111715171414688,0.0,6.816876378506159,4.3190644346915,0.0,126.45381036650025,10.360374948404102,0.0,40.22839667194853,5.698524794025359,0.0,44.08856723596825,20.697691970706234,0.0,193.2171226070329,1.7898049927694666,0.0,7.517419036780808,7.264067203340392,0.0,49.351727378994504,4.292700396581078,0.0,244.45341697359197,5.679027573607415,0.0,58.276193920672156,14.374813143995166,0.0,90.79624415797082,6.678246269659639,0.0,26.367255622370863
14,22.891269443925456,9.945341181361757,0.0,2.35108643251424,0.0,3.853753641168834,0.2586264551120917,0.0,5.562642858419548,0.999220431961567,0.0,8.592846327912172,0.32762574818866663,0.0,5.357991979952357,26.64579361565754,0.0,148.05063275391987,4.594630151536087,0.0,43.911580528049484,8.28872282609641,0.0,8.426519964665111,2.802305690844547,0.0,114.41359883183029,10.084057074741944,0.0,30.834787793689223,11.376315708311973,0.0,49.09621702258212,21.79232068235712,0.0,115.82962368623208,2.2965441371411366,0.0,14.413825739086846,6.179530787970124,0.0,41.99652419649476,6.8373164096228525,0.0,174.11230792687968,12.631170496064305,0.0,47.19365346118636,13.143267028058409,0.0,39.746074272219126,7.366374366947146,0.0,44.76338581743906
15,24.64821567071615,8.591294878235956,0.0,0.2520208602567362,0.0,7.462061001969865,0.23601333411863867,0.0,7.810676383235059,0.8712185788977409,0.0,4.573798963410135,0.428701045465341,0.0,4.140966278038119,23.371344488754303,0.0,152.1256543960472,4.117654200348185,0.0,28.749837089596028,6.6629346550274,0.0,5.524747454217391,2.6038072833765353,0.0,52.743889368137104,8.083749559841651,0.0,37.03048148303303,5.123302934756226,0.0,36.56742495286458,39.247590191700226,0.0,67.09854957795066,1.7456416643269037,0.0,43.94492767273613,9.318476391512169,0.0,48.59855721776587,12.637696814900169,0.0,42.39395202235909,17.362524166878824,0.0,100.46170138990702,12.421238711417354,0.0,42.80633071598594,7.821088335609782,0.0,55.74893408424661
16,50.614304603348955,8.424070554697485,0.0,1.083976351860885,0.0,4.657647639535377,0.8262621740236121,0.0,2.6324880230592185,1.5058690785878408,0.0,17.70247276983067,1.1216182107085353,0.0,56.20397766739775,29.003274992374223,0.0,123.8931659702643,5.5442840099550255,0.0,4.96710112803793,7.460992128796865,0.0,0.47854260751094635,2.985712777724468,0.0,102.21853731092315,13.30377499246072,0.0,45.13109054145814,9.761462362475244,0.0,133.94018706267954,27.34268195568651,0.0,41.891353796638974,5.392534223584444,0.0,3.8637743253669656,6.142882368843981,0.0,45.33830604139671,7.356960617999604,0.0,126.68533379767305,5.728920384862361,0.0,69.48920133788643,12.022857821468452,0.0,116.6462878399931,7.589501910272944,0.0,36.644721695200175
17,25.8943384410844,12.479024157615966,0.0,4.214459084188317,0.0,2.3799908400198895,2.1160036697606324,0.0,1.6844638616393908,2.4901636988599996,0.0,44.6997737097446,0.8907497039560682,0.0,3.4011563186944205,21.96674523830026,0.0,111.77380914205541,6.085236373795064,0.0,76.5456164437223,18.056903001214373,0.0,0.162859532179519,14.004412041087708,0.0,92.9209216620205,8.684893867622826,0.0,126.91511897038498,36.693835983678426,0.0,53.60128083059417,16.21851573684898,0.0,94.94300580251844,2.520920536432778,0.0,8.886829720192736,9.778835153958994,0.0,122.14917797045415,25.88430698741301,0.0,77.26218313479805,27.085001048937293,0.0,86.63322568709616,27.56022536823417,0.0,61.73981525912009,14.682257744126552,0.0,68.88272327983718
18,15.9860203697922,13.116462710272977,0.0,1.872588388876499,0.0,1.624515084628996,0.9283948544827679,0.0,7.882475269948391,1.1532092166270522,0.0,5.071973669357631,1.0986315659992714,0.0,2.6201564362298826,21.98260999200771,0.0,22.14816023754362,4.25841902884983,0.0,6.153263592191804,6.462639424252433,0.0,72.03673855155557,12.626629708059575,0.0,61.27624687257557,10.67873231477125,0.0,40.03273725632839,12.348549781361115,0.0,89.56250304884522,18.47453540816445,0.0,210.55932377220844,3.268456959368313,0.0,49.62091837699761,3.7222320112414353,0.0,62.47208975675021,60.1897461460635,0.0,70.27908351114834,16.961573789478795,0.0,233.15312229559578,29.446209050711396,0.0,48.639667232652904,7.963584601170861,0.0,44.16228623633409
19,28.922592871383287,8.94375320438516,0.0,0.1613909317214767,0.0,9.105234236569014,0.3152647798880115,0.0,7.065928702508508,0.6966392369004875,0.0,18.11109616310858,0.3029463967452667,0.0,2.141480377876047,29.059207745525963,0.0,138.69683420137,4.237472636556141,0.0,34.9298807079024,10.295309299603366,0.0,107.77356732345507,3.487471484436211,0.0,175.7571886145109,11.079913473644117,0.0,70.3456777652635,4.945847652290667,0.0,75.11516972848345,26.82691353593297,0.0,136.26341626261777,3.4139825060185514,0.0,18.914998044849764,5.656652788506422,0.0,31.05016097628143,9.250007431164336,0.0,244.9131305108224,5.7082176408446,0.0,45.23783769208664,10.817691660088355,0.0,98.47969410381201,18.388199272226263,0.0,17.801719363632657
20,67.87859107338262,14.537951510447975,0.0,0.5192867791659486,0.0,2.528294995991534,0.20959136244959453,0.0,7.4522664056620265,1.3802830546786407,0.0,10.049403480276435,0.36050310030961075,0.0,1.4156072321529662,26.599700380484684,0.0,251.37037445237945,5.688639369299611,0.0,69.77053856652869,5.626022607730488,0.0,0.33993181467093164,3.389245169436022,0.0,44.632267754768776,13.70155642761512,0.0,112.02988874988722,9.948574341376533,0.0,52.763542043492215,21.635019916414475,0.0,64.37168550416074,1.6013195576717107,0.0,26.835226435640692,7.282327355278245,0.0,23.114343652690263,18.590625921691505,0.0,131.82234098634794,6.752668781808348,0.0,317.941222443598,17.531273058218098,0.0,74.66094811050563,21.2051927993386,0.0,18.90066445855974
21,11.430874149740015,7.510480600657033,0.0,0.7198596512396892,0.0,14.791659213689213,0.1320246113328409,0.0,1.6360387357979536,1.1751946442255539,0.0,4.084089843491629,0.3930076274008929,0.0,17.080767138187486,18.008590070940635,0.0,127.79692245831835,5.8256675433634495,0.0,34.09297111784282,8.340179265108462,0.0,11.11015048328254,4.341316951517297,0.0,51.570889700040915,12.28925064686838,0.0,42.72164826820707,25.503381169498564,0.0,128.6723707290381,18.48600395592413,0.0,90.08024438132087,1.3090851844097486,0.0,20.644710425378893,5.683249405032849,0.0,112.45712829042778,5.091133271064945,0.0,209.67914447708165,6.887454230679785,0.0,103.60149195752446,15.55214744839058,0.0,15.827151971005888,7.357822469030771,0.0,69.43158256591524
22,8.79597894474618,7.909274936970042,0.0,0.293551081446094,0.0,13.719038407390377,0.36368370498153574,0.0,6.673604665425792,1.122249597036064,0.0,9.593323401885561,0.34168071845748677,0.0,1.1220846866881498,24.741050812396658,0.0,64.02154760501763,3.6132281790896212,0.0,6.162751817039403,3.6501853009175704,0.0,122.4114137486762,3.248490410496741,0.0,37.38258852124694,13.456830737556333,0.0,79.01616308823607,5.689460779562665,0.0,89.91241341168553,20.367599187259966,0.0,29.17914313268763,1.6189745886389157,0.0,0.9026669735774111,7.319101739832777,0.0,81.42342575096976,30.78149619111324,0.0,45.72022242780021,19.333388774450306,0.0,591.8132420810699,16.121114336933083,0.0,110.42273940889356,6.677554749976642,0.0,15.643664289548706
23,22.044046940873063,9.765848562346827,0.0,0.1801376572643725,0.0,2.1199492030893015,0.389163382859184,0.0,12.415832479092566,0.6429303530695311,0.0,3.8108972989949774,0.29072114366385193,0.0,1.6636608772021944,33.01120833802304,0.0,110.98086159743328,3.701244506737385,0.0,21.8818453884559,3.8199365469603768,0.0,4.186392345588378,1.7232102810189167,0.0,65.33313650967756,13.419238347051534,0.0,52.8550018786861,5.053142249907206,0.0,54.506998505795416,31.473499790795376,0.0,35.02931092036745,1.7669471508931522,0.0,3.582592774185212,13.344663891051193,0.0,5.713972099592159,5.604659031510454,0.0,70.07112834429918,5.829763557525698,0.0,27.70976570151793,16.303708451311586,0.0,22.741980119196235,8.158977891411832,0.0,68.46009095134687
24,15.08933631425887,5.991934641349744,0.0,1.162645878262497,0.0,2.478380038539344,1.017316442314781,0.0,6.928051138044812,0.6213878234010527,0.0,11.21684024147325,0.4629151328666786,0.0,7.323151348654808,19.02318444215912,0.0,36.05520399183644,3.852137297677586,0.0,19.352899250636902,8.367380195633029,0.0,66.51514881275072,3.6989041893833954,0.0,39.86666794660962,12.886083321369668,0.0,47.56274116312291,4.441714861541343,0.0,33.69243862653528,16.607572872470136,0.0,13.022816628199932,3.2102198955485224,0.0,61.3433331700683,3.3234808502315176,0.0,40.38694462439879,6.585749473491427,0.0,97.86886912990533,9.803339203019982,0.0,50.50606756626324,14.62517334451764,0.0,88.35732862011503,12.592303600670421,0.0,16.018287129661324
25,18.761796494674236,8.028611163189566,0.0,0.2313720198341139,0.0,4.458533426480879,0.2818297251226975,0.0,2.3093632854094435,0.6532803095127087,0.0,11.934809258453202,0.6083989144610702,0.0,5.467731752194994,25.65116346783287,0.0,86.18102501413242,3.8975555623999454,0.0,18.579668850838516,4.28831480128783,0.0,70.2566926104324,2.8332113796714413,0.0,32.0498929038431,15.130508427082736,0.0,100.9782576057261,5.7995863234526634,0.0,35.875499399011545,20.038446204363026,0.0,18.069066753713464,1.2208813284250288,0.0,89.61379327821628,6.9441511569439935,0.0,44.53581016213992,4.2636863272762655,0.0,44.24482804347947,4.2572165529739845,0.0,20.01125308350632,13.62062478142336,0.0,18.05297483931169,11.913361964249901,0.0,25.57730149098823
26,32.1543966213438,26.215107239855104,0.0,0.35058783036254176,0.0,11.239804779167757,0.11790950368953555,0.0,5.789018571101733,1.5658210458652646,0.0,4.143487307470041,1.6440230185223315,0.0,4.1757129210997865,41.113748285384936,0.0,310.81222945787135,4.498287556152028,0.0,28.84625867747408,10.825687464153766,0.0,249.31424496920002,2.835277273352306,0.0,37.39788277987614,25.112536978027002,0.0,50.07394675393583,8.524827985423352,0.0,75.03420391700894,19.739557251311254,0.0,17.81995027483734,1.8268134061868422,0.0,4.476733180427384,7.763166740310408,0.0,67.37629255973313,3.4425091225024764,0.0,185.9285157307688,4.2284293861091555,0.0,31.27834743755971,11.27361244064484,0.0,69.45184562860312,12.799418851395759,0.0,36.721376367285174
27,14.076408701460593,18.907620665942208,0.0,0.6968248315246252,0.0,2.753386253949848,0.38063784901214154,0.0,1.6499213285172267,0.6503477089565031,0.0,7.382165177239385,0.41119172330044396,0.0,4.243665061738002,55.04869442857828,0.0,31.435884072785537,6.612902321022936,0.0,0.6546907406786016,5.255793405579428,0.0,47.02502214499906,10.385098127114947,0.0,33.36933136900179,28.200377619836157,0.0,13.363458418664278,13.402111656314279,0.0,27.88324269534891,32.341417135586,0.0,32.769195859819845,1.8366643391620865,0.0,13.59985089628635,16.199814456663322,0.0,41.713124345140024,20.315307903812048,0.0,75.5095423118861,14.466674761430102,0.0,15.35577340349553,16.35229932425711,0.0,94.82056382250558,14.717196664088904,0.0,7.534944472432539
28,87.31308682801573,8.731301117149924,0.0,0.8811163762126216,0.0,1.246609580512422,0.2509157702774795,0.0,0.7635587240906193,0.5654089962106947,0.0,45.97862930298729,0.3546917263735012,0.0,1.8375119504719177,35.25093210232979,0.0,59.53630816502315,3.3263899070000287,0.0,23.55090856258994,2.5816980881640257,0.0,2.650517982472658,5.703632123506967,0.0,64.75647410911047,24.387416015672404,0.0,50.41919498768371,8.26584754134306,0.0,95.36211652988943,19.182053936991185,0.0,19.518472971992548,1.829301239433935,0.0,1.536912996594884,6.059852186019085,0.0,117.22422406787378,5.611712812411495,0.0,47.320047595072786,3.9991038854249346,0.0,102.67208309884475,16.14131033584851,0.0,52.86475281103599,12.253086545632685,0.0,43.50713086579386
29,20.87581321435941,7.611439858052949,0.0,0.331363643959973,0.0,2.5251954240704326,0.10937051836309765,0.0,7.071624140750153,1.9226534555371564,0.0,12.42690534814125,0.586695356353812,0.0,3.2960041502705386,14.367230135678208,0.0,31.006877330567644,3.530456552322931,0.0,6.650981841535712,5.25645497074332,0.0,3.133269000876012,3.558268640895582,0.0,20.353305456492468,17.317335150460117,0.0,26.139011510095948,6.877530617093688,0.0,41.09766056767362,20.12397318712572,0.0,65.29891607882539,1.6075512988340013,0.0,1.005154501688574,4.7042711296319695,0.0,59.1941107203979,3.192754320047044,0.0,339.614959479253,6.45097837908971,0.0,7.827003538826588,13.374493289760526,0.0,43.69892697057816,8.14098272629465,0.0,113.60781060794898
30,5.9326241327676525,11.688631592415813,0.0,1.5493339945643962,0.0,0.9482791357436909,0.4525418164090424,0.0,1.2256903946892364,1.0583513382274718,0.0,2.6286340475966474,1.7181240175553825,0.0,1.4105637771426465,33.71792051751347,0.0,134.03381748242384,3.5790672539662496,0.0,32.101855223696155,7.471724945666659,0.0,0.9979290528777758,8.130296003259083,0.0,13.99408055146499,23.675846528915468,0.0,25.243657848805338,7.031132503432444,0.0,29.847838778387807,49.517120588717624,0.0,14.723998656721461,2.4417038682781604,0.0,22.895010496160143,5.2864811657163555,0.0,45.85488929611791,9.45303891371134,0.0,45.6361814782006,6.28529802975667,0.0,108.26873452647595,14.707619812012506,0.0,27.40689628984564,28.515330641726298,0.0,4.779549651611933
31,26.761050544391633,10.593009989769499,0.0,0.10568156695667691,0.0,4.080965639458544,1.2230511515778484,0.0,13.118951523644071,0.6977698496882236,0.0,4.5421007473164545,0.2854771739735574,0.0,6.269711591480952,30.86601036803079,0.0,78.1839491322966,4.796412150822797,0.0,8.593549409314157,3.033227547429105,0.0,2.7560262840468037,5.492696931190646,0.0,19.30141353523465,26.867268304209343,0.0,34.59930865782715,6.23080816135573,0.0,17.3941953857978,16.180243843800334,0.0,6.0183531299891575,3.39195382676806,0.0,5.21674389063881,3.999393380243639,0.0,15.315573152646449,8.465221168273084,0.0,34.75954275636604,3.55793985927394,0.0,48.84719031132849,12.84705582020467,0.0,49.251129744450395,13.151805203351854,0.0,34.356245849342905
32,6.2514044191015,7.62724495609994,0.0,0.14940228438589942,0.0,1.4818417015813141,0.1628737566268804,0.0,2.786509514474995,0.565786953426608,0.0,11.263890772791537,0.28915450346778243,0.0,1.8554571357072254,16.276431563212153,0.0,89.13872070440097,4.00678537480467,0.0,46.87596259427319,8.075519830956102,0.0,75.75225931863898,4.134788904787699,0.0,62.41537206052661,18.602143364235047,0.0,6.329352869563604,5.224140523041569,0.0,150.94361252796188,13.977937943925303,0.0,18.881439193637465,1.1493984945648894,0.0,34.37862616829387,10.769754524807139,0.0,131.5533254087494,4.990529415467565,0.0,57.48769177072788,7.865540606465087,0.0,43.33393359244262,12.931602330585989,0.0,141.2921702647966,9.564439120821598,0.0,43.92429831957986
33,45.66922333935472,5.841774361912822,0.0,0.5846693057391698,0.0,1.8078420350356836,0.13652254087931562,0.0,1.9862132594244442,0.8187986201516222,0.0,7.6583896440533925,0.459166095282847,0.0,0.8472527985006985,22.11301105282104,0.0,65.47311401094755,4.085977990321449,0.0,28.150960051981375,8.68046697604154,0.0,26.46095225414296,5.194978079968758,0.0,19.974832585487075,19.029761315522027,0.0,10.760641462243028,8.703951206720474,0.0,27.478738605484853,19.249961257801477,0.0,23.268776822107757,1.964288186225605,0.0,3.713553201159517,11.183259802694167,0.0,7.619529080404737,7.277282544496056,0.0,104.9222452630865,13.098036291447723,0.0,161.81014405998383,12.15593487582809,0.0,72.08392325619178,13.09723669888117,0.0,11.643942683475203
34,22.86488326016313,8.742729487643995,0.0,0.4366152680219059,0.0,6.1273059442380795,0.2856806716725401,0.0,2.276549623487366,0.7185458549564459,0.0,4.680241194707368,0.40567750125680313,0.0,0.6046917898591847,28.803263124605248,0.0,48.29336806249944,4.2588056111064025,0.0,32.045614865217416,5.931260931019169,0.0,0.11991489171598092,2.4845557403328686,0.0,30.71979945762219,24.134214991113563,0.0,8.930781340600578,9.682124890796922,0.0,96.39083527504799,18.382906955977237,0.0,29.153408364391442,1.9051136417778747,0.0,3.848092225857436,8.160908705277107,0.0,30.52567374354235,14.704800539448797,0.0,26.296616225557205,4.171260676790185,0.0,18.10140940846299,14.879713588475465,0.0,32.101589612894834,12.783177634421547,0.0,21.115606472581895
