,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
9,64.8422459500852,39.5030723206679,0.0,0.0,0.0,0.0,0.0,1.194164674496672,0.0,0.0,0.0,0.0,0.0,9.09447947572616,2.4534552440709674,0.0,0.0,0.0,0.0,0.0,21.12583697653373,3.1374265634563474,0.0,0.0,0.0,0.0,0.0,49.59800619295364,1.9716750732975845,0.0,0.0,0.0,0.0,0.0,17.49378504226812,2.016331803758432,0.0,0.0,0.0,0.0,0.0,95.5673496587737,23.568139439084483,0.0,0.0,0.0,0.0,0.0,51.79616463017315,4.00039849942164,0.0,0.0,0.0,0.0,0.0,0.6043031444051373,13.094279836561226,0.0,0.0,0.0,0.0,0.0,87.9535181609455,6.218811321048494,0.0,0.0,0.0,0.0,0.0,61.31760009430891,34.08588227725005,0.0,0.0,0.0,0.0,0.0,130.12133715482813,15.060308314348873,0.0,0.0,0.0,0.0,0.0,66.09992026437693,2.6150802162445914,0.0,0.0,0.0,0.0,0.0,16.72660092443342,10.231238857940717,0.0,0.0,0.0,0.0,0.0,51.77215031064362,36.311608044663146,0.0,0.0,0.0,0.0,0.0,574.0044327173066,18.216273703885555,0.0,0.0,0.0,0.0,0.0,105.9095051354324,7.179666763042871,0.0,0.0,0.0,0.0,0.0,28.659037746366046
10,117.03326849984897,24.403452776033173,0.0,0.0,0.0,0.0,0.0,0.7185728992898106,0.0,0.0,0.0,0.0,0.0,1.5003081183719795,0.43371114993057547,0.0,0.0,0.0,0.0,0.0,3.195430043498252,1.0344263573343848,0.0,0.0,0.0,0.0,0.0,3.8493944185215985,0.4853207828938999,0.0,0.0,0.0,0.0,0.0,4.420590853868473,1.651683695768459,0.0,0.0,0.0,0.0,0.0,1.6754175536258546,12.957882818621178,0.0,0.0,0.0,0.0,0.0,171.7163319028951,4.057063652988091,0.0,0.0,0.0,0.0,0.0,154.71252576621947,12.638185253820621,0.0,0.0,0.0,0.0,0.0,8.315663274489241e-05,7.546156368499775,0.0,0.0,0.0,0.0,0.0,14.848219213079993,22.846550565218816,0.0,0.0,0.0,0.0,0.0,141.90528427986405,17.050847709890128,0.0,0.0,0.0,0.0,0.0,23.149443722968545,4.93785443466828,0.0,0.0,0.0,0.0,0.0,22.916267108811354,10.596950618718472,0.0,0.0,0.0,0.0,0.0,59.656311597759476,24.57024219148703,0.0,0.0,0.0,0.0,0.0,79.37803247025829,2.5406679829026886,0.0,0.0,0.0,0.0,0.0,55.143612161857234,7.087787797065382,0.0,0.0,0.0,0.0,0.0,11.837068870616662
11,132.95302332607454,29.53412933958429,0.0,0.0,0.0,0.0,0.0,1.1280722211202396,0.0,0.0,0.0,0.0,0.0,5.327135621332006,0.5040873377039239,0.0,0.0,0.0,0.0,0.0,2.5501458591665065,1.9086328081631236,0.0,0.0,0.0,0.0,0.0,7.474781574507421,0.2603803721858935,0.0,0.0,0.0,0.0,0.0,3.9026916891461325,1.8401957426225612,0.0,0.0,0.0,0.0,0.0,110.4708572286715,15.997972860082243,0.0,0.0,0.0,0.0,0.0,62.20416319765721,2.904243017670371,0.0,0.0,0.0,0.0,0.0,121.00867938120534,13.636442653896053,0.0,0.0,0.0,0.0,0.0,71.42723777626641,6.322825220833027,0.0,0.0,0.0,0.0,0.0,57.03561092231285,17.51523603451293,0.0,0.0,0.0,0.0,0.0,47.20451817392754,10.796992741466335,0.0,0.0,0.0,0.0,0.0,121.2629058554146,3.6795559718034574,0.0,0.0,0.0,0.0,0.0,3.2669993217894313,15.281712732295944,0.0,0.0,0.0,0.0,0.0,79.1126089454159,23.072263641244298,0.0,0.0,0.0,0.0,0.0,42.61733373770853,16.748120068358098,0.0,0.0,0.0,0.0,0.0,86.38092822407795,6.198460915902884,0.0,0.0,0.0,0.0,0.0,17.411536015113853
12,52.19512901061936,16.868867268128007,0.0,0.0,0.0,0.0,0.0,0.5980032785602449,0.0,0.0,0.0,0.0,0.0,0.901143710840684,0.6500142802617099,0.0,0.0,0.0,0.0,0.0,7.181562006136841,1.267778184417508,0.0,0.0,0.0,0.0,0.0,3.6564588950040786,0.5855369631174789,0.0,0.0,0.0,0.0,0.0,3.3549321131037737,2.7475563389562323,0.0,0.0,0.0,0.0,0.0,11.515442731940022,5.395471711603646,0.0,0.0,0.0,0.0,0.0,33.34586825724689,3.0937465052762785,0.0,0.0,0.0,0.0,0.0,83.10838126165433,12.562773532788347,0.0,0.0,0.0,0.0,0.0,18.300158160269444,5.791641176210841,0.0,0.0,0.0,0.0,0.0,84.4736839781567,27.9811050853015,0.0,0.0,0.0,0.0,0.0,50.188155865517196,11.542324233172948,0.0,0.0,0.0,0.0,0.0,105.44843899436887,5.015741896432192,0.0,0.0,0.0,0.0,0.0,6.581208074641515,14.963072377379921,0.0,0.0,0.0,0.0,0.0,82.72454046615906,31.142917297450527,0.0,0.0,0.0,0.0,0.0,72.8490461598485,7.483683013333736,0.0,0.0,0.0,0.0,0.0,20.806748711199383,6.294903035656307,0.0,0.0,0.0,0.0,0.0,50.14273870830015
13,121.29286339196324,15.18146158604213,0.0,0.0,0.0,0.0,0.0,0.6643325232540968,0.0,0.0,0.0,0.0,0.0,2.8081250731212406,1.0414859076666665,0.0,0.0,0.0,0.0,0.0,1.554166334867175,1.5243343781368253,0.0,0.0,0.0,0.0,0.0,6.607235469610416,0.269480467606795,0.0,0.0,0.0,0.0,0.0,3.1567825352143766,1.528621146711008,0.0,0.0,0.0,0.0,0.0,11.808326837307293,6.010223625725385,0.0,0.0,0.0,0.0,0.0,66.52999485600182,3.061967193355346,0.0,0.0,0.0,0.0,0.0,156.55994603027077,18.00183458748587,0.0,0.0,0.0,0.0,0.0,110.18841953363638,7.7824705283606175,0.0,0.0,0.0,0.0,0.0,61.16388732509681,13.11686114769979,0.0,0.0,0.0,0.0,0.0,56.79917359814283,15.554397334357203,0.0,0.0,0.0,0.0,0.0,89.9966875051085,5.681034554081496,0.0,0.0,0.0,0.0,0.0,15.625855767989504,12.604538946046997,0.0,0.0,0.0,0.0,0.0,30.194909272852914,27.937553971599364,0.0,0.0,0.0,0.0,0.0,24.605312762120313,2.5488889644218746,0.0,0.0,0.0,0.0,0.0,34.16586166144676,8.489421435494247,0.0,0.0,0.0,0.0,0.0,11.962645262471773
14,86.51754829282065,17.90923437595908,0.0,0.0,0.0,0.0,0.0,0.4283953186553107,0.0,0.0,0.0,0.0,0.0,1.9859289522679002,0.5555600849328056,0.0,0.0,0.0,0.0,0.0,2.550475091027245,1.547784299759013,0.0,0.0,0.0,0.0,0.0,8.777111480040437,0.4317077367122832,0.0,0.0,0.0,0.0,0.0,5.655326097190747,1.757801239442323,0.0,0.0,0.0,0.0,0.0,19.56581347362027,13.680052641598166,0.0,0.0,0.0,0.0,0.0,11.461319456594214,2.3552662519207495,0.0,0.0,0.0,0.0,0.0,21.18010142006867,15.69095281841998,0.0,0.0,0.0,0.0,0.0,28.248578711368015,5.8374276411043295,0.0,0.0,0.0,0.0,0.0,47.97322832794711,18.864777942399833,0.0,0.0,0.0,0.0,0.0,56.00257260738214,9.180686794183313,0.0,0.0,0.0,0.0,0.0,53.67431229155936,5.479419715474046,0.0,0.0,0.0,0.0,0.0,3.7567401469598196,8.498451222737865,0.0,0.0,0.0,0.0,0.0,32.09194269927503,17.590621406077226,0.0,0.0,0.0,0.0,0.0,33.2172004836327,3.945886019781651,0.0,0.0,0.0,0.0,0.0,15.534495195957218,5.344294746841629,0.0,0.0,0.0,0.0,0.0,13.669141198848154
15,156.70327704239384,13.741794465516234,0.0,0.0,0.0,0.0,0.0,0.5209707805565441,0.0,0.0,0.0,0.0,0.0,12.06313840599597,0.5555562613066755,0.0,0.0,0.0,0.0,0.0,0.98854694434241,1.243095485894654,0.0,0.0,0.0,0.0,0.0,3.2335288089868883,1.1120135517973475,0.0,0.0,0.0,0.0,0.0,2.132603351896466,1.0633043824540864,0.0,0.0,0.0,0.0,0.0,108.9543953695782,5.549445308582701,0.0,0.0,0.0,0.0,0.0,10.769166113198033,3.022582228171581,0.0,0.0,0.0,0.0,0.0,132.56190362136243,13.167177210196106,0.0,0.0,0.0,0.0,0.0,32.03324125415866,6.486849801678306,0.0,0.0,0.0,0.0,0.0,147.32069791642232,8.093438894333769,0.0,0.0,0.0,0.0,0.0,82.36726846868548,15.629971942195453,0.0,0.0,0.0,0.0,0.0,42.21909167613253,2.6631134373787178,0.0,0.0,0.0,0.0,0.0,1.0118668741878576,8.645146356240788,0.0,0.0,0.0,0.0,0.0,10.34573314092805,26.15030695040482,0.0,0.0,0.0,0.0,0.0,156.3889819264486,2.20940503291324,0.0,0.0,0.0,0.0,0.0,313.27154582158863,7.487854583549814,0.0,0.0,0.0,0.0,0.0,36.405596198952594
16,66.35129870001632,15.700220641482296,0.0,0.0,0.0,0.0,0.0,3.1067675970455437,0.0,0.0,0.0,0.0,0.0,2.041586416251344,0.7023703467509314,0.0,0.0,0.0,0.0,0.0,1.503072808259136,2.6257406993639325,0.0,0.0,0.0,0.0,0.0,11.934760071375502,1.315420146641761,0.0,0.0,0.0,0.0,0.0,3.5979614201267234,2.253244431781096,0.0,0.0,0.0,0.0,0.0,43.76626259472705,20.843064700197345,0.0,0.0,0.0,0.0,0.0,63.18713533826751,4.38171661792831,0.0,0.0,0.0,0.0,0.0,11.186902227693102,16.730140279906326,0.0,0.0,0.0,0.0,0.0,0.7422725783402636,4.948160515285034,0.0,0.0,0.0,0.0,0.0,108.52031155665448,12.100076263619084,0.0,0.0,0.0,0.0,0.0,37.93980059462127,12.913734035404914,0.0,0.0,0.0,0.0,0.0,49.44995455303934,3.1028579690346,0.0,0.0,0.0,0.0,0.0,52.9227094540118,8.677034620926955,0.0,0.0,0.0,0.0,0.0,22.643805845347146,49.53591534479589,0.0,0.0,0.0,0.0,0.0,56.166330752751065,31.833921325240578,0.0,0.0,0.0,0.0,0.0,36.32974823513024,7.172427065420148,0.0,0.0,0.0,0.0,0.0,31.857899988755587
17,69.32574146168973,10.156245615234102,0.0,0.0,0.0,0.0,0.0,0.7081187039769575,0.0,0.0,0.0,0.0,0.0,5.425958042999436,0.4466915718813975,0.0,0.0,0.0,0.0,0.0,1.6636676814588154,1.4629694639785973,0.0,0.0,0.0,0.0,0.0,9.406069907413878,1.2118719261869673,0.0,0.0,0.0,0.0,0.0,0.5930954368933935,2.415266444173832,0.0,0.0,0.0,0.0,0.0,48.8870869747431,6.345263808765985,0.0,0.0,0.0,0.0,0.0,38.006599488079324,5.169443096189856,0.0,0.0,0.0,0.0,0.0,20.069514677790636,12.706968309654345,0.0,0.0,0.0,0.0,0.0,24.062350636837046,11.752831344788488,0.0,0.0,0.0,0.0,0.0,3.6304993624728428,13.40177283052067,0.0,0.0,0.0,0.0,0.0,26.272076957143685,14.859606215834857,0.0,0.0,0.0,0.0,0.0,18.15480627095527,5.497925679264391,0.0,0.0,0.0,0.0,0.0,3.957345091200298,21.14201445368634,0.0,0.0,0.0,0.0,0.0,67.90564526354495,33.548783171071086,0.0,0.0,0.0,0.0,0.0,65.14180174766129,5.6392808459787584,0.0,0.0,0.0,0.0,0.0,22.76120159997612,9.110746848496484,0.0,0.0,0.0,0.0,0.0,12.502119388768394
18,60.354602601891784,10.008749966385416,0.0,0.0,0.0,0.0,0.0,1.7765351998694505,0.0,0.0,0.0,0.0,0.0,8.12567625608717,0.5773618795913505,0.0,0.0,0.0,0.0,0.0,1.7962667269160655,1.7541791968553955,0.0,0.0,0.0,0.0,0.0,0.8428911413768508,0.5588264408193448,0.0,0.0,0.0,0.0,0.0,3.8137408102997696,8.80701023034997,0.0,0.0,0.0,0.0,0.0,1.5115412515835387,13.003971482120857,0.0,0.0,0.0,0.0,0.0,0.9351739873519482,4.092631899913979,0.0,0.0,0.0,0.0,0.0,11.153269565773956,12.82516600849351,0.0,0.0,0.0,0.0,0.0,68.35603937258598,11.598495083846775,0.0,0.0,0.0,0.0,0.0,68.46171353515462,11.17152621646662,0.0,0.0,0.0,0.0,0.0,29.02064377086116,13.186164967427901,0.0,0.0,0.0,0.0,0.0,35.91987708382861,7.487172486299013,0.0,0.0,0.0,0.0,0.0,16.909213453041374,8.448650363708845,0.0,0.0,0.0,0.0,0.0,14.42641875550688,18.146718554512795,0.0,0.0,0.0,0.0,0.0,53.67918830835038,3.1054908565935824,0.0,0.0,0.0,0.0,0.0,77.58989203007897,5.7317622241862844,0.0,0.0,0.0,0.0,0.0,17.229496268085917
