,DUP22q11_2,DUP22q11_2,DUP22q11_2,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6932648947830844,0.08659353073819762,62.5,0.08848978522692254,46.808510638297875,0.6937106970024441
1,0.6928914654986715,0.0866836708236399,37.5,0.08848761034636635,46.808510638297875,0.6928461826432324
2,0.69445456929276,0.08677561911674793,37.5,0.08849328138375881,46.27659574468085,0.6927747090317163
3,0.6931943407246678,0.08686845173056748,37.5,0.08849708728371809,46.27659574468085,0.6911124782227742
4,0.6896950605087764,0.08765119050350943,37.5,0.08851141562455897,46.27659574468085,0.6941712340214408
5,0.6931795307445735,0.08645938287623034,62.5,0.08847925817357573,53.72340425531915,0.6927095342338219
6,0.6933358691669491,0.08662122364717073,62.5,0.08848410823511281,57.97872340425532,0.6932338675733188
7,0.6931428551939914,0.08663790998676385,62.5,0.08846895995324797,53.72340425531915,0.6912699701436712
8,0.6980296231215499,0.08665465637295891,12.5,0.08847544021799905,53.72340425531915,0.6928642375547254
9,0.6933714598942844,0.08666348288168547,25.0,0.0884777821275706,53.72340425531915,0.693378951182429
10,0.6930493608475158,0.08666441729523452,25.0,0.0884762151276094,53.72340425531915,0.6935186181081732
11,0.6944559340565988,0.08665994413370752,12.5,0.08848027109243042,56.91489361702128,0.6926882679985175
12,0.6881230119854842,0.09926611803173584,37.5,0.09143649114174687,46.27659574468085,0.685827813982088
13,0.6922172312483185,0.086761743865105,37.5,0.08848278440626497,46.808510638297875,0.6919205421623542
14,0.6906722024695722,0.08798329375836815,37.5,0.08855320276845562,46.27659574468085,0.6908311295422885
15,0.6931300683950841,0.08721260202110176,37.5,0.08855078731469913,46.27659574468085,0.6927268892458235
16,0.6917241307196198,0.08743543241070179,37.5,0.0885399612673073,46.27659574468085,0.6957790212560157
17,0.6805323076756375,0.08802456296585076,37.5,0.08851496443943586,46.808510638297875,0.6949834784758814
18,0.6881355129239808,0.0889833309823117,37.5,0.08819911709778332,46.808510638297875,0.716399137743439
19,0.6749674438344866,0.09290707726967462,37.5,0.08807163368570507,46.808510638297875,0.7114359476232281
20,0.6724835531872949,0.08974644877449815,37.5,0.08823277313325875,46.808510638297875,0.6760493208112105
21,0.7086379977408779,0.08759129398842871,37.5,0.08704299090917052,58.51063829787234,0.6931740016001035
22,0.7327219939863995,0.0907762397652555,37.5,0.08818489265310067,46.808510638297875,0.7098949094072862
23,0.6460329273912825,0.09072524538137353,37.5,0.08816839529790668,46.808510638297875,0.6742090013522096
24,0.735859888386523,0.0884449727891741,37.5,0.0847606169063253,61.170212765957444,0.589317226808422
25,0.6636871539491109,0.0889273131051132,37.5,0.08599155834626786,49.46808510638298,0.6270288847936202
26,0.6895032783672723,0.08863025084354233,50.0,0.0843723197714455,56.91489361702128,0.5347668673718077
27,0.6869351839198804,0.0884189599736891,37.5,0.0806035584883759,59.57446808510638,0.3528134573447515
28,0.6807795557319191,0.08866268194382994,50.0,0.08391569884455721,61.702127659574465,0.22176816234078386
29,1.0793230410236123,0.08034534137023812,50.0,0.08091983874475847,64.8936170212766,0.4702665330828797
30,0.6860310119207537,0.08892084673476015,50.0,0.08603036864003186,65.42553191489363,1.021115540403201
31,0.7301361189954636,0.08843485263645176,37.5,0.11787173755739484,64.36170212765957,0.4988541122600139
32,0.7000696719016284,0.08863850044435598,37.5,0.07916951454920837,58.51063829787234,0.6514406187294175
33,0.6820241043832062,0.0894890750002532,37.5,0.09457825063060728,63.297872340425535,0.09571473418016208
34,0.6994345853791015,0.08958367482480838,37.5,0.1350034429212881,63.297872340425535,2.5948281414879113
35,0.711983701709485,0.08813197881065159,50.0,0.10963052262727264,65.95744680851064,0.8071027894390413
36,0.715768362763436,0.08744432161916098,25.0,0.12565760261217576,66.48936170212765,0.11830555295109867
37,0.6922493600731402,0.08828717243158621,37.5,0.10794279368273794,61.702127659574465,0.2527859157891501
38,0.7043828022222651,0.08780996069744797,37.5,0.10021403769331756,61.170212765957444,0.186005124902774
39,0.66544863074954,0.0867777870182036,25.0,0.11196160570851865,63.829787234042556,0.015364387850986113
40,0.6627291015772881,0.08731622646297252,50.0,0.1293455114630649,62.23404255319149,0.02056000160077273
41,0.6917623632919742,0.0873218991192025,50.0,0.16192662052665888,61.702127659574465,0.8174865380943467
42,0.6724493336082716,0.08651117767923416,37.5,0.09391259455959333,65.95744680851064,0.6714152240350059
43,0.6952693559264136,0.08643765673936193,37.5,0.14657361142600556,66.48936170212765,0.14126197091298082
44,0.6723745643525364,0.08592276554674322,50.0,0.24091127555612663,62.76595744680851,0.026301669414977802
45,0.6022440064031938,0.08764825726480283,50.0,0.2796521011933613,64.36170212765957,0.020558141099251626
46,0.6189271300637503,0.08902656176045329,25.0,0.15293589985701936,59.04255319148937,1.196772463735511
47,0.6308349515522915,0.08743691732128935,37.5,0.1693335779090004,60.1063829787234,0.5362012412997025
48,0.6687993244159927,0.08607973619997873,37.5,0.16838225162784862,61.170212765957444,0.008224534665983354
49,0.7611698890264587,0.08622592042305974,50.0,0.15528270809022338,63.297872340425535,0.025360739735014685
50,0.7038408478848127,0.0848573786066207,50.0,0.24785992837401835,62.76595744680851,0.8993678214713303
51,0.5621613314063646,0.08713130815253266,37.5,0.31824431009642834,60.63829787234043,0.015471210349990107
52,0.5619134699661976,0.08614063442357892,50.0,0.21623906322543632,64.8936170212766,0.024832021339082966
53,0.489179368262698,0.08465636543548458,50.0,0.31187009904677504,63.829787234042556,1.9756789155006542
54,0.7874662662014528,0.0878222520117711,50.0,0.3198879141256903,60.63829787234043,0.0001513990562576313
55,0.6421878497172361,0.08521464834431952,50.0,0.2620898301097781,61.170212765957444,0.0015428109441752546
56,0.4886829615642917,0.08478542748303418,50.0,0.23283218189140523,63.829787234042556,0.47256922776274224
57,0.4937698001498392,0.08366821352188289,62.5,0.2749394397638609,64.8936170212766,0.008449846682690157
58,1.5543082444358316,0.10770852067487342,62.5,0.29262201113497416,62.76595744680851,0.0009461547905068222
59,0.4939218770864476,0.08752744846299218,25.0,0.3104215368778774,60.63829787234043,0.002744338172575257
60,0.5671069391313388,0.09093261076800128,50.0,0.29443038671255845,65.95744680851064,0.001107036002278647
61,0.5215559140501721,0.16425928946513568,37.5,0.3626880844057332,61.702127659574465,0.0002416430372689876
62,0.6610872619228272,0.10451047567956462,50.0,0.3823745222617235,63.829787234042556,2.543607080779444e-08
63,0.25979764754244405,0.10957464162068535,50.0,0.3372215519035645,67.02127659574468,0.00042763707252158333
64,1.6375197379275772,0.0889633739870777,62.5,0.21092784375496054,64.8936170212766,0.06537269669820152
65,0.07601834431522228,0.1394999392901993,50.0,0.3311488456757074,64.36170212765957,0.012980171902102102
66,0.38686539555272703,0.20783111646061442,37.5,0.40966109632228564,58.51063829787234,0.013617153922041261
67,0.2616263735967855,0.15285741196097644,50.0,0.411093009309617,64.36170212765957,0.00023913839196704632
68,0.3071932084103117,0.1554294598799849,37.5,0.39646329432540844,62.76595744680851,0.017039152830838948
69,0.024566121930397512,0.15854828718208486,37.5,0.35230529030248353,62.76595744680851,0.0011856870395282966
70,0.8775573171766128,0.2677390309011965,50.0,0.4154426996227716,64.36170212765957,0.00013639399918474556
71,0.35803355885038474,0.1305539557328529,37.5,0.4300412106528321,62.76595744680851,7.086762406644972e-05
72,0.371344057747479,0.1999332464874877,50.0,0.5134670000224786,61.702127659574465,6.946763015390884e-05
73,0.8630491825896454,0.18751413229418945,37.5,0.5384957653070556,63.829787234042556,3.9567301575218454e-05
74,0.5574918075283266,0.19878645313618687,25.0,0.48738184112198246,64.36170212765957,6.589434066553105e-05
75,0.17798111007877115,0.29104268001046185,25.0,0.4232417590325808,63.297872340425535,0.0001043920929286901
76,0.1517917570594466,0.26483780949950375,50.0,0.4067606442183869,62.76595744680851,1.5580787664826265e-06
77,0.008183920242784484,0.23681026126917046,50.0,0.39086598716476134,63.829787234042556,0.018493043505292624
78,0.17465421564064773,0.20219165127226035,50.0,0.5396842951638021,62.76595744680851,0.00031827267124348693
79,0.002102992981744349,0.3270048105919307,50.0,0.4297868897107086,58.51063829787234,0.003629420681420867
80,0.0035490981626272408,0.36093950606968994,25.0,0.3700667413221999,64.8936170212766,0.0002592664682971956
81,4.1604677745519485,0.31523197479321957,50.0,0.48811477690162686,64.8936170212766,5.3980896363391553e-05
82,0.005502714085809226,0.3364248144618426,50.0,0.4435414488934336,65.42553191489363,0.008381496322066978
83,1.6162963583864116,0.32085279644203757,37.5,0.4581817956081923,63.829787234042556,5.9734288292115794e-05
84,0.008371980636500432,0.36842776720099146,50.0,0.5046186067818765,60.63829787234043,0.0008149513771018706
85,0.01270486136735448,0.14192608552530236,75.0,0.5236877131096916,62.76595744680851,1.3511844571362357
86,0.0010502785371910856,0.2843985572982426,50.0,0.4975558910044465,59.57446808510638,0.00012986615816471182
87,0.7897143435821087,0.23660980395066378,62.5,0.49771889775977146,64.8936170212766,6.872134312833316e-05
88,0.047073856592518296,0.33258229526210464,50.0,0.429453181484902,62.23404255319149,0.00010814900491510632
89,0.0015028877949907057,0.30433616091988813,37.5,0.5954100606788553,62.23404255319149,2.3708722686111635e-05
90,0.00043869487442817245,0.37538710038500067,37.5,0.5583559621467383,61.702127659574465,4.4514026170847325e-08
91,0.0009833465333481091,0.36772208716091004,50.0,0.5274476583132187,64.8936170212766,0.00013975276478881438
92,0.011414323157607495,0.27520326118085603,62.5,0.5081560696250301,61.170212765957444,9.93325777238545e-07
93,0.024390614200397648,0.3273791076007552,50.0,0.5990720692918134,65.42553191489363,0.0043847966036167476
94,0.0012559903173123832,0.3698684809716277,50.0,0.48994672691060387,64.36170212765957,0.0002923506462460403
95,0.0002534645944186882,0.45390943800331074,50.0,0.5977130656548916,63.829787234042556,0.00019425793845680885
96,0.00048815519917374,0.18050143519081066,62.5,0.49066362990919754,64.8936170212766,0.00010904888108365764
97,0.006560734767324356,0.1841081360592406,62.5,0.6001343961426229,61.702127659574465,3.6292284447660233e-06
98,0.00113923317249892,0.4449375694087443,37.5,0.471197261639643,62.23404255319149,1.7253616607064685e-08
99,0.0028847162220178267,0.2858344765566982,50.0,0.5697670081081406,61.702127659574465,1.7925219836912697e-06
