,ASD,ASD,ASD,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6930123458964988,0.08849188155106154,44.680851063829785,0.09905937617715313,42.857142857142854,0.6926918547140655
1,0.6934953732084864,0.08847348743688799,55.319148936170215,0.09903643328988102,42.857142857142854,0.6930169051271542
2,0.6932393555339506,0.08847526282436582,56.38297872340425,0.09962346529466012,42.857142857142854,0.6927981430721082
3,0.6934836557236594,0.08847761029155016,44.680851063829785,0.09902904669995305,42.857142857142854,0.693081541219991
4,0.6928486243921209,0.08848155585332605,56.38297872340425,0.09902122952335676,42.857142857142854,0.6936842189634579
5,0.37059653845348,0.1309767421606815,44.680851063829785,0.09907280120067417,42.857142857142854,0.6933292789814846
6,0.6931945430826127,0.08846544745439865,44.680851063829785,0.09901898775825571,42.857142857142854,0.6931675843064485
7,0.47283122288907675,0.0884922556550113,44.680851063829785,0.09901966599694324,64.28571428571429,0.6933271887150132
8,0.693382963735322,0.0883989715153384,44.680851063829785,0.09903721669123326,42.857142857142854,0.6935032286772362
9,0.6931511404503792,0.08847453118606088,46.808510638297875,0.09903533483193187,42.857142857142854,0.6930786177601896
10,0.693149518184241,0.08834318565978257,50.0,0.09922402459943136,42.857142857142854,0.6926830477812094
11,0.6938553318263221,0.08852341531293671,44.148936170212764,0.12975494587055025,42.857142857142854,0.6243881478823623
12,0.6174989428591359,0.08627589584351371,60.63829787234043,0.1171442020278272,57.14285714285714,0.46774513000526924
13,0.6935114823975316,0.08852173826163497,44.680851063829785,0.11626239656991623,42.857142857142854,0.6366568114058863
14,0.6971001543685924,0.08799099272408391,43.08510638297872,0.10119729649475527,42.857142857142854,0.7596604029539753
15,0.7562450624894054,0.08715818891437593,56.38297872340425,0.10448147245808843,42.857142857142854,0.5456159327973266
16,1.0048186826569436,0.09176539394159575,63.829787234042556,0.09888883187995078,64.28571428571429,0.9634034170268855
17,0.696489896457245,0.08681871944460713,53.72340425531915,0.09503077750535271,42.857142857142854,0.4250710459479313
18,0.3029234210404996,0.08518040537283313,62.76595744680851,0.2682054042194984,42.857142857142854,0.20626385483683088
19,0.6647420279443567,0.08280271339912577,61.170212765957444,0.3121156722363538,42.857142857142854,0.09448894138775028
20,0.7923183585034616,0.08571371134694392,56.91489361702128,0.31792206076341767,42.857142857142854,0.29560186863710264
21,0.33888174673362476,0.102697637043666,58.51063829787234,0.11321365248283032,64.28571428571429,1.0193310109533216
22,0.7282546882951854,0.08370275424026781,61.702127659574465,0.22179859324587126,42.857142857142854,0.26090884981883505
23,0.6207898175412867,0.08456696796069954,62.23404255319149,0.13848262282154675,42.857142857142854,0.6053668744721036
24,0.13988402111989606,0.09952284814508935,62.76595744680851,0.1390358223394632,57.14285714285714,0.11214444786952661
25,0.23441360518259644,0.09033406421063278,64.8936170212766,0.13093737758442842,57.14285714285714,0.4580770598054552
26,0.5462031905347825,0.12436413225846737,57.97872340425532,0.14438581432803768,50.0,0.7605550220644587
