,SZ,SZ,SZ,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6920478365921688,0.08636313756286712,63.28125,0.0910657002013877,55.65217391304348,0.91959131184902
1,0.6885500867822832,0.09882824961052394,39.84375,0.10624809521731338,55.65217391304348,0.30168552559953377
2,0.6920323003438106,0.08582564457636505,62.5,0.09023054861860497,55.65217391304348,0.6705773664622802
3,0.6526761259135423,0.08463880138672487,63.28125,0.08882096085074072,55.65217391304348,0.6182814187877239
4,0.6563682168918655,0.08248451696083892,60.9375,0.0897076141921938,55.65217391304348,0.6665833798645412
5,0.5781880918687415,0.08044253951901587,64.0625,0.09052621781679406,55.65217391304348,0.583003986755988
6,0.6467253234588011,0.08288708750718127,64.0625,0.08966759738129573,55.65217391304348,0.518438725496637
7,0.5686702468541899,0.07422754258920729,66.40625,0.08692052702950546,55.65217391304348,0.574739296168995
8,0.5230668939582446,0.07461585172221369,67.1875,0.11946447407873773,55.65217391304348,0.12002119844511924
9,0.7299660692696626,0.0945057726712289,63.28125,0.10125959232529815,55.65217391304348,0.43204846580695166
10,1.6565455077485132,0.20289231178394576,50.0,0.10723582531315928,56.52173913043478,0.24152127341197302
11,0.5146052895969349,0.12604284316386252,59.375,0.09779214200330305,57.391304347826086,0.4234601677383578
12,0.4416309309644461,0.09445802074939187,70.3125,0.18108243021735235,57.391304347826086,0.05922934858806526
13,1.063359153263047,0.10272545911380034,67.96875,0.11260233801397598,56.52173913043478,0.6997184745100105
14,0.8183204149825505,0.09711498343906351,71.09375,0.09470235596524781,56.52173913043478,0.5509101163984671
15,1.8627545173228137,0.0923278747602921,71.09375,0.14461397211030594,59.130434782608695,0.2989929322322483
16,0.41330684816661223,0.08929475722782625,71.09375,0.10499778219289123,60.86956521739131,0.7677934001797798
17,0.05540707214090567,0.08037813466986744,72.65625,0.10813502574074936,57.391304347826086,0.6917396800430767
18,0.07439441502521948,0.09912851664127209,71.875,0.11763048634302728,60.0,0.22539613702064942
19,0.7214878705460532,0.10922266446636454,70.3125,0.10141119710378865,57.391304347826086,0.2547280418964817
20,0.057104997959274845,0.11480820161523494,68.75,0.13304878252080019,58.26086956521739,0.6748816117620554
21,0.07033002851324062,0.13249537702275108,70.3125,0.13315089637745933,59.130434782608695,0.05726143813440532
22,0.004426686854926384,0.14423701617411863,73.4375,0.1258510758152155,56.52173913043478,0.25885955220518453
23,0.029039809909137685,0.16139422118935642,70.3125,0.1229648855036103,59.130434782608695,0.181586463526141
24,0.019868950043377548,0.1253912254917046,75.0,0.16398371929221597,51.30434782608696,0.8439786648962929
25,0.3037489212599571,0.14518011817144666,74.21875,0.1354226854029348,62.60869565217392,0.08749471227024139
26,0.03262220922884954,0.22665421314912007,63.28125,0.2061141392110694,51.30434782608696,0.342672666651651
27,0.013301503639654072,0.18382859579128275,66.40625,0.1359803342595151,61.73913043478261,1.2373267035713835
28,0.4707216108993171,0.2303851112434655,66.40625,0.1866472528036885,59.130434782608695,0.12147113980486375
29,0.020544852973147537,0.16353118608902178,75.78125,0.18674043569152216,56.52173913043478,0.021163102487228174
30,0.004814358759863494,0.1466271630933176,74.21875,0.14489819741540153,54.78260869565217,0.32674644510318995
31,0.003204401986191738,0.1814805380292255,69.53125,0.19362436275563738,53.04347826086957,0.31436476689843995
32,0.639576595111054,0.17500078786171494,70.3125,0.18308453858560872,57.391304347826086,0.041058282242403724
33,0.01732705451278147,0.2542716485026834,65.625,0.30012982286349527,64.34782608695652,0.027494064419696207
34,0.0077732769842030576,0.2092338270462883,72.65625,0.2601165551499903,59.130434782608695,0.17635268484908262
