,DUP16p11_2,DUP16p11_2,DUP16p11_2,ADHD,ADHD,ADHD
22,0.00011470544800689874,0.14012116890023868,64.28571428571429,0.30953142739899187,58.26086956521739,2.7008432724944882e-05
23,7.689350554822803e-05,0.14650950624504586,64.28571428571429,0.31859069843011445,57.391304347826086,0.0004164709623066391
24,0.00011680266742472565,0.14290115996632116,64.28571428571429,0.3212122684923151,58.26086956521739,0.0005962724283505569
25,3.43147420745237e-05,0.15633641662599893,64.28571428571429,0.3281078811648192,57.391304347826086,0.0007238411216853181
26,9.67870247003354e-05,0.14552750140940693,64.28571428571429,0.320006016916005,58.26086956521739,0.0005388935401611512
27,9.567370501751732e-05,0.16260226371479522,64.28571428571429,0.33024093686562794,58.26086956521739,0.0004751886052840186
28,0.0001280856983889054,0.16017306021800257,64.28571428571429,0.326098111099533,58.26086956521739,8.455357334647012e-05
29,3.92456116901767e-05,0.13845116406240499,64.28571428571429,0.328292293013425,58.26086956521739,8.351276868575801e-05
30,7.389260819171278e-05,0.15068275994726738,64.28571428571429,0.3395442030855172,58.26086956521739,0.0001740665221004515
31,9.506462617096038e-05,0.14605775170103832,64.28571428571429,0.35570149234376114,58.26086956521739,1.9863043819453694e-05
32,4.2683023950487526e-05,0.15680878684921337,64.28571428571429,0.3483435777290638,58.26086956521739,0.0002079966900976528
33,7.343258840528951e-05,0.15786712216495383,64.28571428571429,0.39139682371363776,58.26086956521739,5.584935729222123e-05
34,2.530270458317304e-05,0.15802226651011406,64.28571428571429,0.35643506068428493,58.26086956521739,8.043986620111873e-05
35,3.752273700846772e-05,0.15818948280593803,64.28571428571429,0.34220944169982803,57.391304347826086,0.0001686053512680888
36,6.30405743616202e-05,0.17613287425749,64.28571428571429,0.34743832946148256,58.26086956521739,0.00011204159532682218
37,5.655038277189833e-05,0.15370983697721502,64.28571428571429,0.3491346861507236,56.52173913043478,9.463271287141123e-05
38,2.057075795826199e-05,0.17576705289047287,64.28571428571429,0.3724360679811729,58.26086956521739,5.7279126298976226e-05
39,8.747856539905364e-05,0.15607683408336223,64.28571428571429,0.35111670522366706,58.26086956521739,0.00017117395600099017
40,6.466611372173569e-05,0.16490866809688823,64.28571428571429,0.35601678070085363,58.26086956521739,8.805649088096242e-05
41,4.089680298849542e-05,0.17566030959078033,64.28571428571429,0.3785573830651493,58.26086956521739,8.306197733934634e-05
42,1.890838034305734e-05,0.15446365631678396,64.28571428571429,0.3559478170245773,58.26086956521739,5.2282062294699616e-05
43,4.641627754942817e-05,0.16190991205119648,64.28571428571429,0.3634969856692426,58.26086956521739,0.00015146152948377744
44,3.091457680023454e-05,0.16283625979990754,64.28571428571429,0.3896332825154746,57.391304347826086,0.0001314822357134468
45,2.5452582616564337e-05,0.15565870266054863,64.28571428571429,0.3982097418608195,58.26086956521739,0.00012183811475659941
46,1.7743091675016316e-05,0.15412678565334473,64.28571428571429,0.378268169915689,58.26086956521739,3.431947262503438e-05
47,4.90688573593425e-05,0.15118895408878746,64.28571428571429,0.3910771695966158,58.26086956521739,0.00011441391346938056
48,3.6243433006036515e-05,0.164046500119676,64.28571428571429,0.3659787762032217,58.26086956521739,6.976776045884182e-05
49,1.6458870212463328e-05,0.15359760421063853,64.28571428571429,0.40912811023465817,58.26086956521739,6.301746257790805e-05
50,2.0556037862142503e-05,0.16094616618426946,64.28571428571429,0.3799011866950693,58.26086956521739,0.0001025244223972736
51,4.645397383015873e-05,0.15661081029636775,64.28571428571429,0.37934436951010714,58.26086956521739,1.1849886378731402e-05
52,1.873939921326605e-05,0.17443613169597819,64.28571428571429,0.39868754919760907,57.391304347826086,2.3317566644285693e-05
53,2.849122739871428e-05,0.17025921414215972,64.28571428571429,0.3818750112915639,58.26086956521739,6.963676308879144e-05
54,2.1553684351477144e-05,0.17749025368144686,64.28571428571429,0.3857225369396106,58.26086956521739,4.403933084391794e-06
55,2.161903099084988e-05,0.17775304778832562,64.28571428571429,0.3960759715801268,58.26086956521739,4.82344507394141e-05
56,6.378140136620447e-06,0.16405704541051028,64.28571428571429,0.38391071451545106,58.26086956521739,0.00011354621681105351
57,1.5923960855798172e-05,0.173908458535787,64.28571428571429,0.39413004753180125,58.26086956521739,3.311865745887056e-05
58,1.71273093074145e-05,0.1729470950101887,64.28571428571429,0.3933852298489075,58.26086956521739,4.287793403434509e-05
59,6.5692144242916465e-06,0.15126310778361945,64.28571428571429,0.3843871657414616,58.26086956521739,4.700929591561793e-05
60,2.664753038391656e-05,0.1656980738217679,64.28571428571429,0.4548418935182865,58.26086956521739,2.4135285072701595e-05
61,2.3216805478860324e-05,0.17267723215353298,64.28571428571429,0.40192781643323566,58.26086956521739,3.4625906719081424e-05
62,6.445519127647303e-06,0.14984452139877913,64.28571428571429,0.39998012002133065,58.26086956521739,8.029603915066777e-05
63,8.384154174040792e-06,0.150023836136075,64.28571428571429,0.42343444648477285,58.26086956521739,6.881837379760853e-05
64,1.623581224945629e-05,0.16325708597612823,64.28571428571429,0.4325115573389378,58.26086956521739,1.9747332922353523e-05
65,4.825700693836449e-06,0.16132954344991818,64.28571428571429,0.39402413408431375,58.26086956521739,1.1544061093476066e-05
66,1.8216732646897827e-05,0.17443260988550188,64.28571428571429,0.39623605731254014,58.26086956521739,2.517264748467234e-05
67,1.7749325278194607e-05,0.17573634623978546,64.28571428571429,0.4270014229546462,58.26086956521739,1.718312577905449e-05
68,1.2637765017840781e-05,0.16775259053816932,64.28571428571429,0.4335940692927546,58.26086956521739,3.853179131057006e-05
69,1.1882833066053565e-05,0.16416484483771968,64.28571428571429,0.40695988907185054,58.26086956521739,4.773096853087615e-05
70,1.4576438063295097e-05,0.18474839965865877,64.28571428571429,0.4041014804048867,58.26086956521739,3.569398345809557e-05
71,1.2319907942993592e-05,0.1917268022485239,64.28571428571429,0.4062101186807483,58.26086956521739,1.8829418889876615e-05
72,1.0216487361191526e-05,0.1916369900331592,64.28571428571429,0.4099051839851828,58.26086956521739,2.8649736791745267e-05
73,1.1762831834117972e-05,0.19360832670129807,64.28571428571429,0.42379321739010106,58.26086956521739,1.7456991271934586e-05
74,5.282789752829705e-06,0.1777434887266534,64.28571428571429,0.40628022259718943,58.26086956521739,1.965883699791625e-05
75,1.5787630113269935e-05,0.1844886055701764,64.28571428571429,0.44904069279481373,58.26086956521739,8.453127511828179e-06
76,9.459016147596629e-06,0.17808560384226085,64.28571428571429,0.4463267528940718,58.26086956521739,2.3280588728044716e-05
77,1.270725282552063e-05,0.17397554712766242,64.28571428571429,0.4111108626657697,58.26086956521739,1.7559178111862426e-05
78,4.1521112641034445e-06,0.18413334666943912,64.28571428571429,0.4453039798583577,58.26086956521739,2.029202261908932e-05
79,9.7993705822928e-06,0.1662687931212083,64.28571428571429,0.4424974196821289,58.26086956521739,1.456764476391968e-05
80,1.2435579025265539e-05,0.19300652134803542,64.28571428571429,0.43058917727024654,58.26086956521739,3.3224078226720897e-06
81,8.947413405065737e-06,0.18017319527453543,64.28571428571429,0.44426960038950336,58.26086956521739,1.8095639096042647e-05
82,6.1374663329849515e-06,0.1816907772558744,64.28571428571429,0.4398767097106272,58.26086956521739,1.4839660619801695e-05
83,3.312648320964067e-06,0.19380001446843728,64.28571428571429,0.4229594967072578,58.26086956521739,1.7684712294922974e-05
84,6.272932730855482e-06,0.19244703856513826,64.28571428571429,0.4316282441778577,58.26086956521739,1.0425278164463928e-05
85,3.991758678182126e-06,0.1678417532211216,64.28571428571429,0.42711224475888965,58.26086956521739,3.199905377438328e-05
86,4.6395997231400226e-06,0.19052523314932043,64.28571428571429,0.4421333932948089,58.26086956521739,5.5431466895232535e-06
87,6.396235726967847e-06,0.18721238981570418,64.28571428571429,0.43131104461659026,58.26086956521739,2.008839622713311e-05
88,2.0523214939009065e-06,0.18074699561431298,64.28571428571429,0.44649321577779366,58.26086956521739,8.135772149025961e-06
89,5.102871443967055e-06,0.17761109457501048,64.28571428571429,0.45158625755042064,57.391304347826086,4.724742051863918e-06
90,6.602021182025393e-06,0.20233077625201873,64.28571428571429,0.4335565193422293,56.52173913043478,2.482099787431602e-06
91,2.1115863528344277e-06,0.20196822167417278,64.28571428571429,0.4326740307845119,58.26086956521739,1.1475547469177083e-05
92,8.935073265160704e-06,0.18176764118139405,64.28571428571429,0.44005537067462414,58.26086956521739,9.09355876779441e-06
93,2.3563502549902113e-06,0.19194852157685363,64.28571428571429,0.4324458866488748,58.26086956521739,2.307767161242486e-06
94,2.7734628850870955e-06,0.1706655761519906,64.28571428571429,0.4541927362998269,56.52173913043478,1.1267230653351664e-05
95,7.864824625537859e-06,0.17313976412251544,64.28571428571429,0.434478535675826,58.26086956521739,9.397269357145213e-07
96,1.6959854260007969e-06,0.18840545041307788,64.28571428571429,0.4606071603097543,57.391304347826086,5.396856402003865e-06
97,4.182426283215615e-06,0.20607068833842287,64.28571428571429,0.47056664556359695,58.26086956521739,8.739103856474807e-06
98,3.318643431263624e-06,0.18448311993828753,64.28571428571429,0.49514168549970156,55.65217391304348,1.0752261802609924e-05
99,1.290755073725762e-06,0.19250829172177442,64.28571428571429,0.43962999709176076,58.26086956521739,1.7639646318304448e-06
