,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test
0,0.8036928865886679,0.08791689063585258,50.0
1,0.6932239256111163,0.08662232010894239,56.25
2,0.6923899318698084,0.08662109680690232,50.0
3,0.6928302635491319,0.08662041858614097,50.0
4,0.6952522193074797,0.08661838904220401,50.0
5,0.6942329686867931,0.08661242161653498,50.0
6,0.6963886588437618,0.08660887995216573,50.0
7,0.6935592622084603,0.08660096075997877,50.0
8,0.6901726754623811,0.08658376181220183,50.0
9,0.69414497616109,0.08658957299804379,50.0
10,0.6919503731724089,0.08658153648625455,50.0
11,0.6899141202768824,0.08526109682404998,50.0
12,0.7493819473849515,0.13971655641580288,50.0
13,0.707396209334485,0.0845018453254553,50.0
14,0.7004761622793994,0.09058364351568371,50.0
15,0.28485316651017806,0.1850383204321135,50.0
16,0.39350275035450405,0.08771008455555367,50.0
17,0.5971052267040261,0.1271929467551097,50.0
18,0.47058279828221894,0.09267150880685583,43.75
19,0.6731397153453866,0.16986088031290444,50.0
20,0.4027934826293953,0.09041464416792493,62.5
21,0.19130845434374036,0.20659288584246735,50.0
22,0.08709417938418848,0.1068930881038723,62.5
23,0.023442608942099517,0.21795898312856377,56.25
24,0.08932716956298602,0.12329033859456662,62.5
25,0.01200041818618558,0.23809303121881592,56.25
26,0.024282126797327473,0.15789589859226155,68.75
27,0.0006540379617862007,0.2240471227254524,62.5
28,0.0032289618334581023,0.16418358139719635,68.75
29,0.0008950945492221602,0.19337796308530622,68.75
30,0.00034397442845982424,0.24212379024823638,68.75
31,0.0019409593167380673,0.23058582563912167,68.75
32,0.0009319683518618845,0.18617828744827133,62.5
33,0.00014871635235355144,0.207087082369308,68.75
34,0.0004384870951085843,0.2422718932635867,68.75
35,0.0006021182291078772,0.2581413896901273,68.75
36,0.0003394712905149085,0.2428402630751727,68.75
37,0.0004338990653578834,0.2284156856970431,68.75
38,0.0004965169277917469,0.230233850361581,68.75
39,0.00025856809308791144,0.24755638462156387,68.75
40,0.00043190088390485424,0.2568932543966842,68.75
41,0.0002757615233587846,0.25001816666536897,68.75
42,0.0001472621838052557,0.24099373954832148,68.75
43,0.00010917893075465608,0.24198736588231395,68.75
44,9.816416687039961e-05,0.2467192978806111,68.75
45,9.229904022621092e-05,0.25001058188076125,68.75
46,5.668909127076724e-05,0.2558494611516785,68.75
47,9.198540805367547e-05,0.2576970597299163,68.75
48,0.00014638093299249998,0.2564669909681397,68.75
49,0.00017308939641608883,0.2581620506796747,68.75
50,0.00010239049254781455,0.2571936418067342,68.75
51,0.00010265248437004684,0.2575486840671558,68.75
52,6.86198498924532e-05,0.2545917507483048,68.75
53,0.00010064814639777593,0.2559260560697584,68.75
54,0.00011377447235871483,0.2591405662271966,68.75
55,7.503633843892945e-05,0.26056953748706546,68.75
56,4.350472808721376e-05,0.2653099268924145,68.75
57,7.192341185116817e-05,0.268202254077835,68.75
58,7.432983854054645e-05,0.2705093459317996,68.75
59,0.0001065402993216333,0.2657752496506075,68.75
60,0.00011606451882067599,0.2603716499650967,68.75
61,0.00011463652915627829,0.26264992678900634,68.75
62,5.4130406904329314e-05,0.26784383400263717,68.75
63,6.455130892277907e-05,0.27135313330056016,68.75
64,8.539114606447257e-05,0.2728300158339759,68.75
65,7.662114264340395e-05,0.2702381175825941,68.75
66,1.556594912424533e-05,0.27042203244856594,68.75
67,6.344071516917802e-05,0.2697499426123974,68.75
68,4.9891502249311524e-05,0.26969583646645545,68.75
69,5.764437163591984e-05,0.26819547877385663,68.75
70,2.867990190561558e-05,0.26915200408544016,68.75
71,3.778776549016286e-05,0.26922752287211266,68.75
72,4.985389774235986e-05,0.27176991502985276,68.75
73,1.5726798839696657e-05,0.27139162918525317,68.75
74,7.326353198821357e-05,0.2720044041892244,68.75
75,2.9200614940512135e-05,0.27297170734865617,68.75
76,7.452821858110308e-05,0.2772643511049174,68.75
77,5.792845857408877e-05,0.27837665829038966,68.75
78,3.1576934809436033e-05,0.2773868116479352,68.75
79,2.95066843841906e-05,0.2772515001275725,68.75
80,6.577217887537387e-05,0.2757151848947442,68.75
81,2.9754548993209684e-05,0.2748062633065511,68.75
82,3.083822069107169e-05,0.2760267583280552,68.75
83,4.057087088765819e-05,0.2780436963277185,68.75
84,3.157606265848518e-05,0.2774835893255432,68.75
85,5.298372500094494e-05,0.2789693307420293,68.75
86,2.2891266604254784e-05,0.27832808461531267,68.75
87,6.789468110833736e-05,0.27794377746313476,68.75
88,3.851553379627856e-05,0.28116788393408104,68.75
89,3.5808376341265294e-05,0.28388467187143557,68.75
90,4.623299493945737e-05,0.28573516062889337,68.75
91,3.407830828815457e-05,0.28370571334292916,68.75
92,2.5079268111937055e-05,0.280783418540297,68.75
93,5.0011306496574566e-05,0.27726335280833553,68.75
94,1.7390623749024603e-05,0.2788220875820281,68.75
95,2.2921453766336385e-05,0.28308527803644906,68.75
96,3.721190432843354e-05,0.28830965282977644,68.75
97,4.7506724032452024e-05,0.2909621087414226,68.75
98,3.590265580160386e-05,0.291329322545822,68.75
99,4.0439955433101955e-05,0.2909527865219709,68.75
