,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.692480072667222,0.11566740628200217,50.0,0.09910614503669975,50.0,0.693907958568227
1,0.6625097904955057,0.11459992068498437,50.0,0.09906148822464278,50.0,0.6892085054210384
2,0.5287504569354486,0.11059924995566056,50.0,0.09921879616791952,50.0,0.6915419428362624
3,0.9146062177488763,0.14080885890494543,50.0,0.09929194412144918,50.0,0.687460348033271
4,0.5631240852207647,0.11449464838835816,50.0,0.09913765577606941,50.0,0.7342058104207008
5,0.6250215563112652,0.12033877153030827,50.0,0.0991896557767614,50.0,0.6860609671581929
6,0.7161397189017007,0.1052118359927536,50.0,0.09914915297704398,50.0,0.6931190169898418
7,0.9801633665276592,0.11352903523310524,50.0,0.09920725384380336,50.0,0.686074035218658
8,0.6952000721223144,0.10823136906198878,50.0,0.09914388851716456,50.0,0.6852372331154489
9,0.7066951729797231,0.10955770656405815,61.111111111111114,0.09914689774559252,50.0,0.6899965132446727
10,0.631413841741793,0.10358994243515679,44.44444444444444,0.09923355375652261,50.0,0.688239063818423
11,0.4084780197917323,0.11053118479974416,50.0,0.09920230085683504,50.0,0.6918371157096559
12,0.37592408021261814,0.10988312844990554,72.22222222222221,0.09918177246483352,50.0,0.6945667344061324
13,0.17811187231897524,0.11422861262692859,61.111111111111114,0.09917319847170288,50.0,0.6939941154324504
14,0.23263890143493104,0.16696323345916586,44.44444444444444,0.09931002823863604,50.0,0.6901885475505922
15,0.007505054974013903,0.18347722739586875,50.0,0.09931868453815983,50.0,0.6957026743933774
16,0.335924179455479,0.5750429882122283,50.0,0.10332361732156138,50.0,0.6556356685257135
17,0.0006024695812050797,0.7036034173336984,50.0,0.10337096673794387,50.0,0.6527098910623886
18,0.047070672118894215,0.1631830746871261,50.0,0.10679982482673152,50.0,0.8987665076230051
19,0.21856880767650277,0.14928515009674023,61.111111111111114,0.09910403468039937,50.0,0.6884533753926606
20,0.06498282296050234,0.19271958538428594,50.0,0.09903714300597828,42.857142857142854,0.6915441904523651
21,0.0012675821367964543,0.25641483292638423,50.0,0.09904242806365764,50.0,0.6915109459131329
22,0.005285536930217066,0.25262134994884217,50.0,0.0990619812996869,50.0,0.6908017467440426
23,2.8913112381603554,0.36216043879638105,44.44444444444444,0.09903690499825328,50.0,0.6923840950163678
24,0.3888892987113196,0.30365863850606006,50.0,0.09908889671304817,50.0,0.6916537739913745
25,0.08505173433790976,0.38472761122964766,55.55555555555556,0.09910879201503965,50.0,0.6932604156721107
26,0.3506847300582938,0.268933538467021,50.0,0.10886638355351733,50.0,0.6807797530137433
27,0.5178197109893203,0.38695257861947835,55.55555555555556,0.10746112901016265,50.0,0.6934616875037046
28,0.00662658884909729,0.23976919061668114,55.55555555555556,0.10648665456577777,50.0,0.5788074262807366
29,0.009525975592250761,0.2471236646979806,50.0,0.09689472052624419,50.0,0.6594054704195879
30,0.009420703992572846,0.19077844320818746,61.111111111111114,0.09888854549360529,64.28571428571429,0.6903193183806223
31,0.0029723877632892443,0.3092053007288212,50.0,0.09885426934660956,64.28571428571429,0.6898608720418833
32,0.001212122940833489,0.25579424278102075,50.0,0.09884613409303544,64.28571428571429,0.6880158320082543
33,0.0012718666731107802,0.36355231423815404,61.111111111111114,0.09883617311654169,64.28571428571429,0.693405578875214
34,0.0008530058465458677,0.4102154586785937,61.111111111111114,0.09881129244197338,71.42857142857143,0.6904569420631579
35,4.585351064569765e-05,0.24245361399217633,61.111111111111114,0.09880571037675079,50.0,0.6912545943879873
36,0.00022254071806062132,0.2839065833666364,55.55555555555556,0.09885968703497745,57.14285714285714,0.6891234024215308
37,3.052391111089084e-05,0.44601959486408066,50.0,0.09893369426386701,57.14285714285714,0.6898953836925995
38,0.0005471592308466235,0.4526251555406458,55.55555555555556,0.09886875841992115,57.14285714285714,0.6849161629153513
39,0.0002867852608684498,0.46634223692996357,61.111111111111114,0.09896085417162302,57.14285714285714,0.6878041342394361
40,0.0011520447675038522,0.27750770954989407,50.0,0.09904657533422823,50.0,0.6810074329907221
41,0.0003474121063659333,0.2879820220803693,61.111111111111114,0.09880870678936285,50.0,0.6738847955560112
42,9.603456425167666e-05,0.26520292794433603,55.55555555555556,0.09927606778878159,50.0,0.6826749350095063
43,0.00013340289887293485,0.4478008287515329,55.55555555555556,0.09912234304279467,50.0,0.678048574760047
44,2.610611374479244e-05,0.3058569758222134,55.55555555555556,0.09899723035851414,42.857142857142854,0.659506693676221
45,0.0005939670077850982,0.297348012549453,55.55555555555556,0.10425899116788348,50.0,0.44356459492563616
46,6.440808001564877e-05,0.24788264307014599,55.55555555555556,0.11536766914739559,50.0,0.39117168760427345
47,6.304345284433014e-05,0.33858229218896996,55.55555555555556,0.11180999583904731,42.857142857142854,0.6710976489382072
48,5.6130118923429053e-05,0.3330738267138391,50.0,0.18349152060729837,50.0,0.33989636051248273
49,0.0003860553738579003,0.4105579233948873,61.111111111111114,0.23726338328470717,50.0,0.2868363647033989
50,0.0005277026450103326,0.6162270424733565,55.55555555555556,0.2586795532726585,50.0,0.5254399516729914
51,0.00023715379886714332,0.455769213259894,50.0,0.12413085235421452,71.42857142857143,0.25880401929036734
52,0.00011266360449213743,0.3960683169251226,61.111111111111114,0.12413122347769878,71.42857142857143,0.8264622290429627
53,0.00044890041669893915,0.42541281117432944,50.0,0.14948759976427542,57.14285714285714,0.02973446425592656
54,0.0064097109628686285,0.38574373690475877,50.0,0.183496532462378,71.42857142857143,0.013194190821300583
55,1.5318008593162838e-05,0.7031805290225147,50.0,0.1787073493316336,57.14285714285714,0.003360291426564062
56,0.00011839604838286336,0.2871041007888207,50.0,0.17286277975137856,57.14285714285714,0.0013237631061862915
57,0.011189962069390064,0.5664657554425765,55.55555555555556,0.16167092490292942,64.28571428571429,0.15390263531909482
58,4.0836416057743366e-05,0.3938488457390136,50.0,0.1822499791876155,71.42857142857143,0.009018226087766828
59,0.00035836885915000724,0.40621211501932714,50.0,0.1937708361744011,64.28571428571429,0.0030049090707696593
60,6.410671389000924e-05,0.5597456986119158,55.55555555555556,0.23037313529040082,71.42857142857143,0.00436238743736926
61,4.596967773416426e-05,0.38196043074603686,50.0,0.20495858699643868,64.28571428571429,0.0004479387377980215
62,2.5550068701950935e-05,0.34067935098620283,55.55555555555556,0.2069566412022664,64.28571428571429,0.0011618806143769789
63,0.000198998216450008,0.5032815902829678,50.0,0.20970034775921786,64.28571428571429,0.0002534020552063354
64,6.942285276172818e-05,0.4649905337376549,50.0,0.2007015284743332,64.28571428571429,0.00011511150171850392
65,1.444980260373992e-06,0.6693977128973321,50.0,0.2383757863009562,71.42857142857143,0.000257514298745184
66,9.900163175629177e-05,0.4707471911551699,50.0,0.19437629781371862,71.42857142857143,0.0001278597671827297
67,4.168213331579591e-05,0.4458343778158322,50.0,0.2303111163769211,71.42857142857143,0.0002221962751293007
68,0.00011111455250319064,0.3979912629391872,50.0,0.20774443023732578,71.42857142857143,0.00047649857061781575
69,8.171239506616224e-06,0.5179431621799686,50.0,0.235782599904048,71.42857142857143,0.00022410995564803678
70,7.46856833152769e-05,0.5393014377881893,50.0,0.2018510606082616,64.28571428571429,0.00018335901640898126
71,2.1385047170884806e-05,0.5088582890597467,50.0,0.2278202765853914,64.28571428571429,0.00018253157513474733
72,2.1603293092370757e-05,0.5021992398969448,50.0,0.18595043416648022,64.28571428571429,8.027907825816044e-05
73,9.618238276599175e-05,0.3852907082415649,50.0,0.20508950993307012,64.28571428571429,0.0003457278100128732
74,3.6889199318979967e-05,0.5248097038260338,50.0,0.19966480931743802,64.28571428571429,0.00021087627115377495
75,6.54703384903203e-06,0.41701735647767463,50.0,0.19901009184498425,64.28571428571429,6.117394265905992e-05
76,1.5170619344630558e-05,0.37733973036752155,50.0,0.2197012706016321,64.28571428571429,7.314635510010119e-05
77,1.4519174711892917e-05,0.6182098363276398,50.0,0.20492608181541197,64.28571428571429,0.00011125666118563887
78,7.142865466938787e-06,0.39960280324787,50.0,0.20722234712528761,64.28571428571429,0.0001864135683941624
79,0.00019917895284168036,0.3691586063209613,50.0,0.19741689162479767,64.28571428571429,0.00015246500617962413
80,7.083968701235547e-06,0.36567191783727937,50.0,0.209172208455869,64.28571428571429,0.0001752007858425291
81,2.830484916103755e-05,0.5656899280861976,50.0,0.18647544702920588,64.28571428571429,0.00012000543638337151
82,6.6955884485530426e-06,0.7085714738485306,50.0,0.2169440095523318,64.28571428571429,2.25698190188711e-05
83,1.683102769954173e-05,0.37692202328314506,50.0,0.20787340975520374,64.28571428571429,0.00010214148876335743
84,7.737280381191233e-07,0.4045597585277382,50.0,0.19844333233100814,64.28571428571429,0.000129165889411539
85,2.989050563787903e-05,0.45041784826804193,50.0,0.23530502726209082,64.28571428571429,2.1271541101416146e-05
86,1.767403463160021e-05,0.5837802769524192,50.0,0.22155529456733655,64.28571428571429,8.399713313989372e-05
87,3.2540274158567244e-06,0.35393125307184037,55.55555555555556,0.2122559182690742,64.28571428571429,0.00012204996238429111
88,3.590748752061067e-05,0.35398702912721974,55.55555555555556,0.2364754494925521,64.28571428571429,3.770998257211149e-05
89,2.4396137759036588e-05,0.44588706447262294,55.55555555555556,0.2226518026982369,64.28571428571429,5.2958058234934104e-05
90,3.147752436080728e-05,0.5817390023963035,55.55555555555556,0.200252421677498,64.28571428571429,5.5989556593878736e-05
91,5.256384359069782e-07,0.6263288742312627,61.111111111111114,0.2117585818916238,71.42857142857143,6.862941619370067e-05
92,6.547969876291913e-07,0.701714372113607,61.111111111111114,0.21211181270431437,71.42857142857143,7.507325433225448e-05
93,1.898724907343264e-05,0.435188679942203,61.111111111111114,0.21742769150969174,64.28571428571429,5.6475140757390556e-05
94,3.080239474659473e-05,0.38872389690809267,61.111111111111114,0.2391243655272604,64.28571428571429,4.315589309849995e-05
95,2.6008423467479848e-05,0.3590602190428228,61.111111111111114,0.20467302201399157,64.28571428571429,5.011952463391659e-05
96,1.3759286942597077e-05,0.3488016641088017,61.111111111111114,0.23549092236283423,64.28571428571429,5.135601345752313e-05
97,1.6049814416938143e-05,0.3696554916266348,61.111111111111114,0.19284681295999034,64.28571428571429,3.453920821927632e-05
98,1.4397266440068694e-05,0.3950906033049887,61.111111111111114,0.205877693797993,71.42857142857143,2.6238519482398956e-05
99,2.517315192394224e-05,0.7002265900936311,61.111111111111114,0.24210352315642494,71.42857142857143,9.572809566697227e-05
