,UKBB11026,UKBB11026,UKBB11026
,Loss/train,Loss/test,Accuracy/test
0,2798.180280881882,542.3488901938239,0.0
1,573.712014255946,122.37574019292674,0.0
2,528.5094083099553,55.02266224135133,0.0
3,222.99049879220746,54.58996026333034,0.0
4,413.56359578654826,77.67930483816644,0.0
5,280.88993201252504,32.10107989754747,0.0
6,416.52480453139214,53.6532099429905,0.0
7,500.50698923676475,24.452523127508805,0.0
8,177.41527259214226,47.68390783775501,0.0
9,87.97321847259516,12.295789451488188,0.0
10,28.52027559855649,16.35390628096028,0.0
11,91.32056248513938,12.732438620294566,0.0
12,26.455695220022587,9.421897043696266,0.0
13,66.66068306832167,21.80331285079451,0.0
14,54.764148775929854,15.997483867678193,0.0
15,30.110403896261037,13.576589603922741,0.0
16,25.336697460387995,8.200006359499886,0.0
17,66.23155652968107,10.446598381750043,0.0
18,80.20290971881427,6.991276046366126,0.0
19,39.29243648636432,9.318834594614898,0.0
20,69.235256470718,32.81655487981461,0.0
21,40.33470297411236,17.068058931236315,0.0
22,42.06409590239018,8.114671149471977,0.0
23,22.395169374348434,9.122440297589183,0.0
24,11.385632953051058,12.407093328853435,0.0
25,24.22182302462855,10.142832449210765,0.0
26,17.09998913363983,12.379180846422488,0.0
27,15.998171823248098,8.597671822699674,0.0
28,37.25213733521875,17.634608551465362,0.0
29,17.438756224701255,7.179134973201757,0.0
30,18.969906871468588,9.052981765683104,0.0
31,15.198442745551459,7.868094987860151,0.0
32,33.12049419668828,6.544611039957539,0.0
33,18.626441570901676,19.847932053944948,0.0
34,4.867114007475962,10.800897915867631,0.0
35,5.505905302025623,10.309358288627077,0.0
36,2.916073752531507,8.444251694566342,0.0
37,38.84893071341054,18.140673594724184,0.0
38,5.946387474624915,7.695735582792207,0.0
39,13.71691152577013,13.683035427886932,0.0
40,13.84031946270882,7.556334518727598,0.0
41,2.891445523816743,13.584246536461361,0.0
42,3.2495477958859413,10.359055406127982,0.0
43,8.673562466212633,11.014525709622282,0.0
44,5.8891369814304175,13.056667655777312,0.0
45,3.838100465594161,8.294416931963978,0.0
46,2.9583254896359508,9.088342491416853,0.0
47,12.251179966873423,7.508567816219397,0.0
48,7.026066713643511,14.736976210030994,0.0
49,35.34096802677534,28.610540891152464,0.0
50,14.095361726560602,7.741818801566916,0.0
51,24.92291591473821,9.097193472598754,0.0
52,63.022009522399934,9.792403043177583,0.0
53,40.260737195119816,18.445075217636116,0.0
54,7.1917658790047,28.652323735726718,0.0
55,17.20802147376551,8.264635743949906,0.0
56,4.285958013780136,9.007030791188765,0.0
57,4.463334737352455,9.914614922150852,0.0
58,0.8920723141317155,10.26444404172175,0.0
59,1.2174878669045694,16.58577278145669,0.0
60,7.450687429747365,15.210507030022077,0.0
61,7.307280844098255,7.819541120715765,0.0
62,1.4010836570314473,8.357296450266578,0.0
63,0.5236757694761646,8.664742911978193,0.0
64,1.6301214651787552,13.335462096384259,0.0
65,1.5686310313785472,11.773819920133628,0.0
66,1.6876282771502893,8.93798265654409,0.0
67,6.818076642278996,7.511816664193347,0.0
68,1.4619455325057367,10.836940191487404,0.0
69,1.4770583337875116,9.59969427240413,0.0
70,1.3478879891350861,10.004718663967779,0.0
71,1.5311628654574991,10.207874797176814,0.0
72,10.352758384149286,8.503713445100493,0.0
73,2.4991981873602045,12.558973118706314,0.0
74,4.405966641141492,10.96210020363683,0.0
75,0.19879694690619765,10.22071770829454,0.0
76,0.43996694701913985,12.511591192905863,0.0
77,1.1369574954739674,16.144521063523655,0.0
78,1.5973185913657384,8.221354884278918,0.0
79,2.575432622033769,14.445534212216112,0.0
80,1.7091677460811339,8.260466522631823,0.0
81,1.3769738729874303,15.185155240502642,0.0
82,0.33681946883148794,8.65672886252813,0.0
83,0.44418762370653053,18.808074816608986,0.0
84,1.9288901230053161,11.316613317182206,0.0
85,0.7581989037279309,11.523981142928656,0.0
86,1.6398754662912907,11.381178562229136,0.0
87,2.587660682280262,13.56064149499269,0.0
88,0.12296077974256825,15.030807132116427,0.0
89,2.4210878989948452,11.694128079922596,0.0
90,8.532310865388975,6.914178588125418,0.0
91,5.738936282702096,8.00397481940003,0.0
92,2.516244419658335,10.216791386759306,0.0
93,0.17357285542672352,8.392748276480928,0.0
94,0.9324696549769829,15.043974008252496,0.0
95,0.3636245361087846,9.490744030708669,0.0
96,0.29121744879165634,12.14150296715068,0.0
97,17.494836237191297,11.934046110181574,0.0
98,1.822511818578332,10.34937255920171,0.0
99,1.3755906934246316,9.14231475656224,0.0
