,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,97.49258254604304,9.88936178930665,0.0,0.0,0.0,0.0,0.0,3.298939692966778,0.0,0.0,0.0,0.0,0.0,22.014821659134515,3.8272560883452833,0.0,0.0,0.0,0.0,0.0,10.222736677212422,114.08469907533217,0.0,0.0,0.0,0.0,0.0,1107.9560323522467,3.2379370718749048,0.0,0.0,0.0,0.0,0.0,102.38333297933369,17.73116077821207,0.0,0.0,0.0,0.0,0.0,146.23320151559406,108.00583174769203,0.0,0.0,0.0,0.0,0.0,1522.3977728161137,109.89959653454524,0.0,0.0,0.0,0.0,0.0,302.9165870469624,5.909137919535643,0.0,0.0,0.0,0.0,0.0,419.7631332803365,62.755906067662444,0.0,0.0,0.0,0.0,0.0,193.55905094982714,138.97647909326156,0.0,0.0,0.0,0.0,0.0,473.28447442272255,7.566942579890661,0.0,0.0,0.0,0.0,0.0,24.558118510713676,17.09275600347273,0.0,0.0,0.0,0.0,0.0,43.96894597373757,590.689135893663,0.0,0.0,0.0,0.0,0.0,3888.9659195402874,580.924964525758,0.0,0.0,0.0,0.0,0.0,3560.9159170309363,226.9731265045005,0.0,0.0,0.0,0.0,0.0,2770.0314774304543,22.35824650479381,0.0,0.0,0.0,0.0,0.0,148.93290089499365
1,12.452420225949217,3.3090376208204173,0.0,0.0,0.0,0.0,0.0,1.192185913676534,0.0,0.0,0.0,0.0,0.0,18.749549237224716,3.5259072729469163,0.0,0.0,0.0,0.0,0.0,82.38955084935199,110.30257130965674,0.0,0.0,0.0,0.0,0.0,1673.1262886580826,1.7823183105312108,0.0,0.0,0.0,0.0,0.0,21.28286612951699,17.910703498135017,0.0,0.0,0.0,0.0,0.0,168.14014762441502,108.26607945523145,0.0,0.0,0.0,0.0,0.0,2407.5264341968386,68.64970098943823,0.0,0.0,0.0,0.0,0.0,1080.0823792744347,8.232641588567835,0.0,0.0,0.0,0.0,0.0,188.22537582526138,78.46861401053884,0.0,0.0,0.0,0.0,0.0,283.2656618515122,92.72910170474925,0.0,0.0,0.0,0.0,0.0,228.4111038763593,17.571266440690277,0.0,0.0,0.0,0.0,0.0,9.872469767708179,21.46395180396252,0.0,0.0,0.0,0.0,0.0,94.00924854030796,348.93614254739805,0.0,0.0,0.0,0.0,0.0,2370.957352748925,376.1414242752553,0.0,0.0,0.0,0.0,0.0,2366.5251393435037,140.3803245000517,0.0,0.0,0.0,0.0,0.0,1485.3055923376771,13.348423849701208,0.0,0.0,0.0,0.0,0.0,141.67475781405005
2,4.787102430375495,2.494103444752365,0.0,0.0,0.0,0.0,0.0,0.5656519760627648,0.0,0.0,0.0,0.0,0.0,6.7002545662516875,0.7804156288917994,0.0,0.0,0.0,0.0,0.0,8.49325700594971,84.59027627808187,0.0,0.0,0.0,0.0,0.0,1199.8419185768712,2.2298887358172186,0.0,0.0,0.0,0.0,0.0,28.895491754701396,24.96706972351357,0.0,0.0,0.0,0.0,0.0,604.3765032587158,107.8313408858463,0.0,0.0,0.0,0.0,0.0,626.7586668170117,36.17159633923495,0.0,0.0,0.0,0.0,0.0,658.3608160140334,22.451157951913537,0.0,0.0,0.0,0.0,0.0,55.480451772649936,42.356741584435284,0.0,0.0,0.0,0.0,0.0,499.32225535938164,50.50079383771599,0.0,0.0,0.0,0.0,0.0,323.89985136799714,2.7292484671395707,0.0,0.0,0.0,0.0,0.0,12.84728855928205,12.35372946125164,0.0,0.0,0.0,0.0,0.0,109.11301927011668,203.5074807700643,0.0,0.0,0.0,0.0,0.0,1347.27698449299,252.045989968941,0.0,0.0,0.0,0.0,0.0,1768.7972026328903,61.37128892724816,0.0,0.0,0.0,0.0,0.0,505.5956089122596,8.675983776252446,0.0,0.0,0.0,0.0,0.0,107.05267473584519
3,1.7063116838119659,1.8357422228271438,0.0,0.0,0.0,0.0,0.0,2.0151816170516073,0.0,0.0,0.0,0.0,0.0,0.9480587419978463,1.979627856646752,0.0,0.0,0.0,0.0,0.0,6.989386424352966,48.59661172431227,0.0,0.0,0.0,0.0,0.0,775.5408346683555,2.3560908960569287,0.0,0.0,0.0,0.0,0.0,98.25600633963026,21.84871084634839,0.0,0.0,0.0,0.0,0.0,140.18329092188836,107.85296932057982,0.0,0.0,0.0,0.0,0.0,1521.8299735378826,20.29753167682104,0.0,0.0,0.0,0.0,0.0,21.047555545272246,11.042310952231905,0.0,0.0,0.0,0.0,0.0,53.5857541753877,146.92499634277783,0.0,0.0,0.0,0.0,0.0,302.04723223723033,29.951837976044278,0.0,0.0,0.0,0.0,0.0,76.12846068877214,5.934891103487603,0.0,0.0,0.0,0.0,0.0,18.831535802924005,18.678150375843177,0.0,0.0,0.0,0.0,0.0,55.065191375797475,76.1948009671904,0.0,0.0,0.0,0.0,0.0,854.7453534006764,159.3553448276504,0.0,0.0,0.0,0.0,0.0,784.5248848973861,16.653083095256846,0.0,0.0,0.0,0.0,0.0,389.6992970630798,7.1362383585932845,0.0,0.0,0.0,0.0,0.0,37.72335733683393
4,2.66713351621649,1.9399346498022136,0.0,0.0,0.0,0.0,0.0,0.4751097884128111,0.0,0.0,0.0,0.0,0.0,2.7350514347170143,0.27823824349530224,0.0,0.0,0.0,0.0,0.0,3.1154137954902206,39.55558841917585,0.0,0.0,0.0,0.0,0.0,586.5989224127358,2.652466483548357,0.0,0.0,0.0,0.0,0.0,21.333055434662807,9.056057685367968,0.0,0.0,0.0,0.0,0.0,222.39355320516808,54.48432254302924,0.0,0.0,0.0,0.0,0.0,1070.2542389611624,21.667026698593556,0.0,0.0,0.0,0.0,0.0,40.69643988367211,6.889652400301485,0.0,0.0,0.0,0.0,0.0,99.36803743714098,57.24116927622121,0.0,0.0,0.0,0.0,0.0,284.5322089027638,23.43469479784185,0.0,0.0,0.0,0.0,0.0,72.8425908576159,2.6095507637425617,0.0,0.0,0.0,0.0,0.0,1.9624620788528555,21.352493819535653,0.0,0.0,0.0,0.0,0.0,57.019200623294466,25.636868814971535,0.0,0.0,0.0,0.0,0.0,297.40699081584614,45.00287617425234,0.0,0.0,0.0,0.0,0.0,463.6422442702763,17.77686980585609,0.0,0.0,0.0,0.0,0.0,225.84680045013522,7.786953956044408,0.0,0.0,0.0,0.0,0.0,31.259174589509744
5,6.123038294226201,5.487919353055355,0.0,0.0,0.0,0.0,0.0,0.6789859751614667,0.0,0.0,0.0,0.0,0.0,2.472025931291606,0.29372952614214815,0.0,0.0,0.0,0.0,0.0,2.3656984193185027,35.75180021577167,0.0,0.0,0.0,0.0,0.0,279.9146339764219,2.0091803290408303,0.0,0.0,0.0,0.0,0.0,22.46397799903762,13.441660911138612,0.0,0.0,0.0,0.0,0.0,179.05400692630639,7.880967931083868,0.0,0.0,0.0,0.0,0.0,875.1800767710159,18.331059158554275,0.0,0.0,0.0,0.0,0.0,25.75431340987785,6.566673092584199,0.0,0.0,0.0,0.0,0.0,53.2541920908342,30.813936074443586,0.0,0.0,0.0,0.0,0.0,248.37353971166468,17.223928063864996,0.0,0.0,0.0,0.0,0.0,95.76189992713321,2.510586527959106,0.0,0.0,0.0,0.0,0.0,17.131361190492342,9.172626942958178,0.0,0.0,0.0,0.0,0.0,40.09893079435728,13.77899578901824,0.0,0.0,0.0,0.0,0.0,249.97735703520232,9.81981841372554,0.0,0.0,0.0,0.0,0.0,86.97597971970197,22.60571742868167,0.0,0.0,0.0,0.0,0.0,156.19942666564222,7.117046773807497,0.0,0.0,0.0,0.0,0.0,39.65995986652823
6,12.65306729310634,2.987447852404345,0.0,0.0,0.0,0.0,0.0,1.2365947457970432,0.0,0.0,0.0,0.0,0.0,7.482795557950297,0.9477063727881062,0.0,0.0,0.0,0.0,0.0,6.034374741633218,34.31622716683759,0.0,0.0,0.0,0.0,0.0,143.3503519165327,3.631436666338281,0.0,0.0,0.0,0.0,0.0,25.92929362349642,4.6947844048854925,0.0,0.0,0.0,0.0,0.0,68.98321161619579,4.842333158726207,0.0,0.0,0.0,0.0,0.0,94.5329438886107,17.22412034225919,0.0,0.0,0.0,0.0,0.0,74.24023932576821,16.295602863562827,0.0,0.0,0.0,0.0,0.0,100.73284785519704,29.735314131828538,0.0,0.0,0.0,0.0,0.0,208.73392180892097,18.22040759224413,0.0,0.0,0.0,0.0,0.0,140.9428351961855,7.421297602623225,0.0,0.0,0.0,0.0,0.0,4.00556473783229,25.398842705730686,0.0,0.0,0.0,0.0,0.0,105.00166232190719,40.314838381368126,0.0,0.0,0.0,0.0,0.0,176.64792351146394,25.387613095550595,0.0,0.0,0.0,0.0,0.0,77.32179619487447,9.669949822341952,0.0,0.0,0.0,0.0,0.0,182.6865243695338,10.064340316876258,0.0,0.0,0.0,0.0,0.0,31.9168585354601
7,3.262061163787043,1.2338445376910931,0.0,0.0,0.0,0.0,0.0,0.5995787583601675,0.0,0.0,0.0,0.0,0.0,2.8143607635549093,0.3379583063665232,0.0,0.0,0.0,0.0,0.0,2.243138352497902,32.01054511899671,0.0,0.0,0.0,0.0,0.0,50.71473926609675,4.370874951099817,0.0,0.0,0.0,0.0,0.0,70.02733478180366,19.766446198938677,0.0,0.0,0.0,0.0,0.0,57.568400672072556,4.972199925595702,0.0,0.0,0.0,0.0,0.0,187.45198142298935,12.669521484758361,0.0,0.0,0.0,0.0,0.0,90.25348091434066,11.37598196532009,0.0,0.0,0.0,0.0,0.0,33.696277834847464,25.058459480718444,0.0,0.0,0.0,0.0,0.0,190.8730299772658,17.323848139878383,0.0,0.0,0.0,0.0,0.0,114.92283410949794,4.232497269428127,0.0,0.0,0.0,0.0,0.0,4.009428688012123,10.03289821286932,0.0,0.0,0.0,0.0,0.0,52.315382687166625,15.637111665015283,0.0,0.0,0.0,0.0,0.0,91.45539082641116,22.707851292493796,0.0,0.0,0.0,0.0,0.0,94.15136403024152,6.6309903065984885,0.0,0.0,0.0,0.0,0.0,260.62248191842343,6.814598860905942,0.0,0.0,0.0,0.0,0.0,24.503311538343983
8,6.328978853119007,1.26740650446103,0.0,0.0,0.0,0.0,0.0,1.597595532116902,0.0,0.0,0.0,0.0,0.0,1.0255418380674783,0.6164809602238931,0.0,0.0,0.0,0.0,0.0,1.8385081441985587,35.91387141909672,0.0,0.0,0.0,0.0,0.0,310.8968113586628,3.6471929722458216,0.0,0.0,0.0,0.0,0.0,13.453126048394623,9.63256535576512,0.0,0.0,0.0,0.0,0.0,24.21938169399033,5.740044432799089,0.0,0.0,0.0,0.0,0.0,33.35428105831535,11.25310736742221,0.0,0.0,0.0,0.0,0.0,4.390797170150378,7.7346101683632975,0.0,0.0,0.0,0.0,0.0,53.7885518321908,22.607030103953804,0.0,0.0,0.0,0.0,0.0,190.5466328901498,22.06253497583351,0.0,0.0,0.0,0.0,0.0,19.298471565568505,3.0250447895865022,0.0,0.0,0.0,0.0,0.0,26.791088699966828,10.709026004930536,0.0,0.0,0.0,0.0,0.0,62.11754999791102,22.21025272013427,0.0,0.0,0.0,0.0,0.0,64.64886256446638,5.65714030029216,0.0,0.0,0.0,0.0,0.0,119.07296054214082,7.337022489644684,0.0,0.0,0.0,0.0,0.0,109.4761806684356,5.952209502796129,0.0,0.0,0.0,0.0,0.0,103.34501950549395
