,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,418.8318406846231,407.12448377336665,0.0,0.0,0.0,0.0,0.0
1,354.6321403984369,287.660538335803,0.0,0.0,0.0,0.0,0.0
2,155.20113335140067,151.01253073855108,0.0,0.0,0.0,0.0,0.0
3,84.68903768870702,60.56858096552744,0.0,0.0,0.0,0.0,0.0
4,212.51007800986633,77.11489151013397,0.0,0.0,0.0,0.0,0.0
5,193.85736127471458,112.33956665183662,0.0,0.0,0.0,0.0,0.0
6,274.79700533322944,104.12972640656596,0.0,0.0,0.0,0.0,0.0
7,184.40265300123596,71.52907244016502,0.0,0.0,0.0,0.0,0.0
8,45.96554551930145,53.14266465193098,0.0,0.0,0.0,0.0,0.0
9,86.83912398176264,62.5623096215139,0.0,0.0,0.0,0.0,0.0
10,51.03507368984596,79.36500731107533,0.0,0.0,0.0,0.0,0.0
11,46.90781404144563,76.75278295679713,0.0,0.0,0.0,0.0,0.0
12,185.34133026590445,61.1584390305625,0.0,0.0,0.0,0.0,0.0
13,52.16851826423465,50.82896827439745,0.0,0.0,0.0,0.0,0.0
14,36.64497332661375,49.33715485160908,0.0,0.0,0.0,0.0,0.0
15,109.25366549239484,49.64484208149502,0.0,0.0,0.0,0.0,0.0
16,76.85397950972764,49.87087631697032,0.0,0.0,0.0,0.0,0.0
17,33.3277713209886,48.89283828378047,0.0,0.0,0.0,0.0,0.0
18,27.25524709102367,54.36474123837228,0.0,0.0,0.0,0.0,0.0
19,33.6300058167284,52.68280627309391,0.0,0.0,0.0,0.0,0.0
20,32.09368104055224,53.03272154056945,0.0,0.0,0.0,0.0,0.0
21,16.46478295269251,49.73360476570068,0.0,0.0,0.0,0.0,0.0
22,35.9859564940954,51.9271897889411,0.0,0.0,0.0,0.0,0.0
23,35.09549859901687,53.36673083203488,0.0,0.0,0.0,0.0,0.0
24,9.058666677887892,57.466145632501444,0.0,0.0,0.0,0.0,0.0
25,15.540758406538888,53.0695458702643,0.0,0.0,0.0,0.0,0.0
26,25.010902063090672,54.365143880902934,0.0,0.0,0.0,0.0,0.0
27,12.401050310058451,48.93139157246662,0.0,0.0,0.0,0.0,0.0
28,12.569057548300544,45.50201989908041,0.0,0.0,0.0,0.0,0.0
29,16.090448078205643,43.277067777863856,0.0,0.0,0.0,0.0,0.0
30,4.588527089699939,42.81212951955411,0.0,0.0,0.0,0.0,0.0
31,4.499523876704678,44.3867990539682,0.0,0.0,0.0,0.0,0.0
32,3.6137242693392437,45.753128868204364,0.0,0.0,0.0,0.0,0.0
33,5.6839640488573755,48.029887487891436,0.0,0.0,0.0,0.0,0.0
34,3.7344075470856604,49.933909488841245,0.0,0.0,0.0,0.0,0.0
35,2.7838534949640934,57.84885810827569,0.0,0.0,0.0,0.0,0.0
36,2.1615091635601953,49.911920902521054,0.0,0.0,0.0,0.0,0.0
37,6.19752226609537,49.878506433715465,0.0,0.0,0.0,0.0,0.0
38,8.79022649204358,64.46065586444178,0.0,0.0,0.0,0.0,0.0
39,11.623422729690018,53.073171010318354,0.0,0.0,0.0,0.0,0.0
40,2.8444704503979477,50.77580595967973,0.0,0.0,0.0,0.0,0.0
41,0.7773253243585998,57.490374876638946,0.0,0.0,0.0,0.0,0.0
42,9.196837172820063,64.56423282478762,0.0,0.0,0.0,0.0,0.0
43,0.5000184581872741,50.3433237093995,0.0,0.0,0.0,0.0,0.0
44,2.2981020039010427,51.29885190085139,0.0,0.0,0.0,0.0,0.0
45,2.3506694996225863,59.913582720332876,0.0,0.0,0.0,0.0,0.0
46,0.9428342519316179,53.62731363765541,0.0,0.0,0.0,0.0,0.0
47,0.5708462319483407,55.58142148437438,0.0,0.0,0.0,0.0,0.0
48,1.7165551273272142,55.324647412202324,0.0,0.0,0.0,0.0,0.0
49,2.7659864371209038,60.26035563028793,0.0,0.0,0.0,0.0,0.0
