,SZ,SZ,SZ,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6895927923398646,0.08631890939711509,58.75,0.08249616378712563,72.5,0.40884351353960735
1,0.7610285277730348,0.07402480967017086,61.875,0.0753565702278141,72.5,0.34457377642661297
2,0.34104145152210075,0.06407398504511427,73.75,0.10735353636326453,72.5,3.1049043347590524
3,0.28292947293051307,0.0575980407505424,78.125,0.0649682960145371,77.5,0.10850093108117446
4,0.19006918201799436,0.07103491574681815,72.5,0.06783872670196997,77.5,1.5969352480665302
5,0.38801045062311434,0.07266049869876894,73.75,0.06306852646440032,77.5,1.4157886566711855
6,0.37795756895932203,0.06913734131160952,78.125,0.09807556843605633,77.5,0.9233546949862255
7,0.6034670410477447,0.07200431395234178,77.5,0.08441950421441871,77.5,0.0356052570965341
8,0.8767893140035058,0.20253762925098884,56.25,0.1628396364963084,50.0,0.43803283403125903
9,0.06284482408628256,0.1368796431044451,65.625,0.06985849277283154,77.5,0.37056872585466827
10,0.06920630356364285,0.07331872690409763,76.25,0.05633824113827034,85.0,0.15603171901666596
11,0.5796621061732342,0.19084067968098728,66.25,0.16215185344938887,75.0,0.00795791235685925
12,0.01875037424925473,0.09712984701005013,77.5,0.06531691581107557,85.0,0.0626059943140183
13,0.021056928799719404,0.10363264261215648,76.875,0.07439169989666125,85.0,0.024236961321531802
14,0.15333775353743576,0.10956345995284159,76.875,0.07360428758784135,87.5,0.02808981772985077
15,0.042275289016457114,0.14694884174257417,71.875,0.08434273913199122,85.0,0.018851980333134923
16,0.3017055955695683,0.10151785146337815,77.5,0.07656797933942172,87.5,0.46104539365374403
17,0.009353931477585533,0.13088900021143937,77.5,0.09631839213160517,87.5,0.016247206692475553
18,0.001876594067741707,0.14618427757886962,75.625,0.09213026308661623,85.0,0.0012687306811209763
19,0.0033205948807363047,0.1425057314120336,72.5,0.1003228046000598,85.0,0.039353429054949346
20,0.37737791398409,0.13981791748600436,76.25,0.09156788533395392,82.5,0.6041157179549755
21,0.00978058732496332,0.1766427249992768,73.75,0.09284625339129635,82.5,0.0032460051265604992
22,0.0011160380552950962,0.17096476480138084,75.625,0.1075888099284202,85.0,0.0002869203224778236
23,0.17535499358797157,0.17244170703298403,75.0,0.18836615306829607,80.0,1.4304640461277809
24,0.012843786363095175,0.16303470500711117,76.25,0.16300068773695658,80.0,0.0003691384642123213
25,0.19249210614849674,0.17565995998065514,74.375,0.16128904491332238,82.5,0.015570248311808624
26,0.00046681458833724255,0.16609329086704303,75.0,0.1190562864143988,87.5,0.001790760409201136
27,0.0013562220137298528,0.20578489563759494,73.75,0.12794187461827938,82.5,0.005372304941365612
28,0.0013507474122516471,0.21539056380213997,75.0,0.139032970417127,87.5,0.0022834273971757
29,0.0925136566465855,0.19968922233472455,73.125,0.12043256840184828,85.0,0.05289328021611907
30,0.0064815924739497245,0.23864341267343772,75.0,0.1478447484708709,87.5,0.04353350963493449
31,0.0013280783384653548,0.19542585619919312,74.375,0.14440012037149177,82.5,0.00017474563550582689
32,3.7389239892037885e-06,0.2585594729805751,74.375,0.15443871201937281,85.0,0.00043398711072427365
33,0.007033566397863465,0.24311327773081218,73.75,0.16090937314098705,87.5,6.251854745549847e-05
34,3.427170363849975e-06,0.286686837927476,73.75,0.24065569958146432,80.0,0.00012121692068165578
35,0.0017728826428359762,0.24543918405982698,76.25,0.19212833869381907,85.0,4.6131590700656685e-05
36,0.14160027114487356,0.33842007061473667,70.625,0.18068110816462246,80.0,0.00013754268792982153
37,0.716146215999279,0.27782719124263777,73.125,0.16184782682344853,85.0,0.7832172161278779
38,0.0005172894740473056,0.24163909417814095,76.25,0.16750416879716892,85.0,0.00011064660125230364
39,1.0207621930346686e-06,0.251883616375293,75.0,0.16862864360104296,87.5,0.0002012632402179465
40,8.860552546242143e-05,0.27979906692383444,74.375,0.1808087139832152,87.5,9.103288403296396e-08
41,7.189888953210378e-06,0.27901053479785665,75.0,0.1813447169593579,87.5,7.763292970916936e-06
42,1.9014902170609717e-06,0.2902328841193266,75.0,0.18463087233453593,87.5,1.021326592499942e-05
43,4.790605939477048e-06,0.296736164826516,75.0,0.18401888455673426,87.5,4.150529377319635e-06
44,7.542269957254168e-06,0.30095849322858587,75.0,0.185019197211522,87.5,8.924150613406134e-06
45,2.948139217646928e-06,0.30403759766361643,75.625,0.18454314361132426,87.5,8.606324920750633e-06
46,0.00015280165737111665,0.30512469980215584,75.0,0.18695595060159992,87.5,3.841936705412568e-06
47,2.8343891630178266e-05,0.3037629540079879,75.625,0.18866674789882149,87.5,2.36217139441074e-06
48,1.356856900329212e-05,0.306111794563665,75.625,0.1872551731193214,87.5,3.352387496644473e-05
49,1.772272336619149e-06,0.30867140367150525,75.625,0.18716627444295747,87.5,6.909792078104755e-06
50,2.7961460934421347e-06,0.312212344891713,75.0,0.18609998385082477,90.0,3.879435574880136e-06
51,7.451130828418975e-07,0.3121421982107245,75.625,0.1858724263607761,90.0,1.6694996413281392e-06
52,7.713245296212393e-06,0.3121063020332156,75.0,0.18933365751107573,87.5,3.672951274726511e-07
