,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6922522454680439,0.09428604283780309,50.0,0.12792426475913665,45.45454545454545,0.9027387106036466
1,0.8084411822697067,0.09243205461096336,50.0,0.12539464520453117,54.54545454545454,0.8366553104034756
2,0.6484275019841955,0.08893051835964436,50.0,0.12874654823450976,63.63636363636363,0.7095201815389982
3,0.5867181131295393,0.08759235519423346,54.54545454545454,0.12129756974681977,45.45454545454545,0.548784770634375
4,0.3490721644037025,0.09614953342212139,54.54545454545454,0.1354799917663144,63.63636363636363,0.3214930848474385
5,0.3586294631266057,0.0821729253974789,63.63636363636363,0.14379920205758287,45.45454545454545,0.8465193559611554
6,0.21026583055326872,0.08708920514301416,86.36363636363636,0.115831148298082,45.45454545454545,1.3069547290919248
7,0.08761100070219328,0.09157089723824073,77.27272727272727,0.17269783572244102,54.54545454545454,1.126761707555155
8,0.06645217933792631,0.1440666525010588,63.63636363636363,0.24114619613314178,63.63636363636363,0.24877334926317343
9,0.0054554736363078725,0.15862412558780015,63.63636363636363,0.1548347612077335,54.54545454545454,0.059443954891966994
10,0.002203200931474652,0.11285047977018431,77.27272727272727,0.5110153539848213,45.45454545454545,0.2491991911771544
11,0.005891494301115125,0.11941980573132983,72.72727272727273,0.4510310288979765,54.54545454545454,0.008101232494878992
12,0.006251377056724137,0.12005369484562674,77.27272727272727,0.3917150640748897,54.54545454545454,0.0027293280871075465
13,0.006262937010579547,0.14021126664335945,86.36363636363636,0.34817382097328836,54.54545454545454,1.8058155068718433
14,0.0009772577438577298,0.14323401919560128,81.81818181818183,0.19772228483752977,63.63636363636363,0.03451324257542279
15,0.0011781299076488328,0.19188847485659652,72.72727272727273,0.5249502165725374,54.54545454545454,2.729147100640574
16,0.0008055292881281231,0.21159071034229945,68.18181818181817,0.18294712332094426,72.72727272727273,0.000716268865057576
17,0.032985212816942125,0.12835288653709528,81.81818181818183,0.3428932131501279,54.54545454545454,0.0008711293766445031
18,0.008052043124792478,0.24045866889955947,63.63636363636363,0.4253846525521661,63.63636363636363,9.821492222859471e-05
19,0.002064113681524569,0.15274887660150716,77.27272727272727,0.2446449958432784,63.63636363636363,0.013703291207493702
20,0.0008544262635694995,0.16263808038035948,77.27272727272727,0.21035103491605672,63.63636363636363,0.0027565643740373085
21,0.0004132619347130121,0.14198682976388613,81.81818181818183,0.23386110433878668,63.63636363636363,0.0009322099109151493
22,0.0014031361689514938,0.164765256314585,81.81818181818183,0.18707859539309357,63.63636363636363,0.003547770789223694
23,0.0007277859386559456,0.16620587125711542,77.27272727272727,0.15306901965842484,63.63636363636363,0.002742090084980482
24,0.00037026092277717344,0.1708245095092945,77.27272727272727,0.15950979524209188,63.63636363636363,0.0005617927092492728
25,0.00033768098844014904,0.18171712486257408,81.81818181818183,0.148585711530611,45.45454545454545,0.0014186463315192738
26,8.094509550383607e-05,0.15906712458225225,77.27272727272727,0.17278737386921025,72.72727272727273,0.00017222176544927896
27,0.0002068064761314173,0.18273127053839733,77.27272727272727,0.16301750321538092,54.54545454545454,0.003988796543504379
28,0.0002466395902915289,0.17562829600769747,77.27272727272727,0.3266495130771721,63.63636363636363,7.251666419223983e-05
29,0.0002925449217176722,0.2053694942611316,77.27272727272727,0.13388595842840403,63.63636363636363,0.0017995030993581695
30,0.00028600803129741104,0.20700425344740978,77.27272727272727,0.18522951618507932,63.63636363636363,0.00042199604054159114
31,0.0002184515468331332,0.1658553600923012,77.27272727272727,0.16320043784331004,63.63636363636363,5.397228275675991e-05
32,0.00026657997454824166,0.1958951854038814,77.27272727272727,0.1635132018589547,63.63636363636363,0.00012682577959562233
33,0.00011203279878883637,0.1901716023501267,77.27272727272727,0.23760970146320606,63.63636363636363,0.00037829567958950995
34,7.320534373627186e-05,0.20201759956929663,77.27272727272727,0.13131793594494026,63.63636363636363,0.00019279217626629315
35,0.00017945632636025898,0.17426516093629948,77.27272727272727,0.13031873751216283,63.63636363636363,0.00022777924708336056
36,0.00012530700916184965,0.17051564489141238,77.27272727272727,0.12467086774185675,63.63636363636363,0.0005583368702392799
37,0.00012686696127749792,0.18178822649250548,77.27272727272727,0.1759095771986129,63.63636363636363,0.00014690144933155518
38,6.205629383829841e-05,0.1782540093132716,77.27272727272727,0.13009607317254201,63.63636363636363,3.11469676212267e-05
39,0.00015093512195653197,0.17978148143606093,77.27272727272727,0.15657070585824756,63.63636363636363,0.00016677026164058073
40,0.00010409789357174659,0.1757022285749031,77.27272727272727,0.13063035702272235,63.63636363636363,0.00018186974590942684
41,0.00018031150398415213,0.2043468979920733,77.27272727272727,0.21610546342044004,63.63636363636363,1.830739665541031e-05
42,0.00014339482752905527,0.18185978972598804,77.27272727272727,0.16124345589708075,63.63636363636363,3.1977704510454256e-05
43,5.643410142308304e-05,0.17784218785579523,77.27272727272727,0.16245865598144943,63.63636363636363,0.0002117346770491253
44,0.00011809612010142813,0.20902704801852903,77.27272727272727,0.12756367793349635,63.63636363636363,0.00012235766275016277
45,3.805447935706933e-05,0.2225802992189131,77.27272727272727,0.18637442647939698,63.63636363636363,0.00017898866875247363
46,2.567225738503693e-05,0.18677247363915514,77.27272727272727,0.17944311894632559,63.63636363636363,3.7021915409537037e-06
47,1.3373233690426021e-05,0.20634637758892393,77.27272727272727,0.21299211973049836,63.63636363636363,3.709843754101531e-06
48,3.598918358549025e-05,0.18228685182762874,77.27272727272727,0.1321157639032976,63.63636363636363,0.00026660733242474396
