,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,7.815470973180633,1.3149044259669709,61.53846153846154,0.9666666666666667,0.25,0.5,0.1666666716337204
1,5.307315849754514,0.8461357132557393,69.23076923076923,0.9333333333333333,0.6666666865348816,0.5238095372915268,1.0
2,0.0,1.1982526778746385,76.92307692307693,0.7708333333333333,0.6666666865348816,1.0,0.5
3,9.535382099892436e-10,0.718070535913424,76.92307692307693,0.9,0.694444477558136,0.6666666716337204,0.9000000059604645
4,6.254256372054462e-14,1.1367651436512873,76.92307692307693,0.75,0.6500000059604645,1.0,0.5000000149011612
5,8.284239937371864e-07,1.086675880163588,61.53846153846154,0.7916666666666667,0.6666666865348816,0.550000011920929,0.875
6,0.0,0.9281967811787234,69.23076923076923,0.7416666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645
7,0.0,0.539919884134182,84.61538461538461,0.90625,0.875,0.875,0.875
8,0.0,1.2831785196201415,61.53846153846154,0.8333333333333333,0.6136363744735718,0.5357142984867096,0.75
9,0.0,1.7379901432668805,76.92307692307693,0.8,0.6500000059604645,1.0,0.5000000149011612
10,0.0,1.4011987414482987,76.92307692307693,0.75,0.6785714328289032,0.75,0.625
11,0.0,0.71002872767581,84.61538461538461,0.8666666666666667,0.8285714387893677,0.875,0.8333333432674408
12,0.0,0.8774312290884502,84.61538461538461,0.6666666666666667,0.4000000059604645,0.5,0.3333333432674408
13,0.0,0.7596797721403294,84.61538461538461,0.90625,0.8285714387893677,0.8333333432674408,0.875
14,1.480297366166875e-16,0.8384974229905479,69.23076923076923,0.875,0.7083333432674408,0.625,0.875
15,0.0,1.3144551090824472,69.23076923076923,0.8833333333333333,0.7333333492279053,0.75,0.8333333432674408
16,0.0,1.083906562446632,69.23076923076923,0.7395833333333333,0.7333333492279053,0.6333333551883698,0.875
17,0.0,1.381720743562983,69.23076923076923,0.8833333333333333,0.7333333492279053,0.75,0.8333333432674408
18,0.0,1.0695679829336269,69.23076923076923,0.78125,0.7333333492279053,0.6333333551883698,0.875
19,0.0,1.3979820538342123,69.23076923076923,0.875,0.7142857313156128,0.7000000029802322,0.875
20,0.0,1.0232330696701932,69.23076923076923,0.75,0.6666666716337204,0.625,0.75
21,0.0,1.082687847786003,69.23076923076923,0.8,0.6969697177410126,0.5833333432674408,0.9000000059604645
22,0.0,1.1470992405285279,69.23076923076923,0.7,0.7142857015132904,0.625,0.8333333432674408
23,0.0,1.0841988847949362,69.23076923076923,0.8125,0.7333333492279053,0.6333333551883698,0.875
24,0.0,1.4613171340079714,69.23076923076923,0.75,0.7083333432674408,0.625,0.875
25,0.0,1.084437715740689,69.23076923076923,0.7916666666666667,0.7333333492279053,0.6333333551883698,0.875
26,0.0,1.0845734890184167,69.23076923076923,0.8333333333333333,0.6969697177410126,0.5833333432674408,0.9000000059604645
27,0.0,1.0846462837393542,69.23076923076923,0.7604166666666667,0.7333333492279053,0.6333333551883698,0.875
28,0.0,1.4614460474060753,69.23076923076923,0.65625,0.6500000059604645,0.5833333432674408,0.75
29,0.0,1.1479837182688355,69.23076923076923,0.7833333333333333,0.7142857015132904,0.625,0.8333333432674408
30,1.480297366166875e-16,1.5249030495952633,69.23076923076923,0.7708333333333333,0.6500000059604645,0.5833333432674408,0.75
31,0.0,1.1479883308532586,69.23076923076923,0.7395833333333333,0.7333333492279053,0.6333333551883698,0.875
32,0.0,1.5833972749646732,69.23076923076923,0.6354166666666666,0.6444444805383682,0.5666666775941849,0.75
33,0.0,1.5249052903408857,69.23076923076923,0.5583333333333333,0.4166666865348816,0.3571428656578064,0.5
34,0.0,1.1479417544427988,69.23076923076923,0.6833333333333333,0.7142857015132904,0.625,0.8333333432674408
35,0.0,1.4031415127268272,69.23076923076923,0.8333333333333333,0.7142857313156128,0.7000000029802322,0.875
36,0.0,1.2647968563208942,69.23076923076923,0.9333333333333333,0.6444444805383682,0.625,0.9000000059604645
37,7.401486830834377e-17,1.4616341077104462,69.23076923076923,0.75,0.7083333432674408,0.6333333551883698,0.8333333432674408
38,0.0,1.1479895649059342,69.23076923076923,0.8229166666666667,0.7333333492279053,0.6333333551883698,0.875
39,0.0,1.0261303773937094,69.23076923076923,0.7666666666666666,0.8333333432674408,0.7857142984867096,0.9000000059604645
40,0.0,1.1479419116388059,69.23076923076923,0.6833333333333333,0.7142857015132904,0.625,0.8333333432674408
41,0.0,1.2063044925741555,69.23076923076923,0.7916666666666667,0.7083333432674408,0.625,0.875
42,0.0,1.5834457990351114,69.23076923076923,0.5833333333333334,0.6444444805383682,0.5666666775941849,0.75
43,0.0,1.1429853750727266,69.23076923076923,0.8333333333333333,0.6500000357627869,0.5666666775941849,0.9000000059604645
44,0.0,1.2064343280754655,69.23076923076923,0.7416666666666667,0.6500000357627869,0.5666666775941849,0.9000000059604645
45,0.0,1.0845406209457638,69.23076923076923,0.7416666666666667,0.6969697177410126,0.5833333432674408,0.9000000059604645
46,0.0,1.0846704554032998,69.23076923076923,0.7416666666666667,0.6969697177410126,0.5833333432674408,0.9000000059604645
47,0.0,1.0844928173866928,69.23076923076923,0.78125,0.7333333492279053,0.6333333551883698,0.875
48,0.0,1.0844929608487093,69.23076923076923,0.8125,0.7333333492279053,0.6333333551883698,0.875
49,0.0,1.5199965598961351,69.23076923076923,0.6333333333333333,0.7142857015132904,0.625,0.8333333432674408
50,0.0,1.0261302373334118,69.23076923076923,0.75,0.800000011920929,0.75,0.875
51,0.0,1.1479420571694392,69.23076923076923,0.7083333333333333,0.6969697177410126,0.5833333432674408,0.9000000059604645
52,0.0,1.147941913596739,69.23076923076923,0.84375,0.7333333492279053,0.6333333551883698,0.875
53,0.0,1.0844928175138147,69.23076923076923,0.8125,0.7333333492279053,0.6333333551883698,0.875
54,1.480297366166875e-16,1.4030939053134024,69.23076923076923,0.8166666666666667,0.7333333492279053,0.75,0.8333333432674408
55,0.0,1.0845404775404606,69.23076923076923,0.75,0.7142857015132904,0.625,0.8333333432674408
56,0.0,1.0846703120861987,69.23076923076923,0.75,0.7142857015132904,0.625,0.8333333432674408
57,0.0,1.5199965598952887,69.23076923076923,0.5520833333333334,0.6444444805383682,0.5666666775941849,0.75
58,7.401486830834377e-17,1.2064821316862466,69.23076923076923,0.65,0.6500000357627869,0.5666666775941849,0.9000000059604645
59,0.0,1.0261780409310837,69.23076923076923,0.84375,0.800000011920929,0.75,0.875
60,0.0,1.5833158216637777,69.23076923076923,0.5833333333333334,0.6444444805383682,0.5666666775941849,0.75
61,0.0,1.0261778974746882,69.23076923076923,0.8333333333333333,0.75,0.7000000029802322,0.8333333432674408
62,0.0,1.524905581572682,69.23076923076923,0.6875,0.6500000059604645,0.5833333432674408,0.75
63,7.401486830834377e-17,1.1479897173082443,69.23076923076923,0.7,0.7142857015132904,0.625,0.8333333432674408
64,0.0,1.1479419137072342,69.23076923076923,0.7166666666666667,0.7142857015132904,0.625,0.8333333432674408
65,0.0,1.403141565337228,69.23076923076923,0.8020833333333333,0.6969697177410126,0.7857142984867096,0.75
66,0.0,1.1429852318809373,69.23076923076923,0.84375,0.7083333432674408,0.625,0.875
67,0.0,1.142985231880164,69.23076923076923,0.8333333333333333,0.6500000357627869,0.5666666775941849,0.9000000059604645
68,0.0,1.1479419135879494,69.23076923076923,0.7666666666666666,0.7142857015132904,0.625,0.8333333432674408
69,0.0,1.4030940487639587,69.23076923076923,0.7395833333333333,0.6969697177410126,0.7857142984867096,0.75
70,0.0,1.4030940486466053,69.23076923076923,0.7,0.7333333492279053,0.75,0.8333333432674408
71,0.0,1.5832681616297004,69.23076923076923,0.7166666666666667,0.7142857015132904,0.625,0.8333333432674408
72,0.0,1.5833158216568524,69.23076923076923,0.5833333333333334,0.6444444805383682,0.5666666775941849,0.75
73,0.0,1.0846226519323847,69.23076923076923,0.84375,0.7333333492279053,0.6333333551883698,0.875
74,0.0,1.4615863196800647,69.23076923076923,0.8166666666666667,0.7083333432674408,0.6333333551883698,0.8333333432674408
75,0.0,1.4030940487619121,69.23076923076923,0.8166666666666667,0.7333333492279053,0.75,0.8333333432674408
76,0.0,1.4614564853666974,69.23076923076923,0.7916666666666667,0.7083333432674408,0.625,0.875
77,0.0,1.2064343280730392,69.23076923076923,0.875,0.7083333432674408,0.625,0.875
78,7.401486830834377e-17,1.461456485248679,69.23076923076923,0.8166666666666667,0.7083333432674408,0.6333333551883698,0.8333333432674408
79,0.0,1.0261778975836882,69.23076923076923,0.7916666666666667,0.6666666716337204,0.625,0.75
80,1.480297366166875e-16,1.1430328921330941,69.23076923076923,0.7395833333333333,0.7083333432674408,0.625,0.875
81,0.0,1.0846703120719674,69.23076923076923,0.7833333333333333,0.7142857015132904,0.625,0.8333333432674408
82,0.0,1.5249532415901816,69.23076923076923,0.8333333333333333,0.7083333432674408,0.6333333551883698,0.8333333432674408
83,1.480297366166875e-16,1.143032892013275,69.23076923076923,0.7083333333333333,0.7083333432674408,0.625,0.875
84,0.0,1.5199488998510908,69.23076923076923,0.71875,0.6444444805383682,0.5666666775941849,0.75
85,0.0,1.2064821317831038,69.23076923076923,0.65625,0.7083333432674408,0.625,0.875
86,0.0,1.0846704555239783,69.23076923076923,0.7833333333333333,0.7142857015132904,0.625,0.8333333432674408
87,0.0,1.1429853753203976,69.23076923076923,0.8333333333333333,0.6500000357627869,0.5666666775941849,0.9000000059604645
88,0.0,1.5249533850420556,69.23076923076923,0.75,0.6500000059604645,0.5833333432674408,0.75
89,0.0,1.2647969081210821,69.23076923076923,0.9333333333333333,0.6444444805383682,0.625,0.9000000059604645
90,0.0,1.142985375317974,69.23076923076923,0.8666666666666667,0.6500000357627869,0.5666666775941849,0.9000000059604645
91,1.480297366166875e-16,1.1479420571454004,69.23076923076923,0.7083333333333333,0.6969697177410126,0.5833333432674408,0.9000000059604645
92,0.0,1.583397995927477,69.23076923076923,0.5916666666666667,0.4545454680919647,0.4166666567325592,0.5
93,0.0,1.524905581555727,69.23076923076923,0.6875,0.6500000059604645,0.5833333432674408,0.75
94,0.0,1.461456485238966,69.23076923076923,0.65625,0.6500000059604645,0.5833333432674408,0.75
95,0.0,1.2063044937439336,69.23076923076923,0.7916666666666667,0.7083333432674408,0.625,0.875
96,0.0,1.6417605759817855,69.23076923076923,0.75,0.6666666716337204,0.625,0.75
97,0.0,1.2063521537698785,69.23076923076923,0.7083333333333333,0.7083333432674408,0.625,0.875
98,0.0,1.0846226519154132,69.23076923076923,0.8125,0.7333333492279053,0.6333333551883698,0.875
99,7.401486830834377e-17,1.5832681614922173,69.23076923076923,0.8,0.7142857015132904,0.625,0.8333333432674408
