,BIP,BIP,BIP,SZ,SZ,SZ,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6166965959589827,0.04170806358819777,68.75,0.0425120332561497,58.59375,0.6494166260429809,0.04367684054193202,55.026455026455025,0.6771376317228839,0.07258026226103999,88.88888888888889,0.6950515681935983,0.08030743314086373,66.66666666666666,0.6398563421448614,0.05569614665052877,15.384615384615385,0.6873640066618559,0.05302080899886049,21.428571428571427,0.6942035734810769,0.0663159405278638,50.0,0.7208002196089501,0.08569841263114669,37.5,0.693982185412732
1,0.7069603880960706,0.03921185188337084,68.75,0.04213854118532022,62.5,0.6050534916495768,0.04539625181918323,52.38095238095239,0.5756899462425067,0.07016876119995485,72.22222222222221,0.644203905381714,0.07622120253179479,44.44444444444444,0.783674670455559,0.054148849523586895,76.92307692307693,0.678027257799088,0.050091326709496474,50.0,0.6641384139533072,0.07806965592408391,40.0,0.7264127837834519,0.08950596407630224,37.5,0.6511584979541869
2,0.7406639274405433,0.03790676566687709,68.75,0.03964767450900643,67.1875,0.6885898435771682,0.044329458851126574,51.32275132275132,0.5698419674882498,0.07957624429032768,66.66666666666666,0.6355172892645474,0.08537207864529296,33.33333333333333,0.6910359405507557,0.055553648309863785,53.84615384615385,0.6942619577735242,0.05012129676268826,50.0,0.7869242258299706,0.07386663063976491,40.0,0.7755213509425463,0.08968401846057154,25.0,0.6640949256387232
3,0.4830866970135016,0.0402725689424077,68.75,0.04184407912439071,61.71875,0.5497335912322819,0.0429392664538495,58.201058201058196,0.6088869999945954,0.07652112389743516,50.0,0.6880574035424455,0.08630241181297071,33.33333333333333,0.6208758740867376,0.05310406050423003,46.15384615384615,0.6988413182854728,0.04905053936468812,64.28571428571429,0.6328088321927143,0.07051216043986763,50.0,0.7955273214645757,0.08680778436512301,37.5,0.6201425372406272
4,0.6118090032582757,0.034482026058839654,68.75,0.04305641099533648,57.8125,0.4669946996549241,0.04420113136582829,52.910052910052904,0.5893207024021072,0.08449893009068637,50.0,0.5917511068091552,0.08941310705354827,33.33333333333333,0.6677065035395465,0.05550177587207869,38.46153846153847,0.6034361856036514,0.05002127480130778,50.0,0.6038930662605388,0.07663526490426925,70.0,0.5814472504012332,0.09901212911572498,25.0,0.6325984958138369
5,0.5196375461587776,0.0369732900082101,65.625,0.041725258685301934,62.5,0.41817694429529045,0.046836341851621006,52.38095238095239,0.836712149883719,0.08771300061024356,55.55555555555556,0.83680655255023,0.09669816053551802,22.22222222222222,0.6116507302378769,0.05669027897453911,38.46153846153847,0.5856270275259189,0.05042659403537072,71.42857142857143,0.6376866057066392,0.07822873744074327,50.0,0.6457116052104759,0.09468194880198327,50.0,0.6217153594590163
6,0.35493134221256234,0.03843543554552317,68.75,0.04223127248491276,59.375,0.6011991983987252,0.04266073488321099,57.67195767195767,0.8614637965509233,0.0677160353707052,66.66666666666666,0.5017232020392522,0.0947490973296411,22.22222222222222,0.5603045907251201,0.05523564414327654,38.46153846153847,0.6747425841102119,0.04998103336446245,42.857142857142854,0.6959014449223063,0.07956219728793258,50.0,0.6781078301318595,0.08865603528901804,37.5,0.71572843306388
7,0.4988033134007931,0.035123414995600157,71.875,0.042199494559625426,64.0625,0.5939825716738473,0.044426547573862135,52.38095238095239,0.5579030867858971,0.07851773616938636,55.55555555555556,0.7354876103755972,0.08628494468767814,33.33333333333333,0.765264921706955,0.04894004403243787,84.61538461538461,0.5564861834882149,0.05329258865251336,64.28571428571429,0.5916716601345807,0.09082489191756069,30.0,0.5860681808056711,0.09029727119577026,50.0,0.6608166993276173
8,0.2499712206199313,0.0390783390777618,65.625,0.03866263516345794,70.3125,0.6034147631793062,0.04449605568958915,52.38095238095239,0.638831704685487,0.07001185678408212,66.66666666666666,0.17186193706754177,0.1019858844004353,33.33333333333333,0.6330066745142351,0.05801546777575684,46.15384615384615,0.4945721996821175,0.04514042270704067,64.28571428571429,0.6210892159802588,0.07946238021988024,40.0,0.6694146902920165,0.08064514655422703,62.5,0.5522032328136516
