,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.8076010713675887,0.0778437946679004,75.0,0.213491649053468,60.0,2.185243435014173
1,0.6338617472841089,0.1169429097033632,25.0,0.1513354158476206,40.0,1.0840409626330187
2,0.5081971878721613,0.09167595724243596,50.0,0.12677559098236219,70.0,0.5092166227447961
3,0.5807933486346529,0.10592888054285549,37.5,0.16317568160250157,70.0,0.5171821816095887
4,0.12075019310810638,0.10739797552666652,37.5,0.12804317672558252,40.0,0.2290539948843018
5,0.08069521188010483,0.1274334940631023,37.5,0.09378900824606382,80.0,0.20200377784075807
6,0.31114704305194846,0.1308269469502545,50.0,0.12976855674307258,60.0,0.042977716517272335
7,0.08930951163394028,0.07902372027762666,50.0,0.07788917575953484,80.0,0.07494764089645241
8,0.01391569339556394,0.10525400639902302,50.0,0.18772186701326857,70.0,0.05487152899262002
9,0.01006808692331449,0.09638611036009623,50.0,0.08975423393853518,80.0,0.025912561792556688
10,0.0033738770844035375,0.09157257962466837,50.0,0.18992782840758998,70.0,0.010963774162081075
11,0.0018103384766497432,0.10917507590241346,50.0,0.13784868876646938,70.0,0.007295391018743265
12,0.002575799237196805,0.11503706166140462,50.0,0.08431587048365027,80.0,0.0016272068860034947
13,0.0036223733296374266,0.13561541856119397,50.0,0.10665769701350176,80.0,0.0021381517877706777
14,0.0024021391328816807,0.10764587701998271,50.0,0.18982964581436618,80.0,0.0027045087485949096
15,0.0016827825106284482,0.09809420200953181,50.0,0.10685822542293336,80.0,0.000791245219194008
16,0.0020573747991070655,0.11492606727726777,50.0,0.1840961172978491,80.0,0.001289758331895074
17,0.0013062781509557654,0.12361996354067069,50.0,0.11777547768964598,80.0,0.0015270256330332606
18,0.0013442155325701143,0.1250464773739393,50.0,0.18863577796369416,80.0,0.0006191717948673543
19,0.0011807241843349392,0.1267409842669446,50.0,0.11609686136194156,80.0,0.0013065516769781977
20,0.0009663654495821734,0.12560590470295832,50.0,0.11154615066348401,80.0,0.0010620332620799495
21,0.0007371375858464772,0.11794438416378125,50.0,0.1167616466005583,80.0,0.0009989115401905714
22,0.000850596465784984,0.12930770088409685,50.0,0.19687565533477128,80.0,0.0005376901596888449
23,0.0011312337124713807,0.11982812279842359,50.0,0.19886588831302943,80.0,0.0006340346939575243
24,0.0009610933963526781,0.11195709295480835,50.0,0.1971462187116722,80.0,0.0006427655039427031
25,0.0007772200413624667,0.11794532937466215,50.0,0.28568951421596717,80.0,0.0005217538929135665
26,0.0006952945540009059,0.12610565050937134,50.0,0.29770363140269734,80.0,0.0003864428133930094
27,0.0006055749390885723,0.12210182572088889,50.0,0.1129916580739488,80.0,0.00043575589250786613
28,0.0006697376577582811,0.12158951297830788,50.0,0.10673054192910318,80.0,0.0004098024088878617
29,0.0006403984939918376,0.11920350871265732,50.0,0.10824511218131239,80.0,0.00046911231310732077
30,0.00020172780365830737,0.11857220307004034,50.0,0.12979507711988583,80.0,0.0004877346253074411
31,0.0005495681990962394,0.11696405727636706,50.0,0.11366052777651481,80.0,0.0003777313023709283
32,0.00045343270433260556,0.12804799193146074,50.0,0.3067475896469826,80.0,0.0003414502142441945
33,0.0005557505236839772,0.12093941053484074,50.0,0.10896915117876656,80.0,0.00018111083829054433
34,0.0002695971711922887,0.1226126624109466,50.0,0.10847773573864856,80.0,0.0003298991401603512
35,0.000294323187645421,0.12235560916472685,50.0,0.11110658936332714,80.0,0.0002085181007467316
36,0.0002745624048018378,0.12087030675632617,50.0,0.3068756139803496,80.0,0.00016701636668557806
37,0.00021943680015512718,0.12002628443442345,50.0,0.3099322674179025,80.0,0.00027720802343369653
38,0.00035603787969054043,0.12058975960726263,50.0,0.12938734739537996,80.0,0.0002236106337487893
39,0.00018038493486629835,0.12340698496722294,50.0,0.2360306782871338,80.0,0.00016839905449563344
40,0.0003146746607194575,0.12815893310189075,50.0,0.13239396964510552,80.0,0.00026333294160049546
41,0.0003127066295445636,0.12194924056358172,50.0,0.33604961567515945,80.0,0.00021810924129109992
42,0.00024110549958604316,0.12129314492198434,50.0,0.4274495620120053,80.0,0.00011767928581034608
43,0.00016047991157490537,0.12384427588553198,50.0,0.13324589931788228,80.0,0.00015035193900370618
44,0.00023530680634650442,0.12115061639768714,50.0,0.3219339386548111,80.0,0.0002452682175833683
45,0.00024275604652890476,0.12494462293147286,50.0,0.11712406473881982,80.0,0.00015289622396409943
46,9.56174422512227e-05,0.12447544417572663,50.0,0.12222369146142324,80.0,0.0001366507212224135
47,0.0002169376183544498,0.12066444891130385,50.0,0.3259043052435101,80.0,0.00018313820651514232
48,0.0001013506852073092,0.12886775762208372,50.0,0.11925369208747169,80.0,9.864903807431644e-05
49,9.262413465482368e-05,0.1259500364613433,50.0,0.44100672886062453,80.0,0.0001505860897005357
50,0.00012635143098713763,0.12482382649912027,50.0,0.23459789289737723,80.0,9.35943618442243e-05
51,0.00020469097538104093,0.12408324298919923,50.0,0.14152507467954298,80.0,0.0001724375636995488
52,8.63925020218389e-05,0.12932862245530388,50.0,0.1375002521338277,80.0,0.0001377986092103291
53,0.00010010310518348077,0.1275484769466442,50.0,0.234216903752217,80.0,8.930386913262715e-05
54,0.0001295133849575153,0.12583790191193986,50.0,0.1250579112241814,80.0,0.00011771900051026906
55,9.505552807384712e-05,0.12481899436483487,50.0,0.12724098165877334,80.0,0.00010499857587552928
56,9.349889614171321e-05,0.12653229957708279,50.0,0.35860704298570967,80.0,0.0001291249707568714
57,0.00011310567167502107,0.13105525093058468,50.0,0.3441525568625755,80.0,0.0001105514809852378
58,0.00011026451191244523,0.12682793467912243,50.0,0.14039745882785026,80.0,7.352888778411923e-05
59,9.191395256888445e-05,0.12143957893223754,50.0,0.12172085367452064,80.0,9.504470653353287e-05
60,8.572419897525466e-05,0.12702623482160783,50.0,0.34580535508898,80.0,0.00011691244469002295
61,5.484916209562253e-05,0.12724815903975972,50.0,0.12354801106094122,80.0,0.00010108162430463565
62,0.00010711714815453376,0.12713458878994302,50.0,0.46330643273045513,80.0,8.764350556819582e-05
63,0.00011601527615935453,0.12914153530960004,50.0,0.14302318263994723,80.0,6.017642011010007e-05
64,9.518309190203312e-05,0.12996258029304736,50.0,0.1441838091665774,80.0,9.118083878077759e-05
65,5.243889804998752e-05,0.12653984467220847,50.0,0.23943378644966934,80.0,6.215056541306738e-05
66,5.420414731971171e-05,0.12560559299470678,50.0,0.24599856922850458,80.0,7.603521482688703e-05
67,7.765281169258804e-05,0.1281250121990789,50.0,0.14365720549656014,80.0,7.456836466287517e-05
68,3.792443148719815e-05,0.13220330530485347,50.0,0.4767553780025901,80.0,6.672161351160483e-05
69,5.197305428555357e-05,0.12946547028270744,50.0,0.47381465995947386,80.0,2.400214180233389e-05
70,5.194492193533065e-05,0.130057503819099,50.0,0.4711517340747071,80.0,5.43070672270838e-05
71,4.08740509585966e-05,0.1301507295342451,50.0,0.24278649704711333,80.0,6.325608446567236e-05
72,5.036283226598947e-05,0.12929487329780792,50.0,0.35838824884251924,80.0,5.563470789961171e-05
73,7.133150022659543e-05,0.1302193488717314,50.0,0.14675832896945176,80.0,5.4830579605632426e-05
74,2.6258488527956483e-05,0.1313790304068214,50.0,0.4800242292722249,80.0,9.50793462197443e-05
