,DUP1q21_1,DUP1q21_1,DUP1q21_1,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.699093474766193,0.08486166075443562,62.5,0.0880153445882336,54.4973544973545,0.6931481799916936
1,0.6898612833076786,0.08691399194253073,37.5,0.08801450560207817,54.4973544973545,0.6928685868480016
2,0.6962501669751715,0.08682023317945663,37.5,0.08800346575929503,57.67195767195767,0.6931784198259137
3,0.6928200111337081,0.08706704393457297,37.5,0.08829760737214486,47.08994708994709,0.6709730539566119
4,0.6974448840597008,0.08752979358615866,37.5,0.0881570993612223,47.08994708994709,0.6942609005612607
5,0.6761493673540944,0.08781097426052807,37.5,0.08829998102093106,47.08994708994709,0.719703472287492
6,0.7170871833912497,0.09107461870576383,37.5,0.08803206788028155,48.148148148148145,0.6995419094682638
7,0.683881419783862,0.08717134528003596,37.5,0.08765783751298667,53.43915343915344,0.7391031367377139
8,0.6662944796307145,0.0881609339097809,37.5,0.08785407039718643,53.43915343915344,0.6918203016711116
9,0.6842331428913176,0.0867730068784887,37.5,0.08810875652270354,48.67724867724868,0.689270658812893
10,0.7478302051297119,0.0858817562890159,37.5,0.09103849029601721,47.08994708994709,0.5492517742087368
11,0.9075929666620057,0.09029610768373161,37.5,0.08560677765938755,54.4973544973545,0.8762240825771924
12,0.6562810600020836,0.08863538382896362,37.5,0.08990557093668236,56.613756613756614,0.5073194999428969
13,0.6784236401360716,0.0894360645062409,37.5,0.08613498952876371,57.14285714285714,0.651029135347795
14,0.6214484144557123,0.09538917226146951,37.5,0.08412792882880263,66.13756613756614,0.33249241839502125
15,0.6954031133867827,0.1028298599475225,75.0,0.08361541720080218,60.84656084656085,0.5216159099600846
16,0.5509369295322101,0.08396669078183763,75.0,0.22566639641234182,65.60846560846561,1.1426409564472868
17,0.6060981087033308,0.091030846876039,37.5,0.08358848438641424,65.07936507936508,0.36123953400552855
18,0.433666603537159,0.1183773625481376,37.5,0.08531865971017383,62.96296296296296,0.5378314350947773
19,0.6812290552323884,0.08316181281323538,75.0,0.16515993388540437,60.84656084656085,0.10302474102871724
