,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,415.6200115485975,62.107395129873915,0.0,0.0,0.0,0.0,0.0
1,315.6890971143729,29.02911422492639,0.0,0.0,0.0,0.0,0.0
2,62.61159219540634,31.963696788068418,0.0,0.0,0.0,0.0,0.0
3,472.7965195766732,77.81880245870543,0.0,0.0,0.0,0.0,0.0
4,138.03358358479372,82.04887688323329,0.0,0.0,0.0,0.0,0.0
5,189.98191882788925,51.884486671150576,0.0,0.0,0.0,0.0,0.0
6,93.57716580735212,24.543298545072172,0.0,0.0,0.0,0.0,0.0
7,118.70862428643069,19.043775574445526,0.0,0.0,0.0,0.0,0.0
8,78.25950253084167,20.062236953241825,0.0,0.0,0.0,0.0,0.0
9,188.4673477032261,17.907234639659254,0.0,0.0,0.0,0.0,0.0
10,103.76657824210048,17.767821061038024,0.0,0.0,0.0,0.0,0.0
11,87.95091338595616,17.524416966536155,0.0,0.0,0.0,0.0,0.0
12,28.224989564361337,14.98278622171437,0.0,0.0,0.0,0.0,0.0
13,23.459612372550666,11.90406715638858,0.0,0.0,0.0,0.0,0.0
14,80.62790702552948,11.032016610385979,0.0,0.0,0.0,0.0,0.0
15,33.25813086779448,8.316130103858058,0.0,0.0,0.0,0.0,0.0
16,32.14040581380501,9.562698846578547,0.0,0.0,0.0,0.0,0.0
17,52.117852198227325,6.133945875923879,0.0,0.0,0.0,0.0,0.0
18,30.57024543768288,7.461627246156582,0.0,0.0,0.0,0.0,0.0
19,7.2853164541503315,5.006424698196137,0.0,0.0,0.0,0.0,0.0
20,33.01840948504118,5.707704800403376,0.0,0.0,0.0,0.0,0.0
21,22.116738644787617,6.59189763326206,0.0,0.0,0.0,0.0,0.0
22,7.299159125724995,5.650303488593977,0.0,0.0,0.0,0.0,0.0
23,15.810352449624208,6.3677943914985065,0.0,0.0,0.0,0.0,0.0
24,2.581820117624696,5.843090905283485,0.0,0.0,0.0,0.0,0.0
25,19.548386657552555,7.408786153109021,0.0,0.0,0.0,0.0,0.0
