,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test
0,0.6260322150212988,0.0752793728389485,59.8
1,0.6674721311980627,0.08560158129861091,58.599999999999994
2,0.4114511061282641,0.05877964833225882,80.2
3,0.3868442458306292,0.05324830591874189,81.0
4,0.2253345612243286,0.05802994835529204,80.80000000000001
5,0.6948444683065651,0.0449022098812816,84.8
6,0.19809478623479088,0.04182240966698082,86.0
7,0.34569780493446667,0.03871598640554193,87.0
8,0.3777841602848193,0.04584648333729211,85.8
9,0.4503241482211545,0.06745437286621377,81.8
10,0.017813029787521466,0.044339838468991546,85.6
11,0.8236085693943315,0.03980885359048934,88.8
12,0.008959140388119053,0.04598008791472742,88.4
13,0.02016361090609636,0.03867818522796744,88.4
14,0.47040336749589673,0.05435846343564868,86.2
15,0.47854571335486695,0.039854680910910316,89.2
16,0.24967011019434263,0.042956123589712986,88.8
17,0.02399835288983576,0.049715017079977324,87.4
18,0.016943541875207746,0.07251366921880627,83.8
19,0.13083981194497754,0.05589660710269142,86.0
20,0.009323796044061082,0.05347357100652755,89.4
21,0.03465586043350351,0.08377948229260007,81.8
22,0.018290729839565895,0.058720312681192134,86.0
23,0.007266947985534614,0.052755422596420236,89.4
24,0.011962357959023881,0.05835432341032946,87.2
25,0.2758439242186242,0.048801541628102726,89.2
26,0.03934565206749503,0.04524674861354664,89.2
27,0.37795761046360155,0.09519255715227513,83.8
28,0.4335453646721151,0.04983983485711472,88.8
29,0.006510926736755953,0.0703690501047304,88.4
30,0.3954236330855311,0.14015342972166062,79.80000000000001
31,0.0036188020704714394,0.08686109507044103,85.8
32,0.4322770935216447,0.0652796175002651,89.4
33,0.005040059580283353,0.06377114512426588,88.6
34,0.6442212141936416,0.06890659352348627,89.8
35,0.0022372964904366546,0.07113215173366348,87.6
36,8.560598028339534e-05,0.0896380420486611,88.6
37,0.007715552052897584,0.07501111125591078,87.4
38,0.0001964221532242509,0.07857847667563987,89.0
39,7.023794560688103e-05,0.08257833099853465,88.4
40,0.0008790395048968515,0.09191089148730933,86.4
41,0.0021423028481226815,0.10597927035617147,86.2
42,0.009187923924347504,0.08267550432088475,90.4
43,2.6353317554267715e-05,0.08890190622059711,89.60000000000001
44,0.004429779540209508,0.21169013415389806,74.2
45,0.008165228262374855,0.07777427855488636,89.60000000000001
46,0.006011584557142014,0.08384013623894575,89.2
47,0.4494020024800086,0.09008611536903767,90.4
48,0.00026536010615197205,0.07816493488321284,90.0
49,0.00470875541251905,0.05476823956257141,89.2
50,0.0009227450924092094,0.07976501362711323,89.0
51,0.0007078376826841746,0.07427548056632179,89.0
52,0.006341812873648491,0.07536173349828275,88.8
53,0.4741177587957337,0.09875727207267257,89.2
54,0.0017349152282545174,0.09660910459954314,89.8
55,0.42012899595220343,0.10435842555788334,85.6
56,0.00012543363741009196,0.0816814259988279,89.2
57,3.105733149670963e-07,0.07834207137551819,89.60000000000001
58,0.003248129788400137,0.0806058118748854,89.2
59,7.227061506850403e-07,0.09087884622923151,90.2
60,0.004434456003928312,0.07354806093562218,88.8
61,0.0005952533618790251,0.10619044804129812,88.8
62,0.10211762770010616,0.09726739822072158,88.2
63,0.00016606821630159966,0.12003657438544377,87.4
64,1.0001519648684124e-05,0.09265978849501548,90.2
65,0.002726886035508687,0.08179837037495524,88.6
66,6.7538245178717396e-06,0.09005982237430889,89.2
67,0.3240924004668727,0.08564621813243857,88.2
68,0.24129395415627117,0.08723473075042502,89.2
69,1.756099065842647e-05,0.11259794888869372,89.60000000000001
70,0.0011747793719259594,0.14258082795941826,85.2
71,0.0007628583328020576,0.07587507123074937,89.4
72,0.0010530198418659397,0.11305580890291532,88.0
73,2.4986149903291964e-06,0.1039562808932881,89.8
74,0.014931394485422269,0.080824240874011,87.4
75,0.00016402292096452062,0.11081137083149652,88.4
76,0.09872569333413181,0.08831079518387963,88.6
77,0.000328376323366395,0.12337596571146382,86.6
78,0.363696751848438,0.10885273156818548,89.4
79,0.0021422604512492676,0.0971669563569781,89.4
80,1.0936337363033232e-05,0.09800470962854872,89.2
81,0.0010219338953256422,0.12475451783865953,87.4
82,1.60816069269117e-06,0.1406170682778907,88.4
83,0.0002678874068794231,0.08425821709374853,89.60000000000001
84,8.45766151279328e-05,0.09747567320826081,88.8
85,8.258076269388208e-06,0.10755377196232485,90.0
86,0.006882367141348655,0.16099384768311856,86.2
87,1.2709655607962167e-05,0.08897170227704237,89.2
88,0.0020308968818647235,0.10312424734592035,87.6
89,0.0003644606855401562,0.09879918076424697,89.0
90,0.6322029399951072,0.1527714061225381,86.4
91,0.0009717855062115814,0.09000408674616427,89.4
92,1.6463577473779937e-05,0.08256474885135853,90.0
93,1.083276096535202e-07,0.09299445056903469,88.8
94,0.14795174389103838,0.09628959050661393,87.8
95,3.520090124618078e-07,0.09707773299873833,90.0
96,1.0023250216531062e-07,0.12124144176750326,89.0
97,2.976843043956409e-05,0.09680094403428588,89.8
98,0.0014726701174992234,0.09498077479624362,88.6
99,0.00027022110418618807,0.09782074695200892,88.6
