,DEL22q11_2,DEL22q11_2,DEL22q11_2,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6902221877205107,0.12168818844002495,52.94117647058824,0.06899472418178554,80.64516129032258,0.5998306907963044
1,0.6719828803012995,0.12123540383511007,52.94117647058824,0.07664814477253878,80.64516129032258,0.597640890789048
2,0.6995409679789937,0.12305742139309886,52.94117647058824,0.0765243721700468,80.64516129032258,0.4511603278341978
3,0.6831916401814191,0.12145180739780713,52.94117647058824,0.07883674454007089,70.96774193548387,0.3006921293751858
4,0.7094587582374856,0.121416349942973,52.94117647058824,0.08076906305993531,80.64516129032258,0.031919089989635024
5,0.6987468320510484,0.12240056613249906,52.94117647058824,0.09744010828180102,80.64516129032258,2.028851493470795
6,0.9967987510570087,0.07580814650019485,52.94117647058824,0.06094504325557116,80.64516129032258,0.38202057702147935
7,0.5032562369218947,0.13879723199140817,47.05882352941176,0.0544996093496468,83.87096774193549,0.30823427647270923
8,0.6766943681763689,0.10066521319207095,47.05882352941176,0.21249095186848785,45.16129032258064,0.3518360310136924
9,0.1209783677639161,0.027252181196446356,88.23529411764706,0.06169223950279752,83.87096774193549,0.6081850021487281
10,1.264805242354805,0.15074788119813687,47.05882352941176,0.08434940640828749,70.96774193548387,0.08543448220221246
11,0.665252503987683,0.09490456803445996,47.05882352941176,0.08370865236187566,80.64516129032258,0.008298466874879715
12,0.5441243334261093,0.09358094667820188,47.05882352941176,0.07283857559600096,83.87096774193549,0.024306852686601186
13,0.6550507045514463,0.10558928972191647,58.82352941176471,0.08134360390115804,80.64516129032258,0.32376641208518536
14,0.05028195740195858,0.014891722959963513,100.0,0.05187168640722172,83.87096774193549,0.281417486291558
15,1.2256876622007187,0.003914354284371036,100.0,0.08004561624736321,83.87096774193549,0.015351371451109421
16,0.02674345984176666,0.03066465086237477,94.11764705882352,0.32818441143172666,48.38709677419355,0.40080004803217495
17,0.0338322158642066,0.031278723982382205,88.23529411764706,0.11470226295535123,74.19354838709677,0.004005014337916002
18,0.0023553595800916084,0.014600789731035978,94.11764705882352,0.12393735036984546,74.19354838709677,0.04303518573048573
19,0.007827140192643751,0.0066646169158641,94.11764705882352,0.1612483896671821,67.74193548387096,0.11976579441705927
20,0.013521770294439503,0.014188546936984287,94.11764705882352,0.13557346482664676,77.41935483870968,1.043251588634864
21,0.03150263396820753,0.07412071000367845,88.23529411764706,0.10794933134580534,70.96774193548387,0.09674629213356915
22,0.004944027518829876,0.007445337774185194,94.11764705882352,0.15657675220467174,64.51612903225806,0.005958889180243209
23,0.11822852929386167,0.03420526456973102,94.11764705882352,0.10899607516205966,87.09677419354838,0.000848848622125387
24,0.004751466847499834,0.008926399692075353,100.0,0.10040278495217579,87.09677419354838,0.0033276536913885786
25,0.009875837129208975,0.06346867472459479,88.23529411764706,0.11601588887415533,77.41935483870968,0.0009188337693698132
26,0.0427496026079136,0.047328335989393455,88.23529411764706,0.11455471716424354,87.09677419354838,0.0003106842448776113
27,0.3425873729077073,0.022946604921647348,94.11764705882352,0.11783351823264344,80.64516129032258,0.00021053013414178753
28,0.0026661384006550987,0.0030604337263910064,100.0,0.1255107514598068,87.09677419354838,0.00034166297872755816
29,0.00017300334657087166,0.01054714463677693,94.11764705882352,0.13077710896760658,87.09677419354838,0.00036555775289010716
30,6.893363031575472e-05,0.001813138858110533,100.0,0.13246757219584737,87.09677419354838,0.0001331493919328244
31,4.698893347124887e-05,0.004829352102846563,100.0,0.1406728360681629,77.41935483870968,9.415612462822729e-05
32,4.039244482503009e-05,0.0022710565448580285,100.0,0.13646494552132318,83.87096774193549,0.0006377327889990198
33,5.3444676372844706e-06,0.001994526839373662,100.0,0.13648627888556544,87.09677419354838,1.0585435455753813e-05
34,0.000525307803143103,0.003331452046510325,100.0,0.13977331904770504,87.09677419354838,0.00015397506539882
35,0.00025221698525963157,0.007446250299215498,94.11764705882352,0.1402567164425429,77.41935483870968,0.00040441066551211917
36,1.1800273279995252e-05,0.001389783851676049,100.0,0.13815417100194496,87.09677419354838,0.00010370433869732998
37,1.7402752356817817e-05,0.005137079112356309,100.0,0.15210056421464851,83.87096774193549,1.8395333986132437e-05
38,6.785024663797385e-05,0.004885190935827692,100.0,0.14622322120575473,83.87096774193549,0.00010249361918723828
39,2.0860359858037856e-05,0.004295968181907713,100.0,0.15436556173592278,83.87096774193549,0.00011984576972336965
40,1.9245727454831256e-05,0.0055089237366341545,94.11764705882352,0.15502768656002278,83.87096774193549,0.00010586255672478491
41,1.0799282677796606e-05,0.00456731812526827,100.0,0.1461818035774263,83.87096774193549,4.1960299848907674e-06
42,8.757334257311663e-05,0.0069895775963711585,94.11764705882352,0.1468227033879121,80.64516129032258,3.039492606421176e-05
43,5.143125703463189e-06,0.005101391837122341,100.0,0.16089338466172523,80.64516129032258,2.6182220511987343e-05
44,9.834799528187889e-06,0.006640745182583319,94.11764705882352,0.14707728795308145,83.87096774193549,2.345508729636116e-05
45,5.3157513828909616e-05,0.005670688110422528,94.11764705882352,0.14960283535300728,80.64516129032258,7.615018345795255e-05
46,8.481482150844805e-06,0.007862015905279624,94.11764705882352,0.14952261951033102,80.64516129032258,1.9078955802247014e-05
47,0.00019206836414131388,0.00711666844719555,94.11764705882352,0.1577707061629434,80.64516129032258,0.0001257002151895955
48,6.289409208730644e-06,0.00333629957893645,100.0,0.15241441536415987,80.64516129032258,4.170460130337634e-05
49,1.847844344558056e-05,0.008725707726507385,94.11764705882352,0.15637056265420374,80.64516129032258,0.00017708711050376373
50,1.9250953852982467e-05,0.007928521576565324,94.11764705882352,0.16646567627139686,83.87096774193549,3.9268683971747306e-05
51,4.156068165403823e-06,0.006550574418625613,94.11764705882352,0.16612728154095185,80.64516129032258,5.065240253075056e-05
52,2.890873436437163e-06,0.006262943355543491,94.11764705882352,0.15570391762202554,83.87096774193549,0.0001492015892228774
53,2.2060371546916262e-05,0.007080631572466187,94.11764705882352,0.15849462276716647,80.64516129032258,9.094991553141586e-05
54,3.7638669408115825e-06,0.008121161617460678,94.11764705882352,0.16446405728348817,83.87096774193549,3.648562333964862e-05
55,6.159250970840974e-06,0.006507334679023069,94.11764705882352,0.16623402166718737,80.64516129032258,1.0864136664155583e-05
56,1.262507539809036e-05,0.007352031157890136,94.11764705882352,0.1655622816451287,80.64516129032258,6.0946660759252444e-05
57,1.8150732039279124e-06,0.007936522480680221,94.11764705882352,0.16406842752222509,80.64516129032258,9.470210628173504e-05
58,1.2824671466812654e-05,0.0064745800721834005,94.11764705882352,0.15792893570028183,80.64516129032258,4.518407566263755e-06
59,5.131759530645129e-06,0.007968961726471222,94.11764705882352,0.15663604518932445,80.64516129032258,7.372291830475836e-05
60,9.315978507231701e-06,0.007686585843853328,94.11764705882352,0.1634841643489182,80.64516129032258,2.726066551115966e-06
61,1.5508282336334038e-05,0.008064889333658424,94.11764705882352,0.16088927536773026,80.64516129032258,0.00010106105299515422
62,1.9374952960255325e-05,0.007083571808336291,94.11764705882352,0.15722878475649724,80.64516129032258,1.3186224580370772e-05
63,6.893509188966936e-06,0.00700552160111456,94.11764705882352,0.17259458019335425,80.64516129032258,1.7778358036381076e-05
64,6.467545120350513e-05,0.007272305183127905,94.11764705882352,0.15894753850319418,80.64516129032258,9.94221170585863e-06
65,9.824638232789538e-06,0.007339395844977629,94.11764705882352,0.1682780029230694,80.64516129032258,5.8193502662479494e-05
66,1.7021997385784384e-05,0.007487889078401053,94.11764705882352,0.1657990500784163,80.64516129032258,2.558149115878481e-05
67,4.01878699812697e-06,0.008394673080971653,94.11764705882352,0.16576877857493177,80.64516129032258,1.2006369198914652e-05
68,4.1081256636223945e-05,0.007234879559696963,94.11764705882352,0.1684236727374731,80.64516129032258,1.221296839035705e-05
69,3.3984750697123135e-06,0.0069984702448803475,94.11764705882352,0.17278011042640756,77.41935483870968,2.328108755622153e-05
70,1.3598072156730709e-05,0.007483351238815685,94.11764705882352,0.16179130875190853,83.87096774193549,2.619609616384486e-05
71,6.7172916818640226e-06,0.008757635300851573,94.11764705882352,0.17394533475957216,80.64516129032258,6.1014376476730815e-05
72,3.6094853140387304e-06,0.005526076040004229,94.11764705882352,0.177226877118508,80.64516129032258,2.903297143026311e-05
73,5.555317236264305e-06,0.0075257270873093935,94.11764705882352,0.1716363505028001,80.64516129032258,3.246603254124897e-05
74,4.2324463488196716e-06,0.007723100556014417,94.11764705882352,0.16327910700850287,80.64516129032258,3.862368247479447e-05
75,3.946238678473653e-06,0.006372982467719508,94.11764705882352,0.17094914610851006,80.64516129032258,1.3312430559354712e-05
76,2.2157904314277276e-06,0.007960667278464076,94.11764705882352,0.18144967005882426,80.64516129032258,3.6726072921694396e-06
77,4.3288628495111067e-07,0.006019573377145083,94.11764705882352,0.177090668570752,80.64516129032258,7.220506704949244e-05
78,1.1549651256392136e-05,0.006622409033783931,94.11764705882352,0.16744910748401895,80.64516129032258,1.5816235951443613e-06
79,1.7755012695298428e-05,0.008040900812056953,94.11764705882352,0.1749728154671229,80.64516129032258,1.851856920031393e-05
80,1.393616660453356e-05,0.005758109067947097,94.11764705882352,0.1675434652316856,80.64516129032258,5.829523107259001e-05
81,1.509036062935615e-06,0.007282134844357309,94.11764705882352,0.17920437566636063,80.64516129032258,4.572463715071901e-06
82,1.0683209754135884e-05,0.006954258167358421,94.11764705882352,0.16701990464804045,80.64516129032258,4.771925621823366e-06
