,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6937727372890166,0.09903350928856536,42.857142857142854,0.11554349063007512,44.44444444444444,0.6932424381238951
1,0.6927501125653469,0.09899458426420563,57.14285714285714,0.11564125217292011,44.44444444444444,0.6927349632397124
2,0.6922395863286436,0.09896348130387099,57.14285714285714,0.11570925924096681,38.88888888888889,0.6916618624616385
3,0.6928191974658888,0.09892949029336282,57.14285714285714,0.11623737250785046,38.88888888888889,0.6925340792833122
4,0.6917307106948197,0.09892629489103655,57.14285714285714,0.11726750952098744,38.88888888888889,0.6806705860456954
5,0.6838210141435374,0.09426609620520764,57.14285714285714,0.12833788536805935,38.88888888888889,0.7015264806189211
6,0.6923421568159818,0.09910115164385225,42.857142857142854,0.3669830403277539,38.88888888888889,1.8399915150985762
7,0.6948535238549269,0.09916467540972415,42.857142857142854,0.11457865188183004,61.111111111111114,0.6919737046870649
8,0.6851998021555109,0.09924185942865704,42.857142857142854,0.1151033220007813,61.111111111111114,0.6917266036262578
9,0.6894650250421754,0.09912774164860046,42.857142857142854,0.11484008091622439,61.111111111111114,0.6951563017062823
10,0.691052713938936,0.09912315551834193,42.857142857142854,0.11541872302546759,44.44444444444444,0.6861807969136137
11,0.8433674412559758,0.11612983603209882,42.857142857142854,0.14362519500639662,66.66666666666666,0.6035440680514307
12,0.7055845269416375,0.1291938187198673,42.857142857142854,0.35890863488800656,44.44444444444444,0.9322210629362663
13,0.9335745670575886,0.12634080070360496,50.0,0.07475488933227253,77.77777777777779,0.7653246470123393
14,0.6161932069648713,0.10953494458848034,42.857142857142854,0.08598782033135496,66.66666666666666,0.07837011149446553
15,0.3872277818326894,0.2412081902284913,42.857142857142854,0.5364683909945119,38.88888888888889,2.9828665521379637e-05
16,0.037922311959645176,0.1588682411279038,50.0,0.364380295954568,44.44444444444444,0.021627735400343157
17,0.6394142025452431,0.09318928188410172,64.28571428571429,0.0810481433107347,72.22222222222221,0.09582153594772055
18,0.3822867538883556,0.10267691407537223,71.42857142857143,0.18209003576071728,61.111111111111114,0.013852608212862
19,1.5291901846876932,0.24263910916719533,64.28571428571429,0.14671655930973534,61.111111111111114,0.007231075767966204
20,0.4071206950392249,0.11605041712871977,50.0,0.21131565017516332,61.111111111111114,0.7491730510589123
21,0.013373087483221547,0.3240216281628724,57.14285714285714,0.5686971045679444,44.44444444444444,0.0010127410889384566
22,0.015522826963458613,0.2806483759245222,50.0,0.2391877596363419,72.22222222222221,0.0012101296581485638
23,0.0009475904304995267,0.2809888936749729,57.14285714285714,0.0938086979919934,72.22222222222221,0.001248651814852242
24,0.5609284156787087,0.1664689828116704,64.28571428571429,0.1898203435502528,72.22222222222221,0.0005540972995763318
25,0.005516971261358486,0.11867872528962298,71.42857142857143,0.42959217633208135,55.55555555555556,0.00520883690527835
26,0.0017470463718331167,0.17656990641204168,57.14285714285714,0.17288984284323033,66.66666666666666,0.001005064107476788
27,0.0005949880513274869,0.17772084736672672,71.42857142857143,0.1519628007562779,77.77777777777779,6.911007102463442e-06
28,6.405316355361983e-05,0.14923114333802598,78.57142857142857,0.19696424124669354,72.22222222222221,6.864349698128791e-05
29,0.00023104251506912867,0.15540178236541388,78.57142857142857,0.36018730926852205,72.22222222222221,4.383709827446949e-05
30,3.0006611095824978e-05,0.17860471096575004,71.42857142857143,0.356736459854242,77.77777777777779,1.703277455870747e-06
31,7.8161843662409e-05,0.1713629752020785,71.42857142857143,0.21662461255909365,77.77777777777779,1.5496306592607658e-06
32,8.568830516514263e-06,0.15226014644719355,78.57142857142857,0.38379111140144695,77.77777777777779,2.0700087739419573e-07
33,1.27080274259853e-05,0.15559560343409057,78.57142857142857,0.2259836787193675,77.77777777777779,4.662637466281923e-05
34,5.696941650920906e-06,0.16416339317454157,71.42857142857143,0.23064995747421804,77.77777777777779,3.5023410730177154e-06
35,3.854011303984105e-05,0.166121293417191,78.57142857142857,0.23457852344763813,77.77777777777779,8.0229911342324e-06
36,1.015232655105425e-05,0.2050412835941827,71.42857142857143,0.2381204605766679,77.77777777777779,1.456269332747758e-07
37,2.6459924169630157e-06,0.16658827864788492,78.57142857142857,0.24011274071343525,77.77777777777779,2.9053161929940083e-05
38,2.45860263738838e-06,0.17764290646447664,78.57142857142857,0.4110650751713257,77.77777777777779,4.8611446681000166e-06
39,5.810063294143899e-06,0.17697556571803583,78.57142857142857,0.24652126299405216,77.77777777777779,2.0566462346582041e-07
40,1.6367016085218814e-06,0.17646492500339953,78.57142857142857,0.24879216632756418,77.77777777777779,8.843592694123603e-07
41,1.6823668867756014e-05,0.17265843774868223,78.57142857142857,0.43424775133404636,77.77777777777779,4.7356547255874286e-07
42,1.0165933580408138e-06,0.1713862147971865,78.57142857142857,0.25221206126589935,77.77777777777779,1.558362606511117e-05
43,1.2940275274740492e-06,0.18600370979514907,78.57142857142857,0.2550252174524319,77.77777777777779,1.0255930884829112e-05
44,1.1705267848026008e-06,0.205479215662933,78.57142857142857,0.25705507199037736,77.77777777777779,6.255232870745128e-08
45,4.093196255693392e-06,0.1798205989062181,78.57142857142857,0.43462798677510883,77.77777777777779,1.5838788386338794e-08
46,4.356987553175211e-07,0.21652771220470132,78.57142857142857,0.4357052250353017,77.77777777777779,2.776692159278739e-06
47,6.925588763711958e-07,0.17368060784687514,78.57142857142857,0.2614549984247255,77.77777777777779,4.0561797079295945e-06
48,5.226903035384208e-06,0.19051870919283095,78.57142857142857,0.5013756524129912,77.77777777777779,2.3586103303463596e-06
49,4.783285392228169e-06,0.21324272540040243,78.57142857142857,0.26431321616657,77.77777777777779,3.1867334267776403e-07
50,1.500892944291927e-06,0.18116292215127233,71.42857142857143,0.5027066671771916,77.77777777777779,1.0525333064599859e-07
51,1.4096610036664683e-07,0.18090770210268903,78.57142857142857,0.4646278235756893,77.77777777777779,2.1157482625516312e-08
52,1.6931109772391871e-06,0.19026972102012502,71.42857142857143,0.2680262363046722,77.77777777777779,2.974577589333825e-08
53,1.6374337305214677e-06,0.22359632833421378,71.42857142857143,0.2724713971423086,77.77777777777779,4.8311169335053606e-09
54,1.1775693566908144e-06,0.19718004414893858,71.42857142857143,0.4559470723372587,77.77777777777779,1.0632315714601173e-07
55,1.1090072772443941e-06,0.19948310238910297,71.42857142857143,0.2711987496337531,77.77777777777779,7.878865336530388e-09
56,8.035117517284529e-06,0.22781277524608282,71.42857142857143,0.2720453504264242,77.77777777777779,4.501475623943909e-06
57,7.357335870029532e-06,0.2017155509062752,71.42857142857143,0.4779713274329671,77.77777777777779,1.3662584565405215e-08
58,1.2120243335477566e-06,0.18654717567461712,71.42857142857143,0.47966149537577013,77.77777777777779,2.1391464974885657e-08
59,6.60996736817098e-06,0.18816778318449406,71.42857142857143,0.2758529757020605,77.77777777777779,2.6712727513026064e-07
60,1.5980923069165928e-06,0.24390960995139674,71.42857142857143,0.5262691011019744,77.77777777777779,1.1262560903517518e-07
61,7.583393533722539e-07,0.2426099854750467,71.42857142857143,0.2777114535110838,77.77777777777779,1.058974531890979e-06
62,1.4857412043114485e-06,0.20095701398756174,71.42857142857143,0.2788093853964613,77.77777777777779,3.559607203574106e-06
63,3.878141665764388e-06,0.2390853984611241,71.42857142857143,0.2801644221791049,77.77777777777779,1.0173300064687503e-06
64,3.491897587847073e-06,0.23150170615357987,71.42857142857143,0.2809174901520086,77.77777777777779,1.058630424615424e-07
65,9.575391504769808e-07,0.24028911723476074,71.42857142857143,0.2817312321431197,77.77777777777779,2.5035434855408957e-06
66,2.4983811654429307e-06,0.23520254093459667,71.42857142857143,0.49577401542123334,77.77777777777779,9.13117123321015e-09
67,1.8840472618623036e-06,0.20611706587269896,71.42857142857143,0.2867724674027998,77.77777777777779,9.286538350542894e-07
68,1.0150021417728156e-06,0.20407977049524986,71.42857142857143,0.4647534852811474,77.77777777777779,4.986217938725168e-08
69,8.262979425350472e-07,0.19530994233906282,71.42857142857143,0.6981227443642845,77.77777777777779,4.191687854959619e-08
