,ASD,ASD,ASD,ASD,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6949087717299967,0.6930633195098905,56.08465608465608,0.5935763888888889,0.31306217238307,0.5243055572112402,0.26041666977107525
1,0.6956596185816899,0.6928507863569789,50.79365079365079,0.5019097222222223,0.6610112264752388,0.5062500002483526,1.0
2,0.704050560604717,0.6929012490093593,49.2063492063492,0.5845486111111112,0.0,0.0,0.0
3,0.6972980066880021,0.692121754142989,53.43915343915344,0.5861111111111111,0.6226077278455099,0.5297123119235039,0.8090277817100286
4,0.6929664917947966,0.6927969129346048,50.79365079365079,0.5300347222222223,0.6650217982629935,0.5093750009934107,1.0
5,0.7175916057166305,0.6928215381877473,50.264550264550266,0.5222222222222223,0.6583506887157758,0.506398810694615,0.9895833333333334
6,0.7206201425048533,0.6911060179439935,51.85185185185185,0.6299603174603174,0.14394841343164444,0.3333333333333333,0.10456349328160286
7,0.6808464800365712,0.693004296800224,51.32275132275132,0.6044642857142857,0.07023809601863225,0.16666666666666666,0.04513888992369175
8,0.7293978454435631,0.6945293318745475,51.32275132275132,0.5900049603174602,0.06527777637044589,0.16666666666666666,0.040972222884496055
9,0.6876084821942985,0.6901473342950898,52.910052910052904,0.5786458333333332,0.6299545553823312,0.5234127100557089,0.8458333387970924
10,0.48822643791047327,1.9787293189733932,51.85185185185185,0.5568452380952381,0.09236111243565877,0.20833333333333334,0.061507937187949814
11,1.839006273567134e-06,2.6715342358992893,55.026455026455025,0.5873263888888889,0.6380804479122162,0.5310019912819067,0.8576388930281004
12,0.7008846331951875,0.7436740529934425,52.38095238095239,0.5951636904761904,0.4881703977783521,0.5539682613064846,0.5120039737472931
13,0.3328494460558651,0.7514365828211099,52.38095238095239,0.6198412698412697,0.6154833684364954,0.5442460409055153,0.7901785783469677
14,0.15418126613280728,0.8679634380004436,55.026455026455025,0.610763888888889,0.5370490762094656,0.5583333397905031,0.5493055606881777
15,0.11107005426543909,1.317154153792963,53.96825396825397,0.6537450396825397,0.20515873407324156,0.3472222238779068,0.16527777972320715
16,0.48499826720397865,0.833291595092822,56.08465608465608,0.5969990079365081,0.5699675430854162,0.5568452458828688,0.6395833392937978
17,1.7768232735727294,1.0151379729307672,55.55555555555556,0.6057291666666667,0.6399847914775213,0.5380456453810135,0.8250000029802322
18,1.266043086181223,0.9689721476711604,55.55555555555556,0.6232390873015873,0.5130621778468291,0.5668650834510723,0.5817460374285778
19,0.8454269786666286,1.0810119112821406,57.67195767195767,0.6038938492063493,0.438723549246788,0.6284722251196703,0.35396826018889743
20,0.0613677816527257,0.7499465765510686,57.67195767195767,0.621999007936508,0.5734457795818647,0.5993055626749992,0.5840277839452028
21,0.35635106618799206,0.9683479819028388,59.25925925925925,0.6689980158730157,0.502083337555329,0.6743055606881777,0.47063492735226947
22,1.3871914303488961,0.8100784719714209,57.67195767195767,0.6211805555555555,0.5239297784864902,0.5693452420334021,0.5249008039633433
23,0.0529716836943703,0.9420163450377315,60.84656084656085,0.6649305555555556,0.5768067687749863,0.6645833365619183,0.5564484223723412
24,0.01979756796755243,1.119595130822309,55.55555555555556,0.661532738095238,0.6285742111504078,0.5262400868038336,0.8537698462605476
25,0.3892063874167649,1.1832599146237182,59.25925925925925,0.685515873015873,0.49451058978835744,0.613194448252519,0.5085317529737949
26,0.010569142083955494,1.176572523187803,60.317460317460316,0.6767609126984127,0.6308307672540346,0.6041170706351598,0.731547623872757
27,1.583458567074957,1.2737015445581559,61.37566137566137,0.675297619047619,0.6001635094483694,0.6274305619299412,0.6805059599379698
28,0.03297576080573334,1.56234208558078,60.84656084656085,0.6516369047619047,0.49947090695301694,0.6340277840693792,0.4657738134264946
29,1.0375068614617162,1.0920937419647005,60.317460317460316,0.6713789682539683,0.6269089790681998,0.5623512013504902,0.7520833400388559
30,0.025322969514265967,1.306465646689912,61.37566137566137,0.6508680555555556,0.6451328893502554,0.5836309641599655,0.7845238130539656
31,0.8166680029751752,1.2352050038888693,59.78835978835979,0.6605902777777777,0.5984122479955355,0.5708333452542623,0.6694444492459297
32,0.020897614025560556,1.5879819712413403,62.96296296296296,0.6488839285714286,0.5575006144742171,0.6451388945182165,0.5361111164093018
33,3.6671025673218964e-05,1.7404645885719496,62.43386243386243,0.6847222222222222,0.5850649426380793,0.6761904805898666,0.5562500096857548
34,0.2901513969607908,2.0771101781610417,60.84656084656085,0.6484126984126984,0.6022486885388693,0.599900803839167,0.6423611181477705
35,0.044972565002229105,1.4470460974472212,60.84656084656085,0.678174603174603,0.6193919604023298,0.636011910935243,0.6736111144224802
36,0.09028634246219112,1.5201105763192913,65.60846560846561,0.659672619047619,0.6568198117117087,0.6547619129220644,0.7089285776019096
