,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1137.3018741024653,541.4135029451688,0.0,0.0,0.0,0.0,0.0,62.425054744522534,0.0,0.0,0.0,0.0,0.0,83.65819567340945,12.61814102298442,0.0,0.0,0.0,0.0,0.0,19.465148737398398,342.7773235769058,0.0,0.0,0.0,0.0,0.0,78.73700091535193,9.578323650800613,0.0,0.0,0.0,0.0,0.0,20.050290218426937,1670.1263679274437,0.0,0.0,0.0,0.0,0.0,962.4832952333236,112.1220257084686,0.0,0.0,0.0,0.0,0.0,33.265559431367684,181.53669042959203,0.0,0.0,0.0,0.0,0.0,82.04830585593558,452.1640256862197,0.0,0.0,0.0,0.0,0.0,406.91613536265464,347.3688159771909,0.0,0.0,0.0,0.0,0.0,482.3579961161387,247.34844236886335,0.0,0.0,0.0,0.0,0.0,92.0772506957736,377.8639012233051,0.0,0.0,0.0,0.0,0.0,528.0024417734109,19.856320255610974,0.0,0.0,0.0,0.0,0.0,4.807038114095588,1174.1800170862875,0.0,0.0,0.0,0.0,0.0,1774.6581233163113,2170.2061287554584,0.0,0.0,0.0,0.0,0.0,2737.706562809802,2755.6378769882435,0.0,0.0,0.0,0.0,0.0,2793.726377417811,286.72212484634633,0.0,0.0,0.0,0.0,0.0,372.59974156113327
1,257.13180862756235,212.96088920396264,0.0,0.0,0.0,0.0,0.0,2.089040260064469,0.0,0.0,0.0,0.0,0.0,10.531311874876797,20.17533401559076,0.0,0.0,0.0,0.0,0.0,11.027145776467169,156.12511327294504,0.0,0.0,0.0,0.0,0.0,169.8305166438384,8.780723396497388,0.0,0.0,0.0,0.0,0.0,9.540523440036791,910.4825460736771,0.0,0.0,0.0,0.0,0.0,364.36786320905054,107.04611612087467,0.0,0.0,0.0,0.0,0.0,20.275564386740818,179.28673509806742,0.0,0.0,0.0,0.0,0.0,212.9851650463541,251.12350351497332,0.0,0.0,0.0,0.0,0.0,121.2387731799856,207.15865101653708,0.0,0.0,0.0,0.0,0.0,215.40394946325952,91.67535799500395,0.0,0.0,0.0,0.0,0.0,4.841552616394534,195.19524344790673,0.0,0.0,0.0,0.0,0.0,498.1812181978415,34.94615270722748,0.0,0.0,0.0,0.0,0.0,64.07428120543108,439.690787193629,0.0,0.0,0.0,0.0,0.0,453.11189282611895,1325.2665429774238,0.0,0.0,0.0,0.0,0.0,1855.5843239554556,1827.1150338386597,0.0,0.0,0.0,0.0,0.0,2013.4796598951743,111.38853887051918,0.0,0.0,0.0,0.0,0.0,132.457814654388
2,268.4849064088382,192.65957593156523,0.0,0.0,0.0,0.0,0.0,2.888913617441069,0.0,0.0,0.0,0.0,0.0,2.0843583386610565,9.643527657657891,0.0,0.0,0.0,0.0,0.0,7.703822643901189,42.49396000417333,0.0,0.0,0.0,0.0,0.0,17.488289804843642,10.506702355147818,0.0,0.0,0.0,0.0,0.0,5.478692626279162,519.238986411551,0.0,0.0,0.0,0.0,0.0,137.0627062417067,93.13960317786518,0.0,0.0,0.0,0.0,0.0,47.00782830747938,139.63798670953187,0.0,0.0,0.0,0.0,0.0,114.38168462537483,194.4710892772761,0.0,0.0,0.0,0.0,0.0,252.05880774856445,141.20030291330292,0.0,0.0,0.0,0.0,0.0,101.21544092368585,72.23165192252836,0.0,0.0,0.0,0.0,0.0,57.13340721183649,181.44664996334032,0.0,0.0,0.0,0.0,0.0,152.47228948236437,16.39656611518482,0.0,0.0,0.0,0.0,0.0,7.1656873912965295,290.49839977013585,0.0,0.0,0.0,0.0,0.0,326.56959909333176,615.2355260237581,0.0,0.0,0.0,0.0,0.0,1098.930104063334,1058.9161756984827,0.0,0.0,0.0,0.0,0.0,1456.464154424394,93.8468224958138,0.0,0.0,0.0,0.0,0.0,102.6690696553263
3,284.54231362727563,219.6223594429445,0.0,0.0,0.0,0.0,0.0,12.642051496248065,0.0,0.0,0.0,0.0,0.0,11.375745054216132,3.5413385130357002,0.0,0.0,0.0,0.0,0.0,1.9364070928250392,12.515677661178728,0.0,0.0,0.0,0.0,0.0,19.718608428657344,3.3202169224237337,0.0,0.0,0.0,0.0,0.0,3.5674534421785276,534.7216241324954,0.0,0.0,0.0,0.0,0.0,365.7160109724602,72.26382190802417,0.0,0.0,0.0,0.0,0.0,29.60404549477996,100.78333654630094,0.0,0.0,0.0,0.0,0.0,52.65990859977136,116.30786772308154,0.0,0.0,0.0,0.0,0.0,16.4602003896444,78.17126639528892,0.0,0.0,0.0,0.0,0.0,90.48188931406402,58.857861980043424,0.0,0.0,0.0,0.0,0.0,155.4939454441204,154.63005522922944,0.0,0.0,0.0,0.0,0.0,53.311646520496566,44.634605632801446,0.0,0.0,0.0,0.0,0.0,5.016836191339671,178.20796854965434,0.0,0.0,0.0,0.0,0.0,122.17151014088745,196.93542810882224,0.0,0.0,0.0,0.0,0.0,601.989419560069,805.8018507205086,0.0,0.0,0.0,0.0,0.0,805.805201361345,78.20292263832464,0.0,0.0,0.0,0.0,0.0,176.03351624832644
4,453.70110704047033,240.86167194305744,0.0,0.0,0.0,0.0,0.0,6.238172706605398,0.0,0.0,0.0,0.0,0.0,2.735024617942306,7.233075782895296,0.0,0.0,0.0,0.0,0.0,4.975070464279662,15.294772049476936,0.0,0.0,0.0,0.0,0.0,8.04935817206275,45.563524338362406,0.0,0.0,0.0,0.0,0.0,11.283494012112005,394.19084065747774,0.0,0.0,0.0,0.0,0.0,145.65527262629305,64.90355816283842,0.0,0.0,0.0,0.0,0.0,12.70715961873033,69.30358796551425,0.0,0.0,0.0,0.0,0.0,28.797667999587585,91.48596676104832,0.0,0.0,0.0,0.0,0.0,117.06551533477094,109.67002738115036,0.0,0.0,0.0,0.0,0.0,142.52978297665686,66.22303423274641,0.0,0.0,0.0,0.0,0.0,56.53801755523279,181.72463745990336,0.0,0.0,0.0,0.0,0.0,41.233764854405734,44.51327044690448,0.0,0.0,0.0,0.0,0.0,15.269811460056133,150.99223443992278,0.0,0.0,0.0,0.0,0.0,88.1090392406634,119.75424644991242,0.0,0.0,0.0,0.0,0.0,66.14262376818044,367.68623961809607,0.0,0.0,0.0,0.0,0.0,372.98537186837916,61.43246720045209,0.0,0.0,0.0,0.0,0.0,127.94413136898703
5,258.5598187662477,254.5390356004378,0.0,0.0,0.0,0.0,0.0,9.731687423101924,0.0,0.0,0.0,0.0,0.0,0.6170268983922179,1.9451274797048208,0.0,0.0,0.0,0.0,0.0,0.4609436815029499,12.077749229081801,0.0,0.0,0.0,0.0,0.0,21.279836500596556,2.5727945411753317,0.0,0.0,0.0,0.0,0.0,3.936609736804297,397.06173076753146,0.0,0.0,0.0,0.0,0.0,307.39593831149176,56.45148746901229,0.0,0.0,0.0,0.0,0.0,52.55142082046676,67.65137578364826,0.0,0.0,0.0,0.0,0.0,0.5956700826890844,54.26395033109907,0.0,0.0,0.0,0.0,0.0,90.55368137077393,66.08737415365059,0.0,0.0,0.0,0.0,0.0,64.49435125224376,85.65765900351803,0.0,0.0,0.0,0.0,0.0,108.22110423748676,142.40892301323927,0.0,0.0,0.0,0.0,0.0,69.30076158528222,31.08239812743365,0.0,0.0,0.0,0.0,0.0,59.5544613522527,96.5672452676419,0.0,0.0,0.0,0.0,0.0,88.37744908883099,70.48128141126988,0.0,0.0,0.0,0.0,0.0,75.88480565483385,293.4469143052057,0.0,0.0,0.0,0.0,0.0,110.08597020772054,47.64880216340035,0.0,0.0,0.0,0.0,0.0,76.57009533260317
6,258.78578239515446,261.8684584848852,0.0,0.0,0.0,0.0,0.0,3.9829106680517326,0.0,0.0,0.0,0.0,0.0,7.349355400856912,2.6834011830021383,0.0,0.0,0.0,0.0,0.0,2.3185144867326763,10.652082799404672,0.0,0.0,0.0,0.0,0.0,5.908532645878975,2.30338414560197,0.0,0.0,0.0,0.0,0.0,4.112810418496664,383.91463465370214,0.0,0.0,0.0,0.0,0.0,107.98621349757221,57.20988300421233,0.0,0.0,0.0,0.0,0.0,22.1197104204337,65.42733281925885,0.0,0.0,0.0,0.0,0.0,370.31454340875376,49.73816463397849,0.0,0.0,0.0,0.0,0.0,85.25672550787715,61.55631446593226,0.0,0.0,0.0,0.0,0.0,80.88794941806304,62.915574036340026,0.0,0.0,0.0,0.0,0.0,157.0993356628875,147.9281912608495,0.0,0.0,0.0,0.0,0.0,83.23824345811009,23.117329241094307,0.0,0.0,0.0,0.0,0.0,13.264320674640594,99.28163372078309,0.0,0.0,0.0,0.0,0.0,143.86016461113024,53.664378153708164,0.0,0.0,0.0,0.0,0.0,95.24420940045766,153.30535732567586,0.0,0.0,0.0,0.0,0.0,115.8292724321515,46.18249903483508,0.0,0.0,0.0,0.0,0.0,81.41962335485641
7,224.26248377709746,233.85243794634934,0.0,0.0,0.0,0.0,0.0,1.609901909441673,0.0,0.0,0.0,0.0,0.0,2.516517863985861,2.9751437487662167,0.0,0.0,0.0,0.0,0.0,3.2561818759846743,9.56044627311164,0.0,0.0,0.0,0.0,0.0,2.419850187604377,1.3371800098348154,0.0,0.0,0.0,0.0,0.0,5.508579357139085,304.6691874154408,0.0,0.0,0.0,0.0,0.0,140.45118118233344,56.819129343850854,0.0,0.0,0.0,0.0,0.0,31.687249107066016,82.73583448683678,0.0,0.0,0.0,0.0,0.0,259.55563574567014,77.2653309873533,0.0,0.0,0.0,0.0,0.0,59.787027592776674,53.06058042659737,0.0,0.0,0.0,0.0,0.0,89.79577502099598,89.43462464366175,0.0,0.0,0.0,0.0,0.0,82.7682691439112,127.95835574191346,0.0,0.0,0.0,0.0,0.0,64.47969366882715,16.58032667390025,0.0,0.0,0.0,0.0,0.0,6.461221066699817,164.42143646165133,0.0,0.0,0.0,0.0,0.0,69.06524927150345,156.0256778848672,0.0,0.0,0.0,0.0,0.0,73.1586504848234,157.06878124043547,0.0,0.0,0.0,0.0,0.0,83.53798025014927,61.94571172357251,0.0,0.0,0.0,0.0,0.0,41.767741795259866
8,69.28899534757932,343.78495509799075,0.0,0.0,0.0,0.0,0.0,3.088035319980041,0.0,0.0,0.0,0.0,0.0,2.8647793813189515,5.117337481174308,0.0,0.0,0.0,0.0,0.0,6.907571179174573,11.383582109253606,0.0,0.0,0.0,0.0,0.0,3.2555501553566293,4.6819957068614295,0.0,0.0,0.0,0.0,0.0,24.769882175672674,417.23032449948573,0.0,0.0,0.0,0.0,0.0,304.70562390053493,55.4982676632845,0.0,0.0,0.0,0.0,0.0,3.3156223776064824,68.98502474091539,0.0,0.0,0.0,0.0,0.0,50.64624214265526,46.41401182583046,0.0,0.0,0.0,0.0,0.0,64.67005671232522,82.34188857401327,0.0,0.0,0.0,0.0,0.0,65.9148687277814,54.01084755557292,0.0,0.0,0.0,0.0,0.0,39.4179405383865,100.10199527836319,0.0,0.0,0.0,0.0,0.0,72.27850257631312,26.774338045734794,0.0,0.0,0.0,0.0,0.0,25.061468975225736,84.06526106571641,0.0,0.0,0.0,0.0,0.0,38.94765110041563,59.417460765858365,0.0,0.0,0.0,0.0,0.0,94.2468790784049,161.74151929715103,0.0,0.0,0.0,0.0,0.0,281.81455507720824,50.34558609156242,0.0,0.0,0.0,0.0,0.0,47.82466989238472
