,ADHD,ADHD,ADHD,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5356693762468325,0.08044058133359405,71.55172413793103,0.13910933228984326,66.66666666666666,0.6892235888185717
1,0.4374640456349985,0.08402212869759598,65.51724137931035,0.3587947057833803,22.22222222222222,0.6776232011079543
2,0.4589617856895461,0.09541956499553508,64.65517241379311,0.22207449783231326,44.44444444444444,0.5358213770429117
3,0.9641376207928384,0.0893113810295758,62.06896551724138,0.22925077997510812,55.55555555555556,0.28283426654788424
4,0.523720153008396,0.08872133575673345,59.48275862068966,0.212086486409971,55.55555555555556,0.13468905226993744
5,0.35341002805648253,0.09711175391930583,61.206896551724135,0.29839825194423997,44.44444444444444,0.08362738962141625
6,0.47679941981927454,0.12529208855181279,65.51724137931035,0.4790320472572961,55.55555555555556,0.033837678925391974
7,0.964403191061132,0.15383407100288568,47.41379310344828,0.3697718334054326,44.44444444444444,0.010994780444851198
8,0.26948252168898645,0.1358502060732531,56.03448275862068,0.4429520464385712,55.55555555555556,0.010945334494255896
9,0.10546023042515058,0.18535638546951727,62.06896551724138,0.5843316380037324,44.44444444444444,0.0002735463429363678
10,0.033759842692490924,0.1957901285312138,56.896551724137936,0.4145032739037185,55.55555555555556,0.017916377468749387
11,0.02153557252196164,0.20508245898620853,60.3448275862069,0.41031177229215493,44.44444444444444,0.0022682932256314855
12,0.015073020227963068,0.26575710527060376,58.620689655172406,0.4351261807439785,44.44444444444444,0.001765872367583095
13,0.0018841378363133392,0.26039020255236267,62.06896551724138,1.1652345160905924,44.44444444444444,0.0012654039055722832
14,0.008969750856607945,0.31011475811850364,61.206896551724135,1.8303454167418438,44.44444444444444,0.001115022633753796
15,0.005846728690211428,0.3025950381769255,59.48275862068966,1.0913812113624213,44.44444444444444,0.0013590788343737859
16,0.002515952688288532,0.3049478655481975,60.3448275862069,0.6921620403971911,44.44444444444444,0.0001492914625525789
17,0.00029750302849101837,0.3060159520887703,58.620689655172406,0.4825645835045227,44.44444444444444,0.00011353115941427592
18,0.0005473889849302119,0.3098938035202939,60.3448275862069,0.7168877430355212,44.44444444444444,0.0002720776790575966
19,0.00039002504518015325,0.32399853594326883,59.48275862068966,0.49409204902347603,44.44444444444444,0.0007169359653011586
20,0.0010327019108966424,0.3143686774835739,60.3448275862069,1.2453618355424165,44.44444444444444,0.0003795129149353714
21,0.0007890243371765237,0.31819310066183415,58.620689655172406,0.7478758802178427,44.44444444444444,0.00025017708123462447
22,0.000343173602753576,0.324969687277526,59.48275862068966,0.6299228793419098,44.44444444444444,0.0004731074872293614
23,0.00047821565129110876,0.32684424994453554,59.48275862068966,0.5132077094520301,44.44444444444444,0.00021717907037166774
24,0.0005277994616076309,0.3359438415387483,58.620689655172406,0.7478344292937034,44.44444444444444,0.0005277247066500004
25,0.00037998886505966333,0.3395534124580498,58.620689655172406,0.6349680923333741,44.44444444444444,0.00023623699372183542
