,ASD,ASD,ASD,SZ,SZ,SZ,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.9136261298676248,0.09288237684757386,46.03174603174603,0.08655163662969836,60.15625,0.6910468670513131,0.07288460190221556,75.0,0.7305642017695158,0.09136255884722744,55.65217391304348,0.5753066909924998,0.10144053134269297,51.21951219512195,0.6933221508707333,0.12222391005553283,41.17647058823529,0.6929230555808911,0.15411227174874653,44.44444444444444,0.6955523136551368,0.1066842958072348,23.076923076923077,0.6932282962291944,0.118370970349966,28.57142857142857,0.6218065030065344,0.13866313594741278,50.0,0.6954836879855071,0.08655368692260225,62.5,0.6929723540609029
1,0.6929628750172999,0.08801856072087196,46.56084656084656,0.0864827283000034,60.15625,0.6907648580366387,0.07440571675701382,75.0,0.7205151711475256,0.09178176002573404,55.65217391304348,0.6750098871032344,0.10141316141667696,48.78048780487805,0.7656671258147387,0.12233991196924068,58.82352941176471,0.693084172587745,0.15411783126553857,44.44444444444444,0.6930069178817124,0.10668288388145848,23.076923076923077,0.7522005102607627,0.09900646458366,71.42857142857143,0.6935479621998171,0.1386134838108741,50.0,0.6928115585576526,0.08665575345149518,37.5,0.6930646539559436
2,0.6932250356103775,0.08801673971668579,58.730158730158735,0.0864387802700354,60.15625,0.6875228839287454,0.07410326802063963,75.0,0.6673952149296284,0.09009973830381915,55.65217391304348,0.5900149822684417,0.10143108194936526,51.21951219512195,0.6928892134293883,0.12231724005293225,58.82352941176471,0.8640102667227028,0.15395008065616642,55.55555555555556,0.6938236594666659,0.10668665987396328,23.076923076923077,0.6930895901010427,0.09901279966232202,71.42857142857143,0.693111943512905,0.13862703833472262,40.0,0.6931546377092221,0.08664426595015345,37.5,0.6931527735130003
3,0.6940334775276756,0.08796916311584009,46.03174603174603,0.08441407688186064,60.9375,0.6971846735116678,0.06896344328644768,75.0,0.6749804698223755,0.09017313587525619,55.65217391304348,0.8314416740825585,0.10145272026328582,36.58536585365854,0.6930039855530417,0.11306254392619199,58.82352941176471,0.691075639633039,0.15404250509791273,44.44444444444444,0.6935634794910696,0.11316391821946753,23.076923076923077,0.6768578339363236,0.11139884688613313,28.57142857142857,0.8780403352220112,0.1387028697060608,50.0,0.693410808633609,0.08689891887054867,37.5,0.6931687382901655
4,0.6727242936551989,0.08803197812149655,47.08994708994709,0.07874506318416111,63.28125,0.8567378422977963,0.08095579097751662,75.0,0.34398793503351505,0.08955782745224969,55.65217391304348,0.6703903492538343,0.10148590219787379,34.146341463414636,0.6932272379852208,0.1024786123437717,58.82352941176471,0.7032878546188209,0.1540483574229755,33.33333333333333,0.6934164989473063,0.13682964690974556,38.46153846153847,0.6919423139703715,0.0997549788494603,57.14285714285714,0.69375456157515,0.14350181349374308,60.0,0.6867064337324694,0.08677766659736079,25.0,0.6915941626041141
5,0.6940395923747361,0.08776671761166396,46.03174603174603,0.08219478261499014,63.28125,0.6838796066650611,0.07150131371859783,75.0,0.7168248318407301,0.0895866611907824,55.65217391304348,0.7537228170895565,0.10144910463461772,51.21951219512195,0.6927084146926442,0.10895944805778687,76.47058823529412,1.001318189117994,0.15396848044231484,55.55555555555556,0.6930366514765104,0.10665758383820544,30.76923076923077,0.6929413587676049,0.09944577367772853,35.714285714285715,0.6543791249820899,0.1392772333309607,40.0,0.6932484306277522,0.0866636567753789,37.5,0.6926093970562613
6,0.6854907573110336,0.089473421519041,46.03174603174603,0.07633446713449163,67.1875,0.536146430044995,0.085070278348062,71.875,0.44431209149571266,0.08964071449701533,55.65217391304348,0.6380526124812128,0.10136252690090766,51.21951219512195,0.6919663302753487,0.11876130516207345,47.05882352941176,0.42023489438260686,0.15412164064297346,55.55555555555556,0.6934245856757343,0.10656537492757437,53.84615384615385,0.6926959452707092,0.08575449249178344,50.0,1.0645719050443765,0.14122046048423065,50.0,0.6727526656980316,0.10284686567631283,37.5,0.6794245999954421
7,0.48843066801155044,0.09876673297129837,48.67724867724868,0.0846130056102849,71.875,0.31887356221573365,0.10230207813616812,75.0,0.3519885506376282,0.09053179224844113,55.65217391304348,0.39618224920627887,0.10135268868950686,53.65853658536586,0.6914623687094326,0.1418954706951519,64.70588235294117,0.1641738550903406,0.15466625466377915,44.44444444444444,0.6926924995275193,0.10648698406533413,46.15384615384615,0.6926483791085755,0.119068419181835,50.0,0.8046390479358912,0.13812985526946897,60.0,0.6694455685736178,0.1090836315566566,62.5,0.7578829971907385
8,0.8200919567980407,0.0900800502285423,48.148148148148145,0.08132125662623714,72.65625,0.36196324566556587,0.11884214450999189,71.875,0.23290725421930386,0.0884735834604996,55.65217391304348,0.5809845731275366,0.10145800123209443,51.21951219512195,0.6938189374167305,0.11850953515951801,64.70588235294117,0.4842330556634685,0.1541052099625731,44.44444444444444,0.46485440729010047,0.10723841739504879,23.076923076923077,0.6912906347702709,0.10285967418212445,50.0,0.7456648356322942,0.13666647301273138,50.0,0.6300894402363312,0.08658908941373505,37.5,0.6910198087246968
