,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.49208304241803763,0.6854158064602969,64.65517241379311,0.4426984126984127,0.0,0.0,0.0,0.6931589787578458,50.0,0.5958333333333333,0.0,0.0,0.0,0.6676819479201505,0.69356283617746,47.08994708994709,0.45210813492063484,0.6192224572102228,0.466666666790843,1.0,0.694577675679213,0.6581941043412822,68.75,0.4291666666666667,0.0,0.0,0.0,0.41847675208391494,0.6939265582659156,38.88888888888889,0.4444444444444444,0.0,0.0,0.0,0.6921000139207871,0.6894261121447753,77.77777777777779,0.45833333333333337,0.9285714328289032,0.875,1.0,0.7357846846043268,0.7109962520352523,46.15384615384615,0.59375,0.6190476417541504,0.45000000298023224,1.0,0.6936367138938827,0.6931512122749678,42.857142857142854,0.6875,0.5079365074634552,0.4761904925107956,0.75,0.6932051126241346,0.7097710970581552,30.0,0.25,0.0,0.0,0.0,0.6930679141372317,0.6933915816005397,42.857142857142854,0.5263888888888889,0.0,0.0,0.0,0.6943239324329777
1,0.5137137709089687,0.9016901168100397,36.206896551724135,0.5590079365079366,0.4931002467870712,0.3559523820877075,0.9333333333333333,0.592819642306849,64.84375,0.7575520833333333,0.7019955776631832,0.620833340100944,0.883333332836628,0.9049734108919196,0.6883177148480666,55.55555555555556,0.561235119047619,0.1438492052257061,0.3333333333333333,0.09444444626569748,0.797880250947137,0.6902594703165629,68.75,0.515625,0.0,0.0,0.0,0.7025631632337356,0.6923562728783244,72.22222222222221,0.9166666666666666,0.7666666706403097,0.6666666666666666,0.9444444378217062,0.7158781762095259,2.499554885139765,22.22222222222222,0.75,0.0,0.0,0.0,0.40800905188155423,0.689843104323825,46.15384615384615,0.7291666666666667,0.6190476417541504,0.45000000298023224,1.0,0.7146971480543067,0.6919416777861712,57.14285714285714,0.53125,0.0,0.0,0.0,0.6944067915159094,0.8584796498035793,40.0,0.25,0.0,0.0,0.0,0.6927525067522687,0.6889114248325041,57.14285714285714,0.4583333333333333,0.7099567254384359,0.5625,1.0,0.6934089338178764
2,0.6293816053432246,0.6696772050766966,64.65517241379311,0.4751984126984127,0.0,0.0,0.0,0.5889564762228265,68.75,0.7796875000000001,0.5150297675281763,0.6510416697710752,0.4677083408460021,0.5636116637253866,0.685784916270779,47.08994708994709,0.5597222222222222,0.6127224757025639,0.47276786093910533,0.9833333343267441,0.6929662436683559,0.6190959482262689,68.75,0.5729166666666666,0.0,0.0,0.0,0.582659841019414,0.6897589671096211,83.33333333333334,0.7916666666666666,0.9074074228604635,0.8777777751286825,0.9444444378217062,0.7338293001067653,0.5970690105339231,77.77777777777779,0.6071428571428572,0.46666666865348816,0.4375,0.5,1.0081056384189717,0.7229860636612815,46.15384615384615,0.20833333333333331,0.6190476417541504,0.45000000298023224,1.0,0.9002303090913285,0.6928289307076955,57.14285714285714,0.625,0.563636377453804,0.45238097012043,0.75,0.756778371865668,0.777139014102202,40.0,0.25,0.0,0.0,0.0,0.746662602616236,0.6935584325787224,42.857142857142854,0.38125000000000003,0.0,0.0,0.0,0.6941763619414789
3,0.6387329510609215,0.6674418057344044,64.65517241379311,0.5073809523809524,0.0,0.0,0.0,0.6195420773097091,64.0625,0.7738839285714285,0.40833333507180214,0.6354166679084301,0.3236607201397419,0.502358770596823,0.6838121420367496,54.4973544973545,0.582688492063492,0.06805555522441864,0.14583333333333334,0.04652777872979641,0.6905646620274621,0.5766128551074544,68.75,0.7083333333333334,0.125,0.25,0.0833333358168602,0.603262800616917,0.6915049687113661,38.88888888888889,0.6402777777777778,0.0,0.0,0.0,0.6717504398821864,0.5710383572607692,77.77777777777779,0.5416666666666667,0.9285714328289032,0.875,1.0,0.6942475424132656,0.6987413119240933,46.15384615384615,0.26666666666666666,0.0,0.0,0.0,0.7901403320285206,0.683867521665435,64.28571428571429,0.90625,0.6607142984867096,0.5750000029802322,0.875,0.6873818436600181,0.7616319459698708,20.0,0.03333333333333333,0.0,0.0,0.0,0.7462099523508109,0.6935908959202765,42.857142857142854,0.35763888888888884,0.0,0.0,0.0,0.6932267034645676
4,0.6383722000926474,0.6717118005004381,64.65517241379311,0.5333333333333333,0.0,0.0,0.0,0.6014538357493362,70.3125,0.778125,0.576560253277421,0.7812500037252903,0.4781250022351742,0.35946081420257253,0.6793401340628324,53.96825396825397,0.6185019841269841,0.499678336083889,0.5263888966292143,0.5264881023516258,0.4077928879830013,0.5556064449921333,71.875,0.63125,0.20000000298023224,0.25,0.1666666716337204,0.8753153905247082,0.6465229942335278,50.0,0.5888888888888889,0.4148148496945699,0.4888888994852702,0.3777777850627899,0.6128997180611286,0.7312642446746885,55.55555555555556,0.5416666666666667,0.800000011920929,0.875,0.75,0.4909120004412631,0.6995608761506039,46.15384615384615,0.4,0.375,0.30000001192092896,0.5,0.7127050245342037,0.682771635748854,50.0,0.625,0.4523809403181076,0.4583333432674408,0.5,0.692148707793713,0.6266644659176521,40.0,0.75,0.0,0.0,0.0,0.6944774946634621,0.6933351525267063,38.095238095238095,0.44355158730158734,0.37447090446949005,0.5250000009934107,0.31309523930152255,0.7031298000887339
5,0.8497773973685029,0.6833651419892358,64.65517241379311,0.5024206349206349,0.0,0.0,0.0,0.5312182790942843,72.65625,0.8729166666666667,0.7130681853741407,0.7010416723787785,0.8020833395421505,0.4274235289276515,0.6744637989877248,54.4973544973545,0.577951388888889,0.5903305051227411,0.5159722299625477,0.739583338300387,0.6907194386935042,0.6014723885100702,65.625,0.7083333333333333,0.492063507437706,0.4375,0.6000000014901161,0.5448596891588857,0.6786251022737589,72.22222222222221,0.8888888888888888,0.4867725173632304,0.6666666666666666,0.4000000059604645,0.6477558224184655,0.7641653032149731,22.22222222222222,0.5833333333333333,0.0,0.0,0.0,0.8702099407032363,0.7250534830371455,53.84615384615385,0.4642857142857143,0.2857142984867096,0.5,0.20000000298023224,0.7169193006973437,0.6990757738264739,42.857142857142854,0.8666666666666667,0.6060606241226196,0.4375,1.0,0.6922800179505844,0.6913967992284823,70.0,0.9333333333333333,0.375,0.5,0.30000001192092896,0.6982281627666456,0.6919264441279429,52.38095238095239,0.513888888888889,0.46195288002491,0.5055555601914724,0.4583333383003871,0.6912504170991405
6,1.312617316388874,0.7601185199828893,64.65517241379311,0.4245238095238096,0.0,0.0,0.0,1.2622152200660108,62.5,0.8100818452380953,0.3664682600647211,0.75,0.2491071466356516,0.1789058828617571,0.7384176657006692,55.55555555555556,0.6435515873015875,0.1319444440305233,0.25,0.09216269912819068,1.064568920845942,0.5964926417664045,78.125,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.24056617521071386,0.9205672223524862,61.111111111111114,0.5930555555555556,0.5555555621782938,1.0,0.40000000099341076,0.5132936608970502,1.5967740403680795,22.22222222222222,0.6666666666666667,0.0,0.0,0.0,0.9719280286709321,0.9978976075147071,53.84615384615385,0.38541666666666663,0.0,0.0,0.0,0.28794448746127066,0.6630776410356264,57.14285714285714,0.8125,0.625,0.5416666716337204,0.875,0.584700218424077,0.6049280009879239,40.0,0.9333333333333333,0.0,0.0,0.0,0.6921267896357628,0.6926997229854595,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.7375510714723018
7,0.8191765064685055,0.6784485631043564,64.65517241379311,0.5151587301587301,0.0,0.0,0.0,0.570178325669741,75.0,0.846875,0.7093659918755293,0.8250000067055225,0.6489583365619183,0.37543042639104124,0.6678822373309508,52.910052910052904,0.5769841269841269,0.5130367365976175,0.5023809615522623,0.5714285783469677,0.877469571092224,0.5323763656962737,78.125,0.6461309523809524,0.5125000029802322,0.6041666716337204,0.5208333358168602,0.8939319219550693,0.6412257500996869,66.66666666666666,0.6194444444444445,0.811965823173523,0.7416666746139526,0.9166666666666666,0.4672848692035636,0.9999028837615569,22.22222222222222,0.4642857142857143,0.0,0.0,0.0,0.7084289555284835,0.6861225637226218,69.23076923076923,0.8,0.6857142746448517,0.75,0.6666666865348816,0.7469447799509895,0.6365098546074128,57.14285714285714,0.8541666666666667,0.5833333432674408,0.6666666716337204,0.75,0.5554005126282896,0.5318047461532467,40.0,0.75,0.0,0.0,0.0,0.3426288574727177,0.7027663166375426,42.857142857142854,0.5625,0.3115079353253047,0.4722222288449605,0.23888889203468958,0.49078235488569316
8,0.6723493906792823,0.6657884800701754,64.65517241379311,0.5447619047619047,0.0,0.0,0.0,0.57565430008557,73.4375,0.8304687500000001,0.6590773947536945,0.7406250014901161,0.6270833406597376,0.28731458750659483,0.6805521923821226,56.08465608465608,0.5977430555555555,0.5933050898214182,0.527529771750172,0.7277777840693792,0.6218127505365869,0.5324777684242207,71.875,0.7375,0.5541666746139526,0.6083333417773247,0.5833333358168602,0.3126685405608075,0.786284208767793,66.66666666666666,0.6555555555555556,0.7301587462425232,0.75,0.8333333333333334,0.8153009045306037,1.082604458151435,22.22222222222222,0.4642857142857143,0.0,0.0,0.0,0.759737038466452,0.6687201952045062,53.84615384615385,0.6333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.40460196869817433,0.6667766544377771,35.714285714285715,0.7333333333333334,0.533333346247673,0.3928571492433548,0.8333333432674408,0.5399098043435642,0.5329187698067358,40.0,0.9666666666666667,0.0,0.0,0.0,0.669616521464165,0.6840751653756556,42.857142857142854,0.6067460317460317,0.35383597513039905,0.4777777815858523,0.33095238854487735,0.849025249393864
