,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,170.65339388601421,10.807051946165188,0.0,1.4555412485800887,0.0,64.1454081409111,1.3809282177734892,0.0,35.996373812303545,1.0562041389291887,0.0,23.346408515620087,253.159732481901,0.0,1270.1898449262346,24.629886837596008,0.0,118.78610268900792,77.51197703491836,0.0,784.1941104383747,90.49652519728488,0.0,784.4011805633411,102.96500782062505,0.0,808.3622019007998,66.5854537008623,0.0,721.9065657506595,104.86697407564323,0.0,483.9137790139817,99.7249889504142,0.0,444.8411719605595,7.8267848861192135,0.0,30.716553359438876,25.44115682083158,0.0,421.09393334981945,336.63611366354064,0.0,4115.747819274929,366.9446373536125,0.0,4066.7819754152697,279.92604815284835,0.0,3666.7232508116144,41.543932818218074,0.0,361.31192489765124
1,144.48356538973798,8.890130014180391,0.0,0.2767087000739025,0.0,19.53788077809489,4.201856765471023,0.0,61.893268759634346,5.3339379232652275,0.0,59.85121653223364,188.23537565504276,0.0,1011.0176033810694,12.87591662436552,0.0,261.0184594136007,26.628942619147423,0.0,855.9440101263436,44.91537580660068,0.0,736.9447247125017,40.29363772161851,0.0,487.08963202296377,17.08478743898942,0.0,330.8524441432241,54.02206157373032,0.0,290.6708290414538,73.07446055228533,0.0,381.7329772837076,6.045834379388817,0.0,31.779879717537113,26.028901982016798,0.0,231.41548301545515,189.50619483979602,0.0,2085.069486809775,252.9549468872886,0.0,3492.440131474926,167.10387495341052,0.0,2434.8511167259335,20.279352932033543,0.0,172.64711524112732
2,28.61465471925315,1.6340326909937404,0.0,0.2056120849626011,0.0,5.949320572074868,2.523480177865109,0.0,7.1642256080610744,1.5467564704138765,0.0,33.0909788682583,152.83484359609747,0.0,575.4126153033227,29.280618083125486,0.0,74.57478849482862,24.95899305442777,0.0,41.33264061292251,16.02828603754295,0.0,223.5182179836366,13.647691608813556,0.0,245.66672859548098,14.931291201005378,0.0,87.37947614075011,25.317606707526593,0.0,698.8775407293109,60.57197504789558,0.0,437.06246636052487,3.498492597556042,0.0,122.96828973174598,16.36323751985778,0.0,217.70820268103563,74.53495906304605,0.0,819.9926602925416,139.3108181762354,0.0,2222.7752577909605,82.08699301283748,0.0,1552.9169039808987,20.353527036367307,0.0,172.46059388480788
3,25.68952216108382,1.2047919877890347,0.0,0.16987269781679284,0.0,8.542175007795063,1.1875159697550444,0.0,6.484347527171276,0.4806935813828662,0.0,6.376419105989596,83.6574584113713,0.0,499.5423237212278,7.906236516219657,0.0,17.49761780652402,14.391667244783637,0.0,0.26693228210802805,12.146190679379826,0.0,86.72309547761392,11.700144602162379,0.0,298.2958969481627,9.001789038024405,0.0,191.93204667734986,34.03308608882183,0.0,476.1957946274744,32.48528186374893,0.0,585.2042235718392,3.6058842952350156,0.0,17.2018572072368,10.21945892307732,0.0,149.66282232222954,34.22388837646118,0.0,337.2095623685427,65.95849105650827,0.0,1137.4519086541227,38.42258224730863,0.0,963.2688179366539,14.213693260293475,0.0,38.15025230163428
4,16.99626648933699,0.7799593078777809,0.0,1.540567901695499,0.0,4.6760247632106875,0.2815123068133191,0.0,10.095195276485898,0.2886993186606754,0.0,7.551979216281494,44.49118045372752,0.0,362.43269623650826,6.277071935763472,0.0,39.51983785939213,9.455245833777123,0.0,216.3048803870414,11.218880408478281,0.0,101.88060413814459,13.328497751175671,0.0,99.22123894415867,7.461804171267287,0.0,87.04058640069803,25.571611231273618,0.0,150.36194951121846,20.577928476743764,0.0,123.74992823210755,2.5541566937505884,0.0,34.29862962950634,5.845783139919897,0.0,87.90257377583153,22.072061291426444,0.0,120.34979455919736,11.015842428632245,0.0,624.20155944874,15.392200724990635,0.0,190.3742442463575,16.560033392506277,0.0,115.60944637319956
5,19.97958341839715,0.8710260202174652,0.0,0.1464483557435965,0.0,3.7491414071091795,2.2512773611281456,0.0,1.434543465315494,0.4003687630012593,0.0,2.9212137032533474,49.61781210777787,0.0,353.90195560086624,5.7058619093154315,0.0,27.848159388045364,8.085563354932793,0.0,210.0523283188777,6.650062894539728,0.0,70.8140906854433,11.731124367143705,0.0,96.66330664464907,8.327879710748771,0.0,51.99191379182321,23.469978685862515,0.0,290.7330892194114,23.821802537671935,0.0,61.011820546135205,3.6752475077362083,0.0,9.430064926290159,6.676854318194239,0.0,108.56024245658249,15.53130318898073,0.0,133.12727516422115,7.5512970212580885,0.0,30.403736832429743,15.258518972273084,0.0,38.58480230843839,8.586493461219943,0.0,101.34802893414474
6,12.58056961240353,0.7085907585505746,0.0,0.7954069126596054,0.0,12.167987605451765,0.519647079144541,0.0,1.0122120019923493,0.7678812466434697,0.0,2.1863047362992765,32.251561047946204,0.0,243.0393152026284,4.180812876021096,0.0,50.83581256029903,5.33814343890435,0.0,26.74006647520654,5.375696264939379,0.0,64.11407104322296,10.221206317669894,0.0,236.8279954947775,12.321386634970944,0.0,87.45518445748708,35.63434383451342,0.0,430.0722883623032,22.916312299094532,0.0,62.687290214810844,3.2355340799762575,0.0,43.41284881275316,9.915099794964416,0.0,115.24269270939067,14.970186632481377,0.0,76.57948245193813,5.036286004121277,0.0,81.74562512484309,16.45864008145453,0.0,116.42605640522403,9.96357725911373,0.0,15.58211969994454
7,6.063863146714185,0.7183069424481743,0.0,0.2210500916468293,0.0,2.5859491059170576,0.14443762664366583,0.0,1.6080504280502586,2.806798420646353,0.0,2.1295894969723235,26.83803669013495,0.0,213.53420156410297,5.7157562160510045,0.0,12.50631014446141,6.137038690616915,0.0,381.92710073625904,5.294986555554899,0.0,54.940734885144465,13.583590701012648,0.0,55.05123767567455,8.80957615434319,0.0,46.868935592327524,25.775312541695495,0.0,143.5431996649779,16.685350713171793,0.0,111.41607800543132,2.11361062296698,0.0,16.265644687430534,8.193920421968524,0.0,99.33612720537621,15.904086777938343,0.0,164.31157155496487,5.525386624357748,0.0,106.98331746918983,15.296950068061449,0.0,89.2946742756244,9.008939933702688,0.0,46.821127610047384
8,11.170667063730027,1.6298200592760397,0.0,0.1236659642396456,0.0,5.0047491984510595,0.4194188333532114,0.0,4.22922135532745,0.2756654523275634,0.0,10.68211649761442,46.26702920692047,0.0,114.93294008534873,5.603120068689225,0.0,110.10205776987836,6.496045754193596,0.0,243.90199961266705,7.74157913114861,0.0,83.23038371903947,10.737518225150454,0.0,45.08177169171731,6.862021646648153,0.0,69.2753810852675,29.420861956506577,0.0,207.51073643110945,18.1419224225047,0.0,120.8344617550883,5.260744872013636,0.0,3.4936506411326507,14.619316729601014,0.0,85.43390993798765,8.362752302785546,0.0,186.3957231711463,5.691523112708281,0.0,109.49418984152469,22.53790263350189,0.0,333.2593288102742,8.66133935311334,0.0,72.41943657660154
