,DUP16p11_2,DUP16p11_2,DUP16p11_2,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7494308637331599,0.13248743903511173,50.0,0.06639934798361795,72.5,0.5883815781198825
1,0.7365730560871556,0.14310895138362859,44.44444444444444,0.06597823369693807,72.5,0.20547566743424456
2,0.5736810317571914,0.14157478895869102,44.44444444444444,0.06497109595685233,82.5,0.10035263329271063
3,0.3246820731022737,0.15665233743475898,44.44444444444444,0.08050979956131388,77.5,0.411826980872387
4,0.2842625844616829,0.14971616360450493,50.0,0.07873175387729982,82.5,0.02808476221435747
5,0.10317605231906013,0.17555279608088167,55.55555555555556,0.09797723345501505,72.5,0.006150137045365173
6,0.4771001732040278,0.2278617798597186,55.55555555555556,0.10406592387005893,70.0,0.005123139948937638
7,0.03321595826069162,0.2135879827614462,38.88888888888889,0.10852809220642427,77.5,0.007588432701094913
8,0.003005657246507967,0.2445218608768095,44.44444444444444,0.1130140626180343,77.5,0.000851000320974163
9,0.004875466004689934,0.2712536358885809,44.44444444444444,0.11457433157401312,80.0,0.0027611654250411337
10,0.0020118638077053445,0.21193209709530297,38.88888888888889,0.12036609826370474,75.0,0.0013526005768996904
11,0.0034395653047630224,0.24771063644524915,44.44444444444444,0.1255275217639249,77.5,0.003008539735180225
12,0.002578712677503701,0.1700974354054303,38.88888888888889,0.12891646012929792,77.5,0.0009806080504739943
13,0.0015574233074796798,0.2005432317146937,44.44444444444444,0.13012476201620932,77.5,0.0004485108992288737
14,0.0022061560833342283,0.26564841779402315,38.88888888888889,0.13255104433383286,77.5,0.0006876525639348171
15,0.001429209417637048,0.28433768150027494,44.44444444444444,0.1351663544367139,77.5,0.000690262931464836
16,0.001732857987238559,0.2061550578145955,44.44444444444444,0.13652234718272746,77.5,0.0006845593566473555
17,0.0009862385362351261,0.2482510764699919,44.44444444444444,0.1392960954752134,77.5,0.0006850832108425304
18,0.00056060654800363,0.2755595821758759,44.44444444444444,0.1412950040088314,77.5,0.0011609781083127117
19,0.0008848420745241227,0.1815539675944204,44.44444444444444,0.14294697686998145,77.5,0.0001516917196441058
20,0.0008831956714651572,0.2703378472116887,44.44444444444444,0.14383015870178478,77.5,0.0006253613557741109
21,0.0005802881522708368,0.2679760973236722,44.44444444444444,0.1466745997609213,77.5,0.0005775844943184611
22,0.0010126326843596727,0.21419136718481013,44.44444444444444,0.14768013189395118,77.5,0.0009732983387599642
23,0.0005941611258086141,0.3287537411243113,44.44444444444444,0.14915053595749225,77.5,0.00013849495483213298
24,0.0005061636109409854,0.19286810377475075,44.44444444444444,0.14986930714785465,77.5,0.0003183776481179304
25,0.00041963430263878274,0.2831233066299108,44.44444444444444,0.15210263015794948,77.5,0.00024955283121321723
26,0.0003214549688454382,0.3204342982033838,44.44444444444444,0.15288737583042122,77.5,0.00022790420355446405
27,0.000195137679554524,0.291478865006413,44.44444444444444,0.15345171201657776,77.5,7.46128349301475e-05
28,0.0005650575274622217,0.2664277741672674,44.44444444444444,0.15579595221053913,77.5,0.0004365256621135896
29,0.0004110726532172965,0.19698380416476818,44.44444444444444,0.1570149541561717,77.5,0.00017420525777730802
30,0.0002031107105189604,0.19814621437004165,44.44444444444444,0.15779838635576335,77.5,0.00028424232508424715
31,0.00021005491382376394,0.273470913360524,44.44444444444444,0.15827661752923278,75.0,0.0003767997713962939
32,0.00015279448927549245,0.3040927672262039,44.44444444444444,0.1601410672476677,77.5,6.979334374003816e-05
33,0.0001689006034010565,0.26307429189692705,44.44444444444444,0.16027071183814715,77.5,0.00028181637705072685
34,0.0002678212858153392,0.28751801116286735,44.44444444444444,0.16263259020346194,77.5,0.00028417797920362795
35,0.00016859828375845857,0.2515906249173177,44.44444444444444,0.1627476656075854,75.0,6.177925951750293e-05
36,0.00021132567713031753,0.30139830297142267,44.44444444444444,0.1647702015131846,77.5,0.00026837371887786747
37,0.00014165516821466884,0.3661314813005534,44.44444444444444,0.1644658764078982,75.0,0.00024486690439937104
38,8.435723435673537e-05,0.22698035904014974,44.44444444444444,0.16674838014077129,77.5,0.00010549495026315396
39,0.0002829761402848973,0.22181141377317773,44.44444444444444,0.16676315822551366,75.0,0.00025659741673139175
40,0.00015282568583752137,0.20787652581807042,44.44444444444444,0.16756973739507058,75.0,2.556165720445849e-05
41,0.00016596069975662118,0.25878641350584186,44.44444444444444,0.16864765020502087,75.0,0.00016773309160931577
42,0.00014246212723487717,0.3592362968310991,44.44444444444444,0.16931397622477498,75.0,0.00010826074593827844
43,8.16034128303191e-05,0.21179816650901606,44.44444444444444,0.1703967777967497,75.0,0.00010244288523781563
44,9.377108107783705e-05,0.26345521929544563,44.44444444444444,0.171083985680954,75.0,0.00014988499345244404
45,0.0001604206757653807,0.351515391181073,44.44444444444444,0.17132777566346996,75.0,0.00011351986213368963
46,9.703510129135842e-05,0.21491623029214046,44.44444444444444,0.1728321513316277,75.0,2.935578394662863e-05
47,0.00010129396953676987,0.34884285270041804,44.44444444444444,0.17336014665421906,75.0,2.8242147391265705e-05
48,0.00014953927496743515,0.32187475689265405,44.44444444444444,0.17371711311266033,75.0,1.6242794089594514e-05
49,0.00015210279881775087,0.267655662948782,44.44444444444444,0.17505208510678635,75.0,4.713312484899661e-05
50,7.014389795664664e-05,0.21658083712392795,44.44444444444444,0.17491206928953212,75.0,6.190034407975536e-05
51,7.94014650092669e-05,0.29373989379804843,44.44444444444444,0.1759089379190198,75.0,3.2600262502636706e-05
52,8.309251526103829e-05,0.337864828395167,44.44444444444444,0.17685173039256435,75.0,5.792729651585118e-05
53,7.390107076030144e-05,0.21947413731854265,44.44444444444444,0.17732114395654602,75.0,0.00010712496207621603
54,0.00013004723170756603,0.3092564424101707,44.44444444444444,0.1782135728138728,75.0,1.5102372065970446e-05
55,6.242404537042088e-05,0.27228197697853596,44.44444444444444,0.17854337675848633,75.0,7.295942763194502e-05
56,7.315815471946004e-05,0.27304271373455324,44.44444444444444,0.17918374549833022,75.0,4.077693317688692e-05
57,7.583009604597853e-05,0.4013615008040805,44.44444444444444,0.17988098260458701,75.0,5.5920362591326294e-05
58,7.676259120484335e-05,0.3398420723937948,44.44444444444444,0.18014437982518217,75.0,5.5652916361716524e-05
59,5.148519097592057e-05,0.284266364975988,44.44444444444444,0.18129047652529048,75.0,3.354194441648467e-05
60,4.004520765102426e-05,0.2959307611773927,44.44444444444444,0.18181765909314332,75.0,8.855109114487455e-05
61,4.1824682989842374e-05,0.23796665451825438,44.44444444444444,0.18215075934715333,75.0,5.19900607500365e-05
62,3.2611745716354874e-05,0.24814236538128343,44.44444444444444,0.18248404016973882,75.0,1.664974210470225e-05
63,4.311621451416774e-05,0.29384478967807043,44.44444444444444,0.18342994885137204,75.0,2.5231099464793657e-05
64,6.289267479562745e-05,0.22653207368018657,44.44444444444444,0.1841870798423959,75.0,4.324376273840838e-05
65,5.079547637182277e-05,0.3974224994944954,44.44444444444444,0.185022290832752,75.0,4.007443198555736e-05
66,5.62021785798396e-05,0.22843316898033691,44.44444444444444,0.1847123973537959,75.0,3.812887339862434e-05
67,6.152147120784042e-05,0.3245757270130937,44.44444444444444,0.18593518964520334,75.0,5.185373740680037e-05
68,6.716687622860156e-05,0.35963470552486865,44.44444444444444,0.1860668266527455,75.0,2.1842310352845564e-05
69,4.928465368772932e-05,0.2904880376715966,44.44444444444444,0.18708793019037348,75.0,1.1749978244328803e-05
70,4.380149006670848e-05,0.2925236363632019,44.44444444444444,0.18739793990095607,75.0,2.2914537007734397e-05
71,2.5742502618382178e-05,0.2302615835482846,44.44444444444444,0.18751640691843224,75.0,4.11919170988968e-05
72,5.884463417370245e-05,0.38661809787024864,38.88888888888889,0.18805612423904727,75.0,5.6323947235516765e-05
73,6.855159304717609e-05,0.34933080595954785,44.44444444444444,0.18897041474497583,75.0,2.456778215443528e-05
74,2.162565530408234e-05,0.25293558761611556,44.44444444444444,0.18947952097885623,75.0,4.093556589076591e-05
75,6.186948085208882e-05,0.2331023314990941,44.44444444444444,0.18956036038046128,75.0,3.020701793697518e-05
76,3.752091371721675e-05,0.2899593230715325,44.44444444444444,0.19017540348078588,75.0,1.3153069646101699e-05
77,3.921074139854149e-05,0.23324806299089287,44.44444444444444,0.19082948665700392,75.0,2.6380861251061176e-05
78,3.4900133036339596e-05,0.2967274463374393,44.44444444444444,0.1910589484333971,75.0,1.3624935756807692e-05
79,3.340616444247171e-05,0.2568173087327701,38.88888888888889,0.19167802104891984,75.0,2.7921722423135364e-05
80,3.712243097060267e-05,0.335313769913022,44.44444444444444,0.1923794895202378,75.0,1.8437025235635992e-05
81,2.4886527627881316e-05,0.32831651435637677,38.88888888888889,0.1929490308867056,75.0,2.3357542950995006e-05
82,3.618545499065855e-05,0.27163205718030425,44.44444444444444,0.19329485934155974,75.0,5.175174555018516e-05
83,3.80737510396038e-05,0.3610274831429681,44.44444444444444,0.19359793946293324,75.0,3.473307411014667e-05
84,1.4290768688991757e-05,0.3974088042799579,44.44444444444444,0.19377783451346736,75.0,3.7477629387339975e-05
85,2.1514332928757484e-05,0.2943086001529433,44.44444444444444,0.19479864044801554,75.0,2.4362037826755862e-05
86,3.363232007861879e-05,0.2516637911584177,44.44444444444444,0.1951122428241592,75.0,2.5372717651922023e-05
87,3.451508994790619e-05,0.37454303300167424,38.88888888888889,0.19603724802378938,75.0,1.2291587129626563e-05
88,1.6641070224214382e-05,0.4300810356378625,44.44444444444444,0.19596050361377432,75.0,1.1295452138069578e-05
89,1.0770059242398026e-05,0.3108747140004468,38.88888888888889,0.19593553674368455,75.0,3.3554019599300926e-05
90,3.814957678156819e-05,0.3948659651351426,38.88888888888889,0.19726657420676721,75.0,1.8982504982226796e-05
91,3.5488376668058e-05,0.3244442739870172,38.88888888888889,0.1970856409240962,75.0,3.473838442524494e-05
92,4.3342715169421276e-05,0.2547781008006809,44.44444444444444,0.19811524192320823,75.0,3.395615358396222e-05
93,3.3498552239332615e-05,0.30001616687077604,38.88888888888889,0.19810667377466976,75.0,3.0092928980217565e-06
94,2.46993573653431e-05,0.3660413603853973,38.88888888888889,0.1983546816390628,75.0,3.2968894705422536e-05
95,3.1069209823828034e-05,0.3147512359383139,38.88888888888889,0.19911311726031042,75.0,2.0782472910295693e-05
96,2.9155288383913684e-05,0.263318275045284,44.44444444444444,0.1994282966330025,75.0,2.5158304048736504e-05
97,2.266716886906085e-05,0.26303911702713484,44.44444444444444,0.1998891003078988,75.0,2.3104376745775166e-05
98,3.089186960566823e-05,0.330908292705393,38.88888888888889,0.1999200637982658,75.0,7.693526172068988e-06
99,2.7895354368268826e-05,0.3885147777209897,44.44444444444444,0.2008641575759432,75.0,2.559657299703915e-05
