,DUP1q21_1,DUP1q21_1,DUP1q21_1,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6864826120471103,0.08679407059199205,25.0,0.06896682621365256,80.64516129032258,0.654285635565034
1,0.6928344199241896,0.08666928772116744,37.5,0.06809908260047168,80.64516129032258,0.5988728680741544
2,0.694668531376069,0.08664686435455873,37.5,0.06287743894653859,80.64516129032258,0.1234110292061999
3,0.6923751603347652,0.0868027123626945,25.0,0.06547739188026458,74.19354838709677,0.8434873604845441
4,0.6922569804377948,0.08689200963722647,25.0,0.07363746258829892,74.19354838709677,1.3422703720690288
5,0.6936648044892127,0.08691628536414447,25.0,0.11725123412090634,64.51612903225806,0.5426364417742634
6,0.6920995650566301,0.0869159775950145,25.0,0.06936772122366107,80.64516129032258,0.03170961217707493
7,0.43573524482770093,0.25731077294543847,25.0,0.15217274481932572,58.06451612903226,0.5060963434566537
8,0.690932864206577,0.07524225203818599,75.0,0.11085225456572284,83.87096774193549,1.144859409691015
9,0.636679026694729,0.10778663275907628,25.0,0.05844430873436549,83.87096774193549,1.1051395011105565
10,0.526876842770128,0.10834963732076588,25.0,0.23197575522877084,58.06451612903226,0.1790363630857789
11,0.6583672261241797,0.08676727763731966,25.0,0.10494271342247083,80.64516129032258,0.45179930799011725
12,0.5914127649549034,0.09687725380520587,75.0,0.12816979250871824,80.64516129032258,0.0002347901707522239
13,0.878105339521797,0.10972299184710257,25.0,0.1199967523591936,80.64516129032258,0.01822387475385951
14,0.46129151325619927,0.11984505031495715,25.0,0.15435783967338676,80.64516129032258,0.13391729706546587
15,1.414614949624957,0.0773955527015155,50.0,0.14240153988507065,80.64516129032258,0.0015839461679764341
16,0.6629360601741602,0.07521959531108938,62.5,0.20887638100269493,67.74193548387096,0.0017497373763226958
17,1.0087891074655528,0.0989548022442395,25.0,0.17496991037446813,83.87096774193549,0.00020224214595248287
18,0.3183055195552072,0.10847712132659085,25.0,0.1817991073106772,74.19354838709677,0.0009347843874110313
19,0.35284029575356235,0.10088807550583283,50.0,0.17741514796789157,80.64516129032258,0.0012239349345158023
20,1.5402143183410926,0.25425609759661766,25.0,0.16057194505087768,83.87096774193549,0.0014024218581982694
21,0.29246519168874774,0.1500780072927311,25.0,0.28241901591478535,58.06451612903226,0.00016397260476961822
22,0.49592392187276557,0.12586657215134237,25.0,0.17377129485526716,87.09677419354838,0.0001745330921046679
23,0.331964139523915,0.18654872872114112,25.0,0.17690285596323518,83.87096774193549,0.2726150040169732
24,0.032293224707357134,0.09623919975754942,62.5,0.27629700302625415,58.06451612903226,0.20347205122182319
