,ADHD,ADHD,ADHD,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6914665185650541,0.0903162273371453,55.65217391304348,0.08636618714143424,60.9375,0.6933127063604041,0.08803616430106109,45.5026455026455,0.6932240992559835,0.07753773517069038,75.0,0.44749921556968497,0.09945780620270823,53.65853658536586,0.7699039357178347,0.1222144278524468,41.17647058823529,0.7129355571914728,0.1541017305282324,55.55555555555556,0.6946103001849447,0.10676353637314318,30.76923076923077,0.6935703041494102,0.09922119248288994,28.57142857142857,0.6932692453711633,0.24219726854375026,50.0,0.5323544912873254,0.08659106702640033,62.5,0.6936514292219247
1,0.6859500880053278,0.09024713306683461,55.65217391304348,0.18728851589372933,61.71875,2.368267274636039,0.08811900782553221,46.03174603174603,0.6852052601392298,0.07318523697217144,75.0,0.7371978516673193,0.19237031023317064,51.21951219512195,0.5065964611002163,0.1552534437932922,58.82352941176471,0.8553736713095583,0.1535059407471284,55.55555555555556,0.6919838271126473,0.10736320533614913,23.076923076923077,0.6940981165617854,0.0991538299066904,35.714285714285715,0.6922373100066262,0.1382615642274948,50.0,0.693602925725741,0.09334714878779302,37.5,0.6953465523694727
2,0.6939636919411311,0.09026504761449908,55.65217391304348,0.09190306782965557,50.78125,0.9397262493809279,0.08804854766899535,45.5026455026455,0.6933331349521477,0.07030320819662755,75.0,0.49812680499238055,0.10137984404155434,51.21951219512195,0.6923513806679547,0.12232099292067629,35.294117647058826,0.6931955545259068,0.15423778142400268,44.44444444444444,0.7212035978736809,0.10959951665036012,23.076923076923077,0.6876090048635942,0.09911790367366473,28.57142857142857,0.6918472852152678,0.20771623002040118,50.0,0.6922576410490839,0.0865904494681026,62.5,0.6929982718170525
3,0.6848033422226664,0.08976143362889634,55.65217391304348,0.07348944324777947,65.625,0.89671660986538,0.09373792833054262,46.03174603174603,0.9295180051768652,0.06757324029583575,71.875,0.8606710257005794,0.1013962316064366,60.97560975609756,0.6939496046394972,0.13096318247797778,58.82352941176471,0.5396933294651675,0.15437727840690205,44.44444444444444,0.6922345778982497,0.10681401422881129,23.076923076923077,0.6962422976322173,0.09161220920750693,71.42857142857143,0.6879196947621822,0.12982209005595252,50.0,1.0291731730296185,0.20004670320017195,37.5,0.6479984849687603
4,0.6941422109431231,0.0897986921747932,55.65217391304348,0.07072600240809207,71.875,0.5646696311529197,0.08797973106282089,45.5026455026455,0.6907690238235435,0.06622747362959422,71.875,0.522457644654929,0.10211224805067985,53.65853658536586,0.6944406659143759,0.12219958060291457,47.05882352941176,0.6919409321400403,0.15399309641978734,55.55555555555556,0.6933658625041451,0.10686484086247242,23.076923076923077,0.691403986483166,0.09744402852324192,57.14285714285714,0.6901503478308595,0.1453338016435206,50.0,0.6140378380853224,0.10416298441451385,37.5,0.6497087989890892
5,0.6886034891769592,0.08584050358562405,55.65217391304348,0.07625990639793555,67.96875,0.23669198601987249,0.09018580622298346,47.61904761904761,0.695072310955714,0.06832330309528672,71.875,0.3487796910889825,0.10642590307689384,60.97560975609756,0.6011767426535349,0.07853933553000303,58.82352941176471,0.48452899731094173,0.1531470438164935,44.44444444444444,0.7691751364105244,0.09303904975283692,69.23076923076923,0.6675320466859477,0.09945768601342994,42.857142857142854,0.7247988271398811,0.13913361762829712,50.0,0.6915627845585575,0.08805392192319664,50.0,2.0856571669351776
6,0.58134792307918,0.09429079945687081,55.65217391304348,0.08299251115671058,71.875,0.33621022133932205,0.09743228508695971,46.56084656084656,0.9117402476041708,0.08455937325630493,75.0,0.4136969060900979,0.11384943942482828,60.97560975609756,0.6413876347792415,0.11454181248727631,64.70588235294117,0.5313404173019511,0.1549685669383854,44.44444444444444,0.7689498129857973,0.13250227329752026,23.076923076923077,0.7472441779664537,0.09137443815607102,57.14285714285714,0.5481301774627223,0.12952348540868014,70.0,0.6452403897773474,0.12100307909361507,37.5,0.6525455035591783
7,0.7192884444064874,0.08511395606027432,55.65217391304348,0.10128670943550197,69.53125,0.4376503838972039,0.10186983195302951,53.96825396825397,0.7255409468666401,0.07139507805264587,68.75,0.014012125226033848,0.10202154006910272,53.65853658536586,0.8065494950400366,0.10050427358486613,64.70588235294117,0.5830017009829094,0.23793740192767038,44.44444444444444,0.7367372637529953,0.19802152600575176,23.076923076923077,1.4623155034637563,0.08161443788961008,64.28571428571429,0.7220302079214469,0.1672318269283061,40.0,0.7101457950671415,0.07559396825937646,62.5,0.6498703306243998
8,0.7215559755913358,0.08536900680266958,55.65217391304348,0.080040512706164,72.65625,0.3680461589512294,0.09327926982551521,49.735449735449734,0.7917235438413598,0.07730246196990326,71.875,0.7663412428382045,0.10502050420583929,51.21951219512195,0.8435231230061875,0.11398562524550544,52.94117647058824,0.3309492616779165,0.15403946675800922,44.44444444444444,0.8063530764558592,0.1835585496549261,30.76923076923077,0.09000157107892114,0.0890884816895798,64.28571428571429,0.6784746035098743,0.11941321205106145,50.0,0.7476846688089092,0.07890287021143831,75.0,0.7056470406525696
