,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6957452635185231,0.10403174699712929,50.0
1,0.6935090346712297,0.1039765616179685,55.00000000000001
2,0.6896811588082488,0.10385129575489256,50.0
3,0.6830404021011292,0.10374389597699363,50.0
4,0.6831026963656324,0.10405543173365714,50.0
5,0.7122253581417767,0.10409105170538073,50.0
6,0.6727346727508077,0.10423535397019748,50.0
7,0.6997613949030321,0.10287978244036751,50.0
8,0.6680283042705661,0.10343975212402404,50.0
9,0.23597911572779248,0.17755297816233845,50.0
10,0.6615210599714265,0.1024133703085586,50.0
11,0.5156755003864825,0.10857536812232423,50.0
12,1.0850432580918634,0.13106659127327752,50.0
13,0.4875810672906263,0.19069307059112553,50.0
14,0.23407811431109957,0.17816780411045857,50.0
15,0.39542708160718976,0.12195038480461942,60.0
16,1.041209859018774,0.25534959019415104,50.0
17,0.455133521153172,0.26785921215716574,60.0
18,0.0009332725057711874,0.35492274219399367,60.0
19,0.021855842152516236,0.3291719586930623,45.0
20,0.0001260185101938058,0.4350045970927273,55.00000000000001
21,0.018801978883088398,0.5487702501536202,55.00000000000001
22,0.00025401525482548657,0.5649941522672004,50.0
23,0.00016210793351994666,0.48049421762661837,50.0
24,0.00010423346469213068,0.6350207160208362,50.0
25,4.705789998925973e-05,0.6066314024058764,45.0
26,8.397528520359653e-05,0.5476328365629097,50.0
27,7.659464880370395e-05,0.5579617531618688,45.0
28,2.4414790006907382e-05,0.6091908734251695,45.0
29,1.383526427680782e-05,0.5008259630928265,45.0
30,0.0009654534824936708,0.5964009181170706,45.0
31,8.338114848213348e-06,0.6187300451512167,45.0
32,0.00018035386540951292,0.5372124924715111,50.0
33,0.0001487417088643592,0.5489854071459069,45.0
34,7.10674358429633e-05,0.580813790699225,45.0
35,0.00016348090409265236,0.566602816345181,45.0
36,7.945901917795741e-05,0.5651020852916385,45.0
37,1.9376044448269865e-05,0.5595168357014949,45.0
38,6.441454673223826e-05,0.6333314648003865,45.0
39,0.00030947363770377715,0.50612096098918,45.0
40,7.059202775121081e-05,0.5515615514168813,50.0
41,4.273922687929342e-05,0.6067385644334612,45.0
42,1.4306949615461208e-05,0.6418474762534693,45.0
43,2.5287490757543023e-05,0.5519843015309307,45.0
44,0.00013788040844772508,0.5976376137987665,45.0
45,0.000220868829004652,0.6395372118303548,45.0
46,7.895286451445412e-05,0.559315577125839,45.0
47,2.507278548771457e-05,0.5931081411252419,50.0
48,1.2318882233841652e-05,0.6237117012729924,45.0
49,1.1171572946343044e-05,0.5695315132568016,45.0
50,1.528997577467261e-05,0.6716310257536758,45.0
51,1.9407528370258152e-05,0.6883919103119628,45.0
52,4.7290643555196055e-05,0.5901789239660117,45.0
53,2.5271712110923603e-05,0.6889625778189467,45.0
54,9.099488394571644e-05,0.5496038657292932,45.0
55,0.0001827561648378948,0.6137555125018732,45.0
56,2.3570411003413032e-05,0.636588501678262,45.0
57,5.577045225331336e-05,0.5563217219636952,45.0
58,8.917492988783767e-05,0.6716557206948852,45.0
59,2.2284768742999486e-05,0.792908010337078,45.0
60,4.4909621293935244e-05,0.7196249689250221,45.0
61,3.860917577806036e-06,0.5714453533564078,45.0
62,7.791181960579901e-05,0.6630833255424202,45.0
63,6.002337078960581e-05,0.5355326342888655,45.0
64,4.5625650221808665e-05,0.6329665631448588,45.0
65,1.2536970652288326e-05,0.7310328117296802,45.0
66,8.890844380773742e-05,0.7081124040120522,45.0
67,6.47680775866894e-06,0.5367312051661075,50.0
68,1.2319796659721475e-05,0.6522053576661889,45.0
69,5.847661000375524e-05,0.5417166439358223,45.0
70,9.946324898879293e-05,0.5952281558671124,45.0
71,3.749391393806767e-05,0.6066564952654458,45.0
72,1.1787822231271671e-05,0.6301212645407889,45.0
73,2.587075804232207e-05,0.6969495178161862,50.0
74,1.701378638680307e-05,0.6459544587395085,50.0
75,3.30364463425671e-05,0.7042987576525632,45.0
76,2.3287056406829114e-06,0.557239329139621,45.0
77,5.5922599642648094e-06,0.6409671513916095,45.0
78,6.775887203953193e-05,0.6859022041048053,45.0
79,2.573412510214996e-05,0.6940428067797837,45.0
80,4.688918911228607e-06,0.6171114040305221,45.0
81,1.170468424407214e-05,0.7705002206001651,45.0
82,6.552161460838393e-05,0.6110714011974311,45.0
83,8.308254129073776e-06,0.7665738764454555,45.0
84,1.2174135774685166e-05,0.7385000207743694,45.0
85,4.95592309730627e-06,0.6568867054224692,45.0
86,6.363959663838183e-06,0.6503298245156579,45.0
87,4.811588860909167e-06,0.6516488239547942,45.0
88,5.919749798940558e-05,0.7567907302301913,45.0
89,3.2412119446805874e-05,0.6858075834918875,45.0
90,1.7946924301804356e-06,0.7586122816981542,45.0
91,7.314575585485417e-07,0.5823114369730136,45.0
92,2.3157087453635008e-06,0.7165702234886429,45.0
93,2.761098728513016e-05,0.6734022334048537,45.0
94,3.3562203308552593e-06,0.5756532495782815,45.0
95,1.2767439701788875e-05,0.5773460415896493,45.0
96,2.674195969750823e-05,0.6275541524500896,45.0
97,2.118050106588655e-06,0.7137136390410228,45.0
98,2.1610887674898442e-05,0.6721516752886851,45.0
99,8.573151348708832e-06,0.8219528015522449,45.0
