,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6942873084206201,0.6930367315973183,55.55555555555556,0.6833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.6141785217252006,70.0,0.75,0.46666666865348816,0.4375,0.5,0.6869733889183125,0.6930095629697314,63.63636363636363,0.6333333333333333,0.3333333432674408,0.5,0.25,0.6931355285751823,0.693263008948093,40.0,0.4416666666666667,0.5727272927761078,0.4375,0.875,0.6936550236294966,0.828815425868311,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.7155192440725872,0.6730683502287318,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.8664097555166841,0.6848063049524802,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6900221343683852,0.6931343983640318,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.693554231422225,0.6339162780750704,57.14285714285714,0.8333333333333334,0.7272727489471436,0.5714285969734192,1.0,0.6849633022687738,0.6936885099495422,50.0,0.0,0.0,0.0,0.0,0.6922191118052744,0.6932428186738071,44.44444444444444,0.5,0.43822844823201496,0.3333333333333333,0.6666666666666666,0.6909991509663779,0.6928733386597492,50.0,0.6833333333333333,0.7727272808551788,0.6875,1.0,0.6914249690140695,0.6918820436759444,70.0,0.16666666666666666,0.761904776096344,0.625,1.0,0.6928704887202327,0.6929015132893406,70.0,0.5833333333333334,0.761904776096344,0.625,1.0,0.6936186546381633
1,0.6925634308653502,0.6927619534469638,66.66666666666666,0.375,0.0,0.0,0.0,0.6785161314084347,70.0,0.4166666666666667,0.761904776096344,0.625,1.0,0.6096124859470236,0.6932600173100475,54.54545454545454,0.40625,0.0,0.0,0.0,0.7299501868047702,0.69258955183702,53.333333333333336,0.5729166666666667,0.0,0.0,0.0,0.6955293290721939,0.693044865539387,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6929706127592388,0.6939004930027008,28.57142857142857,0.6,0.0,0.0,0.0,0.8277613343390126,0.7069682741984037,50.0,0.4444444444444444,0.6666666865348816,0.5,1.0,0.9735565403644791,0.7064969397014019,57.14285714285714,0.25,0.0,0.0,0.0,0.8006960609058591,0.9862936141714661,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,0.6549661397945747,0.6937984127771597,50.0,0.125,0.0,0.0,0.0,0.6938429495774812,0.6932672801374111,38.88888888888889,0.40972222222222227,0.6484848360220591,0.5595238109429678,0.9166666666666666,0.693207917483313,0.6931337655462747,50.0,0.65625,0.6666666865348816,0.5,1.0,0.6931653891269025,0.6413372393780475,70.0,0.39285714285714285,0.46666666865348816,0.4375,0.5,0.5600320576669368,0.6954612090490452,30.0,0.55,0.0,0.0,0.0,0.6951880272256642
2,0.693198939672054,0.6927325477606199,66.66666666666666,0.625,0.0,0.0,0.0,0.6935734936641542,40.0,0.45,0.4761904925107956,0.75,0.3500000014901161,0.6912257454544628,0.7309904127864946,54.54545454545454,0.15625,0.0,0.0,0.0,0.6940331766326318,0.6843285097388642,53.333333333333336,0.43333333333333335,0.0,0.0,0.0,0.685038975424559,0.6877951738439416,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6932176648678099,0.660500525484613,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.69031492750063,0.679880272512106,50.0,0.7777777777777778,0.0,0.0,0.0,0.689572694104863,0.6887851993235143,57.14285714285714,0.5,0.0,0.0,0.0,0.7720928075469965,0.6607618134157976,57.14285714285714,0.8333333333333334,0.7272727489471436,0.5714285969734192,1.0,0.6928732462895024,0.693379324279776,50.0,0.125,0.0,0.0,0.0,0.6933678020843388,0.7362096712137043,55.55555555555556,0.5944444444444444,0.0,0.0,0.0,0.5992505659128051,0.7076733096226075,50.0,0.21875,0.0,0.0,0.0,0.7812178780658792,0.6855256126186967,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.6915350680378136,0.703159026724694,30.0,0.7916666666666667,0.0,0.0,0.0,0.7165600882326121
3,0.69227541093795,0.6927493525877007,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.6925190193849067,70.0,0.65,0.8846153914928436,0.8125,1.0,0.7267409586603902,0.752865451832136,54.54545454545454,0.23333333333333334,0.0,0.0,0.0,0.6828368268518773,0.693132732812069,53.333333333333336,0.425,0.0,0.0,0.0,0.6930364965849897,0.7814532320700921,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6928923428300356,0.6935771256101723,28.57142857142857,0.3,0.0,0.0,0.0,0.7910104022549105,0.6884046707733474,50.0,0.6666666666666666,0.0,0.0,0.0,0.6749579707031544,0.6900218682558059,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.6966291128009635,0.7805912054635479,42.857142857142854,0.0,0.0,0.0,0.0,0.68795464152436,0.692999108841611,75.0,0.875,0.800000011920929,0.6666666865348816,1.0,0.6934760479894316,0.6933233675712394,44.44444444444444,0.861111111111111,0.6119658251603445,0.4583333333333333,1.0,0.6922506854821219,0.6932807935582764,50.0,0.1875,0.1666666716337204,0.25,0.125,0.6889508859889248,0.6445947552964711,70.0,0.2916666666666667,0.761904776096344,0.625,1.0,0.6481669651603393,0.6946782729921559,30.0,0.8333333333333333,0.0,0.0,0.0,0.6979683277826475
4,0.6933178776609042,0.6946706314979672,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.6062803586253078,70.0,0.7083333333333334,0.761904776096344,0.625,1.0,0.9084828334084722,0.6908411234652689,36.36363636363637,0.6166666666666667,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6996274987761668,0.693089631022439,53.333333333333336,0.4833333333333333,0.0,0.0,0.0,0.6930669566386715,0.6930241651748226,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.7359421928901875,0.6936715733416935,28.57142857142857,0.2,0.444444477558136,0.5,0.4000000059604645,0.7835391435595568,0.680824551645791,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.37880468690891195,0.6851560119463996,57.14285714285714,0.25,0.0,0.0,0.0,0.760463759319285,0.7495332171865162,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.6952800647740194,0.6937292213897177,50.0,0.125,0.0,0.0,0.0,0.6947853088993309,0.6931811506801523,55.55555555555556,0.3055555555555555,0.0,0.0,0.0,0.6931330332185207,0.6945149077981049,50.0,0.3833333333333333,0.38461539149284363,0.3125,0.5,0.6932816401002928,0.6712759127963475,70.0,0.48333333333333334,0.8846153914928436,0.8125,1.0,0.6823265235002844,0.6940649695510651,30.0,0.75,0.0,0.0,0.0,0.6937761375335253
5,0.6935473473515382,0.6937286944829854,33.33333333333333,0.6166666666666667,0.27272728085517883,0.1875,0.5,0.6104933648233446,70.0,0.75,0.761904776096344,0.625,1.0,0.568155980674833,0.7573707523073264,54.54545454545454,0.15625,0.0,0.0,0.0,0.6748658056333261,0.691673639259489,53.333333333333336,0.6333333333333333,0.0,0.0,0.0,0.6934292526765872,0.6947817579867442,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6911327891149524,0.6843659059342523,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.6871391814959213,0.6842457509017751,50.0,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.717655321379413,0.8002893904887234,57.14285714285714,0.25,0.0,0.0,0.0,0.5334941401988313,0.693215654468953,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.7151775862503883,0.6931774491235211,50.0,0.4375,0.6666666865348816,0.5,1.0,0.693251368299005,0.7093035715996243,55.55555555555556,0.42777777777777776,0.0,0.0,0.0,0.7061798658825706,0.6930982182084264,50.0,0.65,0.38461539149284363,0.3125,0.5,0.6929363281725694,0.641730175169243,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.6652792573120274,0.6930049059489874,60.0,0.75,0.29999998211860657,0.5,0.2142857164144516,0.6927882283362782
6,0.6931416785634282,0.6923745916269167,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.750679357151963,70.0,0.75,0.761904776096344,0.625,1.0,0.45652302015542495,1.0727501512381559,54.54545454545454,0.3833333333333333,0.0,0.0,0.0,0.4927097653366747,0.6933986236010841,46.666666666666664,0.4479166666666667,0.6333333253860474,0.4642857164144516,1.0,0.692636846761132,0.6935935089798752,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6960716530627765,0.6881833614198178,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.6779002178545643,0.8478210197287604,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.7416241788196801,1.0083402951734737,57.14285714285714,0.25,0.0,0.0,0.0,0.5511591433232353,0.8719014316637025,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.6782823047555447,0.6934186432022391,50.0,0.1875,0.0,0.0,0.0,0.7218208106591336,0.6931276905681479,55.55555555555556,0.4777777777777778,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.6928684956302883,0.9084802145111597,50.0,0.65625,0.6666666865348816,0.5,1.0,0.8838964831824552,0.6844344234466215,40.0,0.6166666666666667,0.1666666567325592,0.5,0.10000000149011612,0.63922487701201,0.6926014834088738,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.6926341183496074
7,0.6921969775353658,0.6923151732470563,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.641527798885522,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.6513509897236899,0.7663349857831374,45.45454545454545,0.6333333333333333,0.6727272868156433,0.5208333432674408,1.0,0.9190562417912652,0.7116421849662568,46.666666666666664,0.34375,0.6333333253860474,0.4642857164144516,1.0,0.685169321971746,0.6932297950278813,57.14285714285714,0.25,0.0,0.0,0.0,0.7241334102595888,0.7052879137055011,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.42430775911361335,0.6921862751100787,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.6894867387708243,0.9928375902061569,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,1.3078131651722253,0.6667401980483703,71.42857142857143,0.75,0.6666666865348816,1.0,0.5,0.5829055898117909,0.6931495191735172,50.0,0.5,0.6666666865348816,0.5,1.0,0.6897929803691442,0.6929473295038889,55.55555555555556,0.5305555555555556,0.0,0.0,0.0,0.6615082877779676,0.7050869859191604,50.0,0.6875,0.6666666865348816,0.5,1.0,0.6917117221439875,0.9168710737016369,70.0,0.125,0.761904776096344,0.625,1.0,0.23278213140064635,0.6914795792298426,70.0,0.55,0.8846153914928436,0.8125,1.0,0.6914491933827682
8,0.6899251747208236,0.6918054387672877,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.6655703194709213,70.0,0.4583333333333333,0.761904776096344,0.625,1.0,0.557942536902355,0.9566617231902211,36.36363636363637,0.46875,0.472222238779068,0.36666667461395264,0.75,0.34395450821737306,0.6932976593319274,46.666666666666664,0.40625,0.6333333253860474,0.4642857164144516,1.0,0.693679524551028,0.692568722260502,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6744715362979938,0.7188517363427109,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.6820436164941145,0.6849578149042103,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.6922210314290191,1.0867942627616463,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,1.135439930902948,0.6930412377673134,57.14285714285714,0.4166666666666667,0.7272727489471436,0.5714285969734192,1.0,0.49937957797796884,0.693386091977153,50.0,0.25,0.6666666865348816,0.5,1.0,0.6923940985767024,0.6931789632421901,55.55555555555556,0.3761904761904762,0.0,0.0,0.0,0.6934105298080733,0.7778567938038243,50.0,0.8125,0.6666666865348816,0.5,1.0,0.426181676817717,0.6406825994042731,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.47174143983852207,0.6925537324061484,90.0,0.75,0.5,0.5,0.5,1.1619843330133532
