,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test
0,0.6919551027568045,0.11551745882800822,50.0
1,0.6952661384584193,0.11550727176951654,50.0
2,0.6914373117346218,0.11549286109188175,50.0
3,0.6899636730099996,0.11571363425790032,50.0
4,0.6928939649685876,0.1154114176189556,50.0
5,0.6972870751324104,0.11568240598198659,50.0
6,0.6927953723529141,0.1154667079738147,50.0
7,0.6933319710912027,0.11550838976368732,50.0
8,0.6883849098465504,0.11538638037456045,50.0
9,0.6896977516309307,0.11569231448429518,50.0
10,0.691345662968654,0.1152156975082382,50.0
11,0.69814679155838,0.11531831739348543,50.0
12,0.7033855566887591,0.11481454036717838,50.0
13,0.6933963985079302,0.11510549262967462,50.0
14,0.7098874270220068,0.11538633240272758,50.0
15,0.696626083162163,0.11535372521476622,50.0
16,0.6853118870781943,0.11464102956776112,50.0
17,0.6892895049875898,0.11438239385765875,50.0
18,0.698640901450722,0.11436341231521999,50.0
19,0.6907297950927126,0.11500511238609648,50.0
20,0.6736412108825852,0.11523711983334071,50.0
21,0.7665729003188875,0.11031195791434195,50.0
22,0.3801330195967376,0.2352987038497336,50.0
23,0.6805840691705947,0.23609263905908914,55.55555555555556
24,0.5200454706866556,0.174169214003886,55.55555555555556
25,0.3926513455650325,0.12976932057273174,66.66666666666666
26,0.012534899161365853,0.36680749767090176,55.55555555555556
27,1.0110898436020139e-06,0.8432565447465143,50.0
28,0.006243964045967965,1.2139115093534691,55.55555555555556
29,0.46888292841814033,0.8286346335807377,61.111111111111114
30,1.5297789234431223,0.6714512046748193,61.111111111111114
31,0.00012381018708666473,0.517185218922973,66.66666666666666
32,0.28464894457811346,0.5868050837881474,55.55555555555556
33,0.00022222405412377616,0.4350059268328263,72.22222222222221
34,0.9078861278497873,0.3680741825053227,61.111111111111114
35,0.00011673649902255303,0.283321954970733,61.111111111111114
36,0.002396007484479483,0.43819734402293875,61.111111111111114
37,0.00032960375615900817,0.4753642547408066,61.111111111111114
38,0.00026944535908221675,0.42811113465985046,61.111111111111114
39,0.00015083257218386392,0.26806641211033067,55.55555555555556
40,6.962398548073168e-05,0.2698691169419034,61.111111111111114
41,1.778097153421611e-05,0.48714280747753186,55.55555555555556
42,9.018239741893767e-05,0.4356395684909673,55.55555555555556
43,2.4298033650928303e-05,0.3833693409940309,55.55555555555556
44,4.601272131439332e-05,0.5545762416547949,55.55555555555556
45,4.495896976829222e-05,0.2873078348469671,55.55555555555556
46,1.563493790748945e-05,0.32605321012331184,61.111111111111114
47,3.107934428406088e-05,0.2921473725778551,61.111111111111114
48,5.36533086951241e-05,0.532733631233743,61.111111111111114
49,2.2477657608891294e-06,0.535123267401449,61.111111111111114
50,2.3022553438223026e-05,0.3428490459268828,61.111111111111114
51,3.78339288828854e-05,0.5735601254033086,61.111111111111114
52,8.222471326394158e-05,0.5415182667958915,61.111111111111114
53,6.294893720090128e-06,0.30250588759532426,61.111111111111114
54,1.8447034232539122e-06,0.30383576744120255,61.111111111111114
55,7.172666141981272e-06,0.3540580313352166,61.111111111111114
56,3.204716956157302e-05,0.43964059320434656,61.111111111111114
57,1.6285500541663884e-06,0.516816614996253,61.111111111111114
58,7.442126937710405e-06,0.30821522843064914,61.111111111111114
59,4.760037309241937e-06,0.397305726969669,61.111111111111114
60,3.572086102587454e-05,0.5554791001070425,61.111111111111114
61,1.3651532378941862e-05,0.37372700864717734,61.111111111111114
62,3.045074754041132e-05,0.31789809281731973,61.111111111111114
63,3.617415029228435e-05,0.31234739360254804,61.111111111111114
64,1.1561587290881613e-05,0.3128654328175649,61.111111111111114
65,7.495202239496415e-06,0.31371896318140363,61.111111111111114
66,1.9267986355565574e-05,0.46932645247831695,61.111111111111114
67,1.2011617392888311e-05,0.4536216646123567,61.111111111111114
68,1.0479815096601445e-05,0.3159326823381214,61.111111111111114
69,4.255502242753543e-06,0.38234817849165,61.111111111111114
70,1.4322557639151469e-06,0.4631292995763601,61.111111111111114
71,1.6120937696882106e-06,0.45702114965703383,61.111111111111114
72,9.789287581328846e-06,0.5481764370429759,61.111111111111114
73,3.99325635353658e-05,0.634098248498458,61.111111111111114
74,7.033062447797899e-06,0.31914139843936457,61.111111111111114
75,8.272238025141423e-07,0.5461126646523006,61.111111111111114
76,1.1860041188074143e-06,0.32861906362862797,61.111111111111114
77,3.346981633473027e-05,0.6879075645930963,61.111111111111114
78,1.8372954751333907e-06,0.4607792865396625,61.111111111111114
79,1.5386119535444828e-06,0.33093237538135917,61.111111111111114
80,3.868273706802289e-06,0.3597175073884654,61.111111111111114
81,1.183200433836616e-06,0.5817426392822542,61.111111111111114
82,2.6164452697764273e-05,0.5532535224795161,61.111111111111114
83,4.5197763773895476e-06,0.5838434017813844,61.111111111111114
84,4.866773385742519e-06,0.5011633554555174,61.111111111111114
85,4.317542939207205e-06,0.396823907919151,61.111111111111114
86,2.7014803266757857e-05,0.5675675284445538,61.111111111111114
87,2.7584705895720595e-05,0.3612306739984814,61.111111111111114
88,6.753164687717567e-07,0.33724644377104074,61.111111111111114
89,1.874904686543357e-05,0.8237969112796715,61.111111111111114
90,1.1108392648432155e-06,0.4012608836164188,61.111111111111114
91,1.939236513076906e-06,0.32750988760778255,61.111111111111114
92,1.201605796280313e-07,0.46457192081577525,61.111111111111114
93,5.787984317480453e-07,0.3284720279923233,61.111111111111114
94,1.4209713713148532e-06,0.466114679999431,61.111111111111114
95,6.769464395591217e-06,0.40498733262633757,61.111111111111114
96,4.599710990020982e-06,0.40575900381519725,61.111111111111114
97,2.5033304242665704e-05,0.4196460890689133,61.111111111111114
98,1.555293976655615e-06,0.5987490670594697,61.111111111111114
99,2.6814025233947498e-06,0.569362719890031,61.111111111111114
