,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6901985929821411,0.6913523802558015,57.48031496062992,0.6184523809523809,0.0,0.0,0.0,0.6935041741863402,44.680851063829785,0.4826636904761905,0.5959966083367666,0.4479166666666667,1.0,0.6920807465001082,0.5684520624757776,67.74193548387096,0.7714285714285714,0.0,0.0,0.0,0.7783707043288376,0.6915890034248227,70.58823529411765,0.7083333333333334,0.0,0.0,0.0,0.6951021145155248,0.7158433635090925,33.33333333333333,0.5833333333333333,0.27272728085517883,0.1875,0.5,0.6919960763478517,0.6932674598652743,38.46153846153847,0.28125,0.25,0.25,0.25,0.6925447266071915,0.6939300423550039,42.857142857142854,0.5666666666666667,0.0,0.0,0.0,0.6918674585046608,0.8023308749350494,57.14285714285714,0.16666666666666666,0.0,0.0,0.0,0.6932371400132168,0.6925165859248473,54.78260869565217,0.3742857142857143,0.0,0.0,0.0,0.6910004932620041,0.6931805156376789,36.58536585365854,0.47500000000000003,0.38442762196063995,0.3095238183935483,0.5388889014720917,0.693087290084523
1,1.3500309099015844,0.9152716329377887,57.48031496062992,0.6632068452380953,0.0,0.0,0.0,0.692983260528689,60.1063829787234,0.5841517857142858,0.3961790551741918,0.4930555584530036,0.36458333519597846,0.6926409437097861,0.6441714309980305,67.74193548387096,0.7916666666666666,0.0,0.0,0.0,0.5651305711700992,0.6933547744119872,29.411764705882355,0.7708333333333334,0.2740740825732549,0.20833333333333334,0.5833333333333334,0.6925382431114839,0.6692597901667376,66.66666666666666,0.45833333333333337,0.0,0.0,0.0,0.8232667759968626,0.6933467697465853,53.84615384615385,0.53125,0.0,0.0,0.0,0.6921210868339739,0.7821759371689109,42.857142857142854,0.7333333333333334,0.0,0.0,0.0,0.5371290342909357,0.6910828815705788,28.57142857142857,0.5833333333333334,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6331629718866189,0.788073695582773,54.78260869565217,0.47777777777777775,0.0,0.0,0.0,0.7487189445930011,0.6937680360091446,43.90243902439025,0.4465277777777778,0.6448773543039957,0.5208333333333334,1.0,0.6932807555804097
2,0.4467887162688527,0.6798719653588353,58.26771653543307,0.69609375,0.02500000037252903,0.0625,0.015625,0.692335761625408,55.319148936170215,0.5872271825396825,0.0,0.0,0.0,0.6909376820216989,0.5786978929195953,67.74193548387096,0.930952380952381,0.0,0.0,0.0,1.0790879362673935,0.6920858281268893,70.58823529411765,0.6388888888888888,0.0,0.0,0.0,0.738738890733211,0.7382110742856975,33.33333333333333,0.65,0.27272728085517883,0.1875,0.5,0.7913546131017651,0.7169590323689705,46.15384615384615,0.41666666666666663,0.6190476417541504,0.45000000298023224,1.0,1.026205330283423,0.704745987847744,42.857142857142854,0.5208333333333334,0.0,0.0,0.0,0.692931028482911,0.82627063089818,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6705764307368168,0.6910925416258621,54.78260869565217,0.4421428571428571,0.0,0.0,0.0,0.6813646530525361,0.6940010164519234,43.90243902439025,0.3819444444444444,0.661616176366806,0.5208333333333334,1.0,0.692762226942947
3,0.63136861989101,1.0348083663420073,58.26771653543307,0.733407738095238,0.03125,0.0625,0.02083333395421505,0.6922782664317699,55.85106382978723,0.6219246031746032,0.0138888880610466,0.041666666666666664,0.008333333457509676,0.6863986210474713,0.5209516366739695,67.74193548387096,0.9166666666666666,0.0,0.0,0.0,0.7719827549417307,0.6298078515177292,82.35294117647058,0.7888888888888889,0.26666667064030963,0.3333333333333333,0.22222222884496054,0.7567769660174369,0.723657101561979,44.44444444444444,0.5166666666666666,0.29999998211860657,0.2142857164144516,0.5,0.6724893656740093,0.6887928730380997,46.15384615384615,0.75,0.6444444805383682,0.5250000059604645,1.0,0.6945479183541181,0.6936513737014748,42.857142857142854,0.625,0.0,0.0,0.0,0.6925748525326,0.7967825339874401,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.9406170320787146,0.6919449641920484,54.78260869565217,0.45083333333333336,0.0,0.0,0.0,0.6861369186244113,0.6933773882198684,41.46341463414634,0.39236111111111116,0.63426573574543,0.5089285721381506,0.9583333333333334,0.6921402651408076
4,0.8796825513656528,0.6048313007476518,61.417322834645674,0.7854166666666667,0.1502976231276989,0.3125,0.1041666679084301,0.7562993280659895,44.680851063829785,0.5809027777777779,0.6056055203080177,0.4479166666666667,1.0,0.7724756346323676,0.4958810421814989,74.19354838709677,0.9083333333333332,0.4166666716337204,0.625,0.42500000074505806,0.36803813356809384,0.559801486200655,70.58823529411765,0.7023809523809524,0.0,0.0,0.0,0.5847890219470792,0.6672227180169118,66.66666666666666,0.35,0.0,0.0,0.0,0.6745147919468725,0.6988807012643309,46.15384615384615,0.375,0.4285714328289032,0.375,0.5,0.6909497832217211,0.9463797185878493,42.857142857142854,0.6555555555555556,0.0,0.0,0.0,0.6313265738801197,0.6929795464805767,57.14285714285714,0.16666666666666666,0.0,0.0,0.0,0.6956282710672823,0.6918144779041957,54.78260869565217,0.5077777777777778,0.0,0.0,0.0,0.7063026052727212,0.6931900264635675,56.09756097560976,0.46666666666666673,0.0,0.0,0.0,0.6933683800432755
5,1.3176217124720986,0.7466050177615611,54.330708661417326,0.7638020833333333,0.615277785807848,0.47247024811804295,0.9250000007450581,0.7076570361286819,47.340425531914896,0.5918650793650793,0.6119982004165649,0.4613095261156559,1.0,1.1778728116608626,0.6581952797687523,58.06451612903226,0.703125,0.4943181872367859,0.3761904910206795,0.75,0.417968543734841,0.5741921016145607,70.58823529411765,0.7440476190476191,0.22222222884496054,0.16666666666666666,0.3333333333333333,0.8126946693536222,0.6862390312112157,66.66666666666666,0.35,0.0,0.0,0.0,0.6970322977123734,0.7039544516255495,30.76923076923077,0.08333333333333333,0.3095238208770752,0.3500000014901161,0.375,0.7282714814433944,0.6733792163472359,57.14285714285714,0.5888888888888888,0.6666666865348816,0.625,0.800000011920929,0.6934346231463066,0.7281523796592998,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6813630034692179,0.6856252419107342,54.78260869565217,0.5751587301587301,0.0,0.0,0.0,0.6910566723447423,0.6932840670212285,34.146341463414636,0.4534722222222222,0.3161375770966212,0.2976190522313118,0.4138888915379842,0.6932883323380599
6,0.5709889783407076,0.8339963643279508,66.14173228346458,0.8321428571428572,0.2994047626852989,0.53125,0.23333333432674408,0.6907135425548683,55.85106382978723,0.6532986111111112,0.02708333358168602,0.08333333333333333,0.016369047885139782,0.6894743751380262,0.6510899787604694,74.19354838709677,0.8875,0.20000000298023224,0.25,0.1666666716337204,0.559411115487391,0.45243853446818616,76.47058823529412,0.7634920634920634,0.16666666666666666,0.3333333333333333,0.11111111442248027,0.6649613838831561,0.6665806624373528,66.66666666666666,0.45,0.0,0.0,0.0,0.8306131584128064,0.694420441486323,23.076923076923077,0.2583333333333333,0.125,0.1666666716337204,0.10000000149011612,0.6940812215620992,0.8073549445897231,35.714285714285715,0.4222222222222222,0.0,0.0,0.0,0.632164603249506,0.6926797927413085,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6928350203996393,0.9621310054554294,54.78260869565217,0.49202380952380953,0.0,0.0,0.0,0.502698266979108,0.6943491501654362,43.90243902439025,0.33194444444444443,0.5080031206210455,0.375,0.8333333333333334,0.6968897104034818
7,0.4326393281028489,0.4755352470119737,74.80314960629921,0.8726562499999999,0.698809526860714,0.7663690503686666,0.7354166712611914,0.7213772342364826,53.72340425531915,0.6314732142857142,0.6043623176713785,0.49042659625411034,0.8548611129323641,0.8544239793931618,0.5133294178194218,77.41935483870968,0.7447916666666666,0.6500000059604645,0.7500000074505806,0.6875,0.6636254952340267,0.5463761182708149,64.70588235294117,0.8111111111111112,0.6888888974984487,0.5833333333333334,1.0,0.6356702022839762,0.6608339360621778,66.66666666666666,0.45,0.0,0.0,0.0,0.6936234069999205,0.7015846084454356,30.76923076923077,0.23333333333333334,0.4444444626569748,0.416666679084301,0.5000000149011612,1.0348176822432278,0.6940248916107093,57.14285714285714,0.8333333333333333,0.6749999821186066,0.7142857164144516,0.800000011920929,0.9115161419603165,0.7207865725699356,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6191682020189678,0.7003741840055727,54.78260869565217,0.5794444444444444,0.0,0.0,0.0,0.6257341801350332,0.6852677642257435,56.09756097560976,0.5881944444444445,0.5257936716079712,0.41587302337090176,0.75,0.6806847154061293
8,0.5136977223565314,0.5431238847263133,66.14173228346458,0.8289062500000001,0.6619588788598776,0.5739583410322666,0.828125,0.7031752897164721,57.97872340425532,0.6136904761904761,0.6268745337923368,0.5151289819429318,0.872916671137015,0.6914715945755256,0.3956810423406212,80.64516129032258,0.8708333333333333,0.658333346247673,0.7916666716337204,0.5833333432674408,0.24373761826856818,0.4516397704029012,76.47058823529412,0.8333333333333334,0.4761904875437419,0.38333333532015484,0.6666666666666666,0.508508417397823,0.6229774168408686,88.88888888888889,0.7166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.7579880512212203,0.6843792413022253,46.15384615384615,0.375,0.6190476417541504,0.45000000298023224,1.0,0.6995386777157752,0.769624337040023,64.28571428571429,0.6666666666666666,0.6190476417541504,0.8333333432674408,0.533333346247673,0.6347156824511893,0.6927643422410511,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6130011337569714,0.689849281258824,53.91304347826087,0.5594444444444444,0.0,0.0,0.0,0.7417923053451083,0.6924708514678886,65.85365853658537,0.6437499999999999,0.3333333333333333,0.5,0.2833333338300387,0.6921468801248262
