,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.3921758273901,0.10705775316174285,72.22222222222221,0.10139823991970325,57.14285714285714,0.7290431312335427
1,0.33394197978912143,0.10709409999681306,61.111111111111114,0.0961150544096874,50.0,0.6548182519224243
2,0.04919632915847633,0.11899637372450281,77.77777777777779,0.12044314043644176,57.14285714285714,0.6067992591533825
3,0.01440487487004983,0.08409314381050391,66.66666666666666,0.08877260276316726,71.42857142857143,0.6257869106300377
4,0.17321961193626326,0.07397155240607825,66.66666666666666,0.12420942393244531,71.42857142857143,0.3037244536288642
5,0.011948698117771713,0.12246770904470528,83.33333333333334,0.10761475462391513,78.57142857142857,0.12461037206358273
6,0.024315164054466577,0.11584196148123763,77.77777777777779,0.12300730367029176,64.28571428571429,0.07404244526901978
7,0.0040406548961002785,0.06979338332589129,77.77777777777779,0.09198666223848329,71.42857142857143,0.202440173557245
8,0.0024653838030990363,0.10096763236517917,83.33333333333334,0.0937291616703437,64.28571428571429,0.012954455394083221
9,0.0029584288438864554,0.0930117436825551,83.33333333333334,0.11751806605066038,64.28571428571429,0.007583795542848397
10,0.002787880047831322,0.08034942898774886,83.33333333333334,0.1204275938975015,85.71428571428571,0.003695313338831065
11,0.0011098139735320348,0.08690242413596486,83.33333333333334,0.12515701392608317,78.57142857142857,0.002629400708815147
12,0.00033916702801700525,0.08839487869106365,83.33333333333334,0.12739891470542594,71.42857142857143,0.0016105252436521677
13,0.000590260215724553,0.08726544369491503,83.33333333333334,0.11395236102536663,71.42857142857143,0.0018118724920729832
14,0.00038560319777431053,0.16022245450072203,83.33333333333334,0.13024739828262064,71.42857142857143,0.002285428681355502
15,0.0008494015171977422,0.09013937435525764,83.33333333333334,0.1152653631914623,71.42857142857143,0.001069307991096907
16,0.0005195319970940516,0.09320294796490383,83.33333333333334,0.13773079094328095,71.42857142857143,0.0011785272459305753
17,0.0005648078510389762,0.09197665308560288,83.33333333333334,0.11969646300855794,71.42857142857143,0.0008621516367011987
18,0.0009108215965596955,0.10134025448175733,83.33333333333334,0.11969545052713555,71.42857142857143,0.0008294355037814273
19,0.00018860139914604696,0.16631975081764333,83.33333333333334,0.12015700417844236,71.42857142857143,0.0008818636278030016
20,0.00012294764617877156,0.09330108016273989,83.33333333333334,0.13193473656487942,71.42857142857143,0.0002569022462084506
21,0.00022731142494231103,0.09397575150836329,83.33333333333334,0.12277149824980294,71.42857142857143,0.0003878655965030756
22,0.0005379890615186039,0.09178626841447485,83.33333333333334,0.11616041422862952,71.42857142857143,0.00045045707944116494
23,0.0005726495861890791,0.09573843964160691,83.33333333333334,0.11794322148581818,71.42857142857143,0.0005907272453476301
24,0.0002115687982183509,0.10106663140697043,83.33333333333334,0.1370891044341946,71.42857142857143,0.00020507650272226594
25,0.0004324564540638844,0.0949073895409302,83.33333333333334,0.11620610368013887,71.42857142857143,0.0006523213018537955
26,0.0003001448399670279,0.20149516725168906,83.33333333333334,0.11602225564747155,71.42857142857143,0.0003721484566383634
27,0.00032331123358527667,0.09781681481287881,83.33333333333334,0.12185285269375903,71.42857142857143,0.00037923781590199385
28,0.00022894312357901264,0.10308533396249243,83.33333333333334,0.1258083628551251,71.42857142857143,0.0003001596969037967
29,0.00025102222780412127,0.20428789892248622,83.33333333333334,0.14409771293809737,71.42857142857143,0.0001930005405091292
30,0.00015639070177953337,0.10103893721906448,83.33333333333334,0.1276467797410065,71.42857142857143,0.000323961310737953
31,8.506746462717279e-05,0.18840564461498108,83.33333333333334,0.14435777578589032,71.42857142857143,0.00022591972656758086
32,0.00012866703430402827,0.10567224832598165,83.33333333333334,0.1292231276509514,71.42857142857143,0.0002244503773748402
33,9.794805712528964e-05,0.10053401972190387,83.33333333333334,0.14714332345585737,71.42857142857143,0.00027911675601258147
34,0.0001250245097231659,0.18234644095961416,83.33333333333334,0.13008271091811352,71.42857142857143,0.0002711190841570144
35,4.41909374669628e-05,0.10452564487494709,83.33333333333334,0.1454494779918918,71.42857142857143,0.0002568118586835383
