,ASD,ASD,ASD,ASD,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,1.5039527658812937,0.4343662974808419,48.67724867724868,0.46736111111111117,0.4211760548253854,0.4909722252438466,0.40069445098439854
1,1.3050462455337746,0.20475980227601287,44.44444444444444,0.5458333333333333,0.030555554976065952,0.0625,0.02222222276031971
2,0.8898729900778604,0.09184621676232133,60.84656084656085,0.618452380952381,0.6080523791412512,0.625694447507461,0.6325396882990996
3,0.6525806141481454,0.10526793281538296,60.84656084656085,0.5475694444444444,0.6019008792936802,0.562202388420701,0.6905257975061735
4,0.28540787480797153,0.19554506401539556,48.148148148148145,0.5695188492063492,0.11514550447463989,0.2708333333333333,0.07371031865477562
5,0.07545859347851097,0.10326659174514637,57.67195767195767,0.6150545634920636,0.5705086638530096,0.6263888981193304,0.5995039747407039
6,1.763787353283011,0.1968601099963429,56.613756613756614,0.5731646825396826,0.6661183765778939,0.5637896892925104,0.9154761930306753
7,0.19598323093144165,0.09914333257294475,55.026455026455025,0.5706349206349205,0.6850559289256731,0.5427083354443312,0.991666667163372
8,0.46254359134601325,0.10629195860752348,50.79365079365079,0.4765873015873015,0.5549110708137354,0.5101686604321003,0.6311508001138767
9,0.31406837204654275,0.09577022822934345,56.613756613756614,0.5722346230158729,0.496419553955396,0.6513888935248057,0.4265873096883297
10,0.7271485877266608,0.13786411534184795,53.96825396825397,0.5964037698412697,0.39824735186994076,0.5451388930281004,0.3546131029725075
11,0.0013733153435439925,0.16442461396906266,52.910052910052904,0.5612847222222223,0.5056728074947993,0.5597222323218981,0.5034722294658422
12,0.005746054798895714,0.3251159096728419,56.08465608465608,0.5232638888888888,0.4180736007789771,0.6006944483766953,0.35848214849829674
13,0.3837275931109489,0.15846317504014343,57.67195767195767,0.5944940476190476,0.6033265516161919,0.5885416766007742,0.6738095320761204
14,0.0004901719641391338,0.2460545211765975,54.4973544973545,0.6286706349206349,0.40619589512546855,0.5652777825792631,0.3418650856862466
15,0.4581706196785797,0.1244798237269583,58.201058201058196,0.6038690476190477,0.48852814237276715,0.6298611164093018,0.45049603655934334
16,0.4660334529057163,0.15111490653737633,55.026455026455025,0.5332589285714285,0.43595340102910995,0.6311507970094681,0.3954365110645692
17,0.02657999009170315,0.19460250896508766,57.14285714285714,0.5911458333333334,0.5083002733687559,0.6270833387970924,0.4784722290933132
18,0.018027034509310938,0.24531115446477025,57.14285714285714,0.6323908730158729,0.573116714755694,0.6277777825792631,0.5832341381659111
19,2.321516778335093,0.29254051302018563,59.25925925925925,0.5706597222222222,0.6372565068304539,0.5958333431432644,0.7348214369267225
20,0.00013846405714128073,0.24451670301523853,53.43915343915344,0.6091021825396825,0.41515753294030827,0.5680555589497089,0.3786706402897835
21,3.568194449498234e-05,0.5090831868247943,58.201058201058196,0.5386656746031746,0.6324490408102671,0.5436011975010236,0.79751984278361
22,1.3476624518965482e-05,0.34023389254967534,55.55555555555556,0.5946924603174603,0.5720765416820844,0.5758928619325161,0.6214285772293806
23,0.2816682932767652,0.3575802044366615,54.4973544973545,0.5420882936507937,0.554363701492548,0.5723214372992516,0.5790674655387799
24,7.632203152282698,1.1774623825858668,49.2063492063492,0.5787946428571429,0.08541666716337204,0.20833333333333334,0.054563493157426514
25,4.244874723118183,0.3465870395569324,60.84656084656085,0.6395833333333333,0.65120505169034,0.6028273881723484,0.7692956378062566
26,3.083587892817748e-07,0.3994505021978721,52.38095238095239,0.5621775793650793,0.468100655823946,0.5951388919105133,0.43283730807403725
27,0.001683663501672148,0.44177345164754056,55.026455026455025,0.553844246031746,0.436354619761308,0.5354166713853677,0.40069445098439854
28,4.123938509187662e-05,0.4067870927331191,58.201058201058196,0.5875248015873015,0.6179232982297739,0.6082341379175583,0.6673611203829447
29,4.8576529595989545e-08,0.5290581014566128,51.32275132275132,0.6131200396825397,0.390608465919892,0.524305559694767,0.3452380994955699
30,1.2273952598007698,0.5557344767574274,58.201058201058196,0.6601438492063493,0.6685518299539884,0.597966281697154,0.8545634957651297
31,0.023443277481340775,0.4132006854237308,58.730158730158735,0.5884424603174602,0.5462361810108026,0.6010416696468989,0.5670138963808616
32,0.0014875252260145983,0.4035476295779646,56.08465608465608,0.5801587301587302,0.5981361332039038,0.5822916738688946,0.6409722299625477
33,1.5270027465186946e-07,0.5545497603679744,58.730158730158735,0.596875,0.6435411882897218,0.5964285793403784,0.7354166693985462
34,1.5298945425790612e-09,0.47906988564162367,51.85185185185185,0.5556547619047619,0.5060321676234404,0.5454365132997433,0.5318452442685763
35,1.0144710885629153,0.7386977530261681,54.4973544973545,0.5238343253968253,0.5724312861760458,0.5714285826931397,0.6279761977493763
36,0.00573116636237475,1.46398011216185,56.613756613756614,0.5734375,0.6927299654732147,0.563492069641749,0.9708333338300387
37,0.010985316777234085,0.5758798438707418,50.264550264550266,0.5409722222222223,0.46433984115719795,0.5395833402872086,0.4534722262372573
38,7.085691328165381e-08,0.5651968758045386,51.32275132275132,0.5986855158730159,0.42670917759339017,0.5318452424059311,0.40803571852544945
39,0.00010400109993873301,0.5765472530243239,56.08465608465608,0.5783730158730158,0.6101433398822943,0.6060515940189362,0.7012896873056889
40,1.4292178550499162e-10,0.6709152042040208,57.14285714285714,0.558234126984127,0.6290732497970263,0.575545641904076,0.748809527605772
41,0.0015600226721229225,0.6324480004756876,51.85185185185185,0.5640376984126984,0.5519029634694258,0.5824404867986838,0.5755952460070451
42,0.004821360979278584,0.7168565185658237,54.4973544973545,0.546453373015873,0.587131854146719,0.5925595313310623,0.6492063564558824
43,3.210734562897281e-06,0.8070415811427067,49.735449735449734,0.611359126984127,0.44031987090905506,0.5896825442711512,0.4099206402897835
44,0.003792105874079497,0.7840230684060658,53.43915343915344,0.5860863095238096,0.5810004894932111,0.5688988156616688,0.6625000052154064
45,7.405617086154156,1.2532470760355763,57.14285714285714,0.6033854166666667,0.6854645522932211,0.5612599278489748,0.934027781089147
46,1.9690915564713002e-12,0.8323106576050774,51.85185185185185,0.6128472222222222,0.5071578919887543,0.5708333384245634,0.5266865119338036
47,1.9219322651089397e-06,1.02418133224517,49.735449735449734,0.546155753968254,0.3984878634413083,0.5486111169060072,0.3432539738714695
48,2.1393445510482186e-06,0.9399817274395892,54.4973544973545,0.5852430555555556,0.5634932282070318,0.5615079409132401,0.6343254018574953
49,2.4483981931328143e-07,0.8770634682597097,55.55555555555556,0.6375868055555556,0.5719276194771131,0.5930555624266466,0.6145833401630322
50,3.7043882753040918,1.0100593150595125,58.201058201058196,0.6226066468253967,0.5888107369343439,0.5730158785978953,0.671329370389382
51,5.556666238245821e-13,0.940157046834232,52.38095238095239,0.5620039682539683,0.5346771329641342,0.5729166741172472,0.5402777834484974
52,0.0,0.9334569039993362,55.55555555555556,0.6277281746031745,0.5585453920066357,0.589087308694919,0.6193452446411053
53,14.480342557926967,2.389299883851871,46.03174603174603,0.5395337301587302,0.03306878171861172,0.06944444527228673,0.026041666666666668
54,0.08536242654436481,0.7749090641574424,56.08465608465608,0.5826388888888888,0.5981842329104742,0.5847222271064917,0.677579370016853
55,4.054471836101992,0.7573801665854133,52.910052910052904,0.6155753968253967,0.48507696638504666,0.5791666743656,0.4904761953900258
56,2.4480240457235087e-08,0.9702565022239283,49.735449735449734,0.6052331349206349,0.38191138456265133,0.5500000026077032,0.3180555595705907
57,0.007030484588461946,0.7577193795324654,55.55555555555556,0.5177579365079364,0.5547649239500364,0.560813500235478,0.5921627047161261
58,2.1459300339579882e-05,0.9096997581166214,51.32275132275132,0.5504960317460317,0.4414772801101208,0.5381944465140501,0.41736111603677273
59,2.871680908742558,0.8566083321053722,59.25925925925925,0.5956597222222222,0.6312830870350202,0.6104166743656,0.6888888981193304
60,8.215295110363803e-11,0.8974367132643306,59.25925925925925,0.5734126984126985,0.6319234234591325,0.6097222299625477,0.72956349949042
61,4.408629017210659e-11,0.9994086532524319,50.79365079365079,0.6016617063492065,0.46765874450405437,0.5548611152917147,0.46498016516367596
62,2.0479915081351576,0.9424485258333567,49.735449735449734,0.5715525793650794,0.5116823116938273,0.5522817516078552,0.5500000081956387
63,6.836986532058232e-11,1.0327806129541661,51.32275132275132,0.596031746031746,0.37848425035675365,0.5270833348234495,0.33263889389733475
64,7.438494264988494e-15,0.961880424657997,53.96825396825397,0.5986111111111111,0.524350663026174,0.5796627042194208,0.5356150896598896
65,6.803890784066516e-12,0.9954082682685245,56.613756613756614,0.5858258928571428,0.563818826029698,0.550446434567372,0.6261904786030451
66,4.563016631209185e-14,1.0100171709596346,55.026455026455025,0.5972222222222221,0.5741732940077782,0.5693452470004559,0.610416671882073
67,1.1429190926873047e-11,1.0757216528373197,56.08465608465608,0.5879340277777777,0.602713497976462,0.5698412812004486,0.6927083370586237
68,0.015341928195851689,1.0233638830892344,56.08465608465608,0.6062748015873015,0.5457087022562822,0.612500007574757,0.5262400892873605
69,1.6856361023882156e-06,1.0741653574723753,54.4973544973545,0.5980654761904761,0.5752842103441557,0.5696924664080143,0.6484127057095369
70,3.972880103456289e-06,1.122350923219571,54.4973544973545,0.6158110119047618,0.556352918346723,0.5755952460070451,0.6201388966292143
71,2.9323476675191122e-08,1.0850700748288835,53.96825396825397,0.6036954365079364,0.5677024461328983,0.5815476266046365,0.6338293688992659
72,3.302702024922004e-08,1.1112127014622517,53.96825396825397,0.5662450396825397,0.5613111505905787,0.558680564785997,0.6093254045893749
