,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,28.541543356067788,27.64831132151742,0.0,0.0,0.0,0.0,0.0,53.2829726808626,0.0,0.0,0.0,0.0,0.0,85.71492983979333,84.3077741599857,0.0,0.0,0.0,0.0,0.0,93.86415439782455,20.722299561314525,0.0,0.0,0.0,0.0,0.0,34.59973706738087,974.2455031991822,0.0,0.0,0.0,0.0,0.0,969.3466757374991,318.9263970905999,0.0,0.0,0.0,0.0,0.0,974.7643868693683,1091.1680237722105,0.0,0.0,0.0,0.0,0.0,1344.9288777525708,234.95619869455285,0.0,0.0,0.0,0.0,0.0,1186.7275569757755,204.77023504305802,0.0,0.0,0.0,0.0,0.0,350.337542993686,1030.0011274581448,0.0,0.0,0.0,0.0,0.0,1281.3929775087718,310.2032048382091,0.0,0.0,0.0,0.0,0.0,957.4604989846963,417.6681208489336,0.0,0.0,0.0,0.0,0.0,1362.0070471017652,158.7006180947614,0.0,0.0,0.0,0.0,0.0,109.53540499213273,2119.7953496514683,0.0,0.0,0.0,0.0,0.0,2601.3438619904286,3637.4160747729343,0.0,0.0,0.0,0.0,0.0,3721.285869199231,3596.623150651547,0.0,0.0,0.0,0.0,0.0,4287.374527783573,159.6925002758346,0.0,0.0,0.0,0.0,0.0,280.8116834349156
1,33.32582965806917,20.56510039782842,0.0,0.0,0.0,0.0,0.0,373.5012206230732,0.0,0.0,0.0,0.0,0.0,273.85278450098383,14.291097178046037,0.0,0.0,0.0,0.0,0.0,11.975018249548867,26.290113813587844,0.0,0.0,0.0,0.0,0.0,14.30703927937046,940.0052242385901,0.0,0.0,0.0,0.0,0.0,1223.676123745459,298.01709496598676,0.0,0.0,0.0,0.0,0.0,171.10667295702714,637.4876516639466,0.0,0.0,0.0,0.0,0.0,607.9109458330927,224.2624526163616,0.0,0.0,0.0,0.0,0.0,199.4497866052633,154.14400896399982,0.0,0.0,0.0,0.0,0.0,53.41974421156283,640.6504306530386,0.0,0.0,0.0,0.0,0.0,265.1211853243282,382.8511635479203,0.0,0.0,0.0,0.0,0.0,382.7767849159736,157.50411999464313,0.0,0.0,0.0,0.0,0.0,874.8263118151553,125.71599797589761,0.0,0.0,0.0,0.0,0.0,106.53991543307527,533.3087565924064,0.0,0.0,0.0,0.0,0.0,939.37240319014,2460.7842937996816,0.0,0.0,0.0,0.0,0.0,1762.4213036391716,2149.8614119236618,0.0,0.0,0.0,0.0,0.0,2451.7152412819974,133.7447428007362,0.0,0.0,0.0,0.0,0.0,81.87190509600657
2,24.982696590708056,11.268517421993492,0.0,0.0,0.0,0.0,0.0,186.3009418575416,0.0,0.0,0.0,0.0,0.0,243.24522628930234,7.927621050276568,0.0,0.0,0.0,0.0,0.0,1.1972095765897657,10.830810534308785,0.0,0.0,0.0,0.0,0.0,6.541518850303913,1215.3437698690318,0.0,0.0,0.0,0.0,0.0,1233.4145879485145,41.91506747504146,0.0,0.0,0.0,0.0,0.0,259.3851113022857,565.1745065053138,0.0,0.0,0.0,0.0,0.0,751.7209493461569,202.30992325549255,0.0,0.0,0.0,0.0,0.0,467.36236543546727,167.51434608960076,0.0,0.0,0.0,0.0,0.0,37.835446247593104,237.9643648757728,0.0,0.0,0.0,0.0,0.0,30.332387152150943,277.31614932021546,0.0,0.0,0.0,0.0,0.0,161.6636783194677,22.517245283225293,0.0,0.0,0.0,0.0,0.0,84.22589837633579,134.70554872306693,0.0,0.0,0.0,0.0,0.0,93.20906482580207,408.31439870538816,0.0,0.0,0.0,0.0,0.0,254.07180603660885,1295.9270875106438,0.0,0.0,0.0,0.0,0.0,865.3188260904569,1328.7784154743463,0.0,0.0,0.0,0.0,0.0,1478.0733785372186,281.53589721461566,0.0,0.0,0.0,0.0,0.0,189.6866324183671
3,11.453146769171513,8.756325421188341,0.0,0.0,0.0,0.0,0.0,15.36742371461751,0.0,0.0,0.0,0.0,0.0,19.73790348927439,6.493996967743114,0.0,0.0,0.0,0.0,0.0,6.521030552897041,5.14731635187143,0.0,0.0,0.0,0.0,0.0,7.953192230800262,951.0506242138309,0.0,0.0,0.0,0.0,0.0,1498.834332541904,14.32146194044925,0.0,0.0,0.0,0.0,0.0,25.710583800936995,321.72427356139093,0.0,0.0,0.0,0.0,0.0,298.39667767336323,138.49942213815896,0.0,0.0,0.0,0.0,0.0,30.942037935390463,141.67216289057612,0.0,0.0,0.0,0.0,0.0,16.852558609807154,152.90428766469628,0.0,0.0,0.0,0.0,0.0,80.04095760216067,302.99975340106,0.0,0.0,0.0,0.0,0.0,194.4368790096285,6.4047691336171955,0.0,0.0,0.0,0.0,0.0,90.4389866768606,107.87804805298474,0.0,0.0,0.0,0.0,0.0,116.0937335073802,445.3529674615755,0.0,0.0,0.0,0.0,0.0,293.581507379786,579.2137005691797,0.0,0.0,0.0,0.0,0.0,602.9822272103709,1068.878716760899,0.0,0.0,0.0,0.0,0.0,1898.4736629697027,233.14747589830526,0.0,0.0,0.0,0.0,0.0,89.7087935857935
4,4.949172194679698,7.684425205427004,0.0,0.0,0.0,0.0,0.0,31.903305445396597,0.0,0.0,0.0,0.0,0.0,22.221679589365202,6.941184546906912,0.0,0.0,0.0,0.0,0.0,5.522791560465236,1.4820706740697518,0.0,0.0,0.0,0.0,0.0,4.382024406805991,644.9251949887229,0.0,0.0,0.0,0.0,0.0,1133.1054307829897,50.35704381552565,0.0,0.0,0.0,0.0,0.0,106.83394834685744,300.15461374877066,0.0,0.0,0.0,0.0,0.0,383.64165653590607,145.171562596041,0.0,0.0,0.0,0.0,0.0,66.69842467520331,145.7924450961455,0.0,0.0,0.0,0.0,0.0,67.82571267242399,144.205388387813,0.0,0.0,0.0,0.0,0.0,39.67093247919366,388.4114151709155,0.0,0.0,0.0,0.0,0.0,332.83498385155605,33.46624571071447,0.0,0.0,0.0,0.0,0.0,77.0345703390602,114.78870434427255,0.0,0.0,0.0,0.0,0.0,135.24883169489127,483.04532919680724,0.0,0.0,0.0,0.0,0.0,379.7738597202573,173.0035498031911,0.0,0.0,0.0,0.0,0.0,317.6645420837852,565.9545058410768,0.0,0.0,0.0,0.0,0.0,889.489519359212,205.30514904750638,0.0,0.0,0.0,0.0,0.0,34.15180669453375
5,25.156943561684283,15.339818899596995,0.0,0.0,0.0,0.0,0.0,6.392181100520743,0.0,0.0,0.0,0.0,0.0,12.55846947220081,5.108720060641651,0.0,0.0,0.0,0.0,0.0,1.6980350289108732,2.7454161430329873,0.0,0.0,0.0,0.0,0.0,8.404535325143689,428.2033892230073,0.0,0.0,0.0,0.0,0.0,454.3337961680479,23.07839882529231,0.0,0.0,0.0,0.0,0.0,30.817769304763754,261.8964760169786,0.0,0.0,0.0,0.0,0.0,168.57008540915035,83.32005657545156,0.0,0.0,0.0,0.0,0.0,1.7083688216819926,146.46058537270346,0.0,0.0,0.0,0.0,0.0,172.95846700583894,147.71091065166166,0.0,0.0,0.0,0.0,0.0,112.55695133468059,312.10106011667,0.0,0.0,0.0,0.0,0.0,171.8414424152502,35.94537382769575,0.0,0.0,0.0,0.0,0.0,242.31196494387913,90.32524808655654,0.0,0.0,0.0,0.0,0.0,203.49472190889577,221.28072949398876,0.0,0.0,0.0,0.0,0.0,142.93006642547738,106.11471593654453,0.0,0.0,0.0,0.0,0.0,83.65828194373526,391.6431163763217,0.0,0.0,0.0,0.0,0.0,972.6627900712697,62.87363536332828,0.0,0.0,0.0,0.0,0.0,105.61640792541611
6,18.700672550056066,9.483499361275818,0.0,0.0,0.0,0.0,0.0,9.233838554083748,0.0,0.0,0.0,0.0,0.0,5.549160752625121,3.66026580138074,0.0,0.0,0.0,0.0,0.0,2.880182622323341,6.013718149562265,0.0,0.0,0.0,0.0,0.0,7.795866525613963,267.22413084591574,0.0,0.0,0.0,0.0,0.0,359.5925424665638,12.231340340850146,0.0,0.0,0.0,0.0,0.0,80.61408542522794,247.25836042483976,0.0,0.0,0.0,0.0,0.0,294.1736481834007,60.96208142744976,0.0,0.0,0.0,0.0,0.0,66.186407744763,138.13386318808898,0.0,0.0,0.0,0.0,0.0,99.40972848651158,124.91553250263033,0.0,0.0,0.0,0.0,0.0,58.59041982977043,303.24044092691423,0.0,0.0,0.0,0.0,0.0,215.22747891652674,60.59983352865292,0.0,0.0,0.0,0.0,0.0,206.3882247124935,86.20735962701963,0.0,0.0,0.0,0.0,0.0,32.00163120289335,151.67275133967644,0.0,0.0,0.0,0.0,0.0,131.96575417241274,86.46267915782938,0.0,0.0,0.0,0.0,0.0,64.96611162226438,191.80867227793078,0.0,0.0,0.0,0.0,0.0,190.90958876746168,43.73505110000948,0.0,0.0,0.0,0.0,0.0,79.24252118480783
7,8.698664044588702,7.060670240579081,0.0,0.0,0.0,0.0,0.0,5.982197645859617,0.0,0.0,0.0,0.0,0.0,3.5305582491062397,13.691774955556962,0.0,0.0,0.0,0.0,0.0,33.5681465419893,8.882030047203617,0.0,0.0,0.0,0.0,0.0,2.643038910724761,137.72521175074561,0.0,0.0,0.0,0.0,0.0,260.66102824886906,16.715329099583087,0.0,0.0,0.0,0.0,0.0,31.798711502594152,213.13618298257518,0.0,0.0,0.0,0.0,0.0,22.568585720678634,53.41139834910807,0.0,0.0,0.0,0.0,0.0,5.356250319010711,106.23039164842247,0.0,0.0,0.0,0.0,0.0,3.748029038838499,115.73701804278744,0.0,0.0,0.0,0.0,0.0,42.38516950882166,299.7540537719766,0.0,0.0,0.0,0.0,0.0,165.50366467411044,66.59042693806106,0.0,0.0,0.0,0.0,0.0,60.55982548299433,89.01597087635083,0.0,0.0,0.0,0.0,0.0,146.57334774596424,134.87951216790773,0.0,0.0,0.0,0.0,0.0,34.68982443595264,70.13670872936146,0.0,0.0,0.0,0.0,0.0,169.95415759919172,181.6657925724133,0.0,0.0,0.0,0.0,0.0,169.034786345547,72.38016426543905,0.0,0.0,0.0,0.0,0.0,36.22073294988541
8,12.653652183041167,5.577362588679194,0.0,0.0,0.0,0.0,0.0,8.617985958263882,0.0,0.0,0.0,0.0,0.0,5.057381297143077,3.9042873407409244,0.0,0.0,0.0,0.0,0.0,2.591697906027582,10.195874734578737,0.0,0.0,0.0,0.0,0.0,10.913169998967724,150.28066477943347,0.0,0.0,0.0,0.0,0.0,123.25310988121878,27.42377705222197,0.0,0.0,0.0,0.0,0.0,70.63726442140191,229.0888031845239,0.0,0.0,0.0,0.0,0.0,41.245578746604295,54.66140943464458,0.0,0.0,0.0,0.0,0.0,0.48288033373084904,109.03368729010053,0.0,0.0,0.0,0.0,0.0,85.24612649262502,173.7868014071194,0.0,0.0,0.0,0.0,0.0,85.4627608917755,179.09309355203385,0.0,0.0,0.0,0.0,0.0,179.45032805728283,37.556268745712195,0.0,0.0,0.0,0.0,0.0,191.71638948137382,95.5094476785767,0.0,0.0,0.0,0.0,0.0,156.803989249834,145.2758159581437,0.0,0.0,0.0,0.0,0.0,89.39817618857279,105.22825694595039,0.0,0.0,0.0,0.0,0.0,43.54222536386306,130.52651910708477,0.0,0.0,0.0,0.0,0.0,74.45982063114856,24.566788515448014,0.0,0.0,0.0,0.0,0.0,56.49406710173082
