,ASD,ASD,ASD,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6930773962294609,0.08801171616604758,50.79365079365079,0.10670795992066126,53.84615384615385,0.7124597578435439
1,0.6931990084559518,0.08801729402143695,50.264550264550266,0.10663957171616227,46.15384615384615,0.6935125468757201
2,0.6931466924371514,0.08801771540350128,50.264550264550266,0.10664045699000788,46.15384615384615,0.6932096693104838
3,0.693154352292833,0.08801810477262983,50.264550264550266,0.10662234003657674,46.15384615384615,0.6928594995306391
4,0.6931363827461623,0.08801744992970532,50.264550264550266,0.10663642344221767,53.84615384615385,0.693176167212199
5,0.6931245493008754,0.08801830589519896,50.264550264550266,0.10663787647625099,53.84615384615385,0.6931602066012506
6,0.6931066299170544,0.08801838028892141,48.67724867724868,0.1066405708800695,46.15384615384615,0.6931064013962174
7,0.6943717803245957,0.08803135321956274,49.735449735449734,0.10655192288888893,53.84615384615385,0.6880768227529787
8,0.6931548716664184,0.08802286304497747,49.735449735449734,0.10663134997089217,53.84615384615385,0.6951045738590769
9,0.6905202182961738,0.08803485686390161,49.735449735449734,0.10662264552559755,53.84615384615385,0.6928030976023508
10,0.6930178987763578,0.08801159519874642,50.264550264550266,0.10663820657766293,46.15384615384615,0.6931205143572908
11,0.6951486035857336,0.08802738905801859,49.735449735449734,0.10663869343012562,53.84615384615385,0.6935674338245171
12,0.6929070517396163,0.08802930378580948,49.735449735449734,0.10663790960113374,53.84615384615385,0.6931942385498728
13,0.6930795512228092,0.08803284451469227,49.735449735449734,0.10664057424255101,46.15384615384615,0.6938291161994319
14,0.6930267283186436,0.08802916364529025,49.735449735449734,0.10663614882028412,46.15384615384615,0.6939775496575668
15,0.6914937568487467,0.08820045576829603,49.735449735449734,0.10665482836646166,46.15384615384615,0.6932695858611969
16,0.6921475723880346,0.08805865487385342,49.735449735449734,0.10662448515999937,46.15384615384615,0.6943312534230935
17,0.6941594718431007,0.08806969742981827,49.735449735449734,0.10663328216109205,46.15384615384615,0.6932713247440319
18,0.6912624915789198,0.08802920474061919,49.735449735449734,0.10667010553766591,46.15384615384615,0.6925984855168245
19,0.6926173521990111,0.08800077130745415,49.735449735449734,0.10664128585770315,46.15384615384615,0.6960942737945999
20,0.7113666822829681,0.08807191398083858,49.735449735449734,0.10659434029122718,46.15384615384615,0.6902205739244606
21,0.7311642468384776,0.08869821950013096,49.735449735449734,0.1174286738989173,46.15384615384615,0.6885563112084054
22,0.6938750767421444,0.08803675262860464,49.735449735449734,0.1068122191835829,46.15384615384615,0.6991330207727137
23,0.6781660608644764,0.0879702730032434,49.735449735449734,0.10681214886936302,46.15384615384615,0.6948893284769525
24,0.7015109988825626,0.08813577876634206,49.735449735449734,0.10628519654248783,53.84615384615385,0.6910332921930454
25,0.69312575570799,0.08986327250557359,52.38095238095239,0.19101610264683863,53.84615384615385,0.6907405795131991
26,1.1676658011855765,0.09293109136725212,57.14285714285714,0.22878894336633696,46.15384615384615,0.341521716933733
27,0.8722959352694437,0.08929955059948924,58.730158730158735,0.11435670138859572,38.46153846153847,0.6973689762316247
28,0.5312046416168306,0.08916484097184692,58.201058201058196,0.11094545052430164,46.15384615384615,0.825364164351682
29,0.5653724459636263,0.08671275187741388,58.730158730158735,0.11054605872126902,46.15384615384615,0.6227187539266255
30,0.5515041326717492,0.09171983052530738,57.14285714285714,0.11059579989178028,53.84615384615385,0.5694088023867416
31,0.22335766658258774,0.09713097314241069,58.730158730158735,0.12067428223576634,46.15384615384615,0.3868866634595283
32,0.4125118041042134,0.103254787026117,61.37566137566137,0.12923959713201785,46.15384615384615,0.6983149656998436
33,0.583851310817792,0.09158502423710024,59.78835978835979,0.11341846377657758,38.46153846153847,0.6759232985186365
34,0.43616994091783495,0.09784902560622197,60.317460317460316,0.13068841810840834,46.15384615384615,0.6254613223829185
35,0.11472642000321781,0.11784818154307494,60.84656084656085,0.16305060074439673,38.46153846153847,0.7584881258236255
36,0.16283560503195135,0.1208353547518605,59.78835978835979,0.1303911670117416,53.84615384615385,0.8121160547130444
37,1.2811568987960515,0.11860379322803456,64.55026455026454,0.14962602942489414,38.46153846153847,0.3633657089285037
38,0.000248888734978286,0.435349160944763,61.904761904761905,0.4486355155651124,46.15384615384615,6.777602482839581
39,0.01534499162124429,0.1514652729660584,59.78835978835979,0.23407779845818438,30.76923076923077,0.3556492237221693
40,0.13276164673526694,0.12389722550791092,64.02116402116403,0.16410471758749953,46.15384615384615,0.1917024830476576
41,0.17244927479854488,0.12863601227186314,62.96296296296296,0.1454721868953914,46.15384615384615,0.7368110842798002
42,1.3884717588066835,0.2135339527845087,59.25925925925925,0.274456517905561,30.76923076923077,0.6285719128080071
43,0.000261931661204031,0.1649719900213603,65.07936507936508,0.2274153187435856,46.15384615384615,0.3240304287231995
44,0.06143169533662923,0.1391022559077664,60.84656084656085,0.18930933148843107,23.076923076923077,0.6676237670178199
45,0.18377300858437784,0.15590254073219323,63.49206349206349,0.1971855582086877,30.76923076923077,0.5740125245512683
46,0.0148215723850963,0.1572020161764983,62.43386243386243,0.451415552798372,30.76923076923077,0.011797931646161547
47,0.7888391841405094,0.2675456859861503,61.37566137566137,0.25091963195730643,46.15384615384615,1.1410341292589892
48,3.626677961734106,0.3966830373946556,64.02116402116403,0.2180092203775047,30.76923076923077,0.2785576262922304
49,0.0006154121747011198,0.13575317822638658,64.55026455026454,0.23686449058716283,23.076923076923077,0.29943855292001076
50,2.7099498762284467e-07,0.15871926506123038,63.49206349206349,0.3133236820976298,30.76923076923077,0.034225292794435404
51,0.003405773292542572,0.2082386728939294,62.96296296296296,0.3471349955138328,30.76923076923077,0.00810965898516462
52,0.3399387034311978,0.3358906822610058,59.78835978835979,0.35336868082294015,23.076923076923077,0.007000474165720909
53,0.014138207375573813,0.2376326749426398,61.37566137566137,0.3799429243112766,46.15384615384615,0.01695259370438577
54,0.012559708683198422,0.22370342402217525,61.904761904761905,1.051180374712111,46.15384615384615,0.030113774216291744
55,1.4981832240642664e-05,0.2422451678370926,59.78835978835979,0.27238558113337663,38.46153846153847,0.05045581931204074
56,0.3541493082093055,0.25023803657947735,60.317460317460316,0.3653977274361111,30.76923076923077,0.0074303030516694865
57,2.870651688909646e-05,0.4061566000514832,62.43386243386243,0.42479602832748115,46.15384615384615,0.008296194622068102
58,0.05332024178947535,0.291004811568724,61.37566137566137,1.1234567321699678,46.15384615384615,0.0017569281819154754
59,0.7920056642641201,0.24334431914190507,61.904761904761905,0.8936514725884103,46.15384615384615,0.7543495215028252
60,0.0007368373843146956,0.2934699035823383,60.84656084656085,0.7935839637341371,46.15384615384615,0.006420977397893488
61,8.155742099225117e-05,0.30991910063032846,62.43386243386243,0.3257583084248451,38.46153846153847,0.023221689904095535
62,0.13056859261681994,0.2795332279534831,64.02116402116403,0.28683655874501074,38.46153846153847,6.025255481157421e-05
63,0.005651455539186288,0.35901119755226807,62.43386243386243,0.3356198944835669,46.15384615384615,0.007784814595238619
64,0.00025466495506507264,0.35391918183404114,65.60846560846561,0.4790461043247178,46.15384615384615,0.002107282293783566
65,8.561522038700825e-06,0.32551608003396265,63.49206349206349,0.4632538851625086,46.15384615384615,0.044463378848541235
66,9.492715993578686e-05,0.6091002276042127,61.904761904761905,1.4964085891369976,46.15384615384615,2.977328047782719e-05
67,1.2122687703379587,0.7578817181510218,62.96296296296296,1.2506716139763578,46.15384615384615,0.27038149680335527
68,0.0037296784563288577,0.3301782997577393,61.904761904761905,1.1090831525846867,46.15384615384615,3.6236725262184554e-05
69,9.189017887047026e-07,0.3616534813307988,61.904761904761905,1.568337233767624,46.15384615384615,9.825819759140847e-05
70,0.049799188357647454,0.4599657801480588,62.96296296296296,0.6068996822984853,46.15384615384615,3.511401032184787
71,0.00014938723619779124,0.38139030230578536,64.55026455026454,0.47630940617796835,46.15384615384615,0.5320471743148276
72,1.7720838927840925,0.39086970061977583,61.37566137566137,0.6060931866507182,46.15384615384615,0.03280366721200262
73,0.00011691612562254716,0.3256434216358801,61.904761904761905,0.580196698142665,46.15384615384615,0.014757801027526793
74,0.000391327471178462,0.43740151370618424,60.84656084656085,0.7410172325738381,46.15384615384615,0.0006626881911353678
75,0.004005647887251998,0.45081094057354065,62.96296296296296,2.877375231677915,46.15384615384615,1.105628219378448
76,0.013678663258476035,0.4893614803395886,58.730158730158735,1.5126596752165704,38.46153846153847,1.4877600973774341e-05
77,3.235892257127525e-06,0.4227176406039694,60.317460317460316,1.4298799061647922,46.15384615384615,1.1464372803216648e-05
78,0.0002511263459734547,0.47243264753645,64.55026455026454,1.0787435461018793,53.84615384615385,1.3550014835449388e-06
79,0.000905124685603746,0.48837076601180474,59.78835978835979,6.015421784481186,53.84615384615385,0.00017226147521211895
80,1.0850564529846315e-07,0.44245444341038703,62.96296296296296,3.510964958373717,38.46153846153847,3.3533296414969377e-06
81,0.0037352709590816923,0.537178435046781,60.317460317460316,6.9396666653817745,46.15384615384615,1.0541367208785446e-05
82,1.1435335684174876e-05,0.5149824802851392,62.96296296296296,3.4270796377879296,46.15384615384615,3.6055050057291906e-06
83,0.0008058946432697461,0.5274005318326337,64.02116402116403,1.9037183136071258,46.15384615384615,0.11499969977265795
84,0.000548982716390656,0.47125003634012963,60.317460317460316,2.0591375150842643,46.15384615384615,0.08307880884279299
85,9.897591133563254e-06,0.4352228575020358,64.55026455026454,2.054050410108003,30.76923076923077,2.5204008610580095e-07
86,1.691289609153663e-07,0.5710661810595803,62.96296296296296,2.8031437872375187,46.15384615384615,8.782177196153593e-10
87,0.10929573428677747,0.43354553379332866,62.96296296296296,2.2475782465116114,38.46153846153847,8.132718855017607e-08
88,1.9485093017542955e-05,0.46842553537123593,61.37566137566137,2.0950578778070974,38.46153846153847,2.479132470375042e-05
89,0.019462250319307747,0.517313454989557,61.904761904761905,2.625462289749749,46.15384615384615,1.2025210431006598e-06
90,4.521919778787432e-06,0.5885768691268825,59.25925925925925,0.5590443494959276,46.15384615384615,0.0031708195010991904
91,5.87062941652278e-05,0.5305706169090015,61.37566137566137,0.5502648523783259,53.84615384615385,3.671138457530797
92,0.0008161770748945328,0.586379873611706,63.49206349206349,0.723393882574042,46.15384615384615,0.0003132532274367803
93,8.68301985114227e-10,0.6912827516271671,60.84656084656085,0.6849862171138766,46.15384615384615,1.197719613258622e-08
94,4.808858864354752e-10,0.6606077672597193,65.07936507936508,0.8486146223944723,46.15384615384615,0.004130654682630672
95,9.856982624413273e-08,0.6824060670477747,62.96296296296296,1.0828705140709554,46.15384615384615,3.279936968543572e-08
96,6.0022845223857055e-09,0.5932548183456953,64.02116402116403,0.8779038823044278,46.15384615384615,4.608296193613363e-07
97,1.1120178765518278e-08,0.6262714341767643,62.96296296296296,0.7703115390219816,46.15384615384615,1.7961318310592875e-09
98,0.00012181787424576977,0.5485721534015422,65.07936507936508,0.7566647557700529,38.46153846153847,1.2964081396652298e-07
99,2.1897797810612134e-05,0.5772735123736048,63.49206349206349,0.7960114551131057,38.46153846153847,0.016629729397522188
