,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.8356888831177889,0.09878554671602648,50.0,0.13561240506905473,70.0,0.7019761437137365
1,0.5932434798405375,0.10698286994999814,50.0,0.16919291471389905,30.0,0.6455031433037757
2,0.6384907480649574,0.08715556237322167,64.28571428571429,0.13579739453041512,70.0,0.6517401573185809
3,0.4841998415441101,0.08883408192029803,78.57142857142857,0.12454118415526594,60.0,0.7246794974164306
4,0.3320836296062461,0.1029881881052476,50.0,0.2089557188929621,40.0,0.7799721912023768
5,0.23650271499282563,0.1341164439873059,50.0,0.11768049702011733,60.0,0.47080706954235124
6,0.12069230741258385,0.08940828424675987,64.28571428571429,0.21979602096975723,30.0,0.33700742814915496
7,0.22428266071261183,0.10168825333493936,57.14285714285714,0.09506688058851367,70.0,0.3533994739916908
8,0.13154339332964313,0.11098293715972576,64.28571428571429,0.20333951133780676,40.0,0.30115499715208743
9,0.1075822652140876,0.09888854085988372,64.28571428571429,0.1563903634938143,50.0,0.28166518169116905
10,0.03653952646436166,0.10441317331304074,64.28571428571429,0.29846490591365393,50.0,0.4901452721531199
11,0.026530625679128835,0.11475255570996001,57.14285714285714,0.16292810843276403,50.0,0.05402845186575319
12,0.4041252834253575,0.18608912883387355,50.0,0.32559765130807694,50.0,0.17196449854969814
13,0.014371937598027455,0.27139188530068864,50.0,0.5537999220558765,40.0,0.10322787667812305
14,0.010642223354262662,0.15386394046223878,57.14285714285714,0.2554286560232848,50.0,0.043919086753597306
15,0.0016726497015052638,0.24482593579343043,50.0,0.2875594050171799,50.0,0.0693322982934188
16,0.12724122683371536,0.13612053006264366,64.28571428571429,0.19950847490034634,60.0,0.01979640049463225
17,0.0025652810351651898,0.124530938673894,64.28571428571429,0.5239346219621781,50.0,0.005287931520385935
18,0.004635446381803744,0.15117143043740194,64.28571428571429,0.33064047885511494,50.0,0.017982939865914357
19,0.001765755773726887,0.13028989207496167,57.14285714285714,0.18076480083409413,70.0,0.012029987474458333
20,0.00414643241162082,0.12072843250028782,64.28571428571429,0.3360067378302012,40.0,0.036554953348782296
21,0.0011330538048812532,0.14888433565615836,57.14285714285714,0.8535420995276655,40.0,0.004921703787227479
22,0.0007346689388664564,0.150981554098055,64.28571428571429,0.5517728731600522,40.0,0.009475656734906654
23,0.0004409329570787614,0.15195059564799948,64.28571428571429,0.37123282085467013,60.0,0.0013849617398318842
24,0.004183896444071025,0.16877525226104909,57.14285714285714,0.5971199043738419,40.0,0.0012516127289427432
