,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6973064948482215,0.11563429388445402,38.88888888888889,0.09897568800812089,57.14285714285714,0.6924866753095832
1,0.693109386880439,0.11549522519503869,38.88888888888889,0.09887554102775287,57.14285714285714,0.691701018057105
2,0.6954886108298703,0.11590275515699996,38.88888888888889,0.09887481175868428,57.14285714285714,0.6942211071642576
3,0.6899248241530422,0.11572459213771588,38.88888888888889,0.09892834776006405,57.14285714285714,0.6903482946996614
4,0.6987709834860738,0.1165642214446741,38.88888888888889,0.09887853207339824,57.14285714285714,0.6889747105789734
5,0.7014611287015684,0.1159960990063335,38.88888888888889,0.0987472921809874,57.14285714285714,0.6867909049830511
6,0.7071758940498878,0.11758914637575121,38.88888888888889,0.0985227739581999,57.14285714285714,0.692617915417298
7,0.6795640276603392,0.1175467718521334,38.88888888888889,0.0940833556803048,57.14285714285714,0.6864922064664255
8,0.7149682852341261,0.11947554390669768,38.88888888888889,0.09933512000389728,42.857142857142854,0.6922968839760696
9,0.6613602665673141,0.11664589120788887,38.88888888888889,0.09993361423797169,42.857142857142854,0.7089329537915599
10,0.8188210509348094,0.19727311834796074,38.88888888888889,0.09962740367303212,42.857142857142854,0.6840165836713575
11,0.5385401344017878,0.11554684497222799,44.44444444444444,0.09972180025977864,42.857142857142854,0.6953133166647586
12,0.7021701409136719,0.12344739925858758,44.44444444444444,0.09888615349815703,42.857142857142854,0.6808049651522895
13,0.4798237187152284,0.10782249393672819,61.111111111111114,0.5032654651251779,42.857142857142854,0.3365367830174841
14,0.3131622093527139,0.09344095810288243,61.111111111111114,0.16062941875536849,64.28571428571429,0.432189250209872
15,0.015220570588218796,0.42272772469107767,44.44444444444444,0.08182252455652161,57.14285714285714,0.5200623783233695
16,0.4356392168923261,0.17525935043001212,61.111111111111114,0.20276934844704497,50.0,0.015752840063040265
17,1.0237755005398896,0.1841290145376536,61.111111111111114,0.19580094523337602,71.42857142857143,0.08824973763392926
18,0.004422536154734713,0.2454194930427314,61.111111111111114,0.21936377339016602,57.14285714285714,0.20237966571560237
19,0.0005010662885287505,0.364755151596549,66.66666666666666,0.09514799373467275,57.14285714285714,0.2489675317368706
