,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6879306403242662,0.08649279795877284,55.625,0.08810863627084208,50.0,0.6926826494792823,0.06860578826881494,72.5,0.4695088924835159,0.09364099611768043,50.0,0.6924712259648179,0.12478547454123166,54.54545454545454,0.6934128446368502,0.08663381632977166,50.0,0.6929831549492673,0.1937794203551188,50.0,0.5888945701062852,0.11257919209007451,46.15384615384615,0.7736791783065086,0.13178083748720146,50.0,0.6353975819142642
1,0.6927652763627479,0.08674619324752063,44.375,0.0900745448268475,50.0,0.7585366917672589,0.08685343040974405,27.500000000000004,0.6967044296243239,0.09545534191223397,50.0,0.6925101531224852,0.17903518911117275,45.45454545454545,0.5151018429453166,0.08663683144769178,50.0,0.6930922028329556,0.1568047084776262,50.0,0.836616478308043,0.1075508334415285,53.84615384615385,0.6929851925261489,0.13677246128779577,50.0,0.7025299870775404
2,0.692575807542581,0.0864249141960145,55.625,0.08810007735451905,52.96610169491526,0.6934398396346043,0.06823463426043794,72.5,0.24492859609191,0.09553061165037985,50.0,0.675640537404036,0.12597075215219433,63.63636363636363,0.6954003837973501,0.08634474022143294,50.0,0.7856388314344441,0.11868056498780942,50.0,0.773306058319228,0.10661497181078218,53.84615384615385,0.6933181859607066,0.13864622913660504,50.0,0.6891974066513563
3,0.7025061676185625,0.0861825746178496,56.875,0.08809990074809931,50.847457627118644,0.6953809976125044,0.06741869117905558,72.5,0.4381428886447865,0.09449103671153769,50.0,0.6931415193733194,0.25231641369891017,45.45454545454545,0.35972101979260623,0.08598428318964513,50.0,0.6920605390260749,0.10809617338594493,50.0,0.7294728235207153,0.1160944667952133,46.15384615384615,0.653990907391469,0.14540595978293397,50.0,0.6923148677447215
4,0.691546247829007,0.08568135583890255,59.375,0.09063698500324441,50.0,0.6516791032145518,0.06481968869057206,72.5,0.5639229614002021,0.10494359211598837,50.0,0.6765924250064448,0.21299681144777208,45.45454545454545,0.6932765994903276,0.09148898606509309,50.0,0.7323970302889963,0.12035659320264837,50.0,0.6825973156160052,0.12196176796090184,53.84615384615385,0.6539781732286917,0.13828638749473848,50.0,1.4383282092675798
5,0.6893564323200616,0.08318094811095729,68.125,0.08778570415489127,50.847457627118644,0.693943685629964,0.05795074321736625,77.5,0.5582858593942749,0.0843587872261324,59.09090909090909,0.6858896881738898,0.12345281474264545,45.45454545454545,0.694737790321327,0.09481638318678692,50.0,0.5855172798914242,0.12443649159788689,55.55555555555556,0.7133001562076694,0.10556964160168358,53.84615384615385,0.7023258305665658,0.13849408221833232,50.0,0.6777042777559676
6,0.6077636558611513,0.07637035205286562,64.375,0.08719574357609745,54.66101694915254,0.6925873086616612,0.051878097201742926,77.5,0.40203073637356834,0.08472608494899868,68.18181818181817,0.5852033679224307,0.12679507528254888,36.36363636363637,1.1994642447870132,0.08268918013230013,56.25,0.6712366264956472,0.12147097709873453,55.55555555555556,0.7176578993700204,0.09470182306232006,61.53846153846154,0.6244325275424847,0.1389568358843702,40.0,0.7767616281311194
7,0.5382827436678173,0.06897273695107928,71.875,0.08697347666929553,51.271186440677965,0.6911598850612274,0.0592047874630424,85.0,0.5308692303353892,0.07597592421472678,59.09090909090909,0.6299270781381331,0.12576723027239173,63.63636363636363,0.7123622226592664,0.0757881685771502,62.5,0.5670651972967707,0.11889645993343227,50.0,0.8803831775835418,0.10099971133537015,30.76923076923077,0.7963730336953849,0.1387858303417898,30.0,0.6981368271847143
8,0.5681465497573134,0.06959012087344554,73.125,0.08503316413077609,55.08474576271186,0.6293342738343349,0.044975820175776074,80.0,0.39089058328209747,0.07285770481391361,77.27272727272727,0.4684745430277368,0.12599350286755914,45.45454545454545,0.6906011525499657,0.07953252167809075,50.0,0.4415905339192311,0.1416852108499554,50.0,0.5244779567117371,0.1281903861307052,46.15384615384615,0.5091350775731067,0.1362853244718602,50.0,0.528323330547835
