,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.8604083275118309,0.128131812963391,33.33333333333333,0.08673552601538013,37.5,0.6922346263802552
1,0.6927350871228206,0.11543384430375325,66.66666666666666,0.08689440383935444,37.5,0.6917886199971576
2,0.6922587169890726,0.11545161636133898,66.66666666666666,0.08727763031664622,37.5,0.6871378551232222
3,0.6924892550555776,0.11548273092121246,66.66666666666666,0.08783524639062536,37.5,0.6840772219132141
4,0.6916474908167333,0.11577113918867614,33.33333333333333,0.08823587028043747,37.5,0.6845423996179649
5,0.6869551375344973,0.11592692876501141,33.33333333333333,0.08840695901747371,37.5,0.6797954123560943
6,0.6916805159871163,0.11622597956914966,33.33333333333333,0.08914169973448405,37.5,0.704208185413866
7,0.6896940755508654,0.11602650410766828,33.33333333333333,0.08968367236699505,37.5,0.6618976793910862
8,0.690658844613187,0.11562821785090864,33.33333333333333,0.09119148057902814,37.5,0.7026974699519345
9,0.6861388251626077,0.11700273934179244,33.33333333333333,0.09291792551675637,37.5,0.7364400974312371
10,0.6938792998461119,0.11794876453713772,33.33333333333333,0.09138907536756094,37.5,0.6580065600573384
11,0.681579134403657,0.11740604141501465,33.33333333333333,0.09358596122566457,37.5,0.6854228719610461
12,0.6882573199430371,0.12094294357947376,33.33333333333333,0.0960411878999668,37.5,0.8204446624127313
13,0.6915774244880102,0.11919352892672856,33.33333333333333,0.09040709148397327,37.5,0.6618186513757796
14,0.5468653118265914,0.12154794327693634,33.33333333333333,0.09175987737738957,37.5,0.6824293564434692
15,3.684560616172183,0.38221883113970345,66.66666666666666,0.09457094298602357,37.5,0.6267551308723789
16,1.324584229894737,0.2436830239746494,41.66666666666667,0.09201316845673456,37.5,0.6791851965566684
17,1.0624265125570478,0.18313413071289228,66.66666666666666,0.09266005411291074,37.5,0.6635131610161501
18,0.4170085803005337,0.477919670194941,41.66666666666667,0.09543788952560044,37.5,0.6933458631716871
19,0.18515312789830213,0.5160171968013492,41.66666666666667,0.09748561598868283,37.5,0.8015243545241106
20,2.6201231995464185,0.28946463678327916,66.66666666666666,0.09050433473019044,37.5,0.7212270456352979
21,0.4512152951116811,0.09666337604320115,66.66666666666666,0.09312842686671474,37.5,0.675895572197472
22,0.3994593012752166,0.1740805361152911,66.66666666666666,0.10258820938659918,37.5,0.6482607232337994
23,0.06748131072245693,0.3167344862691028,50.0,0.0936538269982399,37.5,1.3682011668071903
24,1.9532373989626683,0.8236849618846662,41.66666666666667,0.09089869376401248,37.5,0.6548500078384508
25,0.01455017492949011,0.15521037145265984,83.33333333333334,0.09497790279564547,37.5,0.7486982034555325
26,0.02176522546078902,0.05053501961979373,83.33333333333334,0.09636250796073693,37.5,0.5918516118482173
27,1.3394419285881503,0.3989540605153163,41.66666666666667,0.09714574167631372,37.5,0.660803965615454
28,0.0016412882846190955,0.1914900123208947,75.0,0.19867088008313885,62.5,5.4187316779871395
29,0.006707153913648285,0.015165940975613591,100.0,0.09437761105177858,37.5,0.6483627193961126
