,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,1385.3764849312518,816.9799268043985,0.0,0.0,0.0,0.0,0.0
1,1185.042409277468,226.2040686203226,0.0,0.0,0.0,0.0,0.0
2,409.58558726923894,570.5743069548485,0.0,0.0,0.0,0.0,0.0
3,527.7604715427401,816.5687909258255,0.0,0.0,0.0,0.0,0.0
4,821.7152722193105,439.61983457545114,0.0,0.0,0.0,0.0,0.0
5,565.4688886151517,189.00048399048035,0.0,0.0,0.0,0.0,0.0
6,632.0105450061421,235.15705956478433,0.0,0.0,0.0,0.0,0.0
7,528.0211387163771,206.34417125809077,0.0,0.0,0.0,0.0,0.0
8,406.2869321625921,193.73266501266008,0.0,0.0,0.0,0.0,0.0
9,316.37325281331175,255.18213898150466,0.0,0.0,0.0,0.0,0.0
10,242.3683525629885,245.1848795306006,0.0,0.0,0.0,0.0,0.0
11,281.46163004286615,193.33528835347963,0.0,0.0,0.0,0.0,0.0
12,104.41631157582287,182.01803479974168,0.0,0.0,0.0,0.0,0.0
13,160.6700520194956,173.5533966019251,0.0,0.0,0.0,0.0,0.0
14,137.14228090893587,171.75957975974907,0.0,0.0,0.0,0.0,0.0
15,152.67366418668095,149.9450071373211,0.0,0.0,0.0,0.0,0.0
16,228.90813276810027,136.8503375589204,0.0,0.0,0.0,0.0,0.0
17,78.6154082289621,262.5897654431289,0.0,0.0,0.0,0.0,0.0
18,87.21739423252356,160.4003892373883,0.0,0.0,0.0,0.0,0.0
19,111.6156999690544,130.50882915216076,0.0,0.0,0.0,0.0,0.0
20,124.17632303272605,157.1373994839179,0.0,0.0,0.0,0.0,0.0
21,143.6806631446485,249.5359521714643,0.0,0.0,0.0,0.0,0.0
22,26.329758955044433,137.62737823941197,0.0,0.0,0.0,0.0,0.0
23,13.6009827740577,165.85691594185545,0.0,0.0,0.0,0.0,0.0
24,14.183505499137933,210.63646760787657,0.0,0.0,0.0,0.0,0.0
25,24.270483892901144,155.46236539257222,0.0,0.0,0.0,0.0,0.0
26,6.3577309705573795,199.96979628050957,0.0,0.0,0.0,0.0,0.0
27,16.026235314416688,144.10015256060163,0.0,0.0,0.0,0.0,0.0
28,16.556243957525,149.42659487959122,0.0,0.0,0.0,0.0,0.0
29,5.055500044760623,144.1665299940511,0.0,0.0,0.0,0.0,0.0
30,90.7469655046599,155.6896106171916,0.0,0.0,0.0,0.0,0.0
31,217.47389236732096,767.9594169643706,0.0,0.0,0.0,0.0,0.0
32,583.3531381487767,893.759124451849,0.0,0.0,0.0,0.0,0.0
33,139.21784744194534,235.83514266246078,0.0,0.0,0.0,0.0,0.0
34,63.76335493053115,189.93612667742096,0.0,0.0,0.0,0.0,0.0
35,43.191661103497935,123.9157125663398,0.0,0.0,0.0,0.0,0.0
36,26.487478407120594,171.00852657259372,0.0,0.0,0.0,0.0,0.0
37,38.71921887272737,121.88653068660639,0.0,0.0,0.0,0.0,0.0
38,1.7616060949613785,127.7315220479032,0.0,0.0,0.0,0.0,0.0
39,11.103083452183958,128.95639184277888,0.0,0.0,0.0,0.0,0.0
40,7.343456148346088,187.06541025245437,0.0,0.0,0.0,0.0,0.0
41,4.830784714124299,138.3329346919548,0.0,0.0,0.0,0.0,0.0
42,8.907931119780443,157.98669658083364,0.0,0.0,0.0,0.0,0.0
43,23.127531908373914,150.26932542878683,0.0,0.0,0.0,0.0,0.0
44,20.290862609760115,361.1021532038705,0.0,0.0,0.0,0.0,0.0
45,179.3873670429965,377.7633373078612,0.0,0.0,0.0,0.0,0.0
46,1.9244112304130314,141.9477353736875,0.0,0.0,0.0,0.0,0.0
47,13.052220033612418,156.3916421114177,0.0,0.0,0.0,0.0,0.0
48,15.69877188935915,180.72826463113915,0.0,0.0,0.0,0.0,0.0
49,15.940402778004493,144.20747859689183,0.0,0.0,0.0,0.0,0.0
50,19.31329123445385,241.02605945679875,0.0,0.0,0.0,0.0,0.0
51,28.45575432893119,186.9631859701043,0.0,0.0,0.0,0.0,0.0
52,6.852132206501439,137.81881187869135,0.0,0.0,0.0,0.0,0.0
53,8.25466409635017,180.64179619462564,0.0,0.0,0.0,0.0,0.0
54,4.600203601981026,125.03395190397956,0.0,0.0,0.0,0.0,0.0
55,14.082713517810792,128.76468883419142,0.0,0.0,0.0,0.0,0.0
56,18.972312554594275,156.2544538695877,0.0,0.0,0.0,0.0,0.0
57,2.4223066297650613,132.59602623888821,0.0,0.0,0.0,0.0,0.0
58,0.5667372980300308,132.63296975523645,0.0,0.0,0.0,0.0,0.0
59,2.401658977641156,167.9977777658775,0.0,0.0,0.0,0.0,0.0
60,21.220003587665353,178.05136470305683,0.0,0.0,0.0,0.0,0.0
61,26.23247681126278,138.29960729468326,0.0,0.0,0.0,0.0,0.0
62,0.7308355311119629,138.31028591146202,0.0,0.0,0.0,0.0,0.0
63,0.23559901519058982,136.09928748474258,0.0,0.0,0.0,0.0,0.0
64,2.4692946719328392,127.72407944546045,0.0,0.0,0.0,0.0,0.0
65,2.1072353451437285,149.408014681283,0.0,0.0,0.0,0.0,0.0
66,32.74055668272363,155.10251914778752,0.0,0.0,0.0,0.0,0.0
67,8.179193769816203,162.325102984449,0.0,0.0,0.0,0.0,0.0
68,42.74785503461599,218.67698645557078,0.0,0.0,0.0,0.0,0.0
69,0.9765780078571317,161.19240694572508,0.0,0.0,0.0,0.0,0.0
70,4.600113588863337,158.73533953520456,0.0,0.0,0.0,0.0,0.0
71,18.68378208884261,153.57410722171957,0.0,0.0,0.0,0.0,0.0
72,3.4147160675669928,158.61166210784455,0.0,0.0,0.0,0.0,0.0
73,5.9960710263123564,172.95605586566418,0.0,0.0,0.0,0.0,0.0
74,2.8611296557259864,162.1096955817172,0.0,0.0,0.0,0.0,0.0
75,0.9474311838735715,138.35024363028745,0.0,0.0,0.0,0.0,0.0
76,2.6822798154155243,135.2629577277924,0.0,0.0,0.0,0.0,0.0
77,11.025015406110182,173.09455579939757,0.0,0.0,0.0,0.0,0.0
78,7.174425418425918,164.66998182535372,0.0,0.0,0.0,0.0,0.0
79,4.1429255018791125,144.8323821485177,0.0,0.0,0.0,0.0,0.0
80,1.4427178921240726,141.15296437358347,0.0,0.0,0.0,0.0,0.0
81,0.4380355409889524,158.90278612327558,0.0,0.0,0.0,0.0,0.0
82,0.746106404435969,153.25187978791317,0.0,0.0,0.0,0.0,0.0
83,18.427634931797762,190.41983989770964,0.0,0.0,0.0,0.0,0.0
84,6.669191932222149,120.97050788434287,0.0,0.0,0.0,0.0,0.0
85,2.6143332901378313,143.6181535196465,0.0,0.0,0.0,0.0,0.0
86,1.4169769009852,133.13699996391986,0.0,0.0,0.0,0.0,0.0
87,28.666172461486365,221.45237189504695,0.0,0.0,0.0,0.0,0.0
88,23.034457066240936,170.41734676718835,0.0,0.0,0.0,0.0,0.0
89,4.01951297271972,200.55655105011013,0.0,0.0,0.0,0.0,0.0
90,40.703707139917775,232.51683359577925,0.0,0.0,0.0,0.0,0.0
