,BIP,BIP,BIP,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.21964820780727393,0.06408204979270236,80.64516129032258,0.13871263390598426,40.0,0.6932063203664166
1,0.3865544199241873,0.06852612938161719,80.64516129032258,0.13863488119828885,40.0,0.6933082421738166
2,0.5726240581090922,0.06688772235152514,80.64516129032258,0.1386292263786765,60.0,0.6931596443777868
3,0.6249649392395018,0.0762420613591628,80.64516129032258,0.13862014952565466,60.0,0.6931877579243076
4,0.588772524749935,0.06501531648051702,80.64516129032258,0.138623786542953,40.0,0.6931449912387412
5,0.4307895884794017,0.06767333182608429,80.64516129032258,0.13862683218584557,40.0,0.6931811071936567
6,0.23031947259747573,0.08519045173049326,58.06451612903226,0.1386433253751437,40.0,0.6932830361210421
7,0.4139932141535086,0.06624608638734696,80.64516129032258,0.13869697324105099,60.0,0.6959403176944705
8,0.07898022901407507,0.06745653315675054,77.41935483870968,0.13849483645984034,60.0,0.6943342506107482
9,0.030954269746428214,0.1011942858959341,67.74193548387096,0.13864949156631776,70.0,0.6929190818658293
10,0.06724134392129454,0.09764140821334986,67.74193548387096,0.13845112022716544,50.0,0.6938620426022254
11,0.013926925608692466,0.09846173361445146,80.64516129032258,0.13888510465356527,60.0,0.6913062504248544
12,0.16141462998142722,0.0880720545747272,80.64516129032258,0.13841330000480034,60.0,0.6905520913400013
13,0.012159037748613022,0.18014759082211637,64.51612903225806,0.13844617847460405,50.0,0.6928139343677578
14,0.0032383559127656153,0.11437068022541441,83.87096774193549,0.13851034099171816,50.0,0.710871566877999
15,0.3371270915570082,0.13727363940576576,74.19354838709677,0.137116119508421,50.0,0.6464161479861332
16,0.0005181871728886058,0.20223149829467732,67.74193548387096,0.17914415843242376,40.0,0.46527461650794
17,0.0019171983917118775,0.11709536813218951,83.87096774193549,0.13853230128265787,50.0,0.6515796025442899
18,0.018255441562724916,0.19578760953773058,67.74193548387096,0.20368924961794002,50.0,0.8667947983517883
19,0.19035446301049955,0.16094887198781457,74.19354838709677,0.145444702023207,60.0,0.6410807027695685
20,0.0014827052039330128,0.12008525381164922,83.87096774193549,0.13866745352304072,60.0,0.617982777281157
21,0.007942721141266157,0.1296430989259805,83.87096774193549,0.15351832735602777,60.0,0.2853019614425937
22,0.002696305248651918,0.1623287440379154,74.19354838709677,0.13793824247940453,40.0,0.5530755067328841
23,0.0032997445866161015,0.1290141418054226,74.19354838709677,0.1342825648198463,40.0,0.6560130722213032
24,0.009972682988201136,0.12287421413568643,83.87096774193549,0.13339893104533238,40.0,0.5647289552137817
25,0.0002556899578596087,0.15567830531087262,77.41935483870968,0.1896081112164524,50.0,0.42142865684446473
26,0.005821012830702335,0.4118976787074187,58.06451612903226,0.34017072332525294,40.0,0.47269336185106325
27,0.0006894544944373772,0.14883924411041563,83.87096774193549,0.13721441791565717,40.0,0.7139697879367184
28,0.0007390434748642464,0.2734661439592435,67.74193548387096,0.3828562862616061,50.0,0.3516299150471571
29,0.26211390663660933,0.12281850407252398,83.87096774193549,0.13847115455902353,70.0,0.41877521208083107
30,0.0005588735919684395,0.14894556628237682,80.64516129032258,0.1210501486143916,70.0,0.7279877222550519
31,7.445183604099882e-05,0.16988425864841966,83.87096774193549,0.12844372755337483,50.0,0.2744181475166601
32,0.00013101829193984364,0.18614712906940473,80.64516129032258,0.1417176144651637,50.0,0.3443438248959105
33,0.0004134476064153589,0.30971179142934485,61.29032258064516,0.19547776645413467,50.0,0.3682130784612141
34,0.00023353369981103178,0.15993921698533511,87.09677419354838,0.13912804502890844,60.0,0.5281532237393081
35,4.234839832456382e-05,0.19671850122069803,83.87096774193549,0.27537967755299414,80.0,1.2156146641500383
36,0.0013764665309128291,0.12985651287406064,87.09677419354838,0.25119122435868513,60.0,0.2554554187443517
37,5.2308114073057025e-05,0.15844560039642316,83.87096774193549,0.2207890205380969,60.0,0.14598888423852452
38,0.0009860343334172656,0.5706842986373053,54.83870967741935,0.5885412899671933,40.0,0.2559785451771619
39,0.0007900185208731375,0.16859651335090226,83.87096774193549,0.18407252811540228,80.0,0.48366259988523336
40,0.6856878519361521,0.16313611299677977,83.87096774193549,0.1377037795833312,60.0,0.3652782650099126
41,4.4309608263464166e-05,0.1864796511920991,83.87096774193549,0.11058965197877395,60.0,0.2943276316688776
42,0.0006899487282451239,0.30508874307372574,64.51612903225806,0.33698790975047926,60.0,0.4544884353055249
43,5.689522282944925e-05,0.15804239514789759,83.87096774193549,0.3939560110911503,60.0,0.013793230925744525
44,4.47983102777686e-05,0.18151307868797806,83.87096774193549,0.17375395117808787,70.0,0.02645235674959473
45,2.7666189696511323e-05,0.2769110490761616,67.74193548387096,0.49802663827467997,40.0,0.19538559814961393
46,2.275893827097065e-06,0.21812445593005367,77.41935483870968,0.5330002457649062,60.0,0.0033045026747233466
47,7.450972593391358e-05,0.1686296799852141,87.09677419354838,0.2976989415837595,60.0,0.003835691829006887
48,7.410991457824536e-05,0.36844753224549526,67.74193548387096,0.47193538270504687,50.0,0.08653117460491808
49,1.532507681975343e-06,0.18230618991842032,83.87096774193549,0.22527723702089397,70.0,0.00047469846670609235
50,0.00016029999119972414,0.2778700360780531,74.19354838709677,0.41759824574380583,50.0,0.0014153604722629894
51,1.0362723353208542e-05,0.20620955337268163,80.64516129032258,0.6849123525684775,60.0,0.000348000586530856
52,6.179945374549479e-05,0.2118116192801596,83.87096774193549,0.33313601561412565,60.0,7.213457865976927e-05
53,9.329224981948415e-06,0.20605477056298066,83.87096774193549,0.29210385126096344,60.0,0.00010263237274057207
54,7.578756618147381e-05,0.2129559488015697,83.87096774193549,0.8339489843745176,60.0,0.00015321460577622995
55,3.582969996022188e-06,0.20587589262676137,83.87096774193549,0.7416976512487228,70.0,0.00019718594922818635
56,5.7025007393950285e-06,0.22213176758343028,83.87096774193549,0.40900573630670356,70.0,0.000148178228689246
57,2.3872296215318185e-05,0.21186712798977808,83.87096774193549,0.3032528492537886,70.0,0.00015747670023362194
58,3.7699029308766862e-06,0.209280064116459,83.87096774193549,0.30145192047877445,70.0,9.847053921273838e-05
59,5.518659560674095e-06,0.2104596491224649,83.87096774193549,0.6316036267093255,70.0,9.50537647817657e-05
60,8.373741780270488e-05,0.2114098609587648,83.87096774193549,0.3117726331039111,70.0,1.2880228235532016e-05
61,1.6914261852007902e-05,0.22119693345620423,83.87096774193549,0.3303718497872506,70.0,7.530429031129406e-05
62,3.9320450903827456e-05,0.21727261569200856,83.87096774193549,1.1089529368315572,70.0,0.00015736442061989921
63,2.3012671581848594e-06,0.21487753347559999,83.87096774193549,0.3146664197054281,70.0,2.8981608966564443e-05
64,4.536762655552678e-06,0.22707626214336163,83.87096774193549,0.7923912345113574,70.0,6.875820790050346e-05
65,3.4788367562289775e-05,0.22511386323714533,83.87096774193549,0.7934391997636722,70.0,2.0378501290406592e-05
66,9.284512390249773e-06,0.2421596633363725,83.87096774193549,0.3266092790719137,70.0,1.8574261542336374e-05
67,1.586269201869401e-05,0.22499161756553776,83.87096774193549,0.3422431549156724,70.0,2.868731895530431e-05
68,1.8452437616471867e-05,0.21929390348070998,83.87096774193549,0.3253911449964081,70.0,3.9339763077166956e-05
69,1.493583696805087e-06,0.22830114650173494,83.87096774193549,0.6847883532263062,70.0,4.394099747902824e-05
