,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.22100228613036732,0.6015643356635623,74.21875,0.81484375,0.7258116938173771,0.7677083387970924,0.7290178649127483,0.6713905614678009,48.67724867724868,0.6053819444444445,0.5553196892142296,0.4684027886639039,0.7368055606881777,1.2172231471260988,0.8093604109521888,61.111111111111114,0.7999999999999999,0.7979798118273417,0.7460317611694336,0.8666666746139526,0.10798484855778426,0.6777161924920365,66.66666666666666,0.6666666666666667,0.8333333432674408,1.0,0.75,0.46221772793689847,0.826369742378055,53.84615384615385,0.875,0.666666716337204,0.5428571552038193,1.0,0.5512753507282574,0.6884562213626665,42.857142857142854,0.5,0.6060606241226196,0.4375,1.0,0.46911866696535565,0.6517170960568969,50.0,0.75,0.20000000298023224,0.5,0.125,0.6770249258904397,1.0493958513190202,37.5,0.3333333333333333,0.5454545617103577,0.375,1.0,0.2860439634590973,0.6629942755852999,64.65517241379311,0.5728174603174604,0.0,0.0,0.0,0.6911048813694546,0.6850811054476256,61.904761904761905,0.6222222222222222,0.7549728204806646,0.6676587412754694,0.8833333353201548,0.6893212607961975
10,0.189669379839983,0.8626347410579113,71.875,0.8078124999999999,0.579365087673068,0.8104166686534882,0.49062500428408384,0.7402826706957181,60.84656084656085,0.5825892857142857,0.47334656740228337,0.6319444465140501,0.4361111155400674,0.9998028485794144,0.9725895527982709,61.111111111111114,0.6222222222222222,0.46666667858759564,0.5833333333333334,0.3888888955116272,0.05946735076810507,0.836627438489838,44.44444444444444,0.75,0.25,0.5,0.1666666716337204,0.30002765845710727,0.6470060100203168,69.23076923076923,0.7,0.7142857015132904,0.625,0.8333333432674408,0.12952880105786616,0.6178123076406052,42.857142857142854,0.8666666666666667,0.6060606241226196,0.4375,1.0,0.582380863912427,0.5742881935175197,40.0,0.5,0.0,0.0,0.0,0.6596547830214454,0.5704822972613506,62.5,0.9333333333333333,0.0,0.0,0.0,0.6966637197759938,0.7003666735733504,64.65517241379311,0.5171031746031747,0.0,0.0,0.0,0.644959027020191,0.6961390837798312,47.61904761904761,0.5472222222222222,0.2976190547148387,0.4027777810891469,0.24166667213042578,0.8213694772450953
11,0.5032170831488246,0.7585903267387638,74.21875,0.8544270833333334,0.7711174413561821,0.6836309637874365,0.9312500022351742,0.9704082425340901,52.910052910052904,0.6447420634920635,0.6251221013565859,0.4936507983754079,0.9333333348234495,0.278867598929397,1.181570202313031,66.66666666666666,0.7047619047619048,0.826262633005778,0.75,1.0,0.4850051764039252,0.757717101603141,44.44444444444444,0.75,0.25,0.5,0.1666666716337204,0.998407645493585,0.8460362181711195,53.84615384615385,0.8166666666666667,0.6333333253860474,0.5476190596818924,0.8333333432674408,0.04055531959666379,0.6630529106170144,64.28571428571429,0.9,0.6666666865348816,0.5833333432674408,0.8333333432674408,0.6306011733623242,0.819648672618626,40.0,0.75,0.0,0.0,0.0,0.5247675324920857,0.5809453988167231,62.5,0.7333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.7594141459041635,0.648196550562107,66.37931034482759,0.6098015873015873,0.08888888756434123,0.13333333333333333,0.08000000019868216,0.5338657215591402,0.6853309039683007,57.14285714285714,0.5111111111111111,0.4345238109429677,0.5555555572112402,0.38611111293236416,0.7375861164268303
12,0.011035215872619436,0.7197684894747709,72.65625,0.803608630952381,0.704779950901866,0.7639880999922752,0.7174107227474451,0.7325525866625834,56.613756613756614,0.633159722222222,0.5187860876321793,0.5215277833243211,0.5708333427707354,0.5772624642743764,0.7340843079802789,66.66666666666666,0.7333333333333334,0.7777777910232544,0.7936508059501648,0.8000000019868215,0.4353799263192504,0.8345950092784439,66.66666666666666,0.625,0.8333333432674408,1.0,0.75,0.6847302903740338,0.6597159355705503,69.23076923076923,0.7083333333333333,0.4166666865348816,0.3571428656578064,0.5,0.18132690837541762,0.6918661939311959,42.857142857142854,0.75,0.5833333432674408,0.4166666716337204,1.0,0.3895471514403888,0.5984756034189959,40.0,0.9666666666666667,0.0,0.0,0.0,0.49673959681448326,0.5895339694374842,62.5,0.8,0.4000000059604645,0.5,0.3333333432674408,0.3307134806516627,0.8814759882968142,64.65517241379311,0.5780952380952382,0.0,0.0,0.0,1.2107407433129218,0.688141599546676,57.14285714285714,0.5773809523809524,0.4555555582046509,0.5694444477558136,0.39365080495675403,0.736579536000215
13,0.023982802745967063,0.7971756481851489,72.65625,0.81171875,0.6480654869228601,0.7739583402872086,0.5927083399146795,0.7319980778013825,53.43915343915344,0.6316220238095239,0.5237630506356558,0.5144841335713863,0.6326388934006294,0.6512581611850099,0.7070653367484507,61.111111111111114,0.5069444444444445,0.4682539502779643,0.5,0.4444444378217061,0.12995738769436613,0.8360463261753083,55.55555555555556,0.6666666666666667,0.3333333432674408,0.5,0.25,0.6948365294075867,0.512722192320929,76.92307692307693,0.8166666666666667,0.761904776096344,0.7083333432674408,0.8333333432674408,0.6338504486950637,0.6785939660086608,57.14285714285714,0.6777777777777778,0.5714285373687744,0.5,0.6666666865348816,0.42507114615193553,0.6190783027515632,50.0,1.0,0.1666666567325592,0.5,0.10000000149011612,0.6000706336176632,0.6310957840213529,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.6224997045738258,0.6798659831957402,62.93103448275862,0.613531746031746,0.35507936080296837,0.3900000035762787,0.3744444479544958,0.5832413331480895,0.6934274052872843,47.61904761904761,0.5659722222222222,0.15555555621782938,0.2916666666666667,0.11666666716337204,0.7027124429964615
14,0.0013995013701162372,1.5495584444395682,64.84375,0.77578125,0.3742559626698494,0.625,0.27812500577419996,0.6991634303072696,59.78835978835979,0.6434275793650792,0.5837618472675482,0.5946428632984558,0.6596230200181404,0.6493973267639835,0.767860616769167,66.66666666666666,0.5055555555555555,0.4722222288449605,0.5555555621782938,0.4222222367922465,0.15283828761370283,1.2309800454085722,33.33333333333333,0.625,0.1428571492433548,0.5,0.0833333358168602,0.21679633698700917,0.5689011296418932,69.23076923076923,0.7916666666666667,0.6857142746448517,0.6666666865348816,0.75,0.13254819959357647,0.8308753470831061,50.0,0.5625,0.6190476417541504,0.45000000298023224,1.0,0.5042990168317747,0.537878692092758,40.0,0.75,0.0,0.0,0.0,0.6383894964879641,0.843461200192169,50.0,0.6,0.5999999642372131,0.4285714328289032,1.0,0.5412908989849742,0.8176727774623813,64.65517241379311,0.616984126984127,0.09015873273213705,0.2,0.061111111442248026,0.671086110589968,0.6953948394389022,42.857142857142854,0.6215277777777778,0.0,0.0,0.0,0.6781179129072611
15,0.41066797013895867,0.7677179191438245,72.65625,0.8033854166666666,0.6719155944883823,0.8260416686534882,0.6190476305782795,0.7061580819561488,55.55555555555556,0.6069940476190475,0.5181082884470621,0.5361111157884201,0.5549603247394165,1.0122208826648627,0.6879321183671022,66.66666666666666,0.6777777777777777,0.75,0.8666666746139526,0.777777781089147,0.2624120092993456,0.5216257137253095,66.66666666666666,0.6666666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4377813283174006,0.7048683782213409,69.23076923076923,0.6833333333333333,0.625,0.6666666716337204,0.800000011920929,0.1846325451155472,0.7339445206626358,50.0,0.5666666666666667,0.25,0.5,0.1666666716337204,0.5639891031930185,0.6010265517573931,70.0,0.9666666666666667,0.7857142984867096,1.0,0.7000000029802322,0.44880517975996703,0.5322603478835677,62.5,0.8,0.5714285373687744,0.5,0.6666666865348816,0.6356641772275421,0.6747848394730108,58.620689655172406,0.5808333333333333,0.41280424197514853,0.46777777969837187,0.41555555661519367,0.6003573519961303,0.6944774407080798,40.476190476190474,0.41001984126984126,0.0555555522441864,0.16666666666666666,0.033333333830038704,0.5581875766468863
16,0.7534069964653054,0.8924328956461872,66.40625,0.8122767857142859,0.6463994402438402,0.6468750033527613,0.7696428615599871,1.1348334187515052,52.38095238095239,0.5953621031746031,0.6167376687129339,0.4909722289691369,0.9118055577079455,0.8689032652332817,1.0628922936962932,66.66666666666666,0.7986111111111112,0.7503607670466105,0.6071428656578064,1.0,0.015219932167500257,0.6378337707140891,66.66666666666666,0.625,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.36011499829452426,0.8384394833354202,61.53846153846154,0.8333333333333333,0.694444477558136,0.5666666775941849,1.0,0.9336053009138962,0.773880261009783,57.14285714285714,0.78125,0.3333333432674408,0.5,0.25,0.45597781218733385,0.9805077902655253,40.0,0.46875,0.0,0.0,0.0,0.2822845073321022,0.7515549688289559,50.0,0.8,0.5999999642372131,0.4285714328289032,1.0,0.5342007978771178,1.0304457532417766,40.51724137931034,0.5951587301587301,0.500437714656194,0.3903174658616384,0.9088888923327129,0.8024308016328021,0.6887137269620044,61.904761904761905,0.49861111111111106,0.5434343566497167,0.563888892531395,0.5416666716337204,0.6860534876584761
17,0.06926652216621303,0.8838599718586333,74.21875,0.8327380952380952,0.7505140863358974,0.7894345307722688,0.7770833410322666,0.8193524880162245,59.25925925925925,0.6421875,0.5748002044856548,0.5618551634252071,0.6347222253680229,0.6535838911814371,0.8768914799516238,50.0,0.8222222222222223,0.3174603283405304,0.4166666666666667,0.2666666756073634,0.884989552911487,0.5744087667405278,66.66666666666666,0.6666666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.05437298187156555,0.6446900689884548,76.92307692307693,0.7666666666666666,0.761904776096344,0.7083333432674408,0.8333333432674408,0.04481147408433219,0.8213941112444336,57.14285714285714,0.625,0.48571427166461945,0.5000000149011612,0.5,0.3266806149382545,0.5018129903445946,80.0,0.75,0.4545454680919647,0.5,0.4166666567325592,0.8193393412440745,0.48630123050394924,75.0,0.8,0.5,1.0,0.3333333432674408,0.3758988296069264,0.7822395459181183,61.206896551724135,0.6421825396825397,0.35142857233683267,0.4555555582046509,0.35777778128782906,0.16612816290277507,0.6939985439300063,52.38095238095239,0.4579365079365079,0.303571417927742,0.4444444477558136,0.23809524128834406,0.6835853328284409
18,0.030884812890675073,0.7579249317938962,71.09375,0.7914062500000001,0.6958944033831358,0.7348958402872086,0.7166666742414236,1.142110773776933,51.32275132275132,0.6918154761904761,0.6221759816010793,0.4940972290933132,0.9232142865657806,0.11451776306136725,1.2782098336337633,66.66666666666666,0.7638888888888888,0.752136766910553,0.6190476218859354,1.0,0.00771828184691495,0.5958665225270469,77.77777777777779,0.5416666666666667,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.43185167610173814,1.1786372893098287,53.84615384615385,0.8833333333333333,0.701298713684082,0.5625,1.0,0.07444037163600621,0.9539071573645126,57.14285714285714,0.6875,0.6333333551883698,0.5,0.875,0.09216795001721584,0.5512295773902872,50.0,0.5,0.5,0.75,0.6000000014901161,0.5217859530144583,0.9283371800636515,25.0,0.6,0.4000000059604645,0.2857142984867096,0.6666666865348816,0.25920668976132927,0.740247079387383,62.93103448275862,0.6081746031746033,0.06666666865348816,0.1,0.05,0.8736118758687961,0.670700604215226,57.14285714285714,0.5777777777777778,0.6842157940069834,0.6136904830733935,0.8000000019868215,0.40590417387415745
19,0.019193891888487562,1.6397455035309503,64.84375,0.7601190476190477,0.3660714328289032,0.6875,0.26145834010094404,1.0085738132966133,60.317460317460316,0.6762152777777778,0.49642858157555264,0.6083333386729161,0.47638889712591964,0.09294774017425686,1.9850819983939851,55.55555555555556,0.8222222222222223,0.555555542310079,1.0,0.46666666865348816,0.009780686709518802,1.7688014635366007,22.22222222222222,0.7083333333333333,0.0,0.0,0.0,0.4540681498232983,0.8688976716656509,61.53846153846154,0.5,0.5666666775941849,0.6666666716337204,0.5000000149011612,0.3820331610153038,0.8024740445334222,71.42857142857143,0.7777777777777778,0.6000000089406967,0.75,0.5000000149011612,0.26030602224408156,0.4888133022883555,70.0,0.5833333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.38812852696049865,0.7478454754628856,62.5,0.5333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.3883596703228125,0.8698711718361669,59.48275862068966,0.5465873015873016,0.4080952445665995,0.410000001390775,0.5044444501399994,0.24445255755158762,0.6915529300541688,54.761904761904766,0.5076388888888889,0.39646465082963306,0.7222222238779068,0.2902777815858523,0.6906807617779567
20,0.04951164974548337,0.9306431747215538,72.65625,0.7703125000000001,0.7381629031151533,0.7467261999845505,0.7552083395421505,0.9980771053359097,53.96825396825397,0.6221478174603176,0.5541606644789377,0.4938988151649634,0.7437500022351742,1.2166832311004603,1.2538885964057311,66.66666666666666,0.48888888888888893,0.756410280863444,0.613095243771871,1.0,0.031623116726467955,0.7095576621373455,55.55555555555556,0.625,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.143099821472292,1.4358010252984494,61.53846153846154,0.5833333333333333,0.694444477558136,0.5666666775941849,1.0,0.22606676784469992,0.9218199403323943,64.28571428571429,0.71875,0.5357142686843872,0.5833333432674408,0.5,0.230775980437359,0.8181520367699333,50.0,0.4666666666666667,0.5,0.75,0.6000000014901161,0.4886061244189414,0.61651306389499,62.5,0.6,0.5714285373687744,0.5,0.6666666865348816,0.8016053578171526,0.7705657077520804,66.37931034482759,0.6238095238095237,0.48603175083796185,0.550000003973643,0.4888888895511627,0.39884084078943327,0.6844581136516587,59.523809523809526,0.5868055555555556,0.5520202070474625,0.5575396865606308,0.6051587363084158,0.5309517051495347
21,0.165914707787029,0.7625441038826323,69.53125,0.7850818452380953,0.687134750187397,0.6973214354366064,0.7316964380443096,1.2279404427622986,52.38095238095239,0.6711805555555554,0.6211191670348247,0.5011408794671297,0.9020833348234495,0.4112617954445421,1.1998873005151691,66.66666666666666,0.7777777777777778,0.752136766910553,0.6190476218859354,1.0,0.033600415190690736,0.9566918419062467,44.44444444444444,0.5833333333333333,0.30000001192092896,0.375,0.25,0.2495366677280277,1.2852202433588393,61.53846153846154,0.7395833333333333,0.6969697177410126,0.5357142984867096,1.0,0.564253159619763,0.8197219810110984,57.14285714285714,0.6555555555555556,0.4000000059604645,0.5,0.3333333432674408,0.7346752665541425,0.8087793845719415,40.0,0.5,0.1666666567325592,0.5,0.10000000149011612,0.4050862252467462,0.7843144906255606,50.0,0.7333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6316914451205203,0.9420198222224554,50.86206896551724,0.48341269841269846,0.4880208750565847,0.3889682600895564,0.7255555589993795,0.32242312335949713,0.9013941653672637,61.904761904761905,0.5083333333333334,0.624765987197558,0.5380952457586924,0.8055555522441864,0.7214536904908351
22,0.04430465744212389,1.9525703164884842,67.96875,0.832998511904762,0.5586489997804165,0.8854166679084301,0.431696436367929,0.9807831891292315,58.730158730158735,0.6431299603174604,0.5728836096823215,0.5652777850627899,0.6366071477532387,0.7065135187181427,0.9634822109969368,55.55555555555556,0.6444444444444445,0.5555555721124014,0.777777781089147,0.4444444477558136,0.05152336887152839,1.1870841003338857,44.44444444444444,0.625,0.25,0.5,0.1666666716337204,0.3053525474677288,0.74719432898435,76.92307692307693,0.8500000000000001,0.761904776096344,0.7083333432674408,0.8333333432674408,0.15004612402945564,0.8911381682521492,64.28571428571429,0.71875,0.5357142686843872,0.5833333432674408,0.5,0.14135981662548933,1.7729854467127708,60.0,0.3125,0.8333333432674408,0.75,1.0,0.282555701870194,0.7602372678675919,62.5,0.5333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.25001222608256385,1.2773881024432596,62.93103448275862,0.6218253968253968,0.1,0.13333333333333333,0.08888888955116273,0.4526322054892514,0.7826108654244663,45.23809523809524,0.5694444444444444,0.08333333333333333,0.16666666666666666,0.055555557211240135,0.3603053862618359
