,DEL22q11_2,DEL22q11_2,DEL22q11_2,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6933832714255767,0.12230431990465104,52.94117647058824,0.0850231010985987,64.34782608695652,0.6308251554909512
1,0.7078315336920534,0.12236924239994862,52.94117647058824,0.08883374997555002,64.34782608695652,0.6937367394732383
2,0.6925144925731525,0.12254350865377996,52.94117647058824,0.0898582949506663,58.26086956521739,0.694939750541643
3,0.6920711346954007,0.12213378269541701,52.94117647058824,0.09032491517666678,42.608695652173914,0.6384182130826082
4,0.6899773154150085,0.12224728755217414,52.94117647058824,0.08808975824207216,66.08695652173913,0.5367866465406085
5,1.00491996760744,0.14211099279051861,52.94117647058824,0.08714881887875235,62.60869565217392,0.5509285245087865
6,0.6922054537934968,0.12225114615349311,47.05882352941176,0.11767801527835471,35.65217391304348,0.6551909701521681
7,1.0017816308272494,0.1224308078105173,52.94117647058824,0.17155800667964735,39.130434782608695,1.158506713618421
8,1.0694511535766407,0.11601215462829785,47.05882352941176,0.092546182871352,61.73913043478261,0.2941253272086515
9,0.666140004952866,0.1224639481844089,52.94117647058824,0.09705509857995748,53.91304347826087,0.8513530169004462
10,0.8751027524525101,0.13204093716685006,58.82352941176471,0.09360947262871396,64.34782608695652,0.43471573486848686
11,0.6233590644665554,0.13526798118695044,52.94117647058824,0.10104814237081397,60.86956521739131,0.3880047273453085
12,0.3110649177365919,0.1740412966068854,58.82352941176471,0.1223313483422415,58.26086956521739,0.8028676038945608
13,0.4222472282033891,0.11846140815503114,52.94117647058824,0.09848606449042377,59.130434782608695,0.3719702305040401
14,0.05969869017328675,0.15887339753917468,47.05882352941176,0.11737010464058957,61.73913043478261,0.5191197721304834
15,0.32236866107735784,0.17183656140521503,58.82352941176471,0.1561713701465313,64.34782608695652,1.4616072676422978
16,0.11043921619614996,0.26559664575832115,58.82352941176471,0.11563295859249714,60.86956521739131,0.2126596008441802
17,1.5635165346140076,0.20239202076420798,52.94117647058824,0.14549312828653044,63.47826086956522,0.5571198248758299
18,0.01190222515521392,0.14225110717892767,64.70588235294117,0.17576763676958174,53.04347826086957,0.6121064916826747
19,1.1776521648693206,0.2054509378837324,58.82352941176471,0.09505782958520603,60.86956521739131,0.5306741616918591
20,0.021573666694486442,0.15787236017571146,52.94117647058824,0.18315924061340763,43.47826086956522,1.1758941713104218
21,0.24276183735661525,0.9619021146323675,47.05882352941176,0.13215428512977445,58.26086956521739,0.4841500031407421
22,0.1359798995741975,0.08970519011849759,76.47058823529412,0.11136189870131291,61.73913043478261,0.3012588634521404
23,0.003427984254343783,0.1574090580049015,64.70588235294117,0.14900227319106785,60.86956521739131,0.058754999115742036
