,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,6.081521849249126,36.188522494045046,0.0,0.0,0.0,0.0,0.0,1.1788788746357335,0.0,0.0,0.0,0.0,0.0,13.889201457212982,1.526016097299741,0.0,0.0,0.0,0.0,0.0,64.9489233179424,3.852498394086626,0.0,0.0,0.0,0.0,0.0,34.07149727080664,57.58687934483662,0.0,0.0,0.0,0.0,0.0,22.783618812291888,82.60566048587822,0.0,0.0,0.0,0.0,0.0,1385.7847218452298,30.928022674013132,0.0,0.0,0.0,0.0,0.0,251.47003093755382,8.914499145806898,0.0,0.0,0.0,0.0,0.0,381.09356571602945,44.76574986273847,0.0,0.0,0.0,0.0,0.0,1308.4404403191795,95.05778092454356,0.0,0.0,0.0,0.0,0.0,1062.8664923747774,338.77704655959053,0.0,0.0,0.0,0.0,0.0,623.62196580945,6.845808275657712,0.0,0.0,0.0,0.0,0.0,306.35270928362604,3.093444308471651,0.0,0.0,0.0,0.0,0.0,15.101296992013552,468.8609299470847,0.0,0.0,0.0,0.0,0.0,1749.5678696763048,250.46311602376096,0.0,0.0,0.0,0.0,0.0,2600.735419519263,577.2626645832937,0.0,0.0,0.0,0.0,0.0,3519.415001351008,128.56186443249618,0.0,0.0,0.0,0.0,0.0,515.3096824246197
1,203.6602894272087,33.695671792558784,0.0,0.0,0.0,0.0,0.0,1.9933763807058185,0.0,0.0,0.0,0.0,0.0,0.9961642083022811,1.9747450852610025,0.0,0.0,0.0,0.0,0.0,13.676337241621535,2.8444533576766,0.0,0.0,0.0,0.0,0.0,12.62788035601627,43.3357144864152,0.0,0.0,0.0,0.0,0.0,250.980867895742,42.777532422146685,0.0,0.0,0.0,0.0,0.0,612.3590530746025,27.577455447643167,0.0,0.0,0.0,0.0,0.0,417.44370698935785,13.378548166633788,0.0,0.0,0.0,0.0,0.0,19.31600679593345,34.17968910649386,0.0,0.0,0.0,0.0,0.0,0.10281262850030427,21.900261821803053,0.0,0.0,0.0,0.0,0.0,535.2902129164861,87.75056786965953,0.0,0.0,0.0,0.0,0.0,339.013641133583,3.9843293497373167,0.0,0.0,0.0,0.0,0.0,195.04628840757655,1.1237570855909282,0.0,0.0,0.0,0.0,0.0,53.97428201477582,108.70607554845476,0.0,0.0,0.0,0.0,0.0,765.2249012082291,72.64429014635166,0.0,0.0,0.0,0.0,0.0,201.74664292043724,324.34843689056873,0.0,0.0,0.0,0.0,0.0,1568.5758484270518,128.2716674393337,0.0,0.0,0.0,0.0,0.0,499.5976079742477
2,112.67853418166665,27.6450332459513,0.0,0.0,0.0,0.0,0.0,5.052138150301629,0.0,0.0,0.0,0.0,0.0,3.4332562932572657,2.116424205626309,0.0,0.0,0.0,0.0,0.0,25.33768192642666,1.728795441162056,0.0,0.0,0.0,0.0,0.0,7.737324593793296,15.498568862814608,0.0,0.0,0.0,0.0,0.0,163.91083943272875,31.86269689012326,0.0,0.0,0.0,0.0,0.0,595.9101725113012,24.445099505505254,0.0,0.0,0.0,0.0,0.0,271.2913380773312,7.044395139391948,0.0,0.0,0.0,0.0,0.0,237.17883739617162,59.82435485764125,0.0,0.0,0.0,0.0,0.0,395.2932677243656,12.762881402708379,0.0,0.0,0.0,0.0,0.0,102.00210470732031,55.35057210960607,0.0,0.0,0.0,0.0,0.0,137.5827042825377,7.75091404245629,0.0,0.0,0.0,0.0,0.0,184.70811729169847,0.9506501396831227,0.0,0.0,0.0,0.0,0.0,46.97426116736174,84.20870614831243,0.0,0.0,0.0,0.0,0.0,190.68325105810248,29.44129120542425,0.0,0.0,0.0,0.0,0.0,143.0947527945254,133.5425687609368,0.0,0.0,0.0,0.0,0.0,480.61831875435774,93.94401834627398,0.0,0.0,0.0,0.0,0.0,332.1730785179466
3,60.95359124398851,18.320365471413716,0.0,0.0,0.0,0.0,0.0,0.402872876293203,0.0,0.0,0.0,0.0,0.0,8.495064232672718,1.1652074171588653,0.0,0.0,0.0,0.0,0.0,3.5490112924671693,0.9743465774738475,0.0,0.0,0.0,0.0,0.0,10.26840338955637,0.2565222844255899,0.0,0.0,0.0,0.0,0.0,11.007555421722413,22.578543020113386,0.0,0.0,0.0,0.0,0.0,229.28350291689776,24.670699192179804,0.0,0.0,0.0,0.0,0.0,43.181472875750444,7.713755126933737,0.0,0.0,0.0,0.0,0.0,5.090027601547818,38.848569530001456,0.0,0.0,0.0,0.0,0.0,14.366593227665987,24.08978941429834,0.0,0.0,0.0,0.0,0.0,39.34270496930723,29.17737614159803,0.0,0.0,0.0,0.0,0.0,96.36650717034904,4.5314912307143125,0.0,0.0,0.0,0.0,0.0,83.45940822410304,1.3668817572364476,0.0,0.0,0.0,0.0,0.0,38.888820390315686,68.56665175905037,0.0,0.0,0.0,0.0,0.0,163.22306158234062,39.40603312291475,0.0,0.0,0.0,0.0,0.0,57.772462591302414,69.02783139793776,0.0,0.0,0.0,0.0,0.0,325.07787615664256,58.941093815618224,0.0,0.0,0.0,0.0,0.0,158.51029124401904
4,213.17751071325407,16.38679888452016,0.0,0.0,0.0,0.0,0.0,0.6967259409658104,0.0,0.0,0.0,0.0,0.0,2.691372329993141,1.4323898521577583,0.0,0.0,0.0,0.0,0.0,13.650554787271199,0.7646517144642779,0.0,0.0,0.0,0.0,0.0,13.188407238877573,0.13139224346357606,0.0,0.0,0.0,0.0,0.0,10.00249746381264,21.489789916247673,0.0,0.0,0.0,0.0,0.0,339.6715769066081,21.80946385679906,0.0,0.0,0.0,0.0,0.0,59.02465315636942,9.946782122277302,0.0,0.0,0.0,0.0,0.0,1.3534250043420608,19.560500085028544,0.0,0.0,0.0,0.0,0.0,307.8445776823829,22.054395990006263,0.0,0.0,0.0,0.0,0.0,40.09856244109268,41.73866669911594,0.0,0.0,0.0,0.0,0.0,555.7683772576089,4.124466246465732,0.0,0.0,0.0,0.0,0.0,190.51926453422172,3.041056141411989,0.0,0.0,0.0,0.0,0.0,34.055508762248856,36.55220669454302,0.0,0.0,0.0,0.0,0.0,101.82363253271876,29.888029091731596,0.0,0.0,0.0,0.0,0.0,71.79424535798033,27.253927209278167,0.0,0.0,0.0,0.0,0.0,225.20354949979728,29.9125589600596,0.0,0.0,0.0,0.0,0.0,82.37401359820741
5,26.269402791770585,18.7023942592548,0.0,0.0,0.0,0.0,0.0,1.0992681116061407,0.0,0.0,0.0,0.0,0.0,5.465945515353053,0.6439880375575759,0.0,0.0,0.0,0.0,0.0,6.016760545451091,0.9266734153960291,0.0,0.0,0.0,0.0,0.0,7.932923575231581,0.2456923084528092,0.0,0.0,0.0,0.0,0.0,1.2817748604640735,18.708726906677548,0.0,0.0,0.0,0.0,0.0,319.2796043795185,20.950260644664375,0.0,0.0,0.0,0.0,0.0,86.0523943577538,12.358605117173937,0.0,0.0,0.0,0.0,0.0,5.6630836647439065,17.44988159285916,0.0,0.0,0.0,0.0,0.0,166.26814426703362,15.850058884881056,0.0,0.0,0.0,0.0,0.0,120.8694748230648,19.07958632530599,0.0,0.0,0.0,0.0,0.0,359.13812309014094,4.121552280604051,0.0,0.0,0.0,0.0,0.0,94.75953833659153,1.99079345584391,0.0,0.0,0.0,0.0,0.0,26.917631378690203,20.86991664151204,0.0,0.0,0.0,0.0,0.0,228.57428894888136,28.974703276836387,0.0,0.0,0.0,0.0,0.0,93.52574137936354,29.09695326068718,0.0,0.0,0.0,0.0,0.0,117.42786591274188,16.166872318606437,0.0,0.0,0.0,0.0,0.0,59.52658091556305
6,46.22372328663263,17.00948876619316,0.0,0.0,0.0,0.0,0.0,0.39041026903191295,0.0,0.0,0.0,0.0,0.0,3.0490393147840713,0.4700008655302926,0.0,0.0,0.0,0.0,0.0,2.0455075076370117,0.8372646542855982,0.0,0.0,0.0,0.0,0.0,4.225243008557475,2.9986121633183256,0.0,0.0,0.0,0.0,0.0,1.0024193145843068,18.15357820805292,0.0,0.0,0.0,0.0,0.0,283.2517311136319,19.19811342924181,0.0,0.0,0.0,0.0,0.0,106.70024887087293,9.752404565472645,0.0,0.0,0.0,0.0,0.0,6.447508407240122,10.717656888478663,0.0,0.0,0.0,0.0,0.0,202.6351112326118,16.378593116427474,0.0,0.0,0.0,0.0,0.0,108.01963401260564,43.820063725938354,0.0,0.0,0.0,0.0,0.0,154.37280433227306,5.362185911457596,0.0,0.0,0.0,0.0,0.0,90.37290500943763,1.8052224870587503,0.0,0.0,0.0,0.0,0.0,18.189605552408846,40.668562130373616,0.0,0.0,0.0,0.0,0.0,147.00716927001494,15.51984730542442,0.0,0.0,0.0,0.0,0.0,51.142996615603664,19.595547082193647,0.0,0.0,0.0,0.0,0.0,248.45451696783599,12.994095709072484,0.0,0.0,0.0,0.0,0.0,45.19279914290253
7,34.57062405365765,14.621392040362581,0.0,0.0,0.0,0.0,0.0,2.830027707967022,0.0,0.0,0.0,0.0,0.0,1.563237598760166,0.6558126567492398,0.0,0.0,0.0,0.0,0.0,6.6943935242038695,3.91251558106283,0.0,0.0,0.0,0.0,0.0,7.368306960872598,1.825198688174098,0.0,0.0,0.0,0.0,0.0,4.310439959902681,20.85303307342251,0.0,0.0,0.0,0.0,0.0,239.4553040918572,14.118680294467154,0.0,0.0,0.0,0.0,0.0,106.53730861558554,16.06592639760802,0.0,0.0,0.0,0.0,0.0,12.538940770901872,12.908812745169918,0.0,0.0,0.0,0.0,0.0,191.4214991753216,11.98629107701993,0.0,0.0,0.0,0.0,0.0,105.78592467430342,18.757342595014844,0.0,0.0,0.0,0.0,0.0,100.59971849007988,9.308388535068897,0.0,0.0,0.0,0.0,0.0,103.41982151199673,5.51870701392418,0.0,0.0,0.0,0.0,0.0,67.41457171128923,19.75743900080215,0.0,0.0,0.0,0.0,0.0,72.3717983381965,12.48698787165076,0.0,0.0,0.0,0.0,0.0,29.804715612398326,15.986287876982175,0.0,0.0,0.0,0.0,0.0,117.90394291652089,14.115369111719763,0.0,0.0,0.0,0.0,0.0,28.214507900726453
8,13.104648961579441,14.249027143528158,0.0,0.0,0.0,0.0,0.0,1.6235360501814555,0.0,0.0,0.0,0.0,0.0,7.027019358977436,1.1120021583574207,0.0,0.0,0.0,0.0,0.0,7.460779531855799,2.5545908815132417,0.0,0.0,0.0,0.0,0.0,10.136039649481022,2.1870069674512322,0.0,0.0,0.0,0.0,0.0,6.629718550804853,18.07262674140993,0.0,0.0,0.0,0.0,0.0,101.75373526129565,13.367842756612987,0.0,0.0,0.0,0.0,0.0,46.96910241179063,11.819408902277205,0.0,0.0,0.0,0.0,0.0,1.658642938169987,11.76521826085323,0.0,0.0,0.0,0.0,0.0,67.41697915924847,10.661761702491736,0.0,0.0,0.0,0.0,0.0,100.91022267428215,14.68928218065055,0.0,0.0,0.0,0.0,0.0,316.2155991791902,5.698908739765857,0.0,0.0,0.0,0.0,0.0,115.15540108981891,1.6472794393422652,0.0,0.0,0.0,0.0,0.0,32.92290912177151,21.577572460998248,0.0,0.0,0.0,0.0,0.0,81.88233044644198,14.335379868777943,0.0,0.0,0.0,0.0,0.0,115.65080355517543,20.58638220708837,0.0,0.0,0.0,0.0,0.0,161.53740955730842,10.685451548111596,0.0,0.0,0.0,0.0,0.0,26.551076193165365
