,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,2907.243245508476,2586.491751200361,0.0,0.0,0.0,0.0,0.0,22.252196720846214,0.0,0.0,0.0,0.0,0.0,51.72060281891559,76.79753464995298,0.0,0.0,0.0,0.0,0.0,24.58551906981891,28.700527169287437,0.0,0.0,0.0,0.0,0.0,21.577290349190783,16.991142792893186,0.0,0.0,0.0,0.0,0.0,16.70064083020859,1845.2785746406219,0.0,0.0,0.0,0.0,0.0,1475.0340899124674,223.81454609053944,0.0,0.0,0.0,0.0,0.0,138.33044018677504,838.5352820525994,0.0,0.0,0.0,0.0,0.0,340.89533002444887,1066.856867201687,0.0,0.0,0.0,0.0,0.0,1244.686713395897,1123.6066788547498,0.0,0.0,0.0,0.0,0.0,1002.3772497361251,1357.567062513513,0.0,0.0,0.0,0.0,0.0,1005.3849615431733,718.9742110400568,0.0,0.0,0.0,0.0,0.0,828.6170708245684,20.266868324563585,0.0,0.0,0.0,0.0,0.0,13.920840745815983,368.1992557599199,0.0,0.0,0.0,0.0,0.0,556.2214866202471,1908.0628096130174,0.0,0.0,0.0,0.0,0.0,2602.196343676441,2496.443333183657,0.0,0.0,0.0,0.0,0.0,3942.765644274898,119.70983188187269,0.0,0.0,0.0,0.0,0.0,177.45187029748774
1,1094.2558846090355,1007.6951539538604,0.0,0.0,0.0,0.0,0.0,16.02489117058698,0.0,0.0,0.0,0.0,0.0,9.478154195341656,138.07938722688908,0.0,0.0,0.0,0.0,0.0,139.00941385300322,37.135321880697376,0.0,0.0,0.0,0.0,0.0,77.36588274766665,7.776455437905806,0.0,0.0,0.0,0.0,0.0,9.84328653396149,1220.368218214146,0.0,0.0,0.0,0.0,0.0,424.51363517915587,134.02676175661344,0.0,0.0,0.0,0.0,0.0,21.474887992591874,233.3716283172745,0.0,0.0,0.0,0.0,0.0,93.92299293700509,312.24840646337924,0.0,0.0,0.0,0.0,0.0,244.04097653774784,764.2421488949402,0.0,0.0,0.0,0.0,0.0,645.7608915513617,984.9396178852079,0.0,0.0,0.0,0.0,0.0,1362.1906566905466,579.1990791374844,0.0,0.0,0.0,0.0,0.0,718.0961450716383,29.21123898520077,0.0,0.0,0.0,0.0,0.0,1.6301694638089985,160.65921595131283,0.0,0.0,0.0,0.0,0.0,130.59213157484155,1583.7152231444186,0.0,0.0,0.0,0.0,0.0,2428.598238947416,1681.888231131299,0.0,0.0,0.0,0.0,0.0,1898.7969773281065,215.22086454257325,0.0,0.0,0.0,0.0,0.0,258.36416841627005
2,661.253587614096,351.68159931972104,0.0,0.0,0.0,0.0,0.0,1.9495378145894549,0.0,0.0,0.0,0.0,0.0,6.4808020411085865,166.6575766502805,0.0,0.0,0.0,0.0,0.0,433.189229688699,91.26332254618528,0.0,0.0,0.0,0.0,0.0,47.40300555315834,18.885955134029906,0.0,0.0,0.0,0.0,0.0,8.954562598210877,742.6513827254503,0.0,0.0,0.0,0.0,0.0,511.14085004182334,185.97539601104634,0.0,0.0,0.0,0.0,0.0,127.00097287469669,163.50476087631398,0.0,0.0,0.0,0.0,0.0,107.90627906266484,191.0737065467867,0.0,0.0,0.0,0.0,0.0,166.5493884164871,499.55369284560413,0.0,0.0,0.0,0.0,0.0,327.99855549275344,545.2343531541778,0.0,0.0,0.0,0.0,0.0,432.89822183231377,444.0697857834239,0.0,0.0,0.0,0.0,0.0,61.99505335306725,16.297400937411158,0.0,0.0,0.0,0.0,0.0,11.517224639105255,201.0331141838945,0.0,0.0,0.0,0.0,0.0,24.799357452198038,508.22116584210437,0.0,0.0,0.0,0.0,0.0,822.9994888418028,793.0945397058616,0.0,0.0,0.0,0.0,0.0,726.7656932031547,577.8580811842927,0.0,0.0,0.0,0.0,0.0,153.6650358239039
3,397.9844983215239,307.41700188082365,0.0,0.0,0.0,0.0,0.0,10.773796204518781,0.0,0.0,0.0,0.0,0.0,18.68104419498606,10.48841298792935,0.0,0.0,0.0,0.0,0.0,18.641694830689666,30.999773257814446,0.0,0.0,0.0,0.0,0.0,17.36069622222525,61.59567291348145,0.0,0.0,0.0,0.0,0.0,13.328387856302587,406.29471115757985,0.0,0.0,0.0,0.0,0.0,432.3899076065263,174.04485149280643,0.0,0.0,0.0,0.0,0.0,112.28249532709319,130.1685406774665,0.0,0.0,0.0,0.0,0.0,1260.467719232156,117.63021545863654,0.0,0.0,0.0,0.0,0.0,84.37960324365386,229.33537675323228,0.0,0.0,0.0,0.0,0.0,284.82130400314963,206.08817859512789,0.0,0.0,0.0,0.0,0.0,178.82989631811276,282.78881564546316,0.0,0.0,0.0,0.0,0.0,598.989332223456,84.46370740378117,0.0,0.0,0.0,0.0,0.0,122.39797154957655,98.41968724719848,0.0,0.0,0.0,0.0,0.0,8.638522244770542,274.47833545447327,0.0,0.0,0.0,0.0,0.0,695.5379723817042,315.11995067648064,0.0,0.0,0.0,0.0,0.0,595.9664869891844,634.5852331360308,0.0,0.0,0.0,0.0,0.0,166.9184101179208
4,201.3296289537611,185.56338811978233,0.0,0.0,0.0,0.0,0.0,1.7488268617070792,0.0,0.0,0.0,0.0,0.0,4.379309853381879,2.3603070602627514,0.0,0.0,0.0,0.0,0.0,0.6331806976977378,27.586371511899785,0.0,0.0,0.0,0.0,0.0,11.340842184534532,13.049028275407386,0.0,0.0,0.0,0.0,0.0,3.0940236755935495,280.1226720953295,0.0,0.0,0.0,0.0,0.0,344.3207027825448,82.890350914448,0.0,0.0,0.0,0.0,0.0,17.89902039767919,116.72941783100367,0.0,0.0,0.0,0.0,0.0,149.06319562030785,100.57288166790391,0.0,0.0,0.0,0.0,0.0,74.30406710655234,92.64180605735767,0.0,0.0,0.0,0.0,0.0,182.6247027283761,229.28737509257866,0.0,0.0,0.0,0.0,0.0,226.16825475346266,215.16400682409275,0.0,0.0,0.0,0.0,0.0,128.2159775473739,23.857530342079563,0.0,0.0,0.0,0.0,0.0,75.86888571244268,79.04373845790637,0.0,0.0,0.0,0.0,0.0,37.32684185928823,97.7948187824941,0.0,0.0,0.0,0.0,0.0,379.434676708826,156.59552538639682,0.0,0.0,0.0,0.0,0.0,332.6806973210479,462.62543679118494,0.0,0.0,0.0,0.0,0.0,567.1033006194992
5,370.38505501767986,165.87169294459946,0.0,0.0,0.0,0.0,0.0,2.951635977510495,0.0,0.0,0.0,0.0,0.0,1.5971176630131918,13.770270357756877,0.0,0.0,0.0,0.0,0.0,40.45785260928198,33.82273807020156,0.0,0.0,0.0,0.0,0.0,6.336488467051106,4.635342287942146,0.0,0.0,0.0,0.0,0.0,8.305820181486464,454.3561318499049,0.0,0.0,0.0,0.0,0.0,213.00386853093204,141.0751354052204,0.0,0.0,0.0,0.0,0.0,2.4803102178914216,90.32496576373859,0.0,0.0,0.0,0.0,0.0,787.0935661777158,48.3918762257208,0.0,0.0,0.0,0.0,0.0,79.71627858416835,88.20499147061112,0.0,0.0,0.0,0.0,0.0,52.50872628735335,320.2808951839925,0.0,0.0,0.0,0.0,0.0,197.9644628432748,196.11513137695246,0.0,0.0,0.0,0.0,0.0,65.67618909068591,30.307143869444886,0.0,0.0,0.0,0.0,0.0,36.54908240091103,85.36505801721466,0.0,0.0,0.0,0.0,0.0,127.08527961410533,36.49664917264572,0.0,0.0,0.0,0.0,0.0,281.48117701333604,308.13393336937986,0.0,0.0,0.0,0.0,0.0,195.36249715422764,92.47887130320315,0.0,0.0,0.0,0.0,0.0,45.15101615348683
6,102.28848382485583,87.30137074291262,0.0,0.0,0.0,0.0,0.0,1.4991366601913427,0.0,0.0,0.0,0.0,0.0,3.3440084633337066,2.8698716747476087,0.0,0.0,0.0,0.0,0.0,2.11379065927658,10.310479483383508,0.0,0.0,0.0,0.0,0.0,7.902565894129355,36.843542672366596,0.0,0.0,0.0,0.0,0.0,16.18634315404764,274.28747498770446,0.0,0.0,0.0,0.0,0.0,272.7226506048577,56.189831797543775,0.0,0.0,0.0,0.0,0.0,22.886231820487232,90.68071770478399,0.0,0.0,0.0,0.0,0.0,34.836066574287756,52.97492908188119,0.0,0.0,0.0,0.0,0.0,147.353415837419,108.89184569652146,0.0,0.0,0.0,0.0,0.0,79.8026528836888,310.9562323231349,0.0,0.0,0.0,0.0,0.0,262.2026989942087,192.01893580304704,0.0,0.0,0.0,0.0,0.0,65.91442570536594,23.119772975591243,0.0,0.0,0.0,0.0,0.0,3.8955124199364124,94.21206037305572,0.0,0.0,0.0,0.0,0.0,86.12237364061257,32.94392701679011,0.0,0.0,0.0,0.0,0.0,79.67700025920036,177.00607564208576,0.0,0.0,0.0,0.0,0.0,30.04546273395085,34.56703402582725,0.0,0.0,0.0,0.0,0.0,76.14380066116101
7,170.83244607428952,88.31242677556949,0.0,0.0,0.0,0.0,0.0,2.2211892235338437,0.0,0.0,0.0,0.0,0.0,2.212406351941173,2.5220791981679445,0.0,0.0,0.0,0.0,0.0,7.087985919254514,14.645550336204867,0.0,0.0,0.0,0.0,0.0,0.9124619735616376,6.6180102446771265,0.0,0.0,0.0,0.0,0.0,6.306554251848355,468.59510151688215,0.0,0.0,0.0,0.0,0.0,271.2709955988242,57.76086419178207,0.0,0.0,0.0,0.0,0.0,12.088026237930487,62.73097541318802,0.0,0.0,0.0,0.0,0.0,0.06420047128239835,71.92627419248593,0.0,0.0,0.0,0.0,0.0,53.07493831134101,167.52455820123603,0.0,0.0,0.0,0.0,0.0,93.65527502608512,412.66950934900314,0.0,0.0,0.0,0.0,0.0,107.10197859029087,170.07579820442055,0.0,0.0,0.0,0.0,0.0,60.94664839663439,77.63288894798187,0.0,0.0,0.0,0.0,0.0,0.4982111928063227,100.90290815243685,0.0,0.0,0.0,0.0,0.0,25.078847985538346,92.3827191454807,0.0,0.0,0.0,0.0,0.0,37.9389664155308,213.6749783947168,0.0,0.0,0.0,0.0,0.0,139.25329191247224,32.9177413761715,0.0,0.0,0.0,0.0,0.0,78.4708641133559
8,94.14379457909607,50.10708873543894,0.0,0.0,0.0,0.0,0.0,1.4142378664274509,0.0,0.0,0.0,0.0,0.0,1.0853783302676094,2.168623435610277,0.0,0.0,0.0,0.0,0.0,1.2629788967387519,21.33272892972023,0.0,0.0,0.0,0.0,0.0,1.980751161315459,3.130014048272117,0.0,0.0,0.0,0.0,0.0,1.3037799969356705,270.03264043904954,0.0,0.0,0.0,0.0,0.0,326.1127973662879,55.33209933270799,0.0,0.0,0.0,0.0,0.0,18.541584528986593,79.31986251642736,0.0,0.0,0.0,0.0,0.0,119.14442886755685,35.07852473595011,0.0,0.0,0.0,0.0,0.0,55.1185402654245,64.5699697221785,0.0,0.0,0.0,0.0,0.0,91.63042049263946,332.4976373349117,0.0,0.0,0.0,0.0,0.0,100.40794504328902,143.96107682919745,0.0,0.0,0.0,0.0,0.0,50.40047128752094,23.07933938434441,0.0,0.0,0.0,0.0,0.0,0.3996677411154969,66.40871477607634,0.0,0.0,0.0,0.0,0.0,21.53913693853791,47.68626828811831,0.0,0.0,0.0,0.0,0.0,20.517807310553252,213.01007665186776,0.0,0.0,0.0,0.0,0.0,65.39503145106968,30.47252814052118,0.0,0.0,0.0,0.0,0.0,27.960874985419352
