,DUP16p11_2,DUP16p11_2,DUP16p11_2,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.693814123345157,0.09833424133663603,78.57142857142857,0.08800507540058672,50.79365079365079,0.6928716166738149
1,0.6928263345401215,0.09931837329115946,21.428571428571427,0.08801287669552467,50.79365079365079,0.6901628180163882
2,0.69193239233609,0.09970752950539381,21.428571428571427,0.08800726232480298,50.79365079365079,0.6929710983840938
3,1.5392667003425071,0.10715032849416302,21.428571428571427,0.0881081174090093,49.2063492063492,0.6978867731832752
4,0.6774468184308957,0.10458721852537432,21.428571428571427,0.08801745754557704,49.2063492063492,0.6908373420906623
5,0.7068479783631941,0.11416951158832442,21.428571428571427,0.08788544496864502,50.79365079365079,0.6945330546679163
6,0.6946359747783171,0.10465537672048444,21.428571428571427,0.08804393170582137,49.2063492063492,0.6928399319671381
7,0.6493551825821722,0.14283546905167865,21.428571428571427,0.08809000649454848,49.2063492063492,0.6791963309940808
8,0.6525888077273484,0.11509320234061507,21.428571428571427,0.0879605560560602,52.910052910052904,0.6921017372356151
9,0.6947998697721995,0.1767615569398789,21.428571428571427,0.0880658205569989,49.735449735449734,0.6408074500232525
10,0.5431062470633802,0.24248661557877765,21.428571428571427,0.08784928058006297,54.4973544973545,0.7370580769614017
11,0.7651470423228522,0.09803812411563162,85.71428571428571,0.08808982636618151,50.79365079365079,0.746387152782004
12,0.6705075846905607,0.1040037740308394,21.428571428571427,0.08673824848949555,56.613756613756614,0.6679123061388093
13,0.36240111653730694,0.15556436292298104,35.714285714285715,0.1424841331888654,51.85185185185185,0.4438607341258898
14,0.3193875163201389,0.2318255262390381,35.714285714285715,0.08808451224991753,53.43915343915344,0.6492519486007635
15,0.5910009124709171,0.1364665983874944,21.428571428571427,0.1333712274146384,54.4973544973545,0.35017449998114153
16,0.2979241704597065,0.08992737075658412,50.0,0.09475625798495092,51.32275132275132,0.36682796702814174
17,4.478034080052106,0.0529518267954329,85.71428571428571,0.10416231972351737,53.96825396825397,0.3754776446547082
18,0.328831989272475,1.379828997530886,21.428571428571427,0.11814358303293823,55.026455026455025,0.1486525637981685
19,0.49391996467890453,0.1209039114882626,21.428571428571427,0.17012899350686944,55.55555555555556,0.35709861840129936
20,0.47166829443961344,0.05287045619601664,92.85714285714286,0.08793955171584435,57.67195767195767,0.38271878089424577
21,2.9470937953546583,0.05375771905961708,85.71428571428571,0.10664652610594698,56.08465608465608,0.3480148282449034
22,0.5254720582115175,0.10955433034939362,57.14285714285714,0.10055301230818821,56.08465608465608,0.7727093434799608
23,0.2517061212155671,0.093178968207805,57.14285714285714,0.11827679565518036,56.613756613756614,0.3309761123235528
24,0.13272559409356813,0.046985583482953376,78.57142857142857,0.10720679175156465,60.317460317460316,0.1690881355095484
25,0.016679553438273816,0.2127857784379523,50.0,0.15027255176309873,60.317460317460316,0.35592465612615165
26,0.10564147502636698,0.11477719466244515,71.42857142857143,0.11767759011010699,59.25925925925925,0.05376563224746537
27,3.9472791784327765,0.921306846939647,50.0,0.12984121086126726,59.25925925925925,0.5036887988626771
28,0.0003007219634145238,0.8749059316313306,57.14285714285714,0.11458335990618991,60.317460317460316,0.7936167005255804
29,0.0003247539410967976,0.7958359126102245,57.14285714285714,0.11541594247909152,65.07936507936508,0.08852984311593036
30,4.5330326458164275e-05,0.8297501916920259,57.14285714285714,0.12199978941965786,58.201058201058196,0.09462170075172002
31,0.0002162385847862765,0.8902814612968649,57.14285714285714,0.17228407523179962,65.60846560846561,0.7263918377476244
32,2.693223863786809e-05,0.8485583863277618,57.14285714285714,0.18263361391420535,58.201058201058196,0.24559853996472028
33,5.310763417624722e-05,0.8677407507255077,57.14285714285714,0.2017231273769373,64.02116402116403,0.04505145678262411
34,0.00010817773718562078,0.9704637502994219,57.14285714285714,0.19526442135042804,62.96296296296296,0.10854619924038887
35,1.8096392401653486e-05,0.8255643511204445,57.14285714285714,0.2243681914151275,59.78835978835979,0.0019812964464007987
36,1.9129367458140784e-06,0.9558994978917849,57.14285714285714,0.21519167666274952,61.37566137566137,0.09790268583971308
37,6.5167394502359075e-06,0.8707385489300498,57.14285714285714,0.16859572960196528,62.96296296296296,0.24702266040989151
38,1.857784242921582e-05,0.7973933549449274,57.14285714285714,0.19365989898069738,64.55026455026454,0.510305990608309
39,2.0374017348449873e-06,0.7949583366124094,57.14285714285714,0.270596808732056,63.49206349206349,0.06754171075303411
40,1.8569707796603492e-06,0.8052091262614939,57.14285714285714,0.2517197212374314,61.904761904761905,2.617030069273132
41,2.7675708629449783e-06,0.9101086879481427,57.14285714285714,0.23542002648306845,59.78835978835979,0.0561395491561199
42,2.0463868230007932e-05,0.7033675591445407,57.14285714285714,0.21635879321435053,66.66666666666666,0.0003345378076474775
43,9.296660043168624e-07,0.8811774845164828,57.14285714285714,0.2801320722084098,65.07936507936508,0.0017073576995276507
44,9.538397420356438e-06,0.8708518140942484,57.14285714285714,0.22907810592911626,63.49206349206349,0.0210570171607924
45,2.8722781688351733e-07,0.6913481310017083,57.14285714285714,0.2808376953998963,65.60846560846561,3.751058752159846e-05
