,ASD,ASD,ASD,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6932895909256312,0.08811182189063681,47.08994708994709,0.14239619247546015,40.0,0.6918767272650765
1,0.7026183133882921,0.08805648872875528,47.08994708994709,0.13914404863938165,40.0,0.6896020111193476
2,0.6946127771871147,0.08769312038232745,47.08994708994709,0.139476147860896,40.0,0.6913662065786838
3,0.6900063043192548,0.09851396562949455,47.08994708994709,0.1394577198378295,40.0,0.6921720256571692
4,0.6966135256425867,0.08757358741457776,46.56084656084656,0.1405107112702369,40.0,0.6943355673954579
5,0.6916410161065039,0.08753767050151108,57.67195767195767,0.1408592302242221,40.0,0.6855921606674026
6,0.691128683545135,0.08750644375017962,58.201058201058196,0.23945142126652033,40.0,0.6832227347341113
7,0.6963938203106015,0.08747804060107474,57.67195767195767,0.14084689381155233,40.0,0.6936064912504349
8,0.6748055893047866,0.08762559885352686,47.08994708994709,0.1415806911051018,40.0,0.6886627464691146
9,0.6892208634569208,0.08743310135058052,55.55555555555556,0.14489047193697446,40.0,0.8177038705602115
10,0.6511941577854854,0.08770045568394289,47.08994708994709,0.13989568511925582,40.0,0.7132410918840675
11,0.6597381955258697,0.08764959349654568,48.148148148148145,0.1404102505701357,40.0,0.6955582123289804
12,0.7016462241515105,0.08707228631494235,57.67195767195767,0.1210307542434271,40.0,0.6947600566653644
13,0.6845293728459527,0.08709214008463488,49.2063492063492,0.15956141087884923,40.0,1.0017341614556714
14,0.684399264967484,0.08780892616974305,60.84656084656085,0.2911669955269993,40.0,0.5896341523434468
15,0.7170375475360347,0.08462543988277972,59.78835978835979,0.14077314368108454,40.0,0.6300950361300209
16,0.2626238043569818,0.10874713252523628,55.026455026455025,0.1351483413485478,40.0,0.6991579087415509
17,0.36551274150064295,0.08564590710881456,55.55555555555556,0.14097298188898902,40.0,0.6907114189454101
18,0.6352497420196187,0.08612555796055948,59.25925925925925,0.1420026402045877,30.0,0.6949613851390304
19,0.5085221689715698,0.0856029393172695,57.67195767195767,0.1382899675387356,60.0,0.6932589312493002
20,0.9433019730296626,0.0998504723928352,51.85185185185185,0.13892685404036492,50.0,0.6907928643538238
21,2.8040259366579345,0.08632281525080851,68.78306878306879,0.13456725863551916,30.0,0.6776816508916823
22,0.427896960672257,0.08805461105918955,63.49206349206349,0.1792290196924172,60.0,1.397261421636123
23,0.7175820898940654,0.08345950034379869,63.49206349206349,0.14828272389901395,60.0,0.6709787756267336
24,0.4237668753151549,0.08740634691647096,64.02116402116403,0.11783185000950962,60.0,0.4713478252151194
25,0.10857632257477634,0.09134095672082701,60.317460317460316,0.1001828083276727,70.0,0.7313397659210473
26,0.4096826359502504,0.08590054106300801,62.96296296296296,0.12432548378817057,50.0,0.6455472956825774
27,0.7739659992059404,0.10770718438417805,65.07936507936508,0.13115919419166727,60.0,0.6698644067493318
28,0.7100474506784931,0.13807648235848816,59.25925925925925,0.339929542956084,50.0,0.45627688226207613
29,0.1571862388281902,0.09968764156416499,65.60846560846561,0.17572622575255775,70.0,0.5221535815855722
30,0.5203695434659283,0.08811837591988989,64.02116402116403,0.14229966726983934,40.0,0.6578187950901373
31,1.845568501894205,0.111811869629438,64.02116402116403,0.09107016094301248,30.0,0.6389554353295166
32,0.022079123798341965,0.13995338860711945,50.79365079365079,0.13282249238044272,30.0,0.6039301345436925
33,0.18045611134242565,0.13403526908639748,58.201058201058196,0.4160294833115799,40.0,0.44443513290996045
34,0.12164579811798062,0.2252797049892497,62.43386243386243,0.3548177952509795,50.0,0.7260307438220306
35,0.4899173659836587,0.13991549405136605,62.43386243386243,0.8227010829885716,30.0,0.5690872100918078
36,0.7686758289441414,0.16613228326412743,61.904761904761905,0.1645499602551286,60.0,0.2739753389928876
37,0.12899401794256132,0.2091297214302195,66.66666666666666,0.2603017439832861,50.0,0.31408309631256587
38,0.24364965176048498,0.19560551248628705,65.60846560846561,0.38853652066375044,20.0,0.141726929523984
39,0.04014336660876516,0.16461350731236526,59.78835978835979,0.2732423794973696,50.0,1.1256911403742034
40,0.01824111772271863,0.22735158338249356,58.201058201058196,0.7863974897751731,50.0,0.9210701794390275
41,0.022025543208571523,0.19873865134303748,60.84656084656085,0.33772390258205565,30.0,0.361103002449495
42,4.572401862995004,0.3154776550993445,57.14285714285714,0.40698295135338725,60.0,0.1427046506529037
43,0.012976672675289907,0.29702846158360957,60.317460317460316,0.6866923775226292,30.0,0.22137370411989596
44,1.1078282005834095e-05,0.33605589430455246,56.08465608465608,0.9402657729757461,20.0,0.019800470358750974
45,0.01443758887325237,0.25892968531550503,62.43386243386243,0.8525402378913356,40.0,0.07267231848395114
46,0.12124421959722785,0.23463905139394103,64.02116402116403,0.42420980015088816,50.0,0.05666353149326962
47,0.0004033274012754732,0.3357797925578303,59.78835978835979,0.641243625921601,60.0,0.4420190745986386
48,0.0004434349917034115,0.3047799043501753,62.96296296296296,1.51565002979846,30.0,0.0015308583588847335
49,2.25265805208819,0.3255534945768201,60.84656084656085,1.5895650069214908,70.0,0.019824046271084948
50,0.02523958084216755,0.36197522264678755,60.317460317460316,0.6185218604189758,20.0,0.0017673053467119094
51,0.00034793284515591565,0.33193981952528284,61.904761904761905,0.6846249521564338,70.0,0.12038809287768164
52,0.0015601269557761965,0.2988210430021713,60.84656084656085,0.8685438666371688,60.0,0.0021280386324666676
53,8.65973037349033e-06,0.3909014836218161,64.02116402116403,0.7005154228275537,50.0,0.013848938831166918
54,7.093310331083142e-06,0.32886653480553935,60.84656084656085,0.5198259522243347,70.0,0.0029662299413618005
55,0.12877993859632902,0.3663796540099166,60.317460317460316,0.8298803894643416,60.0,0.0022011221124540992
56,1.2719643333452766e-06,0.355170172879649,64.55026455026454,0.6222765361010673,60.0,0.004276900764368083
57,0.013120173261908943,0.3278675172658296,62.96296296296296,0.6882506124162039,40.0,8.513210681922275e-05
58,0.0029210940741547066,0.25670883975025705,61.904761904761905,0.5736245761034056,60.0,0.0038165773130652008
59,0.0001254399838266288,0.3756350545847583,59.78835978835979,0.4964214593142227,70.0,0.0025824860453937492
60,0.0001243547845729269,0.4052850799377565,58.730158730158735,0.7713926025005928,60.0,0.0016021877462370207
61,1.2551482659515295e-05,0.3959270477694105,60.84656084656085,1.0003972203926088,40.0,6.908437964221395e-05
62,0.02414226760341178,0.4655493302591661,57.67195767195767,0.6801539795042487,60.0,0.0007429876798929747
63,0.00011433665595000526,0.4405106837156911,62.43386243386243,1.3058718096796047,20.0,0.0010050708710838273
64,2.267096689814553e-05,0.4711965558053531,61.904761904761905,0.5873919867091224,70.0,0.16493624073937524
65,2.4609378561447754e-06,0.3867404858322712,63.49206349206349,0.9432130428228461,20.0,0.00011532792530574395
66,0.28037532050981623,0.45630412061531883,59.25925925925925,0.5280498606471198,60.0,2.0243076279399968e-05
67,0.000248593836687941,0.36797665547224534,63.49206349206349,1.1186729767354935,30.0,7.732502852640938e-05
68,1.976390756696956e-06,0.5256491920317092,57.67195767195767,0.6137816596165966,40.0,0.0001135439360684045
69,3.571906219708933e-06,0.4440315714130131,61.37566137566137,0.6025502344349386,40.0,1.6132172891968734e-05
70,0.0003849703730001748,0.46426956393357144,62.43386243386243,0.8135156864122706,40.0,2.0260112065649152e-05
71,4.6390614149014033e-07,0.49012415160333417,60.84656084656085,1.8173966340585153,20.0,0.0006429760371499109
72,0.0128314220238474,0.594576441050138,57.67195767195767,1.6725040701081582,70.0,6.975911609654573e-05
73,0.009317027786100055,0.5318482173229913,60.317460317460316,0.6658045562799858,50.0,0.00019622095799670368
74,1.5043262470729868e-05,0.5533054686054222,61.904761904761905,0.455085163132797,70.0,0.00014854867212639398
75,0.09493842409877344,0.5621670868186334,58.730158730158735,0.7579117704817676,40.0,2.833011112075936e-05
76,9.206524430950908e-11,0.6733927170660465,58.201058201058196,1.3430409046052256,60.0,5.5414771159557925e-05
77,6.302946995687462e-07,0.4447568466224702,62.96296296296296,0.8293938554268717,40.0,5.942691324657262e-06
78,0.0001789294946854462,0.5261157618581691,60.84656084656085,1.2125744784196342,30.0,0.00015778622278152975
79,5.621289461250139e-08,0.5016329501521496,61.904761904761905,1.4360762077970244,60.0,2.0352408431012882e-06
