,DUP16p11_2,DUP16p11_2,DUP16p11_2,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6991181851065126,0.14625990090087895,57.14285714285714,0.13064460927742166,64.65517241379311,0.9038405537505877
1,1.179792350442684,0.09913871710509692,78.57142857142857,0.1227520780290225,43.103448275862064,0.3183552196148792
2,0.7501886089289266,0.11216272260476215,57.14285714285714,0.08938034920089283,65.51724137931035,0.4964115390741962
3,0.7688955815961642,0.11186438892489228,50.0,0.1200375986677673,41.37931034482759,1.0211672260823268
4,1.0821605493078088,0.12680014197897949,42.857142857142854,0.08580175869479732,61.206896551724135,0.8612047643690729
5,1.264429644556138,0.14021486839052022,57.14285714285714,0.07837975923308395,66.37931034482759,0.20632226021776373
6,0.4968980925980994,0.15689597690298093,35.714285714285715,0.15007063976070414,39.6551724137931,1.038532364639594
7,0.308395325584116,0.19868055504211687,57.14285714285714,0.15420999422581433,65.51724137931035,1.5899852532488574
8,0.42443340825891773,0.12492645284794028,50.0,0.11448193504071276,47.41379310344828,0.3682070779369599
9,0.5387893054167229,0.13574379743835815,57.14285714285714,0.09347598441998581,58.620689655172406,0.7056997649649447
10,0.6207898320538843,0.215927319758466,57.14285714285714,0.13307559828695695,64.65517241379311,0.2115764195566049
11,0.5737450223828675,0.17007955910171596,50.0,0.11511744719691067,47.41379310344828,0.3767813974610644
12,0.20764484567768687,0.1524811896163385,50.0,0.11342961697034354,64.65517241379311,0.24423336930035278
13,0.1829202623103731,0.16483599505448635,50.0,0.10160421084264179,63.793103448275865,0.8306436118924111
14,0.43279634261827526,0.2051880458244463,57.14285714285714,0.11446492454266775,64.65517241379311,0.22365645067606305
15,0.35395444622622424,0.19116129649983418,50.0,0.12137506912973736,63.793103448275865,0.6081616950307639
16,0.7634859906750813,0.2592864567409402,35.714285714285715,0.4441730910946868,34.48275862068966,2.8699948245981344
17,0.13672101629998518,0.19597024915011424,57.14285714285714,0.11826239802821788,63.793103448275865,0.5858291935094402
18,0.7419124267036973,0.2807028150255176,57.14285714285714,0.20627584198425428,62.93103448275862,1.0756095461343578
19,0.42286836126589755,0.16015558437790167,35.714285714285715,0.13157280735222285,57.758620689655174,0.1618841876896254
20,2.850290525770394,0.2678349575993571,28.57142857142857,0.26998655635735014,37.06896551724138,0.742155984578709
21,0.3018763193514921,0.27783909466331363,50.0,0.16881098003705478,54.310344827586206,0.18646984407382874
22,0.8260552933327401,0.18750830594066434,57.14285714285714,0.16208647429800474,63.793103448275865,0.49217011340234684
23,0.018542850705436195,0.3376453554238995,42.857142857142854,0.1692520174003632,51.724137931034484,1.0051164217591624
24,0.06903286922921174,0.20583161089333488,42.857142857142854,0.13588580494547567,62.93103448275862,0.07113622287811103
25,0.37674704171090906,0.30044580097560053,57.14285714285714,0.17300039866361683,63.793103448275865,0.08676250344142172
26,0.15137452197945775,0.2619478162383536,50.0,0.17182978069958268,62.06896551724138,0.2239271384598403
27,0.5291213602572847,0.25396759267877683,42.857142857142854,0.20866888556231747,53.44827586206896,0.3285433045738258
28,0.05940804664956892,0.4243145702809362,57.14285714285714,0.2865933275668524,62.06896551724138,1.544746416416219
29,0.036380735704141756,0.28408057812249965,42.857142857142854,0.22133071176565083,54.310344827586206,0.05793700687752891
30,0.019559889692857206,0.2691808223775229,64.28571428571429,0.20558096544164942,63.793103448275865,0.518261835452527
31,0.5203423556562236,0.38458284390876907,50.0,0.22617114405717803,62.06896551724138,0.2750017554249353
32,0.0902692352158869,0.39342482216158825,57.14285714285714,0.26530124600924276,62.06896551724138,1.3099783774617333
33,0.029990474057065328,0.3065314552478355,50.0,0.19980927351400643,65.51724137931035,0.004849760302812629
34,0.112225107869046,0.341724454464997,35.714285714285715,0.2297706817393177,55.172413793103445,0.0691116337533493
35,0.7346848068098838,0.544829038632782,57.14285714285714,0.24923856015481352,66.37931034482759,0.27658982769717855
36,0.013861686152993415,0.31490403676634054,57.14285714285714,0.24475187925731778,62.06896551724138,0.6067547394846086
37,0.8073065033246863,0.4722949561656069,57.14285714285714,0.22574633784388334,64.65517241379311,0.6047232848546432
38,0.007180055191345331,0.4621304778180851,50.0,0.3224994721842865,44.827586206896555,1.5294119040160055
39,0.0034255188014018566,0.5699899780437205,50.0,0.2831956588465285,63.793103448275865,0.001004003241116471
40,0.011487645460400734,0.3967754850156301,57.14285714285714,0.2697315368096612,63.793103448275865,0.02221970568809914
41,0.35591937535156504,0.3981454744570468,42.857142857142854,0.323012214424806,49.137931034482754,0.1519552273514088
42,0.0038925361078327556,0.3935977866245617,57.14285714285714,0.2950766904111883,62.93103448275862,0.0009456084083598305
43,0.0006885961464580173,0.41072940338134345,57.14285714285714,0.2901728037923594,65.51724137931035,0.023429442257359444
44,0.27916534224431966,0.33971290549412336,50.0,0.2718825064482839,62.06896551724138,0.08857647766780884
45,0.003690192365541248,0.40148407442408784,42.857142857142854,0.2919326508071664,59.48275862068966,0.04320312824609719
46,0.003021842663072634,0.5370853021037484,57.14285714285714,0.38321917615761436,63.793103448275865,0.00011361057533844848
47,0.09649771228858578,0.5233932365149637,57.14285714285714,0.35437507212953967,62.93103448275862,0.12930775887578502
48,0.00017969388029562722,0.36250675901765383,50.0,0.32916268530938775,59.48275862068966,0.01276596501090146
49,0.04504500987363874,0.42816828267037,64.28571428571429,0.38620358710403224,56.03448275862068,0.050461036781084635
50,0.001703421414976,0.49055114616277873,50.0,0.34492573851046476,61.206896551724135,0.0006945477167252942
51,0.0009179245662669855,0.5064999842539102,57.14285714285714,0.37194217912728605,62.06896551724138,0.0004983038331695523
52,6.23588369890736e-05,0.5231204600678189,57.14285714285714,0.3903370447676945,61.206896551724135,0.0019090136218783624
53,0.0012590848962067288,0.6292079493845792,57.14285714285714,0.43422847755982635,63.793103448275865,0.01905150071926111
54,0.0025938235073191284,0.48164932472496663,57.14285714285714,0.3847611773651568,60.3448275862069,0.00030069384084314987
55,0.0023674013008774383,0.5582435129801918,57.14285714285714,0.4011025337917054,64.65517241379311,0.002773217243595886
56,0.0003334854402969567,0.48626100775135417,50.0,0.38958034966834976,62.06896551724138,5.6737608483187735e-05
57,0.00035738288957945985,0.6727257894702854,57.14285714285714,0.4437208034344468,63.793103448275865,0.0001475075858450906
58,0.029049231843846363,0.6463931684960637,57.14285714285714,0.42810675682560945,60.3448275862069,1.4054048193218345e-06
59,0.040021358759075414,0.6305480873447208,57.14285714285714,0.42401099474458154,62.06896551724138,0.2602047777289409
60,0.001429919062207751,0.6670896759064734,57.14285714285714,0.440964994314129,64.65517241379311,0.00012559738211238614
61,6.603968057373476e-05,0.6353881660754305,42.857142857142854,0.4341998125862363,60.3448275862069,0.11302313194155378
62,0.010515581161616066,0.707709578117735,42.857142857142854,0.5055414539018114,59.48275862068966,0.0007598771633247919
63,1.0481511271071207e-06,0.7531558110704519,50.0,0.47394310086493835,61.206896551724135,0.00028968806463262013
64,3.6734318252649336e-05,0.6592317706563909,50.0,0.4655006443423554,61.206896551724135,0.004678135925572988
65,6.513286490073038e-05,0.7426957115427639,50.0,0.5057842018333032,56.03448275862068,5.268860341505372e-06
66,7.579788464225784e-05,0.7487077204252178,50.0,0.50979131134163,62.06896551724138,0.007724791272147239
67,0.00030870069053777434,0.7912644401202644,50.0,0.4759391447224502,63.793103448275865,1.8726598180931448e-05
68,0.00037896299152256224,0.7215534731290544,50.0,0.5309147257819029,60.3448275862069,6.169422873737886e-06
69,1.3336276150681965e-05,0.7168342549895075,50.0,0.5790185755907821,60.3448275862069,2.1892435202088915e-05
70,0.0010653757389324369,0.759595636774837,50.0,0.5132078028130246,60.3448275862069,0.00011539373780948102
71,0.0004287805846491599,0.8995766770937349,57.14285714285714,0.550281344255454,60.3448275862069,0.005773123771614202
72,0.00011351405724751066,0.7323206014996856,50.0,0.5154831008934092,63.793103448275865,0.0001100098195369644
73,0.0001239892712695791,0.8102230778849214,50.0,0.5370565906146916,62.06896551724138,0.00037378489653102547
74,6.506904150555925e-06,0.8503557709675965,50.0,0.5127181282526984,62.93103448275862,3.008136524107404e-05
75,8.86734334911673e-05,0.7756458642569707,50.0,0.5234071268304482,62.93103448275862,3.1162915470531137e-06
76,1.3574998628036562e-05,0.8605178255535287,50.0,0.5424286245115144,62.93103448275862,4.7512635779847445e-05
77,1.7471250084955602e-05,0.8669911812880479,50.0,0.5577233934584771,62.93103448275862,3.9341175820233164e-05
78,2.1237215194969835e-05,0.7838424006036038,50.0,0.5271299997360338,62.93103448275862,3.06616974778861e-05
79,4.2742756932670926e-05,0.7936892750197552,50.0,0.5463272411655059,62.93103448275862,0.00011232784479743964
80,1.1240502865503542e-06,0.7346925286811802,50.0,0.5271902903247118,62.93103448275862,9.117398654037366e-06
81,2.1012963854394665e-06,0.8087953660819934,50.0,0.5534430634503307,62.93103448275862,0.0001231744939284262
82,7.0419087424024635e-06,0.8612046525607556,50.0,0.531908122762008,62.93103448275862,0.00012098744641785923
83,2.365274447735089e-05,0.9119453215458532,50.0,0.5304583155985975,62.93103448275862,3.192452254515018e-05
84,5.425701099200306e-06,0.8867848470514951,50.0,0.551775165183098,62.93103448275862,0.00015060549508515606
85,1.6891175009228776e-05,0.9050279035571084,50.0,0.5508887535938018,62.93103448275862,9.8819155149984e-05
86,2.7636207517026757e-05,0.8380945516824342,50.0,0.5691524190632709,62.93103448275862,9.544065969506756e-05
